"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(39:1)+H",0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(39:1)+H",0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(39:1)+H",0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(39:1)+H",0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(39:1)+H",0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(39:1)+H","773.65317","590.58713","714.57963","590.58705","572.57647","184.07332","86.09648","8.71899027777778","9.01899027777778","1296"
"","SM(39:2)+H",1,0,0,0,1,1,1,"7.9415","8.2415","471","","SM(39:2)+H",8.130595,0,0,0,8.130595,8.130595,8.130595,"7.9415","8.2415","471","","SM(39:2)+H",1,0,0,0,1,1,1,"7.9415","8.2415","471","","SM(39:2)+H",156101.3,0,0,0,1325.261,5074831,41245.7,"7.9415","8.2415","471","","SM(39:2)+H",771.6377,0,0,0,570.5615,184.0734,86.09647,"7.9415","8.2415","471","","SM(39:2)+H","771.63747","588.57143","712.56393","588.57135","570.56077","184.07332","86.09648","7.9415","8.2415","471"
"","SM(39:2)+H",0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(39:2)+H",0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(39:2)+H",0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(39:2)+H",0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(39:2)+H",0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(39:2)+H","771.63747","588.57143","712.56393","588.57135","570.56077","184.07332","86.09648","7.75081944444444","8.05081944444444","1434"
"","SM(39:2)+H",0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(39:2)+H",0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(39:2)+H",0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(39:2)+H",0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(39:2)+H",0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(39:2)+H","771.63747","588.57143","712.56393","588.57135","570.56077","184.07332","86.09648","9.53873611111111","9.83873611111111","2625"
"","SM(39:2)+H",0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(39:2)+H",0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(39:2)+H",0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(39:2)+H",0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(39:2)+H",0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(39:2)+H","771.63747","588.57143","712.56393","588.57135","570.56077","184.07332","86.09648","8.49018611111111","8.79018611111111","11991"
"","SM(39:2)+H",0,0,0,0,0,0,0,"8.57259696969697","8.87259696969697","17372","","SM(39:2)+H",0,0,0,0,0,0,0,"8.57259696969697","8.87259696969697","17372","","SM(39:2)+H",0,0,0,0,0,0,0,"8.57259696969697","8.87259696969697","17372","","SM(39:2)+H",0,0,0,0,0,0,0,"8.57259696969697","8.87259696969697","17372","","SM(39:2)+H",0,0,0,0,0,0,0,"8.57259696969697","8.87259696969697","17372","","SM(39:2)+H","771.63747","588.57143","712.56393","588.57135","570.56077","184.07332","86.09648","8.57259696969697","8.87259696969697","17372"
"","SM(39:3)+H",0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","4486","","SM(39:3)+H",0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","4486","","SM(39:3)+H",0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","4486","","SM(39:3)+H",0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","4486","","SM(39:3)+H",0,0,0,0,0,0,0,"8.61771805555556","8.91771805555556","4486","","SM(39:3)+H","769.62187","586.55583","710.54833","586.55575","568.54517","184.07332","86.09648","8.61771805555556","8.91771805555556","4486"
"","SM(39:4)+H",0,0,0,0,0,0,0,"7.79288472222222","8.09288472222222","13240","","SM(39:4)+H",0,0,0,0,0,0,0,"7.79288472222222","8.09288472222222","13240","","SM(39:4)+H",0,0,0,0,0,0,0,"7.79288472222222","8.09288472222222","13240","","SM(39:4)+H",0,0,0,0,0,0,0,"7.79288472222222","8.09288472222222","13240","","SM(39:4)+H",0,0,0,0,0,0,0,"7.79288472222222","8.09288472222222","13240","","SM(39:4)+H","767.60617","584.54013","708.53263","584.54005","566.52947","184.07332","86.09648","7.79288472222222","8.09288472222222","13240"
"","SM(40:0)+H",1,0,0,0,0,1,1,"9.83774305555555","10.1377430555555","641","","SM(40:0)+H",9.970926,9.970926,0,9.970926,0,9.970926,9.970926,"9.83774305555555","10.1377430555555","641","","SM(40:0)+H",2,1,0,1,0,2,2,"9.83774305555555","10.1377430555555","641","","SM(40:0)+H",143872.4,834.8074,0,834.8074,0,2875774,28838.52,"9.83774305555555","10.1377430555555","641","","SM(40:0)+H",789.68565,606.6199,0,606.6199,0,184.0737,86.096585,"9.83774305555555","10.1377430555555","641","","SM(40:0)+H","789.68437","606.61833","730.61083","606.61825","588.60767","184.07332","86.09648","9.83774305555555","10.1377430555555","641"
"","SM(40:0)+H",0,0,0,0,0,0,0,"11.7497597222222","12.0497597222222","14281","","SM(40:0)+H",0,0,0,0,0,0,0,"11.7497597222222","12.0497597222222","14281","","SM(40:0)+H",0,0,0,0,0,0,0,"11.7497597222222","12.0497597222222","14281","","SM(40:0)+H",0,0,0,0,0,0,0,"11.7497597222222","12.0497597222222","14281","","SM(40:0)+H",0,0,0,0,0,0,0,"11.7497597222222","12.0497597222222","14281","","SM(40:0)+H","789.68437","606.61833","730.61083","606.61825","588.60767","184.07332","86.09648","11.7497597222222","12.0497597222222","14281"
"","SM(40:1)+H",1,1,0,1,1,1,1,"9.45189583333333","9.75189583333333","38","","SM(40:1)+H",9.670409,9.670409,0,9.670409,9.670409,9.670409,9.670409,"9.45189583333333","9.75189583333333","38","","SM(40:1)+H",2,2,0,2,2,2,2,"9.45189583333333","9.75189583333333","38","","SM(40:1)+H",2708392,14323.82,0,14323.82,38928.02,91831530,883518.1,"9.45189583333333","9.75189583333333","38","","SM(40:1)+H",787.6686,604.60165,0,604.60165,586.5917,184.0731,86.09637,"9.45189583333333","9.75189583333333","38","","SM(40:1)+H","787.66877","604.60273","728.59523","604.60265","586.59207","184.07332","86.09648","9.45189583333333","9.75189583333333","38"
"","SM(40:1)+H",1,1,0,1,1,1,1,"9.269875","9.569875","12674","","SM(40:1)+H",9.546973,9.546973,0,9.546973,9.546973,9.546973,9.546973,"9.269875","9.569875","12674","","SM(40:1)+H",2,1,0,1,1,2,2,"9.269875","9.569875","12674","","SM(40:1)+H",1239771,5718.973,0,5718.973,17228.16,40866360,486576.4,"9.269875","9.569875","12674","","SM(40:1)+H",787.6696,604.6015,0,604.6015,586.5919,184.07345,86.09651,"9.269875","9.569875","12674","","SM(40:1)+H","787.66877","604.60273","728.59523","604.60265","586.59207","184.07332","86.09648","9.269875","9.569875","12674"
"","SM(40:2)+H",1,1,0,1,1,1,1,"8.49541527777778","8.79541527777778","71","","SM(40:2)+H",8.645359,8.645359,0,8.645359,8.645359,8.645359,8.645359,"8.49541527777778","8.79541527777778","71","","SM(40:2)+H",4,3,0,3,4,4,4,"8.49541527777778","8.79541527777778","71","","SM(40:2)+H",2727073,5739.462,0,5739.462,34254.21,86764880,982715.3,"8.49541527777778","8.79541527777778","71","","SM(40:2)+H",785.653275,602.5873,0,602.5873,584.57665,184.07325,86.0964325,"8.49541527777778","8.79541527777778","71","","SM(40:2)+H","785.65317","602.58713","726.57963","602.58705","584.57647","184.07332","86.09648","8.49541527777778","8.79541527777778","71"
"","SM(40:2)+H",1,1,0,1,1,1,1,"8.3025375","8.6025375","110","","SM(40:2)+H",8.52873,8.52873,0,8.52873,8.52873,8.52873,8.52873,"8.3025375","8.6025375","110","","SM(40:2)+H",3,1,0,1,3,3,3,"8.3025375","8.6025375","110","","SM(40:2)+H",558385.6,3618.965,0,3618.965,10484.47,15685600,210819.4,"8.3025375","8.6025375","110","","SM(40:2)+H",785.654166666667,602.5882,0,602.5882,584.5773,184.073466666667,86.0965266666667,"8.3025375","8.6025375","110","","SM(40:2)+H","785.65317","602.58713","726.57963","602.58705","584.57647","184.07332","86.09648","8.3025375","8.6025375","110"
"","SM(40:2)+H",0,0,0,0,0,0,0,"7.81138333333333","8.11138333333333","14282","","SM(40:2)+H",0,0,0,0,0,0,0,"7.81138333333333","8.11138333333333","14282","","SM(40:2)+H",0,0,0,0,0,0,0,"7.81138333333333","8.11138333333333","14282","","SM(40:2)+H",0,0,0,0,0,0,0,"7.81138333333333","8.11138333333333","14282","","SM(40:2)+H",0,0,0,0,0,0,0,"7.81138333333333","8.11138333333333","14282","","SM(40:2)+H","785.65317","602.58713","726.57963","602.58705","584.57647","184.07332","86.09648","7.81138333333333","8.11138333333333","14282"
"","SM(40:3)+H",1,0,0,0,1,1,1,"7.31566388888889","7.61566388888889","412","","SM(40:3)+H",7.485303,0,0,0,7.60716,7.485303,7.485303,"7.31566388888889","7.61566388888889","412","","SM(40:3)+H",2,0,0,0,2,2,2,"7.31566388888889","7.61566388888889","412","","SM(40:3)+H",192137.8,0,0,0,3056.755,6017458,120634.5,"7.31566388888889","7.61566388888889","412","","SM(40:3)+H",783.6388,0,0,0,582.56185,184.07355,86.096535,"7.31566388888889","7.61566388888889","412","","SM(40:3)+H","783.63747","600.57143","724.56393","600.57135","582.56077","184.07332","86.09648","7.31566388888889","7.61566388888889","412"
"","SM(40:3)+H",0,0,0,0,0,0,0,"8.82269090909091","9.12269090909091","6443","","SM(40:3)+H",0,0,0,0,0,0,0,"8.82269090909091","9.12269090909091","6443","","SM(40:3)+H",0,0,0,0,0,0,0,"8.82269090909091","9.12269090909091","6443","","SM(40:3)+H",0,0,0,0,0,0,0,"8.82269090909091","9.12269090909091","6443","","SM(40:3)+H",0,0,0,0,0,0,0,"8.82269090909091","9.12269090909091","6443","","SM(40:3)+H","783.63747","600.57143","724.56393","600.57135","582.56077","184.07332","86.09648","8.82269090909091","9.12269090909091","6443"
"","SM(40:3)+H",0,0,0,0,0,0,0,"6.99723611111111","7.29723611111111","16079","","SM(40:3)+H",0,0,0,0,0,0,0,"6.99723611111111","7.29723611111111","16079","","SM(40:3)+H",0,0,0,0,0,0,0,"6.99723611111111","7.29723611111111","16079","","SM(40:3)+H",0,0,0,0,0,0,0,"6.99723611111111","7.29723611111111","16079","","SM(40:3)+H",0,0,0,0,0,0,0,"6.99723611111111","7.29723611111111","16079","","SM(40:3)+H","783.63747","600.57143","724.56393","600.57135","582.56077","184.07332","86.09648","6.99723611111111","7.29723611111111","16079"
"","SM(40:4)+H",1,1,1,1,0,1,1,"8.35855694444444","8.65855694444444","827","","SM(40:4)+H",8.570277,8.570277,8.570277,8.570277,0,8.570277,8.570277,"8.35855694444444","8.65855694444444","827","","SM(40:4)+H",1,1,1,1,0,1,1,"8.35855694444444","8.65855694444444","827","","SM(40:4)+H",232178.5,167342.8,254647.2,167342.8,0,4593.111,56459.26,"8.35855694444444","8.65855694444444","827","","SM(40:4)+H",781.6208,598.5547,722.5474,598.5547,0,184.0736,86.09661,"8.35855694444444","8.65855694444444","827","","SM(40:4)+H","781.62177","598.55573","722.54823","598.55565","580.54507","184.07332","86.09648","8.35855694444444","8.65855694444444","827"
"","SM(40:4)+H",1,0,0,0,0,1,1,"6.29123611111111","6.59123611111111","1402","","SM(40:4)+H",6.490044,0,0,0,0,6.358022,6.358022,"6.29123611111111","6.59123611111111","1402","","SM(40:4)+H",1,0,0,0,0,2,2,"6.29123611111111","6.59123611111111","1402","","SM(40:4)+H",18938.64,0,0,0,0,62006010,830738.2,"6.29123611111111","6.59123611111111","1402","","SM(40:4)+H",781.619,0,0,0,0,184.0732,86.09641,"6.29123611111111","6.59123611111111","1402","","SM(40:4)+H","781.62177","598.55573","722.54823","598.55565","580.54507","184.07332","86.09648","6.29123611111111","6.59123611111111","1402"
"","SM(40:4)+H",1,0,0,0,0,1,1,"6.50836944444445","6.80836944444445","2550","","SM(40:4)+H",6.69366,0,0,0,0,6.69366,6.69366,"6.50836944444445","6.80836944444445","2550","","SM(40:4)+H",1,0,0,0,0,1,1,"6.50836944444445","6.80836944444445","2550","","SM(40:4)+H",14295.06,0,0,0,0,510959.8,77774.41,"6.50836944444445","6.80836944444445","2550","","SM(40:4)+H",781.6239,0,0,0,0,184.0737,86.0966,"6.50836944444445","6.80836944444445","2550","","SM(40:4)+H","781.62177","598.55573","722.54823","598.55565","580.54507","184.07332","86.09648","6.50836944444445","6.80836944444445","2550"
"","SM(40:5)+H",0,0,0,0,0,1,1,"5.59525138888889","5.89525138888889","3749","","SM(40:5)+H",0,0,0,0,0,5.645234,5.645234,"5.59525138888889","5.89525138888889","3749","","SM(40:5)+H",0,0,0,0,0,1,1,"5.59525138888889","5.89525138888889","3749","","SM(40:5)+H",0,0,0,0,0,79323.86,23900.71,"5.59525138888889","5.89525138888889","3749","","SM(40:5)+H",0,0,0,0,0,184.0737,86.0966,"5.59525138888889","5.89525138888889","3749","","SM(40:5)+H","779.60617","596.54013","720.53263","596.54005","578.52947","184.07332","86.09648","5.59525138888889","5.89525138888889","3749"
"","SM(40:5)+H",0,0,0,0,0,0,0,"5.87920833333333","6.17920833333333","4853","","SM(40:5)+H",0,0,0,0,0,0,0,"5.87920833333333","6.17920833333333","4853","","SM(40:5)+H",0,0,0,0,0,0,0,"5.87920833333333","6.17920833333333","4853","","SM(40:5)+H",0,0,0,0,0,0,0,"5.87920833333333","6.17920833333333","4853","","SM(40:5)+H",0,0,0,0,0,0,0,"5.87920833333333","6.17920833333333","4853","","SM(40:5)+H","779.60617","596.54013","720.53263","596.54005","578.52947","184.07332","86.09648","5.87920833333333","6.17920833333333","4853"
"","SM(40:5)+H",0,0,0,0,0,1,1,"5.43631666666667","5.73631666666667","17358","","SM(40:5)+H",0,0,0,0,0,5.645234,5.445906,"5.43631666666667","5.73631666666667","17358","","SM(40:5)+H",0,0,0,0,0,2,2,"5.43631666666667","5.73631666666667","17358","","SM(40:5)+H",0,0,0,0,0,79323.86,35776.85,"5.43631666666667","5.73631666666667","17358","","SM(40:5)+H",0,0,0,0,0,184.07365,86.096585,"5.43631666666667","5.73631666666667","17358","","SM(40:5)+H","779.60617","596.54013","720.53263","596.54005","578.52947","184.07332","86.09648","5.43631666666667","5.73631666666667","17358"
"","SM(40:6)+H",0,0,0,0,0,0,0,"4.68547083333333","4.98547083333333","10804","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68547083333333","4.98547083333333","10804","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68547083333333","4.98547083333333","10804","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68547083333333","4.98547083333333","10804","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68547083333333","4.98547083333333","10804","","SM(40:6)+H","777.59047","594.52443","718.51693","594.52435","576.51377","184.07332","86.09648","4.68547083333333","4.98547083333333","10804"
"","SM(40:6)+H",0,0,0,0,0,0,0,"4.68375694444444","4.98375694444444","17639","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68375694444444","4.98375694444444","17639","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68375694444444","4.98375694444444","17639","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68375694444444","4.98375694444444","17639","","SM(40:6)+H",0,0,0,0,0,0,0,"4.68375694444444","4.98375694444444","17639","","SM(40:6)+H","777.59047","594.52443","718.51693","594.52435","576.51377","184.07332","86.09648","4.68375694444444","4.98375694444444","17639"
"","SM(40:7)+H",0,0,0,0,0,0,0,"4.863945","5.163945","6247","","SM(40:7)+H",0,0,0,0,0,0,0,"4.863945","5.163945","6247","","SM(40:7)+H",0,0,0,0,0,0,0,"4.863945","5.163945","6247","","SM(40:7)+H",0,0,0,0,0,0,0,"4.863945","5.163945","6247","","SM(40:7)+H",0,0,0,0,0,0,0,"4.863945","5.163945","6247","","SM(40:7)+H","775.57487","592.50883","716.50133","592.50875","574.49817","184.07332","86.09648","4.863945","5.163945","6247"
"","SM(40:7)+H",0,0,0,0,0,0,0,"4.64031805555556","4.94031805555556","6857","","SM(40:7)+H",0,0,0,0,0,0,0,"4.64031805555556","4.94031805555556","6857","","SM(40:7)+H",0,0,0,0,0,0,0,"4.64031805555556","4.94031805555556","6857","","SM(40:7)+H",0,0,0,0,0,0,0,"4.64031805555556","4.94031805555556","6857","","SM(40:7)+H",0,0,0,0,0,0,0,"4.64031805555556","4.94031805555556","6857","","SM(40:7)+H","775.57487","592.50883","716.50133","592.50875","574.49817","184.07332","86.09648","4.64031805555556","4.94031805555556","6857"
"","SM(41:0)+H",1,0,0,0,0,1,1,"10.3053569444444","10.6053569444444","1220","","SM(41:0)+H",10.51743,0,0,0,0,10.51743,10.51743,"10.3053569444444","10.6053569444444","1220","","SM(41:0)+H",1,0,0,0,0,1,1,"10.3053569444444","10.6053569444444","1220","","SM(41:0)+H",34499.02,0,0,0,0,655659.3,4780.199,"10.3053569444444","10.6053569444444","1220","","SM(41:0)+H",803.7006,0,0,0,0,184.0736,86.09658,"10.3053569444444","10.6053569444444","1220","","SM(41:0)+H","803.70007","620.63403","744.62653","620.63395","602.62337","184.07332","86.09648","10.3053569444444","10.6053569444444","1220"
"","SM(41:1)+H",1,1,0,1,1,1,1,"9.9505958333333","10.2505958333333","83","","SM(41:1)+H",10.12826,10.12826,0,10.12826,10.12826,10.12826,10.12826,"9.9505958333333","10.2505958333333","83","","SM(41:1)+H",2,1,0,1,2,2,2,"9.9505958333333","10.2505958333333","83","","SM(41:1)+H",1614663,8167.681,0,8167.681,12014.22,51201210,523753.5,"9.9505958333333","10.2505958333333","83","","SM(41:1)+H",801.68495,618.6181,0,618.6181,600.60785,184.07335,86.09648,"9.9505958333333","10.2505958333333","83","","SM(41:1)+H","801.68437","618.61833","742.61083","618.61825","600.60767","184.07332","86.09648","9.9505958333333","10.2505958333333","83"
"","SM(41:1)+H",1,0,0,0,0,1,1,"9.7509125","10.0509125","489","","SM(41:1)+H",9.875475,0,0,0,9.875475,9.875475,9.875475,"9.7509125","10.0509125","489","","SM(41:1)+H",2,0,0,0,2,2,2,"9.7509125","10.0509125","489","","SM(41:1)+H",128083.8,0,0,0,812.1495,2775406,23583.36,"9.7509125","10.0509125","489","","SM(41:1)+H",801.68625,0,0,0,600.6081,184.0737,86.09663,"9.7509125","10.0509125","489","","SM(41:1)+H","801.68437","618.61833","742.61083","618.61825","600.60767","184.07332","86.09648","9.7509125","10.0509125","489"
"","SM(41:2)+H",1,1,0,1,1,1,1,"9.03790972222222","9.33790972222222","132","","SM(41:2)+H",9.161263,9.161263,0,9.161263,9.161263,9.161263,9.161263,"9.03790972222222","9.33790972222222","132","","SM(41:2)+H",3,2,0,2,3,3,3,"9.03790972222222","9.33790972222222","132","","SM(41:2)+H",749775.3,5686.132,0,5686.132,12294.74,24954060,245784.1,"9.03790972222222","9.33790972222222","132","","SM(41:2)+H",799.670066666667,616.60405,0,616.60405,598.593033333333,184.0735,86.0965466666667,"9.03790972222222","9.33790972222222","132","","SM(41:2)+H","799.66877","616.60273","740.59523","616.60265","598.59207","184.07332","86.09648","9.03790972222222","9.33790972222222","132"
"","SM(41:2)+H",1,1,0,1,1,1,1,"8.86752222222222","9.16752222222222","232","","SM(41:2)+H",9.161263,9.161263,0,9.161263,9.161263,9.161263,9.161263,"8.86752222222222","9.16752222222222","232","","SM(41:2)+H",2,1,0,1,2,2,2,"8.86752222222222","9.16752222222222","232","","SM(41:2)+H",749775.3,5686.132,0,5686.132,12294.74,24954060,245784.1,"8.86752222222222","9.16752222222222","232","","SM(41:2)+H",799.67045,616.6042,0,616.6042,598.5933,184.0736,86.096585,"8.86752222222222","9.16752222222222","232","","SM(41:2)+H","799.66877","616.60273","740.59523","616.60265","598.59207","184.07332","86.09648","8.86752222222222","9.16752222222222","232"
"","SM(41:3)+H",1,0,0,0,1,1,1,"7.88973472222222","8.18973472222222","509","","SM(41:3)+H",8.063611,0,0,0,8.063611,8.063611,8.063611,"7.88973472222222","8.18973472222222","509","","SM(41:3)+H",1,0,0,0,1,1,1,"7.88973472222222","8.18973472222222","509","","SM(41:3)+H",187567.9,0,0,0,4549.783,5603981,57146.73,"7.88973472222222","8.18973472222222","509","","SM(41:3)+H",797.6542,0,0,0,596.5768,184.0735,86.09654,"7.88973472222222","8.18973472222222","509","","SM(41:3)+H","797.65317","614.58713","738.57963","614.58705","596.57647","184.07332","86.09648","7.88973472222222","8.18973472222222","509"
"","SM(41:3)+H",0,0,0,0,0,0,0,"8.41551388888889","8.71551388888889","13061","","SM(41:3)+H",0,0,0,0,0,0,0,"8.41551388888889","8.71551388888889","13061","","SM(41:3)+H",0,0,0,0,0,0,0,"8.41551388888889","8.71551388888889","13061","","SM(41:3)+H",0,0,0,0,0,0,0,"8.41551388888889","8.71551388888889","13061","","SM(41:3)+H",0,0,0,0,0,0,0,"8.41551388888889","8.71551388888889","13061","","SM(41:3)+H","797.65317","614.58713","738.57963","614.58705","596.57647","184.07332","86.09648","8.41551388888889","8.71551388888889","13061"
"","SM(41:4)+H",1,1,1,1,0,1,1,"8.92801111111111","9.22801111111111","893","","SM(41:4)+H",9.113464,9.113464,9.113464,9.113464,0,9.113464,9.113464,"8.92801111111111","9.22801111111111","893","","SM(41:4)+H",1,1,1,1,0,1,1,"8.92801111111111","9.22801111111111","893","","SM(41:4)+H",358489.9,251478.4,371545,251478.4,0,9692.268,87419.24,"8.92801111111111","9.22801111111111","893","","SM(41:4)+H",795.6354,612.5693,736.5618,612.5693,0,184.0734,86.09647,"8.92801111111111","9.22801111111111","893","","SM(41:4)+H","795.63747","612.57143","736.56393","612.57135","594.56077","184.07332","86.09648","8.92801111111111","9.22801111111111","893"
"","SM(41:4)+H",0,0,0,0,0,0,0,"11.7424733333333","12.0424733333333","8590","","SM(41:4)+H",0,0,0,0,0,0,0,"11.7424733333333","12.0424733333333","8590","","SM(41:4)+H",0,0,0,0,0,0,0,"11.7424733333333","12.0424733333333","8590","","SM(41:4)+H",0,0,0,0,0,0,0,"11.7424733333333","12.0424733333333","8590","","SM(41:4)+H",0,0,0,0,0,0,0,"11.7424733333333","12.0424733333333","8590","","SM(41:4)+H","795.63747","612.57143","736.56393","612.57135","594.56077","184.07332","86.09648","11.7424733333333","12.0424733333333","8590"
"","SM(41:5)+H",0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6004","","SM(41:5)+H",0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6004","","SM(41:5)+H",0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6004","","SM(41:5)+H",0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6004","","SM(41:5)+H",0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6004","","SM(41:5)+H","793.62187","610.55583","734.54833","610.55575","592.54517","184.07332","86.09648","1.40643888888889","1.70643888888889","6004"
"","SM(41:5)+H",0,0,0,0,0,0,0,"7.94672222222222","8.24672222222222","12985","","SM(41:5)+H",0,0,0,0,0,0,0,"7.94672222222222","8.24672222222222","12985","","SM(41:5)+H",0,0,0,0,0,0,0,"7.94672222222222","8.24672222222222","12985","","SM(41:5)+H",0,0,0,0,0,0,0,"7.94672222222222","8.24672222222222","12985","","SM(41:5)+H",0,0,0,0,0,0,0,"7.94672222222222","8.24672222222222","12985","","SM(41:5)+H","793.62187","610.55583","734.54833","610.55575","592.54517","184.07332","86.09648","7.94672222222222","8.24672222222222","12985"
"","SM(42:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","1447","","SM(42:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","1447","","SM(42:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","1447","","SM(42:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","1447","","SM(42:0)+H",0,0,0,0,0,0,0,"10.7468944444444","11.0468944444444","1447","","SM(42:0)+H","817.71567","634.64963","758.64213","634.64955","616.63897","184.07332","86.09648","10.7468944444444","11.0468944444444","1447"
"","SM(42:1)+H",1,1,0,1,1,1,1,"10.4113458333333","10.7113458333333","56","","SM(42:1)+H",10.60566,10.60566,0,10.60566,10.60566,10.60566,10.60566,"10.4113458333333","10.7113458333333","56","","SM(42:1)+H",2,2,0,2,2,2,2,"10.4113458333333","10.7113458333333","56","","SM(42:1)+H",2258908,10699.89,0,10699.89,34580.59,71118870,760681.6,"10.4113458333333","10.7113458333333","56","","SM(42:1)+H",815.70035,632.63275,0,632.63275,614.62395,184.0733,86.09644,"10.4113458333333","10.7113458333333","56","","SM(42:1)+H","815.70007","632.63403","756.62653","632.63395","614.62337","184.07332","86.09648","10.4113458333333","10.7113458333333","56"
"","SM(42:1)+H",1,1,0,1,0,1,1,"9.75355416666667","10.0535541666667","536","","SM(42:1)+H",9.96058,9.96058,0,9.96058,0,9.96058,9.96058,"9.75355416666667","10.0535541666667","536","","SM(42:1)+H",1,1,0,1,0,1,1,"9.75355416666667","10.0535541666667","536","","SM(42:1)+H",138899.4,1568.946,0,1568.946,0,2898483,24453.78,"9.75355416666667","10.0535541666667","536","","SM(42:1)+H",815.7015,632.636,0,632.636,0,184.0737,86.09663,"9.75355416666667","10.0535541666667","536","","SM(42:1)+H","815.70007","632.63403","756.62653","632.63395","614.62337","184.07332","86.09648","9.75355416666667","10.0535541666667","536"
"","SM(42:1)+H",1,1,0,1,1,1,1,"10.224875","10.524875","9104","","SM(42:1)+H",10.48108,10.48108,0,10.48108,10.48108,10.48108,10.48108,"10.224875","10.524875","9104","","SM(42:1)+H",2,1,0,1,2,2,2,"10.224875","10.524875","9104","","SM(42:1)+H",348025,1457.202,0,1457.202,4921.518,10491360,95220.18,"10.224875","10.524875","9104","","SM(42:1)+H",815.70135,632.6323,0,632.6323,614.62375,184.07355,86.09657,"10.224875","10.524875","9104","","SM(42:1)+H","815.70007","632.63403","756.62653","632.63395","614.62337","184.07332","86.09648","10.224875","10.524875","9104"
