"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","[M+H]+","MH-PC","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(42:6)+H",0,0,0,"7.95188333333333","8.25188333333333","1212","","Plasmenyl-PC(42:6)+H",0,0,0,"7.95188333333333","8.25188333333333","1212","","Plasmenyl-PC(42:6)+H",0,0,0,"7.95188333333333","8.25188333333333","1212","","Plasmenyl-PC(42:6)+H",0,0,0,"7.95188333333333","8.25188333333333","1212","","Plasmenyl-PC(42:6)+H",0,0,0,"7.95188333333333","8.25188333333333","1212","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","7.95188333333333","8.25188333333333","1212"
"","Plasmenyl-PC(42:6)+H",0,0,0,"7.2798","7.5798","2029","","Plasmenyl-PC(42:6)+H",0,0,0,"7.2798","7.5798","2029","","Plasmenyl-PC(42:6)+H",0,0,0,"7.2798","7.5798","2029","","Plasmenyl-PC(42:6)+H",0,0,0,"7.2798","7.5798","2029","","Plasmenyl-PC(42:6)+H",0,0,0,"7.2798","7.5798","2029","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","7.2798","7.5798","2029"
"","Plasmenyl-PC(42:6)+H",0,0,0,"9.08300972222222","9.38300972222222","2362","","Plasmenyl-PC(42:6)+H",0,0,0,"9.08300972222222","9.38300972222222","2362","","Plasmenyl-PC(42:6)+H",0,0,0,"9.08300972222222","9.38300972222222","2362","","Plasmenyl-PC(42:6)+H",0,0,0,"9.08300972222222","9.38300972222222","2362","","Plasmenyl-PC(42:6)+H",0,0,0,"9.08300972222222","9.38300972222222","2362","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","9.08300972222222","9.38300972222222","2362"
"","Plasmenyl-PC(42:6)+H",0,0,0,"7.09055555555555","7.39055555555555","2495","","Plasmenyl-PC(42:6)+H",0,0,0,"7.09055555555555","7.39055555555555","2495","","Plasmenyl-PC(42:6)+H",0,0,0,"7.09055555555555","7.39055555555555","2495","","Plasmenyl-PC(42:6)+H",0,0,0,"7.09055555555555","7.39055555555555","2495","","Plasmenyl-PC(42:6)+H",0,0,0,"7.09055555555555","7.39055555555555","2495","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","7.09055555555555","7.39055555555555","2495"
"","Plasmenyl-PC(42:6)+H",0,0,0,"8.59896666666667","8.89896666666667","2787","","Plasmenyl-PC(42:6)+H",0,0,0,"8.59896666666667","8.89896666666667","2787","","Plasmenyl-PC(42:6)+H",0,0,0,"8.59896666666667","8.89896666666667","2787","","Plasmenyl-PC(42:6)+H",0,0,0,"8.59896666666667","8.89896666666667","2787","","Plasmenyl-PC(42:6)+H",0,0,0,"8.59896666666667","8.89896666666667","2787","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","8.59896666666667","8.89896666666667","2787"
"","Plasmenyl-PC(42:6)+H",0,0,0,"8.81322361111111","9.11322361111111","4227","","Plasmenyl-PC(42:6)+H",0,0,0,"8.81322361111111","9.11322361111111","4227","","Plasmenyl-PC(42:6)+H",0,0,0,"8.81322361111111","9.11322361111111","4227","","Plasmenyl-PC(42:6)+H",0,0,0,"8.81322361111111","9.11322361111111","4227","","Plasmenyl-PC(42:6)+H",0,0,0,"8.81322361111111","9.11322361111111","4227","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","8.81322361111111","9.11322361111111","4227"
"","Plasmenyl-PC(42:6)+H",0,0,0,"5.72049583333333","6.02049583333333","4754","","Plasmenyl-PC(42:6)+H",0,0,0,"5.72049583333333","6.02049583333333","4754","","Plasmenyl-PC(42:6)+H",0,0,0,"5.72049583333333","6.02049583333333","4754","","Plasmenyl-PC(42:6)+H",0,0,0,"5.72049583333333","6.02049583333333","4754","","Plasmenyl-PC(42:6)+H",0,0,0,"5.72049583333333","6.02049583333333","4754","","Plasmenyl-PC(42:6)+H","846.6370976","663.5710576","184.07332","5.72049583333333","6.02049583333333","4754"
"","Plasmenyl-PC(42:7)+H",0,0,0,"6.72472361111111","7.02472361111111","1799","","Plasmenyl-PC(42:7)+H",0,0,0,"6.72472361111111","7.02472361111111","1799","","Plasmenyl-PC(42:7)+H",0,0,0,"6.72472361111111","7.02472361111111","1799","","Plasmenyl-PC(42:7)+H",0,0,0,"6.72472361111111","7.02472361111111","1799","","Plasmenyl-PC(42:7)+H",0,0,0,"6.72472361111111","7.02472361111111","1799","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","6.72472361111111","7.02472361111111","1799"
"","Plasmenyl-PC(42:7)+H",0,0,0,"7.13234722222222","7.43234722222222","3509","","Plasmenyl-PC(42:7)+H",0,0,0,"7.13234722222222","7.43234722222222","3509","","Plasmenyl-PC(42:7)+H",0,0,0,"7.13234722222222","7.43234722222222","3509","","Plasmenyl-PC(42:7)+H",0,0,0,"7.13234722222222","7.43234722222222","3509","","Plasmenyl-PC(42:7)+H",0,0,0,"7.13234722222222","7.43234722222222","3509","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","7.13234722222222","7.43234722222222","3509"
"","Plasmenyl-PC(42:7)+H",0,0,0,"8.61771805555556","8.91771805555556","6255","","Plasmenyl-PC(42:7)+H",0,0,0,"8.61771805555556","8.91771805555556","6255","","Plasmenyl-PC(42:7)+H",0,0,0,"8.61771805555556","8.91771805555556","6255","","Plasmenyl-PC(42:7)+H",0,0,0,"8.61771805555556","8.91771805555556","6255","","Plasmenyl-PC(42:7)+H",0,0,0,"8.61771805555556","8.91771805555556","6255","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","8.61771805555556","8.91771805555556","6255"
"","Plasmenyl-PC(42:7)+H",0,0,0,"6.91273888888889","7.21273888888889","11514","","Plasmenyl-PC(42:7)+H",0,0,0,"6.91273888888889","7.21273888888889","11514","","Plasmenyl-PC(42:7)+H",0,0,0,"6.91273888888889","7.21273888888889","11514","","Plasmenyl-PC(42:7)+H",0,0,0,"6.91273888888889","7.21273888888889","11514","","Plasmenyl-PC(42:7)+H",0,0,0,"6.91273888888889","7.21273888888889","11514","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","6.91273888888889","7.21273888888889","11514"
"","Plasmenyl-PC(42:7)+H",0,0,0,"8.91943055555555","9.21943055555555","11818","","Plasmenyl-PC(42:7)+H",0,0,0,"8.91943055555555","9.21943055555555","11818","","Plasmenyl-PC(42:7)+H",0,0,0,"8.91943055555555","9.21943055555555","11818","","Plasmenyl-PC(42:7)+H",0,0,0,"8.91943055555555","9.21943055555555","11818","","Plasmenyl-PC(42:7)+H",0,0,0,"8.91943055555555","9.21943055555555","11818","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","8.91943055555555","9.21943055555555","11818"
"","Plasmenyl-PC(42:7)+H",0,0,0,"8.02205972222222","8.32205972222222","15927","","Plasmenyl-PC(42:7)+H",0,0,0,"8.02205972222222","8.32205972222222","15927","","Plasmenyl-PC(42:7)+H",0,0,0,"8.02205972222222","8.32205972222222","15927","","Plasmenyl-PC(42:7)+H",0,0,0,"8.02205972222222","8.32205972222222","15927","","Plasmenyl-PC(42:7)+H",0,0,0,"8.02205972222222","8.32205972222222","15927","","Plasmenyl-PC(42:7)+H","844.6214976","661.5554576","184.07332","8.02205972222222","8.32205972222222","15927"
"","Plasmenyl-PC(44:3)+H",0,0,1,"12.2886694444444","12.5886694444444","207","","Plasmenyl-PC(44:3)+H",0,0,12.468,"12.2886694444444","12.5886694444444","207","","Plasmenyl-PC(44:3)+H",0,0,1,"12.2886694444444","12.5886694444444","207","","Plasmenyl-PC(44:3)+H",0,0,1994.133,"12.2886694444444","12.5886694444444","207","","Plasmenyl-PC(44:3)+H",0,0,184.0733,"12.2886694444444","12.5886694444444","207","","Plasmenyl-PC(44:3)+H","880.7153976","697.6493576","184.07332","12.2886694444444","12.5886694444444","207"
"","Plasmenyl-PC(44:3)+H",1,0,1,"10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(44:3)+H",10.49661,0,10.49661,"10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(44:3)+H",1,0,1,"10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(44:3)+H",160879.5,0,1032370,"10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(44:3)+H",880.7163,0,184.0736,"10.3590166666667","10.6590166666667","1064","","Plasmenyl-PC(44:3)+H","880.7153976","697.6493576","184.07332","10.3590166666667","10.6590166666667","1064"
"","Plasmenyl-PC(44:3)+H",1,0,1,"10.9399888888889","11.2399888888889","1536","","Plasmenyl-PC(44:3)+H",11.08614,0,11.08614,"10.9399888888889","11.2399888888889","1536","","Plasmenyl-PC(44:3)+H",1,0,1,"10.9399888888889","11.2399888888889","1536","","Plasmenyl-PC(44:3)+H",117063.8,0,805567.3,"10.9399888888889","11.2399888888889","1536","","Plasmenyl-PC(44:3)+H",880.7156,0,184.0735,"10.9399888888889","11.2399888888889","1536","","Plasmenyl-PC(44:3)+H","880.7153976","697.6493576","184.07332","10.9399888888889","11.2399888888889","1536"
"","Plasmenyl-PC(44:3)+H",0,0,0,"10.6725680555556","10.9725680555556","3708","","Plasmenyl-PC(44:3)+H",0,0,0,"10.6725680555556","10.9725680555556","3708","","Plasmenyl-PC(44:3)+H",0,0,0,"10.6725680555556","10.9725680555556","3708","","Plasmenyl-PC(44:3)+H",0,0,0,"10.6725680555556","10.9725680555556","3708","","Plasmenyl-PC(44:3)+H",0,0,0,"10.6725680555556","10.9725680555556","3708","","Plasmenyl-PC(44:3)+H","880.7153976","697.6493576","184.07332","10.6725680555556","10.9725680555556","3708"
"","Plasmenyl-PC(44:4)+H",1,1,1,"9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(44:4)+H",10.18994,10.18994,10.18994,"9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(44:4)+H",2,2,2,"9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(44:4)+H",643928.9,4330.071,4477021,"9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(44:4)+H",878.6999,695.63365,184.07335,"9.9701444444444","10.2701444444444","237","","Plasmenyl-PC(44:4)+H","878.6996976","695.6336576","184.07332","9.9701444444444","10.2701444444444","237"
"","Plasmenyl-PC(44:4)+H",1,0,1,"9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(44:4)+H",9.718561,0,9.718561,"9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(44:4)+H",1,0,1,"9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(44:4)+H",169899.8,0,1169257,"9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(44:4)+H",878.701,0,184.0737,"9.54670416666667","9.84670416666667","1145","","Plasmenyl-PC(44:4)+H","878.6996976","695.6336576","184.07332","9.54670416666667","9.84670416666667","1145"
"","Plasmenyl-PC(44:5)+H",1,1,1,"9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(44:5)+H",9.267788,9.267788,9.267788,"9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(44:5)+H",2,1,2,"9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(44:5)+H",564024.9,2974.638,4915008,"9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(44:5)+H",876.68535,693.6177,184.0736,"9.14550138888889","9.44550138888889","336","","Plasmenyl-PC(44:5)+H","876.6840976","693.6180576","184.07332","9.14550138888889","9.44550138888889","336"
"","Plasmenyl-PC(44:5)+H",1,0,1,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(44:5)+H",9.389597,0,9.389597,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(44:5)+H",2,0,2,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(44:5)+H",155345.4,0,1251741,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(44:5)+H",876.68585,0,184.0737,"9.33652361111111","9.63652361111111","1002","","Plasmenyl-PC(44:5)+H","876.6840976","693.6180576","184.07332","9.33652361111111","9.63652361111111","1002"
"","Plasmenyl-PC(44:5)+H",0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(44:5)+H",0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(44:5)+H",0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(44:5)+H",0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(44:5)+H",0,0,0,"9.79998194444444","10.0999819444444","1227","","Plasmenyl-PC(44:5)+H","876.6840976","693.6180576","184.07332","9.79998194444444","10.0999819444444","1227"
"","Plasmenyl-PC(44:6)+H",1,0,1,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(44:6)+H",9.145217,0,9.145217,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(44:6)+H",1,0,1,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(44:6)+H",153690.3,0,1138078,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(44:6)+H",874.6705,0,184.0738,"8.97856111111111","9.27856111111111","1167","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","8.97856111111111","9.27856111111111","1167"
"","Plasmenyl-PC(44:6)+H",0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(44:6)+H",0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(44:6)+H",0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(44:6)+H",0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(44:6)+H",0,0,0,"8.70554305555555","9.00554305555555","1179","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","8.70554305555555","9.00554305555555","1179"
"","Plasmenyl-PC(44:6)+H",0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(44:6)+H",0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(44:6)+H",0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(44:6)+H",0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(44:6)+H",0,0,0,"8.3025375","8.6025375","1543","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","8.3025375","8.6025375","1543"
"","Plasmenyl-PC(44:6)+H",0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(44:6)+H",0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(44:6)+H",0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(44:6)+H",0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(44:6)+H",0,0,0,"10.0384666666667","10.3384666666667","4294","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","10.0384666666667","10.3384666666667","4294"
"","Plasmenyl-PC(44:6)+H",0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(44:6)+H",0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(44:6)+H",0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(44:6)+H",0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(44:6)+H",0,0,0,"9.57605694444445","9.87605694444445","4475","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","9.57605694444445","9.87605694444445","4475"
"","Plasmenyl-PC(44:6)+H",0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(44:6)+H",0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(44:6)+H",0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(44:6)+H",0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(44:6)+H",0,0,0,"9.31048194444444","9.61048194444444","9477","","Plasmenyl-PC(44:6)+H","874.6683976","691.6023576","184.07332","9.31048194444444","9.61048194444444","9477"
"","Plasmenyl-PC(44:7)+H",0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(44:7)+H",0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(44:7)+H",0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(44:7)+H",0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(44:7)+H",0,0,0,"7.81139027777778","8.11139027777778","1382","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","7.81139027777778","8.11139027777778","1382"
"","Plasmenyl-PC(44:7)+H",0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(44:7)+H",0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(44:7)+H",0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(44:7)+H",0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(44:7)+H",0,0,0,"7.50247638888889","7.80247638888889","1989","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","7.50247638888889","7.80247638888889","1989"
"","Plasmenyl-PC(44:7)+H",0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(44:7)+H",0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(44:7)+H",0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(44:7)+H",0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(44:7)+H",0,0,0,"8.55472083333333","8.85472083333333","2580","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","8.55472083333333","8.85472083333333","2580"
"","Plasmenyl-PC(44:7)+H",0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(44:7)+H",0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(44:7)+H",0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(44:7)+H",0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(44:7)+H",0,0,0,"8.13997222222222","8.43997222222222","3115","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","8.13997222222222","8.43997222222222","3115"
"","Plasmenyl-PC(44:7)+H",1,1,1,"9.1744","9.4744","7532","","Plasmenyl-PC(44:7)+H",9.21643,9.21643,9.21643,"9.1744","9.4744","7532","","Plasmenyl-PC(44:7)+H",1,1,1,"9.1744","9.4744","7532","","Plasmenyl-PC(44:7)+H",138488,50874.86,1021.288,"9.1744","9.4744","7532","","Plasmenyl-PC(44:7)+H",872.6519,689.5856,184.0737,"9.1744","9.4744","7532","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","9.1744","9.4744","7532"
"","Plasmenyl-PC(44:7)+H",0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(44:7)+H",0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(44:7)+H",0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(44:7)+H",0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(44:7)+H",0,0,0,"9.29471666666667","9.59471666666667","15549","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","9.29471666666667","9.59471666666667","15549"
"","Plasmenyl-PC(44:7)+H",0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(44:7)+H",0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(44:7)+H",0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(44:7)+H",0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(44:7)+H",0,0,0,"9.90165","10.20165","19097","","Plasmenyl-PC(44:7)+H","872.6527976","689.5867576","184.07332","9.90165","10.20165","19097"
"","Plasmenyl-PC(46:3)+H",0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(46:3)+H",0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(46:3)+H",0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(46:3)+H",0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(46:3)+H",0,0,0,"12.2805833333333","12.5805833333333","1454","","Plasmenyl-PC(46:3)+H","908.7466976","725.6806576","184.07332","12.2805833333333","12.5805833333333","1454"
"","Plasmenyl-PC(46:4)+H",0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(46:4)+H",0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(46:4)+H",0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(46:4)+H",0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(46:4)+H",0,0,0,"10.6053805555556","10.9053805555556","2425","","Plasmenyl-PC(46:4)+H","906.7309976","723.6649576","184.07332","10.6053805555556","10.9053805555556","2425"
"","Plasmenyl-PC(46:4)+H",0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(46:4)+H",0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(46:4)+H",0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(46:4)+H",0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(46:4)+H",0,0,0,"10.8503902777778","11.1503902777778","2532","","Plasmenyl-PC(46:4)+H","906.7309976","723.6649576","184.07332","10.8503902777778","11.1503902777778","2532"
"","Plasmenyl-PC(46:5)+H",1,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(46:5)+H",10.11843,0,10.11843,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(46:5)+H",1,0,1,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(46:5)+H",160968.7,0,1064288,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(46:5)+H",904.7162,0,184.0735,"9.9906791666667","10.2906791666667","1319","","Plasmenyl-PC(46:5)+H","904.7153976","721.6493576","184.07332","9.9906791666667","10.2906791666667","1319"
"","Plasmenyl-PC(46:5)+H",0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(46:5)+H",0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(46:5)+H",0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(46:5)+H",0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(46:5)+H",0,0,0,"10.3161861111111","10.6161861111111","2347","","Plasmenyl-PC(46:5)+H","904.7153976","721.6493576","184.07332","10.3161861111111","10.6161861111111","2347"
"","Plasmenyl-PC(46:5)+H",1,0,1,"9.955225","10.255225","12793","","Plasmenyl-PC(46:5)+H",10.11843,0,10.11843,"9.955225","10.255225","12793","","Plasmenyl-PC(46:5)+H",1,0,1,"9.955225","10.255225","12793","","Plasmenyl-PC(46:5)+H",160968.7,0,1064288,"9.955225","10.255225","12793","","Plasmenyl-PC(46:5)+H",904.7162,0,184.0735,"9.955225","10.255225","12793","","Plasmenyl-PC(46:5)+H","904.7153976","721.6493576","184.07332","9.955225","10.255225","12793"
"","Plasmenyl-PC(46:6)+H",0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(46:6)+H",0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(46:6)+H",0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(46:6)+H",0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(46:6)+H",0,0,0,"9.67100555555556","9.97100555555556","1158","","Plasmenyl-PC(46:6)+H","902.6996976","719.6336576","184.07332","9.67100555555556","9.97100555555556","1158"
"","Plasmenyl-PC(46:6)+H",0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(46:6)+H",0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(46:6)+H",0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(46:6)+H",0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(46:6)+H",0,0,0,"9.1481125","9.4481125","2032","","Plasmenyl-PC(46:6)+H","902.6996976","719.6336576","184.07332","9.1481125","9.4481125","2032"
"","Plasmenyl-PC(46:6)+H",0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(46:6)+H",0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(46:6)+H",0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(46:6)+H",0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(46:6)+H",0,0,0,"8.04892361111111","8.34892361111111","5920","","Plasmenyl-PC(46:6)+H","902.6996976","719.6336576","184.07332","8.04892361111111","8.34892361111111","5920"
"","Plasmenyl-PC(46:6)+H",0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(46:6)+H",0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(46:6)+H",0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(46:6)+H",0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(46:6)+H",0,0,0,"9.51503333333334","9.81503333333334","15161","","Plasmenyl-PC(46:6)+H","902.6996976","719.6336576","184.07332","9.51503333333334","9.81503333333334","15161"
"","Plasmenyl-PC(46:6)+H",0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(46:6)+H",0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(46:6)+H",0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(46:6)+H",0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(46:6)+H",0,0,0,"10.4359305555556","10.7359305555556","18544","","Plasmenyl-PC(46:6)+H","902.6996976","719.6336576","184.07332","10.4359305555556","10.7359305555556","18544"
"","Plasmenyl-PC(46:7)+H",0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(46:7)+H",0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(46:7)+H",0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(46:7)+H",0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(46:7)+H",0,0,0,"8.84209444444445","9.14209444444445","1467","","Plasmenyl-PC(46:7)+H","900.6840976","717.6180576","184.07332","8.84209444444445","9.14209444444445","1467"
"","Plasmenyl-PC(46:7)+H",1,1,1,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(46:7)+H",10.14308,10.14308,10.14308,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(46:7)+H",1,1,1,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(46:7)+H",243576.2,72777.86,1418.863,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(46:7)+H",900.6824,717.6164,184.0736,"9.9672833333333","10.2672833333333","1477","","Plasmenyl-PC(46:7)+H","900.6840976","717.6180576","184.07332","9.9672833333333","10.2672833333333","1477"
