"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","PE(41:1)+H",1,0,0,"9.42664444444445","9.72664444444445","541","","PE(41:1)+H",9.62942,0,0,"9.42664444444445","9.72664444444445","541","","PE(41:1)+H",3,0,0,"9.42664444444445","9.72664444444445","541","","PE(41:1)+H",315466.3,0,0,"9.42664444444445","9.72664444444445","541","","PE(41:1)+H",816.6479,0,0,"9.42664444444445","9.72664444444445","541","","PE(41:1)+H","816.64768","675.62857","142.02639","9.42664444444445","9.72664444444445","541"
"","PE(41:2)+H",1,0,0,"8.58068888888889","8.88068888888889","139","","PE(41:2)+H",8.717202,0,0,"8.58068888888889","8.88068888888889","139","","PE(41:2)+H",4,0,0,"8.58068888888889","8.88068888888889","139","","PE(41:2)+H",2320095,0,0,"8.58068888888889","8.88068888888889","139","","PE(41:2)+H",814.632875,0,0,"8.58068888888889","8.88068888888889","139","","PE(41:2)+H","814.63208","673.61297","142.02639","8.58068888888889","8.88068888888889","139"
"","PE(41:3)+H",1,0,0,"7.85714861111111","8.15714861111111","17","","PE(41:3)+H",8.078541,0,0,"7.85714861111111","8.15714861111111","17","","PE(41:3)+H",2,0,0,"7.85714861111111","8.15714861111111","17","","PE(41:3)+H",10496790,0,0,"7.85714861111111","8.15714861111111","17","","PE(41:3)+H",812.61555,0,0,"7.85714861111111","8.15714861111111","17","","PE(41:3)+H","812.61648","671.59737","142.02639","7.85714861111111","8.15714861111111","17"
"","PE(41:3)+H",1,0,0,"8.22076666666667","8.52076666666667","229","","PE(41:3)+H",8.332244,0,0,"8.22076666666667","8.52076666666667","229","","PE(41:3)+H",2,0,0,"8.22076666666667","8.52076666666667","229","","PE(41:3)+H",782220.7,0,0,"8.22076666666667","8.52076666666667","229","","PE(41:3)+H",812.61685,0,0,"8.22076666666667","8.52076666666667","229","","PE(41:3)+H","812.61648","671.59737","142.02639","8.22076666666667","8.52076666666667","229"
"","PE(41:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PE(41:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PE(41:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PE(41:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PE(41:3)+H",0,0,0,"4.97424166666667","5.27424166666667","15543","","PE(41:3)+H","812.61648","671.59737","142.02639","4.97424166666667","5.27424166666667","15543"
"","PE(41:3)+H",0,0,0,"10.4650847222222","10.7650847222222","15857","","PE(41:3)+H",0,0,0,"10.4650847222222","10.7650847222222","15857","","PE(41:3)+H",0,0,0,"10.4650847222222","10.7650847222222","15857","","PE(41:3)+H",0,0,0,"10.4650847222222","10.7650847222222","15857","","PE(41:3)+H",0,0,0,"10.4650847222222","10.7650847222222","15857","","PE(41:3)+H","812.61648","671.59737","142.02639","10.4650847222222","10.7650847222222","15857"
"","PE(41:3)+H",0,0,0,"4.86641818181818","5.16641818181818","18246","","PE(41:3)+H",0,0,0,"4.86641818181818","5.16641818181818","18246","","PE(41:3)+H",0,0,0,"4.86641818181818","5.16641818181818","18246","","PE(41:3)+H",0,0,0,"4.86641818181818","5.16641818181818","18246","","PE(41:3)+H",0,0,0,"4.86641818181818","5.16641818181818","18246","","PE(41:3)+H","812.61648","671.59737","142.02639","4.86641818181818","5.16641818181818","18246"
"","PE(41:4)+H",1,0,0,"7.39842916666667","7.69842916666667","8","","PE(41:4)+H",7.571537,0,0,"7.39842916666667","7.69842916666667","8","","PE(41:4)+H",3,0,0,"7.39842916666667","7.69842916666667","8","","PE(41:4)+H",33430910,0,0,"7.39842916666667","7.69842916666667","8","","PE(41:4)+H",810.600533333333,0,0,"7.39842916666667","7.69842916666667","8","","PE(41:4)+H","810.60078","669.58167","142.02639","7.39842916666667","7.69842916666667","8"
"","PE(41:4)+H",1,0,0,"7.05206388888889","7.35206388888889","76","","PE(41:4)+H",7.19568,0,0,"7.05206388888889","7.35206388888889","76","","PE(41:4)+H",3,0,0,"7.05206388888889","7.35206388888889","76","","PE(41:4)+H",4170409,0,0,"7.05206388888889","7.35206388888889","76","","PE(41:4)+H",810.600633333333,0,0,"7.05206388888889","7.35206388888889","76","","PE(41:4)+H","810.60078","669.58167","142.02639","7.05206388888889","7.35206388888889","76"
"","PE(41:4)+H",0,0,0,"15.3534347222222","15.6534347222222","8976","","PE(41:4)+H",0,0,0,"15.3534347222222","15.6534347222222","8976","","PE(41:4)+H",0,0,0,"15.3534347222222","15.6534347222222","8976","","PE(41:4)+H",0,0,0,"15.3534347222222","15.6534347222222","8976","","PE(41:4)+H",0,0,0,"15.3534347222222","15.6534347222222","8976","","PE(41:4)+H","810.60078","669.58167","142.02639","15.3534347222222","15.6534347222222","8976"
"","PE(41:4)+H",1,0,0,"12.5356319444444","12.8356319444444","14774","","PE(41:4)+H",12.75354,0,0,"12.5356319444444","12.8356319444444","14774","","PE(41:4)+H",1,0,0,"12.5356319444444","12.8356319444444","14774","","PE(41:4)+H",4059.393,0,0,"12.5356319444444","12.8356319444444","14774","","PE(41:4)+H",810.604,0,0,"12.5356319444444","12.8356319444444","14774","","PE(41:4)+H","810.60078","669.58167","142.02639","12.5356319444444","12.8356319444444","14774"
"","PE(41:4)+H",0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(41:4)+H",0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(41:4)+H",0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(41:4)+H",0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(41:4)+H",0,0,0,"14.7122333333333","15.0122333333333","14784","","PE(41:4)+H","810.60078","669.58167","142.02639","14.7122333333333","15.0122333333333","14784"
"","PE(41:4)+H",0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(41:4)+H",0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(41:4)+H",0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(41:4)+H",0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(41:4)+H",0,0,0,"10.5604984848485","10.8604984848485","16781","","PE(41:4)+H","810.60078","669.58167","142.02639","10.5604984848485","10.8604984848485","16781"
"","PE(41:4)+H",0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(41:4)+H",0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(41:4)+H",0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(41:4)+H",0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(41:4)+H",0,0,0,"11.1171194444444","11.4171194444444","16921","","PE(41:4)+H","810.60078","669.58167","142.02639","11.1171194444444","11.4171194444444","16921"
"","PE(41:4)+H",0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(41:4)+H",0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(41:4)+H",0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(41:4)+H",0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(41:4)+H",0,0,0,"11.4057075757576","11.7057075757576","18047","","PE(41:4)+H","810.60078","669.58167","142.02639","11.4057075757576","11.7057075757576","18047"
"","PE(41:4)+H",0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(41:4)+H",0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(41:4)+H",0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(41:4)+H",0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(41:4)+H",0,0,0,"11.7713902777778","12.0713902777778","18048","","PE(41:4)+H","810.60078","669.58167","142.02639","11.7713902777778","12.0713902777778","18048"
"","PE(41:4)+H",0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(41:4)+H",0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(41:4)+H",0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(41:4)+H",0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(41:4)+H",0,0,0,"15.6284722222222","15.9284722222222","19077","","PE(41:4)+H","810.60078","669.58167","142.02639","15.6284722222222","15.9284722222222","19077"
"","PE(41:5)+H",1,0,0,"6.26063472222222","6.56063472222222","34","","PE(41:5)+H",6.438905,0,0,"6.26063472222222","6.56063472222222","34","","PE(41:5)+H",2,0,0,"6.26063472222222","6.56063472222222","34","","PE(41:5)+H",11209160,0,0,"6.26063472222222","6.56063472222222","34","","PE(41:5)+H",808.58495,0,0,"6.26063472222222","6.56063472222222","34","","PE(41:5)+H","808.58518","667.56607","142.02639","6.26063472222222","6.56063472222222","34"
"","PE(41:5)+H",1,0,0,"6.61006388888889","6.91006388888889","65","","PE(41:5)+H",6.811037,0,0,"6.61006388888889","6.91006388888889","65","","PE(41:5)+H",2,0,0,"6.61006388888889","6.91006388888889","65","","PE(41:5)+H",4845771,0,0,"6.61006388888889","6.91006388888889","65","","PE(41:5)+H",808.58485,0,0,"6.61006388888889","6.91006388888889","65","","PE(41:5)+H","808.58518","667.56607","142.02639","6.61006388888889","6.91006388888889","65"
"","PE(41:5)+H",1,0,0,"7.69213611111111","7.99213611111111","436","","PE(41:5)+H",7.790097,0,0,"7.69213611111111","7.99213611111111","436","","PE(41:5)+H",2,0,0,"7.69213611111111","7.99213611111111","436","","PE(41:5)+H",983796.3,0,0,"7.69213611111111","7.99213611111111","436","","PE(41:5)+H",808.58345,0,0,"7.69213611111111","7.99213611111111","436","","PE(41:5)+H","808.58518","667.56607","142.02639","7.69213611111111","7.99213611111111","436"
"","PE(41:6)+H",1,0,0,"5.86516388888889","6.16516388888889","13","","PE(41:6)+H",6.056068,0,0,"5.86516388888889","6.16516388888889","13","","PE(41:6)+H",2,0,0,"5.86516388888889","6.16516388888889","13","","PE(41:6)+H",16064930,0,0,"5.86516388888889","6.16516388888889","13","","PE(41:6)+H",806.5694,0,0,"5.86516388888889","6.16516388888889","13","","PE(41:6)+H","806.56948","665.55037","142.02639","5.86516388888889","6.16516388888889","13"
"","PE(41:6)+H",1,0,0,"5.313375","5.613375","92","","PE(41:6)+H",5.529741,0,0,"5.313375","5.613375","92","","PE(41:6)+H",2,0,0,"5.313375","5.613375","92","","PE(41:6)+H",1828219,0,0,"5.313375","5.613375","92","","PE(41:6)+H",806.5703,0,0,"5.313375","5.613375","92","","PE(41:6)+H","806.56948","665.55037","142.02639","5.313375","5.613375","92"
"","PE(41:6)+H",1,0,0,"6.72995555555556","7.02995555555556","450","","PE(41:6)+H",6.826602,0,0,"6.72995555555556","7.02995555555556","450","","PE(41:6)+H",2,0,0,"6.72995555555556","7.02995555555556","450","","PE(41:6)+H",706500.7,0,0,"6.72995555555556","7.02995555555556","450","","PE(41:6)+H",806.5678,0,0,"6.72995555555556","7.02995555555556","450","","PE(41:6)+H","806.56948","665.55037","142.02639","6.72995555555556","7.02995555555556","450"
"","PE(41:6)+H",0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(41:6)+H",0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(41:6)+H",0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(41:6)+H",0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(41:6)+H",0,0,0,"8.63938333333334","8.93938333333334","12009","","PE(41:6)+H","806.56948","665.55037","142.02639","8.63938333333334","8.93938333333334","12009"
"","PE(42:0)+H",0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(42:0)+H",0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(42:0)+H",0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(42:0)+H",0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(42:0)+H",0,0,0,"10.7749597222222","11.0749597222222","4185","","PE(42:0)+H","832.67898","691.65987","142.02639","10.7749597222222","11.0749597222222","4185"
"","PE(42:1)+H",0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(42:1)+H",0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(42:1)+H",0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(42:1)+H",0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(42:1)+H",0,0,0,"9.53628194444445","9.83628194444445","7871","","PE(42:1)+H","830.66338","689.64427","142.02639","9.53628194444445","9.83628194444445","7871"
"","PE(42:1)+H",0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(42:1)+H",0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(42:1)+H",0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(42:1)+H",0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(42:1)+H",0,0,0,"9.9175333333333","10.2175333333333","13286","","PE(42:1)+H","830.66338","689.64427","142.02639","9.9175333333333","10.2175333333333","13286"
"","PE(42:10)+H",0,0,0,"4.95366666666667","5.25366666666667","3613","","PE(42:10)+H",0,0,0,"4.95366666666667","5.25366666666667","3613","","PE(42:10)+H",0,0,0,"4.95366666666667","5.25366666666667","3613","","PE(42:10)+H",0,0,0,"4.95366666666667","5.25366666666667","3613","","PE(42:10)+H",0,0,0,"4.95366666666667","5.25366666666667","3613","","PE(42:10)+H","812.52248","671.50337","142.02639","4.95366666666667","5.25366666666667","3613"
"","PE(42:11)+H",0,0,0,"0.665844444444444","0.965844444444444","9691","","PE(42:11)+H",0,0,0,"0.665844444444444","0.965844444444444","9691","","PE(42:11)+H",0,0,0,"0.665844444444444","0.965844444444444","9691","","PE(42:11)+H",0,0,0,"0.665844444444444","0.965844444444444","9691","","PE(42:11)+H",0,0,0,"0.665844444444444","0.965844444444444","9691","","PE(42:11)+H","810.50688","669.48777","142.02639","0.665844444444444","0.965844444444444","9691"
"","PE(42:2)+H",0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(42:2)+H",0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(42:2)+H",0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(42:2)+H",0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(42:2)+H",0,0,0,"9.11351111111111","9.41351111111111","4432","","PE(42:2)+H","828.64778","687.62867","142.02639","9.11351111111111","9.41351111111111","4432"
"","PE(42:2)+H",0,0,0,"8.6258125","8.9258125","10651","","PE(42:2)+H",0,0,0,"8.6258125","8.9258125","10651","","PE(42:2)+H",0,0,0,"8.6258125","8.9258125","10651","","PE(42:2)+H",0,0,0,"8.6258125","8.9258125","10651","","PE(42:2)+H",0,0,0,"8.6258125","8.9258125","10651","","PE(42:2)+H","828.64778","687.62867","142.02639","8.6258125","8.9258125","10651"
"","PE(42:3)+H",0,0,0,"8.398175","8.698175","1437","","PE(42:3)+H",0,0,0,"8.398175","8.698175","1437","","PE(42:3)+H",0,0,0,"8.398175","8.698175","1437","","PE(42:3)+H",0,0,0,"8.398175","8.698175","1437","","PE(42:3)+H",0,0,0,"8.398175","8.698175","1437","","PE(42:3)+H","826.63208","685.61297","142.02639","8.398175","8.698175","1437"
"","PE(42:3)+H",0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(42:3)+H",0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(42:3)+H",0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(42:3)+H",0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(42:3)+H",0,0,0,"8.20431388888889","8.50431388888889","2519","","PE(42:3)+H","826.63208","685.61297","142.02639","8.20431388888889","8.50431388888889","2519"
"","PE(42:4)+H",1,0,0,"7.94672083333333","8.24672083333333","640","","PE(42:4)+H",8.088917,0,0,"7.94672083333333","8.24672083333333","640","","PE(42:4)+H",1,0,0,"7.94672083333333","8.24672083333333","640","","PE(42:4)+H",300281.8,0,0,"7.94672083333333","8.24672083333333","640","","PE(42:4)+H",824.6165,0,0,"7.94672083333333","8.24672083333333","640","","PE(42:4)+H","824.61648","683.59737","142.02639","7.94672083333333","8.24672083333333","640"
"","PE(42:4)+H",0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(42:4)+H",0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(42:4)+H",0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(42:4)+H",0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(42:4)+H",0,0,0,"7.70540555555556","8.00540555555556","1326","","PE(42:4)+H","824.61648","683.59737","142.02639","7.70540555555556","8.00540555555556","1326"
"","PE(42:4)+H",0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(42:4)+H",0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(42:4)+H",0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(42:4)+H",0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(42:4)+H",0,0,0,"7.44985972222222","7.74985972222222","1978","","PE(42:4)+H","824.61648","683.59737","142.02639","7.44985972222222","7.74985972222222","1978"
"","PE(42:4)+H",0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(42:4)+H",0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(42:4)+H",0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(42:4)+H",0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(42:4)+H",0,0,0,"8.95626363636364","9.25626363636364","5745","","PE(42:4)+H","824.61648","683.59737","142.02639","8.95626363636364","9.25626363636364","5745"
"","PE(42:4)+H",0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(42:4)+H",0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(42:4)+H",0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(42:4)+H",0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(42:4)+H",0,0,0,"5.72048611111111","6.02048611111111","11625","","PE(42:4)+H","824.61648","683.59737","142.02639","5.72048611111111","6.02048611111111","11625"
"","PE(42:4)+H",0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(42:4)+H",0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(42:4)+H",0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(42:4)+H",0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(42:4)+H",0,0,0,"7.71670694444445","8.01670694444445","17147","","PE(42:4)+H","824.61648","683.59737","142.02639","7.71670694444445","8.01670694444445","17147"
"","PE(42:4)+H",0,0,0,"8.129565","8.429565","17233","","PE(42:4)+H",0,0,0,"8.129565","8.429565","17233","","PE(42:4)+H",0,0,0,"8.129565","8.429565","17233","","PE(42:4)+H",0,0,0,"8.129565","8.429565","17233","","PE(42:4)+H",0,0,0,"8.129565","8.429565","17233","","PE(42:4)+H","824.61648","683.59737","142.02639","8.129565","8.429565","17233"
"","PE(42:5)+H",1,0,0,"6.82585694444444","7.12585694444444","616","","PE(42:5)+H",6.990346,0,0,"6.82585694444444","7.12585694444444","616","","PE(42:5)+H",1,0,0,"6.82585694444444","7.12585694444444","616","","PE(42:5)+H",340063.4,0,0,"6.82585694444444","7.12585694444444","616","","PE(42:5)+H",822.6011,0,0,"6.82585694444444","7.12585694444444","616","","PE(42:5)+H","822.60078","681.58167","142.02639","6.82585694444444","7.12585694444444","616"
"","PE(42:5)+H",0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(42:5)+H",0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(42:5)+H",0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(42:5)+H",0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(42:5)+H",0,0,0,"7.05747638888889","7.35747638888889","1462","","PE(42:5)+H","822.60078","681.58167","142.02639","7.05747638888889","7.35747638888889","1462"
"","PE(42:5)+H",0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(42:5)+H",0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(42:5)+H",0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(42:5)+H",0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(42:5)+H",0,0,0,"5.75316805555555","6.05316805555555","9370","","PE(42:5)+H","822.60078","681.58167","142.02639","5.75316805555555","6.05316805555555","9370"
"","PE(42:5)+H",1,0,0,"8.13475694444444","8.43475694444444","11317","","PE(42:5)+H",8.290424,0,0,"8.13475694444444","8.43475694444444","11317","","PE(42:5)+H",1,0,0,"8.13475694444444","8.43475694444444","11317","","PE(42:5)+H",79580.3,0,0,"8.13475694444444","8.43475694444444","11317","","PE(42:5)+H",822.598,0,0,"8.13475694444444","8.43475694444444","11317","","PE(42:5)+H","822.60078","681.58167","142.02639","8.13475694444444","8.43475694444444","11317"
"","PE(42:6)+H",1,0,0,"6.47828333333333","6.77828333333333","515","","PE(42:6)+H",6.607728,0,0,"6.47828333333333","6.77828333333333","515","","PE(42:6)+H",1,0,0,"6.47828333333333","6.77828333333333","515","","PE(42:6)+H",295264.7,0,0,"6.47828333333333","6.77828333333333","515","","PE(42:6)+H",820.5861,0,0,"6.47828333333333","6.77828333333333","515","","PE(42:6)+H","820.58508","679.56597","142.02639","6.47828333333333","6.77828333333333","515"
"","PE(42:6)+H",1,0,0,"6.27630277777778","6.57630277777778","604","","PE(42:6)+H",6.392905,0,0,"6.27630277777778","6.57630277777778","604","","PE(42:6)+H",1,0,0,"6.27630277777778","6.57630277777778","604","","PE(42:6)+H",219460.8,0,0,"6.27630277777778","6.57630277777778","604","","PE(42:6)+H",820.5861,0,0,"6.27630277777778","6.57630277777778","604","","PE(42:6)+H","820.58508","679.56597","142.02639","6.27630277777778","6.57630277777778","604"
"","PE(42:6)+H",0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(42:6)+H",0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(42:6)+H",0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(42:6)+H",0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(42:6)+H",0,0,0,"5.73879166666667","6.03879166666667","4692","","PE(42:6)+H","820.58508","679.56597","142.02639","5.73879166666667","6.03879166666667","4692"
"","PE(42:6)+H",0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(42:6)+H",0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(42:6)+H",0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(42:6)+H",0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(42:6)+H",0,0,0,"6.01684305555556","6.31684305555556","9448","","PE(42:6)+H","820.58508","679.56597","142.02639","6.01684305555556","6.31684305555556","9448"
"","PE(42:7)+H",1,0,0,"6.80782777777778","7.10782777777778","2172","","PE(42:7)+H",6.816227,0,0,"6.80782777777778","7.10782777777778","2172","","PE(42:7)+H",1,0,0,"6.80782777777778","7.10782777777778","2172","","PE(42:7)+H",10506.07,0,0,"6.80782777777778","7.10782777777778","2172","","PE(42:7)+H",818.5704,0,0,"6.80782777777778","7.10782777777778","2172","","PE(42:7)+H","818.56948","677.55037","142.02639","6.80782777777778","7.10782777777778","2172"
"","PE(42:7)+H",0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(42:7)+H",0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(42:7)+H",0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(42:7)+H",0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(42:7)+H",0,0,0,"5.34625833333333","5.64625833333333","2617","","PE(42:7)+H","818.56948","677.55037","142.02639","5.34625833333333","5.64625833333333","2617"
"","PE(42:8)+H",0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(42:8)+H",0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(42:8)+H",0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(42:8)+H",0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(42:8)+H",0,0,0,"5.72314027777778","6.02314027777778","9677","","PE(42:8)+H","816.55378","675.53467","142.02639","5.72314027777778","6.02314027777778","9677"
"","PE(42:9)+H",0,0,0,"5.24383333333333","5.54383333333333","3868","","PE(42:9)+H",0,0,0,"5.24383333333333","5.54383333333333","3868","","PE(42:9)+H",0,0,0,"5.24383333333333","5.54383333333333","3868","","PE(42:9)+H",0,0,0,"5.24383333333333","5.54383333333333","3868","","PE(42:9)+H",0,0,0,"5.24383333333333","5.54383333333333","3868","","PE(42:9)+H","814.53818","673.51907","142.02639","5.24383333333333","5.54383333333333","3868"
"","PE(43:0)+H",1,0,0,"11.1885458333333","11.4885458333333","1099","","PE(43:0)+H",11.38827,0,0,"11.1885458333333","11.4885458333333","1099","","PE(43:0)+H",1,0,0,"11.1885458333333","11.4885458333333","1099","","PE(43:0)+H",116794.9,0,0,"11.1885458333333","11.4885458333333","1099","","PE(43:0)+H",846.6967,0,0,"11.1885458333333","11.4885458333333","1099","","PE(43:0)+H","846.69468","705.67557","142.02639","11.1885458333333","11.4885458333333","1099"
"","PE(43:1)+H",0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(43:1)+H",0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(43:1)+H",0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(43:1)+H",0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(43:1)+H",0,0,0,"10.3872708333333","10.6872708333333","2452","","PE(43:1)+H","844.67898","703.65987","142.02639","10.3872708333333","10.6872708333333","2452"
"","PE(43:2)+H",0,0,0,"9.63821805555556","9.93821805555556","1492","","PE(43:2)+H",0,0,0,"9.63821805555556","9.93821805555556","1492","","PE(43:2)+H",0,0,0,"9.63821805555556","9.93821805555556","1492","","PE(43:2)+H",0,0,0,"9.63821805555556","9.93821805555556","1492","","PE(43:2)+H",0,0,0,"9.63821805555556","9.93821805555556","1492","","PE(43:2)+H","842.66338","701.64427","142.02639","9.63821805555556","9.93821805555556","1492"
"","PE(43:3)+H",1,0,0,"10.3373555555556","10.6373555555556","320","","PE(43:3)+H",10.49142,0,0,"10.3373555555556","10.6373555555556","320","","PE(43:3)+H",2,0,0,"10.3373555555556","10.6373555555556","320","","PE(43:3)+H",1581338,0,0,"10.3373555555556","10.6373555555556","320","","PE(43:3)+H",840.64615,0,0,"10.3373555555556","10.6373555555556","320","","PE(43:3)+H","840.64778","699.62867","142.02639","10.3373555555556","10.6373555555556","320"
"","PE(43:3)+H",0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(43:3)+H",0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(43:3)+H",0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(43:3)+H",0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(43:3)+H",0,0,0,"8.94489722222222","9.24489722222222","1438","","PE(43:3)+H","840.64778","699.62867","142.02639","8.94489722222222","9.24489722222222","1438"
"","PE(43:3)+H",0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(43:3)+H",0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(43:3)+H",0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(43:3)+H",0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(43:3)+H",0,0,0,"8.61771805555556","8.91771805555556","14257","","PE(43:3)+H","840.64778","699.62867","142.02639","8.61771805555556","8.91771805555556","14257"
"","PE(43:4)+H",1,0,0,"8.17772222222222","8.47772222222222","133","","PE(43:4)+H",8.311312,0,0,"8.17772222222222","8.47772222222222","133","","PE(43:4)+H",3,0,0,"8.17772222222222","8.47772222222222","133","","PE(43:4)+H",1955083,0,0,"8.17772222222222","8.47772222222222","133","","PE(43:4)+H",838.632333333333,0,0,"8.17772222222222","8.47772222222222","133","","PE(43:4)+H","838.63208","697.61297","142.02639","8.17772222222222","8.47772222222222","133"
