OxPE,[M+Na]+,PreCursor -43,PreCursor -141,M+Na-43-SN1-H acyl loss,M+Na-43-SN2-H acyl loss,phosphoethanolamine+Na
OxPE(18:3(OO)_7:0(COOH))+Na,672.3120078,629.2698078,531.2929135,319.0554878,469.1963778,164.00888
OxPE(18:3(OO)_8:0(COOH))+Na,686.3276578,643.2854578,545.3085635,333.0711378,469.1963778,164.00888
OxPE(18:3(OO)_9:0(COOH))+Na,700.3433078,657.3011078,559.3242135,347.0867878,469.1963778,164.00888
OxPE(18:3(OO)_10:0(COOH))+Na,714.3589578,671.3167578,573.3398635,361.1024378,469.1963778,164.00888
OxPE(18:3(OO)_11:0(COOH))+Na,728.3746078,685.3324078,587.3555135,375.1180878,469.1963778,164.00888
OxPE(18:3(OO)_12:0(COOH))+Na,742.3902578,699.3480578,601.3711635,389.1337378,469.1963778,164.00888
OxPE(18:3(OO)_13:0(COOH))+Na,756.4059078,713.3637078,615.3868135,403.1493878,469.1963778,164.00888
OxPE(18:3(OO)_14:0(COOH))+Na,770.4215578,727.3793578,629.4024635,417.1650378,469.1963778,164.00888
OxPE(18:3(OO)_15:0(COOH))+Na,784.4372078,741.3950078,643.4181135,431.1806878,469.1963778,164.00888
OxPE(18:3(OO)_6:1(COOH))+Na,656.2807178,613.2385178,515.2616235,303.0241978,469.1963778,164.00888
OxPE(18:3(OO)_7:1(COOH))+Na,670.2963678,627.2541678,529.2772735,317.0398478,469.1963778,164.00888
OxPE(18:3(OO)_8:1(COOH))+Na,684.3120178,641.2698178,543.2929235,331.0554978,469.1963778,164.00888
OxPE(18:3(OO)_9:1(COOH))+Na,698.3276678,655.2854678,557.3085735,345.0711478,469.1963778,164.00888
OxPE(18:3(OO)_9:2(COOH))+Na,696.3120178,653.2698178,555.2929235,343.0554978,469.1963778,164.00888
OxPE(18:3(OO)_10:1(COOH))+Na,712.3433178,669.3011178,571.3242235,359.0867978,469.1963778,164.00888
OxPE(18:3(OO)_10:2(COOH))+Na,710.3276678,667.2854678,569.3085735,357.0711478,469.1963778,164.00888
OxPE(18:3(OO)_11:1(COOH))+Na,726.3589678,683.3167678,585.3398735,373.1024478,469.1963778,164.00888
OxPE(18:3(OO)_11:2(COOH))+Na,724.3433178,681.3011178,583.3242235,371.0867978,469.1963778,164.00888
OxPE(18:3(OO)_12:1(COOH))+Na,740.3746178,697.3324178,599.3555235,387.1180978,469.1963778,164.00888
OxPE(18:3(OO)_12:2(COOH))+Na,738.3589678,695.3167678,597.3398735,385.1024478,469.1963778,164.00888
OxPE(18:3(OO)_12:3(COOH))+Na,736.3433178,693.3011178,595.3242235,383.0867978,469.1963778,164.00888
OxPE(18:3(OO)_13:1(COOH))+Na,754.3902678,711.3480678,613.3711735,401.1337478,469.1963778,164.00888
OxPE(18:3(OO)_13:2(COOH))+Na,752.3746178,709.3324178,611.3555235,399.1180978,469.1963778,164.00888
OxPE(18:3(OO)_13:3(COOH))+Na,750.3589678,707.3167678,609.3398735,397.1024478,469.1963778,164.00888
OxPE(18:3(OO)_14:1(COOH))+Na,768.4059178,725.3637178,627.3868235,415.1493978,469.1963778,164.00888
OxPE(18:3(OO)_14:2(COOH))+Na,766.3902678,723.3480678,625.3711735,413.1337478,469.1963778,164.00888
OxPE(18:3(OO)_14:3(COOH))+Na,764.3746178,721.3324178,623.3555235,411.1180978,469.1963778,164.00888
OxPE(18:3(OO)_15:1(COOH))+Na,782.4215678,739.3793678,641.4024735,429.1650478,469.1963778,164.00888
OxPE(18:3(OO)_15:2(COOH))+Na,780.4059178,737.3637178,639.3868235,427.1493978,469.1963778,164.00888
OxPE(18:3(OO)_15:3(COOH))+Na,778.3902678,735.3480678,637.3711735,425.1337478,469.1963778,164.00888
OxPE(18:3(OO)_15:4(COOH))+Na,776.3746178,733.3324178,635.3555235,423.1180978,469.1963778,164.00888
OxPE(18:3(OO)_16:1(COOH))+Na,796.4372178,753.3950178,655.4181235,443.1806978,469.1963778,164.00888
OxPE(18:3(OO)_16:2(COOH))+Na,794.4215678,751.3793678,653.4024735,441.1650478,469.1963778,164.00888
OxPE(18:3(OO)_16:3(COOH))+Na,792.4059178,749.3637178,651.3868235,439.1493978,469.1963778,164.00888
OxPE(18:3(OO)_16:4(COOH))+Na,790.3902678,747.3480678,649.3711735,437.1337478,469.1963778,164.00888
OxPE(18:3(OO)_17:4(COOH))+Na,804.4059178,761.3637178,663.3868235,451.1493978,469.1963778,164.00888
OxPE(18:3(OO)_18:4(COOH))+Na,818.4215678,775.3793678,677.4024735,465.1650478,469.1963778,164.00888
OxPE(18:3(OO)_18:5(COOH))+Na,816.4059178,773.3637178,675.3868235,463.1493978,469.1963778,164.00888
OxPE(18:3(OO)_19:4(COOH))+Na,832.4372178,789.3950178,691.4181235,479.1806978,469.1963778,164.00888
OxPE(18:3(OO)_19:5(COOH))+Na,830.4215678,787.3793678,689.4024735,477.1650478,469.1963778,164.00888
OxPE(18:3(OO)_3:0(CHO))+Na,600.2544878,557.2122878,459.2353935,246.9979678,469.1963778,164.00888
OxPE(18:3(OO)_4:0(CHO))+Na,614.2701378,571.2279378,473.2510435,261.0136178,469.1963778,164.00888
OxPE(18:4(OO)_18:4(OO))+Na,818.4214978,775.3792978,677.4024035,467.1806778,467.1806778,164.00888
OxPE(18:4(OO)_20:1(OO))+Na,852.4997978,809.4575978,711.4807035,501.2589778,467.1806778,164.00888
OxPE(18:4(OO)_20:2(OO))+Na,850.4840978,807.4418978,709.4650035,499.2432778,467.1806778,164.00888
OxPE(18:4(OO)_20:3(OO))+Na,848.4684978,805.4262978,707.4494035,497.2276778,467.1806778,164.00888
OxPE(18:4(OO)_20:5(OO))+Na,844.4371978,801.3949978,703.4181035,493.1963778,467.1806778,164.00888
OxPE(18:4(OO)_22:1(OO))+Na,880.5310978,837.4888978,739.5120035,529.2902778,467.1806778,164.00888
OxPE(18:4(OO)_22:2(OO))+Na,878.5153978,835.4731978,737.4963035,527.2745778,467.1806778,164.00888
OxPE(18:4(OO)_22:3(OO))+Na,876.4997978,833.4575978,735.4807035,525.2589778,467.1806778,164.00888
OxPE(18:4(OO)_22:4(OO))+Na,874.4840978,831.4418978,733.4650035,523.2432778,467.1806778,164.00888
OxPE(18:4(OO)_22:5(OO))+Na,872.4684978,829.4262978,731.4494035,521.2276778,467.1806778,164.00888
OxPE(18:4(OO)_22:6(OO))+Na,870.4527978,827.4105978,729.4337035,519.2119778,467.1806778,164.00888
OxPE(18:4(OO)_24:1(OO))+Na,908.5623978,865.5201978,767.5433035,557.3215778,467.1806778,164.00888
OxPE(18:4(OO)_14:1(OOO))+Na,784.4008178,741.3586178,643.3817235,433.1599978,467.1806778,164.00888
OxPE(18:4(OO)_15:1(OOO))+Na,798.4164178,755.3742178,657.3973235,447.1755978,467.1806778,164.00888
OxPE(18:4(OO)_16:1(OOO))+Na,812.4321178,769.3899178,671.4130235,461.1912978,467.1806778,164.00888
OxPE(18:4(OO)_17:1(OOO))+Na,826.4477178,783.4055178,685.4286235,475.2068978,467.1806778,164.00888
OxPE(18:4(OO)_17:2(OOO))+Na,824.4321178,781.3899178,683.4130235,473.1912978,467.1806778,164.00888
OxPE(18:4(OO)_18:1(OOO))+Na,840.4634178,797.4212178,699.4443235,489.2225978,467.1806778,164.00888
OxPE(18:4(OO)_18:2(OOO))+Na,838.4477178,795.4055178,697.4286235,487.2068978,467.1806778,164.00888
OxPE(18:4(OO)_18:3(OOO))+Na,836.4321178,793.3899178,695.4130235,485.1912978,467.1806778,164.00888
OxPE(18:4(OO)_18:4(OOO))+Na,834.4164178,791.3742178,693.3973235,483.1755978,467.1806778,164.00888
OxPE(18:4(OO)_20:1(OOO))+Na,868.4947178,825.4525178,727.4756235,517.2538978,467.1806778,164.00888
OxPE(18:4(OO)_20:2(OOO))+Na,866.4790178,823.4368178,725.4599235,515.2381978,467.1806778,164.00888
OxPE(18:4(OO)_20:3(OOO))+Na,864.4634178,821.4212178,723.4443235,513.2225978,467.1806778,164.00888
OxPE(18:4(OO)_20:4(OOO))+Na,862.4477178,819.4055178,721.4286235,511.2068978,467.1806778,164.00888
OxPE(18:4(OO)_20:5(OOO))+Na,860.4321178,817.3899178,719.4130235,509.1912978,467.1806778,164.00888
OxPE(18:4(OO)_22:1(OOO))+Na,896.5260178,853.4838178,755.5069235,545.2851978,467.1806778,164.00888
OxPE(18:4(OO)_22:2(OOO))+Na,894.5103178,851.4681178,753.4912235,543.2694978,467.1806778,164.00888
OxPE(18:4(OO)_22:3(OOO))+Na,892.4947178,849.4525178,751.4756235,541.2538978,467.1806778,164.00888
OxPE(18:4(OO)_22:4(OOO))+Na,890.4790178,847.4368178,749.4599235,539.2381978,467.1806778,164.00888
OxPE(18:4(OO)_22:5(OOO))+Na,888.4634178,845.4212178,747.4443235,537.2225978,467.1806778,164.00888
OxPE(18:4(OO)_22:6(OOO))+Na,886.4477178,843.4055178,745.4286235,535.2068978,467.1806778,164.00888
OxPE(18:4(OO)_24:1(OOO))+Na,924.5573178,881.5151178,783.5382235,573.3164978,467.1806778,164.00888
OxPE(18:4(OO)_14:1(OOOO))+Na,800.3957378,757.3535378,659.3766435,449.1549178,467.1806778,164.00888
OxPE(18:4(OO)_15:1(OOOO))+Na,814.4113378,771.3691378,673.3922435,463.1705178,467.1806778,164.00888
OxPE(18:4(OO)_16:1(OOOO))+Na,828.4270378,785.3848378,687.4079435,477.1862178,467.1806778,164.00888
OxPE(18:4(OO)_17:1(OOOO))+Na,842.4426378,799.4004378,701.4235435,491.2018178,467.1806778,164.00888
OxPE(18:4(OO)_17:2(OOOO))+Na,840.4270378,797.3848378,699.4079435,489.1862178,467.1806778,164.00888
OxPE(18:4(OO)_18:1(OOOO))+Na,856.4583378,813.4161378,715.4392435,505.2175178,467.1806778,164.00888
OxPE(18:4(OO)_18:2(OOOO))+Na,854.4426378,811.4004378,713.4235435,503.2018178,467.1806778,164.00888
OxPE(18:4(OO)_18:3(OOOO))+Na,852.4270378,809.3848378,711.4079435,501.1862178,467.1806778,164.00888
OxPE(18:4(OO)_18:4(OOOO))+Na,850.4113378,807.3691378,709.3922435,499.1705178,467.1806778,164.00888
OxPE(18:4(OO)_20:1(OOOO))+Na,884.4896378,841.4474378,743.4705435,533.2488178,467.1806778,164.00888
OxPE(18:4(OO)_20:2(OOOO))+Na,882.4739378,839.4317378,741.4548435,531.2331178,467.1806778,164.00888
OxPE(18:4(OO)_20:3(OOOO))+Na,880.4583378,837.4161378,739.4392435,529.2175178,467.1806778,164.00888
OxPE(18:4(OO)_20:4(OOOO))+Na,878.4426378,835.4004378,737.4235435,527.2018178,467.1806778,164.00888
OxPE(18:4(OO)_20:5(OOOO))+Na,876.4270378,833.3848378,735.4079435,525.1862178,467.1806778,164.00888
OxPE(18:4(OO)_22:1(OOOO))+Na,912.5209378,869.4787378,771.5018435,561.2801178,467.1806778,164.00888
OxPE(18:4(OO)_22:2(OOOO))+Na,910.5052378,867.4630378,769.4861435,559.2644178,467.1806778,164.00888
OxPE(18:4(OO)_22:3(OOOO))+Na,908.4896378,865.4474378,767.4705435,557.2488178,467.1806778,164.00888
OxPE(18:4(OO)_22:4(OOOO))+Na,906.4739378,863.4317378,765.4548435,555.2331178,467.1806778,164.00888
OxPE(18:4(OO)_22:5(OOOO))+Na,904.4583378,861.4161378,763.4392435,553.2175178,467.1806778,164.00888
OxPE(18:4(OO)_22:6(OOOO))+Na,902.4426378,859.4004378,761.4235435,551.2018178,467.1806778,164.00888
OxPE(18:4(OO)_24:1(OOOO))+Na,940.5522378,897.5100378,799.5331435,589.3114178,467.1806778,164.00888
OxPE(18:4(OO)_14:1(Ke))+Na,750.3953178,707.3531178,609.3762235,399.1544978,467.1806778,164.00888
OxPE(18:4(OO)_15:1(Ke))+Na,764.4109178,721.3687178,623.3918235,413.1700978,467.1806778,164.00888
OxPE(18:4(OO)_16:1(Ke))+Na,778.4266178,735.3844178,637.4075235,427.1857978,467.1806778,164.00888
OxPE(18:4(OO)_17:1(Ke))+Na,792.4422178,749.4000178,651.4231235,441.2013978,467.1806778,164.00888
OxPE(18:4(OO)_17:2(Ke))+Na,790.4266178,747.3844178,649.4075235,439.1857978,467.1806778,164.00888
OxPE(18:4(OO)_18:1(Ke))+Na,806.4579178,763.4157178,665.4388235,455.2170978,467.1806778,164.00888
OxPE(18:4(OO)_18:2(Ke))+Na,804.4422178,761.4000178,663.4231235,453.2013978,467.1806778,164.00888
OxPE(18:4(OO)_18:3(Ke))+Na,802.4266178,759.3844178,661.4075235,451.1857978,467.1806778,164.00888
OxPE(18:4(OO)_18:4(Ke))+Na,800.4109178,757.3687178,659.3918235,449.1700978,467.1806778,164.00888
OxPE(18:4(OO)_20:1(Ke))+Na,834.4892178,791.4470178,693.4701235,483.2483978,467.1806778,164.00888
OxPE(18:4(OO)_20:2(Ke))+Na,832.4735178,789.4313178,691.4544235,481.2326978,467.1806778,164.00888
OxPE(18:4(OO)_20:3(Ke))+Na,830.4579178,787.4157178,689.4388235,479.2170978,467.1806778,164.00888
OxPE(18:4(OO)_20:5(Ke))+Na,826.4266178,783.3844178,685.4075235,475.1857978,467.1806778,164.00888
OxPE(18:4(OO)_22:1(Ke))+Na,862.5205178,819.4783178,721.5014235,511.2796978,467.1806778,164.00888
OxPE(18:4(OO)_22:2(Ke))+Na,860.5048178,817.4626178,719.4857235,509.2639978,467.1806778,164.00888
OxPE(18:4(OO)_22:3(Ke))+Na,858.4892178,815.4470178,717.4701235,507.2483978,467.1806778,164.00888
OxPE(18:4(OO)_22:4(Ke))+Na,856.4735178,813.4313178,715.4544235,505.2326978,467.1806778,164.00888
OxPE(18:4(OO)_22:5(Ke))+Na,854.4579178,811.4157178,713.4388235,503.2170978,467.1806778,164.00888
OxPE(18:4(OO)_22:6(Ke))+Na,852.4422178,809.4000178,711.4231235,501.2013978,467.1806778,164.00888
OxPE(18:4(OO)_24:1(Ke))+Na,890.5518178,847.5096178,749.5327235,539.3109978,467.1806778,164.00888
"OxPE(18:4(OO)_14:1(Ke,OH))+Na",766.3902378,723.3480378,625.3711435,415.1494178,467.1806778,164.00888
"OxPE(18:4(OO)_15:1(Ke,OH))+Na",780.4058378,737.3636378,639.3867435,429.1650178,467.1806778,164.00888
"OxPE(18:4(OO)_16:1(Ke,OH))+Na",794.4215378,751.3793378,653.4024435,443.1807178,467.1806778,164.00888
"OxPE(18:4(OO)_17:1(Ke,OH))+Na",808.4371378,765.3949378,667.4180435,457.1963178,467.1806778,164.00888
"OxPE(18:4(OO)_17:2(Ke,OH))+Na",806.4215378,763.3793378,665.4024435,455.1807178,467.1806778,164.00888
"OxPE(18:4(OO)_18:1(Ke,OH))+Na",822.4528378,779.4106378,681.4337435,471.2120178,467.1806778,164.00888
"OxPE(18:4(OO)_18:2(Ke,OH))+Na",820.4371378,777.3949378,679.4180435,469.1963178,467.1806778,164.00888
"OxPE(18:4(OO)_18:3(Ke,OH))+Na",818.4215378,775.3793378,677.4024435,467.1807178,467.1806778,164.00888
"OxPE(18:4(OO)_18:4(Ke,OH))+Na",816.4058378,773.3636378,675.3867435,465.1650178,467.1806778,164.00888
"OxPE(18:4(OO)_20:1(Ke,OH))+Na",850.4841378,807.4419378,709.4650435,499.2433178,467.1806778,164.00888
"OxPE(18:4(OO)_20:2(Ke,OH))+Na",848.4684378,805.4262378,707.4493435,497.2276178,467.1806778,164.00888
"OxPE(18:4(OO)_20:3(Ke,OH))+Na",846.4528378,803.4106378,705.4337435,495.2120178,467.1806778,164.00888
"OxPE(18:4(OO)_20:4(Ke,OH))+Na",844.4371378,801.3949378,703.4180435,493.1963178,467.1806778,164.00888
"OxPE(18:4(OO)_20:5(Ke,OH))+Na",842.4215378,799.3793378,701.4024435,491.1807178,467.1806778,164.00888
"OxPE(18:4(OO)_22:1(Ke,OH))+Na",878.5154378,835.4732378,737.4963435,527.2746178,467.1806778,164.00888
"OxPE(18:4(OO)_22:2(Ke,OH))+Na",876.4997378,833.4575378,735.4806435,525.2589178,467.1806778,164.00888
"OxPE(18:4(OO)_22:3(Ke,OH))+Na",874.4841378,831.4419378,733.4650435,523.2433178,467.1806778,164.00888
"OxPE(18:4(OO)_22:4(Ke,OH))+Na",872.4684378,829.4262378,731.4493435,521.2276178,467.1806778,164.00888
"OxPE(18:4(OO)_22:5(Ke,OH))+Na",870.4528378,827.4106378,729.4337435,519.2120178,467.1806778,164.00888
"OxPE(18:4(OO)_22:6(Ke,OH))+Na",868.4371378,825.3949378,727.4180435,517.1963178,467.1806778,164.00888
"OxPE(18:4(OO)_24:1(Ke,OH))+Na",906.5467378,863.5045378,765.5276435,555.3059178,467.1806778,164.00888
OxPE(18:4(OO)_5:0(CHO))+Na,626.2700878,583.2278878,485.2509935,275.0292678,467.1806778,164.00888
OxPE(18:4(OO)_6:0(CHO))+Na,640.2857378,597.2435378,499.2666435,289.0449178,467.1806778,164.00888
OxPE(18:4(OO)_7:0(CHO))+Na,654.3013878,611.2591878,513.2822935,303.0605678,467.1806778,164.00888
OxPE(18:4(OO)_8:0(CHO))+Na,668.3170378,625.2748378,527.2979435,317.0762178,467.1806778,164.00888
OxPE(18:4(OO)_9:0(CHO))+Na,682.3326878,639.2904878,541.3135935,331.0918678,467.1806778,164.00888
OxPE(18:4(OO)_10:0(CHO))+Na,696.3483378,653.3061378,555.3292435,345.1075178,467.1806778,164.00888
OxPE(18:4(OO)_11:0(CHO))+Na,710.3639878,667.3217878,569.3448935,359.1231678,467.1806778,164.00888
OxPE(18:4(OO)_12:0(CHO))+Na,724.3796378,681.3374378,583.3605435,373.1388178,467.1806778,164.00888
OxPE(18:4(OO)_13:0(CHO))+Na,738.3952878,695.3530878,597.3761935,387.1544678,467.1806778,164.00888
OxPE(18:4(OO)_14:0(CHO))+Na,752.4109378,709.3687378,611.3918435,401.1701178,467.1806778,164.00888
OxPE(18:4(OO)_15:0(CHO))+Na,766.4265878,723.3843878,625.4074935,415.1857678,467.1806778,164.00888
OxPE(18:4(OO)_6:1(CHO))+Na,638.2700978,595.2278978,497.2510035,287.0292778,467.1806778,164.00888
OxPE(18:4(OO)_7:1(CHO))+Na,652.2857478,609.2435478,511.2666535,301.0449278,467.1806778,164.00888
OxPE(18:4(OO)_8:1(CHO))+Na,666.3013978,623.2591978,525.2823035,315.0605778,467.1806778,164.00888
OxPE(18:4(OO)_9:1(CHO))+Na,680.3170478,637.2748478,539.2979535,329.0762278,467.1806778,164.00888
OxPE(18:4(OO)_9:2(CHO))+Na,678.3013978,635.2591978,537.2823035,327.0605778,467.1806778,164.00888
OxPE(18:4(OO)_10:1(CHO))+Na,694.3326978,651.2904978,553.3136035,343.0918778,467.1806778,164.00888
OxPE(18:4(OO)_10:2(CHO))+Na,692.3170478,649.2748478,551.2979535,341.0762278,467.1806778,164.00888
OxPE(18:4(OO)_11:1(CHO))+Na,708.3483478,665.3061478,567.3292535,357.1075278,467.1806778,164.00888
OxPE(18:4(OO)_11:2(CHO))+Na,706.3326978,663.2904978,565.3136035,355.0918778,467.1806778,164.00888
OxPE(18:4(OO)_12:1(CHO))+Na,722.3639978,679.3217978,581.3449035,371.1231778,467.1806778,164.00888
OxPE(18:4(OO)_12:2(CHO))+Na,720.3483478,677.3061478,579.3292535,369.1075278,467.1806778,164.00888
OxPE(18:4(OO)_12:3(CHO))+Na,718.3326978,675.2904978,577.3136035,367.0918778,467.1806778,164.00888
OxPE(18:4(OO)_13:1(CHO))+Na,736.3796478,693.3374478,595.3605535,385.1388278,467.1806778,164.00888
OxPE(18:4(OO)_13:2(CHO))+Na,734.3639978,691.3217978,593.3449035,383.1231778,467.1806778,164.00888
OxPE(18:4(OO)_13:3(CHO))+Na,732.3483478,689.3061478,591.3292535,381.1075278,467.1806778,164.00888
OxPE(18:4(OO)_14:1(CHO))+Na,750.3952978,707.3530978,609.3762035,399.1544778,467.1806778,164.00888
OxPE(18:4(OO)_14:2(CHO))+Na,748.3796478,705.3374478,607.3605535,397.1388278,467.1806778,164.00888
OxPE(18:4(OO)_14:3(CHO))+Na,746.3639978,703.3217978,605.3449035,395.1231778,467.1806778,164.00888
OxPE(18:4(OO)_15:1(CHO))+Na,764.4109478,721.3687478,623.3918535,413.1701278,467.1806778,164.00888
OxPE(18:4(OO)_15:2(CHO))+Na,762.3952978,719.3530978,621.3762035,411.1544778,467.1806778,164.00888
OxPE(18:4(OO)_15:3(CHO))+Na,760.3796478,717.3374478,619.3605535,409.1388278,467.1806778,164.00888
OxPE(18:4(OO)_15:4(CHO))+Na,758.3639978,715.3217978,617.3449035,407.1231778,467.1806778,164.00888
OxPE(18:4(OO)_16:1(CHO))+Na,778.4265978,735.3843978,637.4075035,427.1857778,467.1806778,164.00888
OxPE(18:4(OO)_16:2(CHO))+Na,776.4109478,733.3687478,635.3918535,425.1701278,467.1806778,164.00888
OxPE(18:4(OO)_16:3(CHO))+Na,774.3952978,731.3530978,633.3762035,423.1544778,467.1806778,164.00888
OxPE(18:4(OO)_16:4(CHO))+Na,772.3796478,729.3374478,631.3605535,421.1388278,467.1806778,164.00888
OxPE(18:4(OO)_17:4(CHO))+Na,786.3952978,743.3530978,645.3762035,435.1544778,467.1806778,164.00888
OxPE(18:4(OO)_18:4(CHO))+Na,800.4109478,757.3687478,659.3918535,449.1701278,467.1806778,164.00888
OxPE(18:4(OO)_18:5(CHO))+Na,798.3952978,755.3530978,657.3762035,447.1544778,467.1806778,164.00888
OxPE(18:4(OO)_19:4(CHO))+Na,814.4265978,771.3843978,673.4075035,463.1857778,467.1806778,164.00888
OxPE(18:4(OO)_19:5(CHO))+Na,812.4109478,769.3687478,671.3918535,461.1701278,467.1806778,164.00888
OxPE(18:4(OO)_3:0(COOH))+Na,614.2337078,571.1915078,473.2146135,262.9928878,467.1806778,164.00888
OxPE(18:4(OO)_4:0(COOH))+Na,628.2493578,585.2071578,487.2302635,277.0085378,467.1806778,164.00888
OxPE(18:4(OO)_5:0(COOH))+Na,642.2650078,599.2228078,501.2459135,291.0241878,467.1806778,164.00888
OxPE(18:4(OO)_6:0(COOH))+Na,656.2806578,613.2384578,515.2615635,305.0398378,467.1806778,164.00888
OxPE(18:4(OO)_7:0(COOH))+Na,670.2963078,627.2541078,529.2772135,319.0554878,467.1806778,164.00888
OxPE(18:4(OO)_8:0(COOH))+Na,684.3119578,641.2697578,543.2928635,333.0711378,467.1806778,164.00888
OxPE(18:4(OO)_9:0(COOH))+Na,698.3276078,655.2854078,557.3085135,347.0867878,467.1806778,164.00888
OxPE(18:4(OO)_10:0(COOH))+Na,712.3432578,669.3010578,571.3241635,361.1024378,467.1806778,164.00888
OxPE(18:4(OO)_11:0(COOH))+Na,726.3589078,683.3167078,585.3398135,375.1180878,467.1806778,164.00888
OxPE(18:4(OO)_12:0(COOH))+Na,740.3745578,697.3323578,599.3554635,389.1337378,467.1806778,164.00888
OxPE(18:4(OO)_13:0(COOH))+Na,754.3902078,711.3480078,613.3711135,403.1493878,467.1806778,164.00888
OxPE(18:4(OO)_14:0(COOH))+Na,768.4058578,725.3636578,627.3867635,417.1650378,467.1806778,164.00888
OxPE(18:4(OO)_15:0(COOH))+Na,782.4215078,739.3793078,641.4024135,431.1806878,467.1806778,164.00888
OxPE(18:4(OO)_6:1(COOH))+Na,654.2650178,611.2228178,513.2459235,303.0241978,467.1806778,164.00888
OxPE(18:4(OO)_7:1(COOH))+Na,668.2806678,625.2384678,527.2615735,317.0398478,467.1806778,164.00888
OxPE(18:4(OO)_8:1(COOH))+Na,682.2963178,639.2541178,541.2772235,331.0554978,467.1806778,164.00888
OxPE(18:4(OO)_9:1(COOH))+Na,696.3119678,653.2697678,555.2928735,345.0711478,467.1806778,164.00888
OxPE(18:4(OO)_9:2(COOH))+Na,694.2963178,651.2541178,553.2772235,343.0554978,467.1806778,164.00888
OxPE(18:4(OO)_10:1(COOH))+Na,710.3276178,667.2854178,569.3085235,359.0867978,467.1806778,164.00888
OxPE(18:4(OO)_10:2(COOH))+Na,708.3119678,665.2697678,567.2928735,357.0711478,467.1806778,164.00888
OxPE(18:4(OO)_11:1(COOH))+Na,724.3432678,681.3010678,583.3241735,373.1024478,467.1806778,164.00888
OxPE(18:4(OO)_11:2(COOH))+Na,722.3276178,679.2854178,581.3085235,371.0867978,467.1806778,164.00888
OxPE(18:4(OO)_12:1(COOH))+Na,738.3589178,695.3167178,597.3398235,387.1180978,467.1806778,164.00888
OxPE(18:4(OO)_12:2(COOH))+Na,736.3432678,693.3010678,595.3241735,385.1024478,467.1806778,164.00888
OxPE(18:4(OO)_12:3(COOH))+Na,734.3276178,691.2854178,593.3085235,383.0867978,467.1806778,164.00888
OxPE(18:4(OO)_13:1(COOH))+Na,752.3745678,709.3323678,611.3554735,401.1337478,467.1806778,164.00888
OxPE(18:4(OO)_13:2(COOH))+Na,750.3589178,707.3167178,609.3398235,399.1180978,467.1806778,164.00888
OxPE(18:4(OO)_13:3(COOH))+Na,748.3432678,705.3010678,607.3241735,397.1024478,467.1806778,164.00888
OxPE(18:4(OO)_14:1(COOH))+Na,766.3902178,723.3480178,625.3711235,415.1493978,467.1806778,164.00888
OxPE(18:4(OO)_14:2(COOH))+Na,764.3745678,721.3323678,623.3554735,413.1337478,467.1806778,164.00888
OxPE(18:4(OO)_14:3(COOH))+Na,762.3589178,719.3167178,621.3398235,411.1180978,467.1806778,164.00888
OxPE(18:4(OO)_15:1(COOH))+Na,780.4058678,737.3636678,639.3867735,429.1650478,467.1806778,164.00888
OxPE(18:4(OO)_15:2(COOH))+Na,778.3902178,735.3480178,637.3711235,427.1493978,467.1806778,164.00888
OxPE(18:4(OO)_15:3(COOH))+Na,776.3745678,733.3323678,635.3554735,425.1337478,467.1806778,164.00888
OxPE(18:4(OO)_15:4(COOH))+Na,774.3589178,731.3167178,633.3398235,423.1180978,467.1806778,164.00888
OxPE(18:4(OO)_16:1(COOH))+Na,794.4215178,751.3793178,653.4024235,443.1806978,467.1806778,164.00888
OxPE(18:4(OO)_16:2(COOH))+Na,792.4058678,749.3636678,651.3867735,441.1650478,467.1806778,164.00888
OxPE(18:4(OO)_16:3(COOH))+Na,790.3902178,747.3480178,649.3711235,439.1493978,467.1806778,164.00888
OxPE(18:4(OO)_16:4(COOH))+Na,788.3745678,745.3323678,647.3554735,437.1337478,467.1806778,164.00888
OxPE(18:4(OO)_17:4(COOH))+Na,802.3902178,759.3480178,661.3711235,451.1493978,467.1806778,164.00888
OxPE(18:4(OO)_18:4(COOH))+Na,816.4058678,773.3636678,675.3867735,465.1650478,467.1806778,164.00888
OxPE(18:4(OO)_18:5(COOH))+Na,814.3902178,771.3480178,673.3711235,463.1493978,467.1806778,164.00888
OxPE(18:4(OO)_19:4(COOH))+Na,830.4215178,787.3793178,689.4024235,479.1806978,467.1806778,164.00888
OxPE(18:4(OO)_19:5(COOH))+Na,828.4058678,785.3636678,687.3867735,477.1650478,467.1806778,164.00888
OxPE(18:4(OO)_3:0(CHO))+Na,598.2387878,555.1965878,457.2196935,246.9979678,467.1806778,164.00888
OxPE(18:4(OO)_4:0(CHO))+Na,612.2544378,569.2122378,471.2353435,261.0136178,467.1806778,164.00888
OxPE(20:1(OO)_20:1(OO))+Na,886.5780978,843.5358978,745.5590035,501.2589778,501.2589778,164.00888
OxPE(20:1(OO)_20:2(OO))+Na,884.5623978,841.5201978,743.5433035,499.2432778,501.2589778,164.00888
OxPE(20:1(OO)_20:3(OO))+Na,882.5467978,839.5045978,741.5277035,497.2276778,501.2589778,164.00888
