CL,[M-2H+3Na]+,SN1 acyl loss,SN2 acyl loss,SN3 acyl loss,SN4 acyl loss
CL(18:3_20:0_20:3_22:6)-2H+3Na,1619.988496,1341.764056,1307.685856,1313.732776,1291.748416
CL(18:3_20:0_20:4_20:0)-2H+3Na,1602.035447,1323.811007,1289.732807,1297.795367,1289.732807
CL(18:3_20:0_20:4_20:4)-2H+3Na,1593.972846,1315.748406,1281.670206,1289.732766,1289.732766
CL(18:3_20:0_20:4_22:0)-2H+3Na,1630.066747,1351.842307,1317.764107,1325.826667,1289.732827
CL(18:3_20:0_20:4_22:5)-2H+3Na,1619.988496,1341.764056,1307.685856,1315.748416,1289.732776
CL(18:3_20:0_20:4_22:6)-2H+3Na,1617.972846,1339.748406,1305.670206,1313.732766,1289.732766
CL(18:3_20:0_22:5_20:0)-2H+3Na,1628.051097,1349.826657,1315.748457,1297.795377,1315.748457
CL(18:3_20:0_22:5_22:0)-2H+3Na,1656.082397,1377.857957,1343.779757,1325.826677,1315.748477
CL(18:3_20:0_22:5_22:5)-2H+3Na,1646.004146,1367.779706,1333.701506,1315.748426,1315.748426
CL(18:3_20:0_22:5_22:6)-2H+3Na,1643.988496,1365.764056,1331.685856,1313.732776,1315.748416
CL(18:3_20:0_22:6_20:0)-2H+3Na,1626.035447,1347.811007,1313.732807,1297.795367,1313.732807
CL(18:3_20:0_22:6_22:0)-2H+3Na,1654.066747,1375.842307,1341.764107,1325.826667,1313.732827
CL(18:3_20:0_22:6_22:6)-2H+3Na,1641.972846,1363.748406,1329.670206,1313.732766,1313.732766
CL(18:3_20:1_20:1_20:1)-2H+3Na,1604.051097,1325.826657,1293.764097,1293.764097,1293.764097
CL(18:3_20:1_20:1_20:2)-2H+3Na,1602.035447,1323.811007,1291.748447,1291.748447,1293.764087
CL(18:3_20:1_20:1_20:3)-2H+3Na,1600.019797,1321.795357,1289.732797,1289.732797,1293.764077
CL(18:3_20:1_20:1_20:4)-2H+3Na,1598.004146,1319.779706,1287.717146,1287.717146,1293.764066
CL(18:3_20:1_20:1_22:0)-2H+3Na,1634.098047,1355.873607,1323.811047,1323.811047,1293.764127
CL(18:3_20:1_20:1_22:5)-2H+3Na,1624.019797,1345.795357,1313.732797,1313.732797,1293.764077
CL(18:3_20:1_20:1_22:6)-2H+3Na,1622.004146,1343.779706,1311.717146,1311.717146,1293.764066
CL(18:3_20:1_20:2_20:2)-2H+3Na,1600.019797,1321.795357,1289.732797,1291.748437,1291.748437
CL(18:3_20:1_20:2_20:3)-2H+3Na,1598.004146,1319.779706,1287.717146,1289.732786,1291.748426
CL(18:3_20:1_20:2_20:4)-2H+3Na,1595.988496,1317.764056,1285.701496,1287.717136,1291.748416
CL(18:3_20:1_20:2_22:0)-2H+3Na,1632.082397,1353.857957,1321.795397,1323.811037,1291.748477
CL(18:3_20:1_20:2_22:5)-2H+3Na,1622.004146,1343.779706,1311.717146,1313.732786,1291.748426
CL(18:3_20:1_20:2_22:6)-2H+3Na,1619.988496,1341.764056,1309.701496,1311.717136,1291.748416
CL(18:3_20:1_20:3_20:3)-2H+3Na,1595.988496,1317.764056,1285.701496,1289.732776,1289.732776
CL(18:3_20:1_20:3_20:4)-2H+3Na,1593.972846,1315.748406,1283.685846,1287.717126,1289.732766
CL(18:3_20:1_20:3_22:0)-2H+3Na,1630.066747,1351.842307,1319.779747,1323.811027,1289.732827
CL(18:3_20:1_20:3_22:5)-2H+3Na,1619.988496,1341.764056,1309.701496,1313.732776,1289.732776
CL(18:3_20:1_20:3_22:6)-2H+3Na,1617.972846,1339.748406,1307.685846,1311.717126,1289.732766
CL(18:3_20:1_20:4_20:4)-2H+3Na,1591.957196,1313.732756,1281.670196,1287.717116,1287.717116
CL(18:3_20:1_20:4_22:0)-2H+3Na,1628.051097,1349.826657,1317.764097,1323.811017,1287.717177
CL(18:3_20:1_20:4_22:5)-2H+3Na,1617.972846,1339.748406,1307.685846,1313.732766,1287.717126
CL(18:3_20:1_20:4_22:6)-2H+3Na,1615.957196,1337.732756,1305.670196,1311.717116,1287.717116
CL(18:3_20:1_22:5_22:0)-2H+3Na,1654.066747,1375.842307,1343.779747,1323.811027,1313.732827
CL(18:3_20:1_22:5_22:5)-2H+3Na,1643.988496,1365.764056,1333.701496,1313.732776,1313.732776
CL(18:3_20:1_22:5_22:6)-2H+3Na,1641.972846,1363.748406,1331.685846,1311.717126,1313.732766
CL(18:3_20:1_22:6_22:0)-2H+3Na,1652.051097,1373.826657,1341.764097,1323.811017,1311.717177
CL(18:3_20:1_22:6_22:6)-2H+3Na,1639.957196,1361.732756,1329.670196,1311.717116,1311.717116
CL(18:3_20:2_20:2_20:2)-2H+3Na,1598.004146,1319.779706,1289.732786,1289.732786,1289.732786
CL(18:3_20:2_20:2_20:3)-2H+3Na,1595.988496,1317.764056,1287.717136,1287.717136,1289.732776
CL(18:3_20:2_20:2_20:4)-2H+3Na,1593.972846,1315.748406,1285.701486,1285.701486,1289.732766
CL(18:3_20:2_20:2_22:0)-2H+3Na,1630.066747,1351.842307,1321.795387,1321.795387,1289.732827
CL(18:3_20:2_20:2_22:5)-2H+3Na,1619.988496,1341.764056,1311.717136,1311.717136,1289.732776
CL(18:3_20:2_20:2_22:6)-2H+3Na,1617.972846,1339.748406,1309.701486,1309.701486,1289.732766
CL(18:3_20:2_20:3_20:3)-2H+3Na,1593.972846,1315.748406,1285.701486,1287.717126,1287.717126
CL(18:3_20:2_20:3_20:4)-2H+3Na,1591.957196,1313.732756,1283.685836,1285.701476,1287.717116
CL(18:3_20:2_20:3_22:0)-2H+3Na,1628.051097,1349.826657,1319.779737,1321.795377,1287.717177
CL(18:3_20:2_20:3_22:5)-2H+3Na,1617.972846,1339.748406,1309.701486,1311.717126,1287.717126
CL(18:3_20:2_20:3_22:6)-2H+3Na,1615.957196,1337.732756,1307.685836,1309.701476,1287.717116
CL(18:3_20:2_20:4_20:4)-2H+3Na,1589.941546,1311.717106,1281.670186,1285.701466,1285.701466
CL(18:3_20:2_20:4_22:0)-2H+3Na,1626.035447,1347.811007,1317.764087,1321.795367,1285.701527
CL(18:3_20:2_20:4_22:5)-2H+3Na,1615.957196,1337.732756,1307.685836,1311.717116,1285.701476
CL(18:3_20:2_20:4_22:6)-2H+3Na,1613.941546,1335.717106,1305.670186,1309.701466,1285.701466
CL(18:3_20:2_22:5_22:0)-2H+3Na,1652.051097,1373.826657,1343.779737,1321.795377,1311.717177
CL(18:3_20:2_22:5_22:5)-2H+3Na,1641.972846,1363.748406,1333.701486,1311.717126,1311.717126
CL(18:3_20:2_22:5_22:6)-2H+3Na,1639.957196,1361.732756,1331.685836,1309.701476,1311.717116
CL(18:3_20:2_22:6_22:0)-2H+3Na,1650.035447,1371.811007,1341.764087,1321.795367,1309.701527
CL(18:3_20:2_22:6_22:6)-2H+3Na,1637.941546,1359.717106,1329.670186,1309.701466,1309.701466
CL(18:3_20:3_20:3_20:3)-2H+3Na,1591.957196,1313.732756,1285.701476,1285.701476,1285.701476
CL(18:3_20:3_20:3_20:4)-2H+3Na,1589.941546,1311.717106,1283.685826,1283.685826,1285.701466
CL(18:3_20:3_20:3_22:0)-2H+3Na,1626.035447,1347.811007,1319.779727,1319.779727,1285.701527
CL(18:3_20:3_20:3_22:5)-2H+3Na,1615.957196,1337.732756,1309.701476,1309.701476,1285.701476
CL(18:3_20:3_20:3_22:6)-2H+3Na,1613.941546,1335.717106,1307.685826,1307.685826,1285.701466
CL(18:3_20:3_20:4_20:4)-2H+3Na,1587.925896,1309.701456,1281.670176,1283.685816,1283.685816
CL(18:3_20:3_20:4_22:0)-2H+3Na,1624.019797,1345.795357,1317.764077,1319.779717,1283.685877
CL(18:3_20:3_20:4_22:5)-2H+3Na,1613.941546,1335.717106,1307.685826,1309.701466,1283.685826
CL(18:3_20:3_20:4_22:6)-2H+3Na,1611.925896,1333.701456,1305.670176,1307.685816,1283.685816
CL(18:3_20:3_22:5_22:0)-2H+3Na,1650.035447,1371.811007,1343.779727,1319.779727,1309.701527
CL(18:3_20:3_22:5_22:5)-2H+3Na,1639.957196,1361.732756,1333.701476,1309.701476,1309.701476
CL(18:3_20:3_22:5_22:6)-2H+3Na,1637.941546,1359.717106,1331.685826,1307.685826,1309.701466
CL(18:3_20:3_22:6_22:0)-2H+3Na,1648.019797,1369.795357,1341.764077,1319.779717,1307.685877
CL(18:3_20:3_22:6_22:6)-2H+3Na,1635.925896,1357.701456,1329.670176,1307.685816,1307.685816
CL(18:3_20:4_20:4_20:4)-2H+3Na,1585.910246,1307.685806,1281.670166,1281.670166,1281.670166
CL(18:3_20:4_20:4_22:0)-2H+3Na,1622.004146,1343.779706,1317.764066,1317.764066,1281.670226
CL(18:3_20:4_20:4_22:5)-2H+3Na,1611.925896,1333.701456,1307.685816,1307.685816,1281.670176
CL(18:3_20:4_20:4_22:6)-2H+3Na,1609.910246,1331.685806,1305.670166,1305.670166,1281.670166
CL(18:3_20:4_22:5_22:0)-2H+3Na,1648.019797,1369.795357,1343.779717,1317.764077,1307.685877
CL(18:3_20:4_22:5_22:5)-2H+3Na,1637.941546,1359.717106,1333.701466,1307.685826,1307.685826
CL(18:3_20:4_22:5_22:6)-2H+3Na,1635.925896,1357.701456,1331.685816,1305.670176,1307.685816
CL(18:3_20:4_22:6_22:0)-2H+3Na,1646.004146,1367.779706,1341.764066,1317.764066,1305.670226
CL(18:3_20:4_22:6_22:6)-2H+3Na,1633.910246,1355.685806,1329.670166,1305.670166,1305.670166
CL(18:3_22:0_18:3_18:3)-2H+3Na,1569.972846,1291.748406,1229.638926,1291.748406,1291.748406
CL(18:3_22:0_18:3_22:0)-2H+3Na,1632.082397,1353.857957,1291.748477,1353.857957,1291.748477
CL(18:3_22:0_20:1_22:0)-2H+3Na,1664.144997,1385.920557,1323.811077,1353.857997,1323.811077
CL(18:3_22:0_20:2_22:0)-2H+3Na,1662.129347,1383.904907,1321.795427,1353.857987,1321.795427
CL(18:3_22:0_20:3_22:0)-2H+3Na,1660.113697,1381.889257,1319.779777,1353.857977,1319.779777
CL(18:3_22:0_20:4_22:0)-2H+3Na,1658.098047,1379.873607,1317.764127,1353.857967,1317.764127
CL(18:3_22:0_22:5_22:0)-2H+3Na,1684.113697,1405.889257,1343.779777,1353.857977,1343.779777
CL(18:3_22:0_22:5_22:5)-2H+3Na,1674.035447,1395.811007,1333.701527,1343.779727,1343.779727
CL(18:3_22:0_22:5_22:6)-2H+3Na,1672.019797,1393.795357,1331.685877,1341.764077,1343.779717
CL(18:3_22:0_22:6_22:0)-2H+3Na,1682.098047,1403.873607,1341.764127,1353.857967,1341.764127
CL(18:3_22:0_22:6_22:6)-2H+3Na,1670.004146,1391.779706,1329.670226,1341.764066,1341.764066
CL(18:3_22:5_22:5_22:5)-2H+3Na,1663.957196,1385.732756,1333.701476,1333.701476,1333.701476
CL(18:3_22:5_22:5_22:6)-2H+3Na,1661.941546,1383.717106,1331.685826,1331.685826,1333.701466
CL(18:3_22:5_22:6_22:6)-2H+3Na,1659.925896,1381.701456,1329.670176,1331.685816,1331.685816
CL(18:3_22:6_22:6_22:6)-2H+3Na,1657.910246,1379.685806,1329.670166,1329.670166,1329.670166
CL(20:0_16:1_22:0_20:0)-2H+3Na,1614.129347,1301.826707,1359.904907,1273.795427,1301.826707
CL(20:0_16:1_22:0_22:0)-2H+3Na,1642.160647,1329.858007,1387.936207,1301.826727,1301.826727
CL(20:0_18:1_22:0_20:0)-2H+3Na,1642.160647,1329.858007,1359.904927,1301.826727,1329.858007
CL(20:0_18:1_22:0_22:0)-2H+3Na,1670.191947,1357.889307,1387.936227,1329.858027,1329.858027
CL(20:0_18:2_22:0_20:0)-2H+3Na,1640.144997,1327.842357,1359.904917,1299.811077,1327.842357
CL(20:0_18:2_22:0_22:0)-2H+3Na,1668.176297,1355.873657,1387.936217,1327.842377,1327.842377
CL(20:0_18:3_22:0_20:0)-2H+3Na,1638.129347,1325.826707,1359.904907,1297.795427,1325.826707
CL(20:0_18:3_22:0_22:0)-2H+3Na,1666.160647,1353.858007,1387.936207,1325.826727,1325.826727
CL(20:0_20:0_16:1_20:0)-2H+3Na,1586.098047,1273.795407,1273.795407,1331.873607,1273.795407
CL(20:0_20:0_18:1_20:0)-2H+3Na,1614.129347,1301.826707,1301.826707,1331.873627,1301.826707
CL(20:0_20:0_18:2_20:0)-2H+3Na,1612.113697,1299.811057,1299.811057,1331.873617,1299.811057
CL(20:0_20:0_18:3_20:0)-2H+3Na,1610.098047,1297.795407,1297.795407,1331.873607,1297.795407
CL(20:0_20:0_20:0_20:0)-2H+3Na,1644.176297,1331.873657,1331.873657,1331.873657,1331.873657
CL(20:0_20:0_20:0_20:1)-2H+3Na,1642.160647,1329.858007,1329.858007,1329.858007,1331.873647
CL(20:0_20:0_20:0_20:2)-2H+3Na,1640.144997,1327.842357,1327.842357,1327.842357,1331.873637
CL(20:0_20:0_20:0_20:3)-2H+3Na,1638.129347,1325.826707,1325.826707,1325.826707,1331.873627
CL(20:0_20:0_20:0_20:4)-2H+3Na,1636.113697,1323.811057,1323.811057,1323.811057,1331.873617
CL(20:0_20:0_20:0_22:0)-2H+3Na,1672.207597,1359.904957,1359.904957,1359.904957,1331.873677
CL(20:0_20:0_20:0_22:5)-2H+3Na,1662.129347,1349.826707,1349.826707,1349.826707,1331.873627
CL(20:0_20:0_20:0_22:6)-2H+3Na,1660.113697,1347.811057,1347.811057,1347.811057,1331.873617
CL(20:0_20:0_20:1_20:1)-2H+3Na,1640.144997,1327.842357,1327.842357,1329.857997,1329.857997
CL(20:0_20:0_20:1_20:2)-2H+3Na,1638.129347,1325.826707,1325.826707,1327.842347,1329.857987
CL(20:0_20:0_20:1_20:3)-2H+3Na,1636.113697,1323.811057,1323.811057,1325.826697,1329.857977
CL(20:0_20:0_20:1_20:4)-2H+3Na,1634.098047,1321.795407,1321.795407,1323.811047,1329.857967
CL(20:0_20:0_20:1_22:0)-2H+3Na,1670.191947,1357.889307,1357.889307,1359.904947,1329.858027
CL(20:0_20:0_20:1_22:5)-2H+3Na,1660.113697,1347.811057,1347.811057,1349.826697,1329.857977
CL(20:0_20:0_20:1_22:6)-2H+3Na,1658.098047,1345.795407,1345.795407,1347.811047,1329.857967
CL(20:0_20:0_20:2_20:2)-2H+3Na,1636.113697,1323.811057,1323.811057,1327.842337,1327.842337
CL(20:0_20:0_20:2_20:3)-2H+3Na,1634.098047,1321.795407,1321.795407,1325.826687,1327.842327
CL(20:0_20:0_20:2_20:4)-2H+3Na,1632.082397,1319.779757,1319.779757,1323.811037,1327.842317
CL(20:0_20:0_20:2_22:0)-2H+3Na,1668.176297,1355.873657,1355.873657,1359.904937,1327.842377
CL(20:0_20:0_20:2_22:5)-2H+3Na,1658.098047,1345.795407,1345.795407,1349.826687,1327.842327
CL(20:0_20:0_20:2_22:6)-2H+3Na,1656.082397,1343.779757,1343.779757,1347.811037,1327.842317
CL(20:0_20:0_20:3_20:3)-2H+3Na,1632.082397,1319.779757,1319.779757,1325.826677,1325.826677
CL(20:0_20:0_20:3_20:4)-2H+3Na,1630.066747,1317.764107,1317.764107,1323.811027,1325.826667
CL(20:0_20:0_20:3_22:0)-2H+3Na,1666.160647,1353.858007,1353.858007,1359.904927,1325.826727
CL(20:0_20:0_20:3_22:5)-2H+3Na,1656.082397,1343.779757,1343.779757,1349.826677,1325.826677
CL(20:0_20:0_20:3_22:6)-2H+3Na,1654.066747,1341.764107,1341.764107,1347.811027,1325.826667
CL(20:0_20:0_20:4_20:4)-2H+3Na,1628.051097,1315.748457,1315.748457,1323.811017,1323.811017
CL(20:0_20:0_20:4_22:0)-2H+3Na,1664.144997,1351.842357,1351.842357,1359.904917,1323.811077
CL(20:0_20:0_20:4_22:5)-2H+3Na,1654.066747,1341.764107,1341.764107,1349.826667,1323.811027
CL(20:0_20:0_20:4_22:6)-2H+3Na,1652.051097,1339.748457,1339.748457,1347.811017,1323.811017
CL(20:0_20:0_22:0_22:0)-2H+3Na,1700.238897,1387.936257,1387.936257,1359.904977,1359.904977
CL(20:0_20:0_22:0_22:5)-2H+3Na,1690.160647,1377.858007,1377.858007,1349.826727,1359.904927
CL(20:0_20:0_22:0_22:6)-2H+3Na,1688.144997,1375.842357,1375.842357,1347.811077,1359.904917
CL(20:0_20:0_22:5_22:5)-2H+3Na,1680.082397,1367.779757,1367.779757,1349.826677,1349.826677
CL(20:0_20:0_22:5_22:6)-2H+3Na,1678.066747,1365.764107,1365.764107,1347.811027,1349.826667
CL(20:0_20:0_22:6_22:6)-2H+3Na,1676.051097,1363.748457,1363.748457,1347.811017,1347.811017
CL(20:0_20:1_20:1_20:1)-2H+3Na,1638.129347,1325.826707,1327.842347,1327.842347,1327.842347
CL(20:0_20:1_20:1_20:2)-2H+3Na,1636.113697,1323.811057,1325.826697,1325.826697,1327.842337
CL(20:0_20:1_20:1_20:3)-2H+3Na,1634.098047,1321.795407,1323.811047,1323.811047,1327.842327
CL(20:0_20:1_20:1_20:4)-2H+3Na,1632.082397,1319.779757,1321.795397,1321.795397,1327.842317
CL(20:0_20:1_20:1_22:0)-2H+3Na,1668.176297,1355.873657,1357.889297,1357.889297,1327.842377
CL(20:0_20:1_20:1_22:5)-2H+3Na,1658.098047,1345.795407,1347.811047,1347.811047,1327.842327
CL(20:0_20:1_20:1_22:6)-2H+3Na,1656.082397,1343.779757,1345.795397,1345.795397,1327.842317
CL(20:0_20:1_20:2_20:2)-2H+3Na,1634.098047,1321.795407,1323.811047,1325.826687,1325.826687
CL(20:0_20:1_20:2_20:3)-2H+3Na,1632.082397,1319.779757,1321.795397,1323.811037,1325.826677
CL(20:0_20:1_20:2_20:4)-2H+3Na,1630.066747,1317.764107,1319.779747,1321.795387,1325.826667
CL(20:0_20:1_20:2_22:0)-2H+3Na,1666.160647,1353.858007,1355.873647,1357.889287,1325.826727
CL(20:0_20:1_20:2_22:5)-2H+3Na,1656.082397,1343.779757,1345.795397,1347.811037,1325.826677
CL(20:0_20:1_20:2_22:6)-2H+3Na,1654.066747,1341.764107,1343.779747,1345.795387,1325.826667
CL(20:0_20:1_20:3_20:3)-2H+3Na,1630.066747,1317.764107,1319.779747,1323.811027,1323.811027
CL(20:0_20:1_20:3_20:4)-2H+3Na,1628.051097,1315.748457,1317.764097,1321.795377,1323.811017
CL(20:0_20:1_20:3_22:0)-2H+3Na,1664.144997,1351.842357,1353.857997,1357.889277,1323.811077
CL(20:0_20:1_20:3_22:5)-2H+3Na,1654.066747,1341.764107,1343.779747,1347.811027,1323.811027
CL(20:0_20:1_20:3_22:6)-2H+3Na,1652.051097,1339.748457,1341.764097,1345.795377,1323.811017
CL(20:0_20:1_20:4_20:4)-2H+3Na,1626.035447,1313.732807,1315.748447,1321.795367,1321.795367
CL(20:0_20:1_20:4_22:0)-2H+3Na,1662.129347,1349.826707,1351.842347,1357.889267,1321.795427
CL(20:0_20:1_20:4_22:5)-2H+3Na,1652.051097,1339.748457,1341.764097,1347.811017,1321.795377
CL(20:0_20:1_20:4_22:6)-2H+3Na,1650.035447,1337.732807,1339.748447,1345.795367,1321.795367
CL(20:0_20:1_22:0_22:0)-2H+3Na,1698.223247,1385.920607,1387.936247,1357.889327,1357.889327
CL(20:0_20:1_22:0_22:5)-2H+3Na,1688.144997,1375.842357,1377.857997,1347.811077,1357.889277
CL(20:0_20:1_22:0_22:6)-2H+3Na,1686.129347,1373.826707,1375.842347,1345.795427,1357.889267
CL(20:0_20:1_22:5_22:5)-2H+3Na,1678.066747,1365.764107,1367.779747,1347.811027,1347.811027
CL(20:0_20:1_22:5_22:6)-2H+3Na,1676.051097,1363.748457,1365.764097,1345.795377,1347.811017
CL(20:0_20:1_22:6_22:6)-2H+3Na,1674.035447,1361.732807,1363.748447,1345.795367,1345.795367
CL(20:0_20:2_20:2_20:2)-2H+3Na,1632.082397,1319.779757,1323.811037,1323.811037,1323.811037
CL(20:0_20:2_20:2_20:3)-2H+3Na,1630.066747,1317.764107,1321.795387,1321.795387,1323.811027
CL(20:0_20:2_20:2_20:4)-2H+3Na,1628.051097,1315.748457,1319.779737,1319.779737,1323.811017
CL(20:0_20:2_20:2_22:0)-2H+3Na,1664.144997,1351.842357,1355.873637,1355.873637,1323.811077
CL(20:0_20:2_20:2_22:5)-2H+3Na,1654.066747,1341.764107,1345.795387,1345.795387,1323.811027
CL(20:0_20:2_20:2_22:6)-2H+3Na,1652.051097,1339.748457,1343.779737,1343.779737,1323.811017
CL(20:0_20:2_20:3_20:3)-2H+3Na,1628.051097,1315.748457,1319.779737,1321.795377,1321.795377
CL(20:0_20:2_20:3_20:4)-2H+3Na,1626.035447,1313.732807,1317.764087,1319.779727,1321.795367
CL(20:0_20:2_20:3_22:0)-2H+3Na,1662.129347,1349.826707,1353.857987,1355.873627,1321.795427
CL(20:0_20:2_20:3_22:5)-2H+3Na,1652.051097,1339.748457,1343.779737,1345.795377,1321.795377
CL(20:0_20:2_20:3_22:6)-2H+3Na,1650.035447,1337.732807,1341.764087,1343.779727,1321.795367
CL(20:0_20:2_20:4_20:4)-2H+3Na,1624.019797,1311.717157,1315.748437,1319.779717,1319.779717
CL(20:0_20:2_20:4_22:0)-2H+3Na,1660.113697,1347.811057,1351.842337,1355.873617,1319.779777
CL(20:0_20:2_20:4_22:5)-2H+3Na,1650.035447,1337.732807,1341.764087,1345.795367,1319.779727
CL(20:0_20:2_20:4_22:6)-2H+3Na,1648.019797,1335.717157,1339.748437,1343.779717,1319.779717
CL(20:0_20:2_22:0_22:0)-2H+3Na,1696.207597,1383.904957,1387.936237,1355.873677,1355.873677
CL(20:0_20:2_22:0_22:5)-2H+3Na,1686.129347,1373.826707,1377.857987,1345.795427,1355.873627
CL(20:0_20:2_22:0_22:6)-2H+3Na,1684.113697,1371.811057,1375.842337,1343.779777,1355.873617
CL(20:0_20:2_22:5_22:5)-2H+3Na,1676.051097,1363.748457,1367.779737,1345.795377,1345.795377
CL(20:0_20:2_22:5_22:6)-2H+3Na,1674.035447,1361.732807,1365.764087,1343.779727,1345.795367
CL(20:0_20:2_22:6_22:6)-2H+3Na,1672.019797,1359.717157,1363.748437,1343.779717,1343.779717
CL(20:0_20:3_20:3_20:3)-2H+3Na,1626.035447,1313.732807,1319.779727,1319.779727,1319.779727
CL(20:0_20:3_20:3_20:4)-2H+3Na,1624.019797,1311.717157,1317.764077,1317.764077,1319.779717
CL(20:0_20:3_20:3_22:0)-2H+3Na,1660.113697,1347.811057,1353.857977,1353.857977,1319.779777
CL(20:0_20:3_20:3_22:5)-2H+3Na,1650.035447,1337.732807,1343.779727,1343.779727,1319.779727
CL(20:0_20:3_20:3_22:6)-2H+3Na,1648.019797,1335.717157,1341.764077,1341.764077,1319.779717
CL(20:0_20:3_20:4_20:4)-2H+3Na,1622.004146,1309.701506,1315.748426,1317.764066,1317.764066
CL(20:0_20:3_20:4_22:0)-2H+3Na,1658.098047,1345.795407,1351.842327,1353.857967,1317.764127
CL(20:0_20:3_20:4_22:5)-2H+3Na,1648.019797,1335.717157,1341.764077,1343.779717,1317.764077
CL(20:0_20:3_20:4_22:6)-2H+3Na,1646.004146,1333.701506,1339.748426,1341.764066,1317.764066
CL(20:0_20:3_22:0_22:0)-2H+3Na,1694.191947,1381.889307,1387.936227,1353.858027,1353.858027
CL(20:0_20:3_22:0_22:5)-2H+3Na,1684.113697,1371.811057,1377.857977,1343.779777,1353.857977
CL(20:0_20:3_22:0_22:6)-2H+3Na,1682.098047,1369.795407,1375.842327,1341.764127,1353.857967
CL(20:0_20:3_22:5_22:5)-2H+3Na,1674.035447,1361.732807,1367.779727,1343.779727,1343.779727
CL(20:0_20:3_22:5_22:6)-2H+3Na,1672.019797,1359.717157,1365.764077,1341.764077,1343.779717
CL(20:0_20:3_22:6_22:6)-2H+3Na,1670.004146,1357.701506,1363.748426,1341.764066,1341.764066
CL(20:0_20:4_20:4_20:4)-2H+3Na,1619.988496,1307.685856,1315.748416,1315.748416,1315.748416
CL(20:0_20:4_20:4_22:0)-2H+3Na,1656.082397,1343.779757,1351.842317,1351.842317,1315.748477
CL(20:0_20:4_20:4_22:5)-2H+3Na,1646.004146,1333.701506,1341.764066,1341.764066,1315.748426
CL(20:0_20:4_20:4_22:6)-2H+3Na,1643.988496,1331.685856,1339.748416,1339.748416,1315.748416
CL(20:0_20:4_22:0_22:0)-2H+3Na,1692.176297,1379.873657,1387.936217,1351.842377,1351.842377
CL(20:0_20:4_22:0_22:5)-2H+3Na,1682.098047,1369.795407,1377.857967,1341.764127,1351.842327
CL(20:0_20:4_22:0_22:6)-2H+3Na,1680.082397,1367.779757,1375.842317,1339.748477,1351.842317
CL(20:0_20:4_22:5_22:5)-2H+3Na,1672.019797,1359.717157,1367.779717,1341.764077,1341.764077
CL(20:0_20:4_22:5_22:6)-2H+3Na,1670.004146,1357.701506,1365.764066,1339.748426,1341.764066
CL(20:0_20:4_22:6_22:6)-2H+3Na,1667.988496,1355.685856,1363.748416,1339.748416,1339.748416
CL(20:0_22:0_22:0_22:0)-2H+3Na,1728.270198,1415.967558,1387.936278,1387.936278,1387.936278
CL(20:0_22:0_22:0_22:5)-2H+3Na,1718.191947,1405.889307,1377.858027,1377.858027,1387.936227
CL(20:0_22:0_22:0_22:6)-2H+3Na,1716.176297,1403.873657,1375.842377,1375.842377,1387.936217
CL(20:0_22:0_22:5_22:5)-2H+3Na,1708.113697,1395.811057,1367.779777,1377.857977,1377.857977
CL(20:0_22:0_22:5_22:6)-2H+3Na,1706.098047,1393.795407,1365.764127,1375.842327,1377.857967
CL(20:0_22:0_22:6_22:6)-2H+3Na,1704.082397,1391.779757,1363.748477,1375.842317,1375.842317
CL(20:0_22:5_22:5_22:5)-2H+3Na,1698.035447,1385.732807,1367.779727,1367.779727,1367.779727
CL(20:0_22:5_22:5_22:6)-2H+3Na,1696.019797,1383.717157,1365.764077,1365.764077,1367.779717
CL(20:0_22:5_22:6_22:6)-2H+3Na,1694.004146,1381.701506,1363.748426,1365.764066,1365.764066
CL(20:0_22:6_22:6_22:6)-2H+3Na,1691.988496,1379.685856,1363.748416,1363.748416,1363.748416
CL(20:1_20:1_20:1_20:1)-2H+3Na,1636.113697,1325.826697,1325.826697,1325.826697,1325.826697
CL(20:1_20:1_20:1_20:2)-2H+3Na,1634.098047,1323.811047,1323.811047,1323.811047,1325.826687
CL(20:1_20:1_20:1_20:3)-2H+3Na,1632.082397,1321.795397,1321.795397,1321.795397,1325.826677
CL(20:1_20:1_20:1_20:4)-2H+3Na,1630.066747,1319.779747,1319.779747,1319.779747,1325.826667
CL(20:1_20:1_20:1_22:5)-2H+3Na,1656.082397,1345.795397,1345.795397,1345.795397,1325.826677
CL(20:1_20:1_20:1_22:6)-2H+3Na,1654.066747,1343.779747,1343.779747,1343.779747,1325.826667
CL(20:1_20:1_20:2_20:2)-2H+3Na,1632.082397,1321.795397,1321.795397,1323.811037,1323.811037
CL(20:1_20:1_20:2_20:3)-2H+3Na,1630.066747,1319.779747,1319.779747,1321.795387,1323.811027
CL(20:1_20:1_20:2_20:4)-2H+3Na,1628.051097,1317.764097,1317.764097,1319.779737,1323.811017
CL(20:1_20:1_20:2_22:0)-2H+3Na,1664.144997,1353.857997,1353.857997,1355.873637,1323.811077
CL(20:1_20:1_20:2_22:5)-2H+3Na,1654.066747,1343.779747,1343.779747,1345.795387,1323.811027
CL(20:1_20:1_20:2_22:6)-2H+3Na,1652.051097,1341.764097,1341.764097,1343.779737,1323.811017
CL(20:1_20:1_20:3_20:3)-2H+3Na,1628.051097,1317.764097,1317.764097,1321.795377,1321.795377
CL(20:1_20:1_20:3_20:4)-2H+3Na,1626.035447,1315.748447,1315.748447,1319.779727,1321.795367
