Cer-NS,[M+HCO2]-,[M-H]-,[M-CO-H]-,[M-CO-3H]-,[M-CO-O-3H]-,[FA+NCCO-3H]-,[FA+NCCO-O-3H]-,[Sph-N-O-5H]-,[FA+N-H]-,[Sph-NCC-3H]-,[FA-3H]-
Cer-NS(d27:3/17:0)+HCO2,718.6349,672.6295,642.6189,640.6033,624.6083,310.2746,294.2797,385.3476,268.2646,359.3319,251.238
Cer-NS(d27:3/18:0)+HCO2,732.6506,686.6451,656.6346,654.6189,638.624,324.2903,308.2953,385.3476,282.2802,359.3319,265.2537
Cer-NS(d27:3/18:1)+HCO2,730.6349,684.6295,654.6189,652.6033,636.6083,322.2746,306.2797,385.3476,280.2646,359.3319,263.238
Cer-NS(d27:3/18:2)+HCO2,728.6193,682.6138,652.6033,650.5876,634.5927,320.259,304.264,385.3476,278.2489,359.3319,261.2224
Cer-NS(d27:3/19:0)+HCO2,746.6663,700.6608,670.6502,668.6346,652.6396,338.3059,322.311,385.3476,296.2959,359.3319,279.2693
Cer-NS(d27:3/19:1)+HCO2,744.6506,698.6451,668.6346,666.6189,650.624,336.2903,320.2953,385.3476,294.2802,359.3319,277.2537
Cer-NS(d27:3/20:0)+HCO2,760.6819,714.6765,684.6658,682.6502,666.6553,352.3216,336.3267,385.3476,310.3116,359.3319,293.285
Cer-NS(d27:3/20:1)+HCO2,758.6663,712.6608,682.6502,680.6346,664.6396,350.3059,334.311,385.3476,308.2959,359.3319,291.2693
Cer-NS(d27:3/20:2)+HCO2,756.6506,710.6451,680.6346,678.6189,662.624,348.2903,332.2953,385.3476,306.2802,359.3319,289.2537
Cer-NS(d27:3/21:0)+HCO2,774.6976,728.6921,698.6815,696.6658,680.671,366.3372,350.3423,385.3476,324.3272,359.3319,307.3006
Cer-NS(d27:3/21:1)+HCO2,772.6819,726.6765,696.6658,694.6502,678.6553,364.3216,348.3267,385.3476,322.3116,359.3319,305.285
Cer-NS(d27:3/22:0)+HCO2,788.7132,742.7077,712.6971,710.6815,694.6866,380.3529,364.3579,385.3476,338.3428,359.3319,321.3163
Cer-NS(d27:3/22:1)+HCO2,786.6976,740.6921,710.6815,708.6658,692.671,378.3372,362.3423,385.3476,336.3272,359.3319,319.3006
Cer-NS(d27:3/22:2)+HCO2,784.6819,738.6765,708.6658,706.6502,690.6553,376.3216,360.3267,385.3476,334.3116,359.3319,317.285
Cer-NS(d27:3/23:0)+HCO2,802.7288,756.7234,726.7128,724.6971,708.7023,394.3685,378.3736,385.3476,352.3585,359.3319,335.3319
Cer-NS(d27:3/23:1)+HCO2,800.7132,754.7077,724.6971,722.6815,706.6866,392.3529,376.3579,385.3476,350.3428,359.3319,333.3163
Cer-NS(d27:3/24:0)+HCO2,816.7445,770.739,740.7285,738.7128,722.7179,408.3842,392.3893,385.3476,366.3741,359.3319,349.3476
Cer-NS(d27:3/24:1)+HCO2,814.7288,768.7234,738.7128,736.6971,720.7023,406.3685,390.3736,385.3476,364.3585,359.3319,347.3319
Cer-NS(d27:3/24:2)+HCO2,812.7132,766.7077,736.6971,734.6815,718.6866,404.3529,388.3579,385.3476,362.3428,359.3319,345.3163
Cer-NS(d27:3/25:0)+HCO2,830.7601,784.7547,754.7441,752.7285,736.7335,422.3998,406.4049,385.3476,380.3898,359.3319,363.3633
Cer-NS(d27:3/25:1)+HCO2,828.7445,782.739,752.7285,750.7128,734.7179,420.3842,404.3893,385.3476,378.3741,359.3319,361.3476
Cer-NS(d27:3/26:0)+HCO2,844.7758,798.7703,768.7598,766.7441,750.7492,436.4155,420.4206,385.3476,394.4054,359.3319,377.3789
Cer-NS(d27:3/26:1)+HCO2,842.7601,796.7547,766.7441,764.7285,748.7335,434.3998,418.4049,385.3476,392.3898,359.3319,375.3633
Cer-NS(d27:3/26:2)+HCO2,840.7445,794.739,764.7285,762.7128,746.7179,432.3842,416.3893,385.3476,390.3741,359.3319,373.3476
Cer-NS(d27:3/27:0)+HCO2,858.7914,812.7859,782.7754,780.7598,764.7648,450.4311,434.4362,385.3476,408.4211,359.3319,391.3945
Cer-NS(d27:3/27:1)+HCO2,856.7758,810.7703,780.7598,778.7441,762.7492,448.4155,432.4206,385.3476,406.4054,359.3319,389.3789
Cer-NS(d27:3/28:0)+HCO2,872.8071,826.8016,796.7911,794.7754,778.7805,464.4468,448.4518,385.3476,422.4367,359.3319,405.4102
Cer-NS(d27:3/28:1)+HCO2,870.7914,824.7859,794.7754,792.7598,776.7648,462.4311,446.4362,385.3476,420.4211,359.3319,403.3945
Cer-NS(d27:3/28:2)+HCO2,868.7758,822.7703,792.7598,790.7441,774.7492,460.4155,444.4206,385.3476,418.4054,359.3319,401.3789
Cer-NS(d27:3/29:0)+HCO2,886.8228,840.8173,810.8067,808.7911,792.7961,478.4624,462.4675,385.3476,436.4524,359.3319,419.4258
Cer-NS(d27:3/29:1)+HCO2,884.8071,838.8016,808.7911,806.7754,790.7805,476.4468,460.4518,385.3476,434.4367,359.3319,417.4102
Cer-NS(d27:3/30:0)+HCO2,900.8384,854.8329,824.8224,822.8067,806.8118,492.4781,476.4832,385.3476,450.468,359.3319,433.4415
Cer-NS(d27:3/30:1)+HCO2,898.8228,852.8173,822.8067,820.7911,804.7961,490.4624,474.4675,385.3476,448.4524,359.3319,431.4258
Cer-NS(d27:3/30:2)+HCO2,896.8071,850.8016,820.7911,818.7754,802.7805,488.4468,472.4518,385.3476,446.4367,359.3319,429.4102
Cer-NS(d27:3/31:0)+HCO2,914.8541,868.8486,838.838,836.8224,820.8275,506.4937,490.4988,385.3476,464.4837,359.3319,447.4572
Cer-NS(d27:3/31:1)+HCO2,912.8384,866.8329,836.8224,834.8067,818.8118,504.4781,488.4832,385.3476,462.468,359.3319,445.4415
Cer-NS(d27:3/32:0)+HCO2,928.8697,882.8643,852.8536,850.838,834.8431,520.5094,504.5144,385.3476,478.4993,359.3319,461.4728
Cer-NS(d27:3/32:1)+HCO2,926.8541,880.8486,850.838,848.8224,832.8275,518.4937,502.4988,385.3476,476.4837,359.3319,459.4572
Cer-NS(d27:3/32:2)+HCO2,924.8384,878.8329,848.8224,846.8067,830.8118,516.4781,500.4832,385.3476,474.468,359.3319,457.4415
Cer-NS(d27:3/33:0)+HCO2,942.8854,896.8799,866.8693,864.8536,848.8588,534.525,518.5301,385.3476,492.515,359.3319,475.4884
Cer-NS(d27:3/33:1)+HCO2,940.8697,894.8643,864.8536,862.838,846.8431,532.5094,516.5145,385.3476,490.4993,359.3319,473.4728
Cer-NS(d27:3/34:0)+HCO2,956.901,910.8955,880.8849,878.8693,862.8744,548.5406,532.5458,385.3476,506.5306,359.3319,489.5041
Cer-NS(d27:3/34:1)+HCO2,954.8854,908.8799,878.8693,876.8536,860.8588,546.525,530.5301,385.3476,504.515,359.3319,487.4884
Cer-NS(d27:3/34:2)+HCO2,952.8697,906.8643,876.8536,874.838,858.8431,544.5094,528.5145,385.3476,502.4993,359.3319,485.4728
Cer-NS(d27:3/35:0)+HCO2,970.9166,924.9112,894.9006,892.8849,876.89,562.5563,546.5614,385.3476,520.5463,359.3319,503.5197
Cer-NS(d27:3/35:1)+HCO2,968.901,922.8955,892.8849,890.8693,874.8744,560.5406,544.5458,385.3476,518.5306,359.3319,501.5041
Cer-NS(d27:3/36:0)+HCO2,984.9323,938.9268,908.9163,906.9006,890.9057,576.572,560.577,385.3476,534.562,359.3319,517.5354
Cer-NS(d27:3/36:1)+HCO2,982.9166,936.9112,906.9006,904.8849,888.89,574.5563,558.5614,385.3476,532.5463,359.3319,515.5197
Cer-NS(d27:3/36:2)+HCO2,980.901,934.8955,904.8849,902.8693,886.8744,572.5406,556.5458,385.3476,530.5306,359.3319,513.5041
Cer-NS(d27:3/38:0)+HCO2,1012.964,966.9581,936.9476,934.9319,918.937,604.6033,588.6083,385.3476,562.5933,359.3319,545.5667
Cer-NS(d27:3/38:1)+HCO2,1010.948,964.9425,934.9319,932.9163,916.9213,602.5876,586.5927,385.3476,560.5776,359.3319,543.551
Cer-NS(d27:3/38:2)+HCO2,1008.932,962.9268,932.9163,930.9006,914.9057,600.572,584.577,385.3476,558.562,359.3319,541.5354
Cer-NS(d27:3/40:0)+HCO2,1040.995,994.9894,964.9789,962.9632,946.9683,632.6346,616.6396,385.3476,590.6245,359.3319,573.598
Cer-NS(d27:3/40:1)+HCO2,1038.979,992.9738,962.9632,960.9476,944.9526,630.6189,614.624,385.3476,588.6089,359.3319,571.5823
Cer-NS(d27:3/40:2)+HCO2,1036.964,990.9581,960.9476,958.9319,942.937,628.6033,612.6083,385.3476,586.5933,359.3319,569.5667
Cer-NS(d27:3/42:0)+HCO2,1069.026,1023.021,993.0101,990.9945,974.9996,660.6659,644.671,385.3476,618.6558,359.3319,601.6293
Cer-NS(d27:3/42:1)+HCO2,1067.01,1021.005,990.9945,988.9789,972.9839,658.6502,642.6553,385.3476,616.6402,359.3319,599.6136
Cer-NS(d27:3/42:2)+HCO2,1064.995,1018.989,988.9789,986.9632,970.9683,656.6346,640.6396,385.3476,614.6245,359.3319,597.598
Cer-NS(d28:1/12:0)+HCO2,666.6036,620.5982,590.5876,588.572,572.577,240.1964,224.2014,403.3945,198.1863,377.3789,181.1598
Cer-NS(d28:1/12:1)+HCO2,664.588,618.5825,588.572,586.5563,570.5614,238.1807,222.1858,403.3945,196.1707,377.3789,179.1441
Cer-NS(d28:1/13:0)+HCO2,680.6193,634.6138,604.6033,602.5876,586.5927,254.212,238.2171,403.3945,212.202,377.3789,195.1754
Cer-NS(d28:1/13:1)+HCO2,678.6036,632.5982,602.5876,600.572,584.577,252.1964,236.2014,403.3945,210.1863,377.3789,193.1598
Cer-NS(d28:1/14:0)+HCO2,694.6349,648.6295,618.6189,616.6033,600.6083,268.2277,252.2328,403.3945,226.2176,377.3789,209.1911
Cer-NS(d28:1/14:1)+HCO2,692.6193,646.6138,616.6033,614.5876,598.5927,266.212,250.2171,403.3945,224.202,377.3789,207.1754
Cer-NS(d28:1/15:0)+HCO2,708.6506,662.6451,632.6346,630.6189,614.624,282.2433,266.2484,403.3945,240.2333,377.3789,223.2067
Cer-NS(d28:1/15:1)+HCO2,706.6349,660.6295,630.6189,628.6033,612.6083,280.2277,264.2328,403.3945,238.2176,377.3789,221.1911
Cer-NS(d28:1/16:0)+HCO2,722.6663,676.6608,646.6502,644.6346,628.6396,296.259,280.264,403.3945,254.2489,377.3789,237.2224
Cer-NS(d28:1/16:1)+HCO2,720.6506,674.6451,644.6346,642.6189,626.624,294.2433,278.2484,403.3945,252.2333,377.3789,235.2067
Cer-NS(d28:1/16:2)+HCO2,718.6349,672.6295,642.6189,640.6033,624.6083,292.2277,276.2328,403.3945,250.2176,377.3789,233.1911
Cer-NS(d28:1/17:0)+HCO2,736.6819,690.6765,660.6658,658.6502,642.6553,310.2746,294.2797,403.3945,268.2646,377.3789,251.238
Cer-NS(d28:1/18:0)+HCO2,750.6976,704.6921,674.6815,672.6658,656.671,324.2903,308.2953,403.3945,282.2802,377.3789,265.2537
Cer-NS(d28:1/18:1)+HCO2,748.6819,702.6765,672.6658,670.6502,654.6553,322.2746,306.2797,403.3945,280.2646,377.3789,263.238
Cer-NS(d28:1/18:2)+HCO2,746.6663,700.6608,670.6502,668.6346,652.6396,320.259,304.264,403.3945,278.2489,377.3789,261.2224
Cer-NS(d28:1/19:0)+HCO2,764.7132,718.7077,688.6971,686.6815,670.6866,338.3059,322.311,403.3945,296.2959,377.3789,279.2693
Cer-NS(d28:1/19:1)+HCO2,762.6976,716.6921,686.6815,684.6658,668.671,336.2903,320.2953,403.3945,294.2802,377.3789,277.2537
Cer-NS(d28:1/20:0)+HCO2,778.7288,732.7234,702.7128,700.6971,684.7023,352.3216,336.3267,403.3945,310.3116,377.3789,293.285
Cer-NS(d28:1/20:1)+HCO2,776.7132,730.7077,700.6971,698.6815,682.6866,350.3059,334.311,403.3945,308.2959,377.3789,291.2693
Cer-NS(d28:1/20:2)+HCO2,774.6976,728.6921,698.6815,696.6658,680.671,348.2903,332.2953,403.3945,306.2802,377.3789,289.2537
Cer-NS(d28:1/21:0)+HCO2,792.7445,746.739,716.7285,714.7128,698.7179,366.3372,350.3423,403.3945,324.3272,377.3789,307.3006
Cer-NS(d28:1/21:1)+HCO2,790.7288,744.7234,714.7128,712.6971,696.7023,364.3216,348.3267,403.3945,322.3116,377.3789,305.285
Cer-NS(d28:1/22:0)+HCO2,806.7601,760.7547,730.7441,728.7285,712.7335,380.3529,364.3579,403.3945,338.3428,377.3789,321.3163
Cer-NS(d28:1/22:1)+HCO2,804.7445,758.739,728.7285,726.7128,710.7179,378.3372,362.3423,403.3945,336.3272,377.3789,319.3006
Cer-NS(d28:1/22:2)+HCO2,802.7288,756.7234,726.7128,724.6971,708.7023,376.3216,360.3267,403.3945,334.3116,377.3789,317.285
Cer-NS(d28:1/23:0)+HCO2,820.7758,774.7703,744.7598,742.7441,726.7492,394.3685,378.3736,403.3945,352.3585,377.3789,335.3319
Cer-NS(d28:1/23:1)+HCO2,818.7601,772.7547,742.7441,740.7285,724.7335,392.3529,376.3579,403.3945,350.3428,377.3789,333.3163
Cer-NS(d28:1/24:0)+HCO2,834.7914,788.7859,758.7754,756.7598,740.7648,408.3842,392.3893,403.3945,366.3741,377.3789,349.3476
Cer-NS(d28:1/24:1)+HCO2,832.7758,786.7703,756.7598,754.7441,738.7492,406.3685,390.3736,403.3945,364.3585,377.3789,347.3319
Cer-NS(d28:1/24:2)+HCO2,830.7601,784.7547,754.7441,752.7285,736.7335,404.3529,388.3579,403.3945,362.3428,377.3789,345.3163
Cer-NS(d28:1/25:0)+HCO2,848.8071,802.8016,772.7911,770.7754,754.7805,422.3998,406.4049,403.3945,380.3898,377.3789,363.3633
Cer-NS(d28:1/25:1)+HCO2,846.7914,800.7859,770.7754,768.7598,752.7648,420.3842,404.3893,403.3945,378.3741,377.3789,361.3476
Cer-NS(d28:1/26:0)+HCO2,862.8228,816.8173,786.8067,784.7911,768.7961,436.4155,420.4206,403.3945,394.4054,377.3789,377.3789
Cer-NS(d28:1/26:1)+HCO2,860.8071,814.8016,784.7911,782.7754,766.7805,434.3998,418.4049,403.3945,392.3898,377.3789,375.3633
Cer-NS(d28:1/26:2)+HCO2,858.7914,812.7859,782.7754,780.7598,764.7648,432.3842,416.3893,403.3945,390.3741,377.3789,373.3476
Cer-NS(d28:1/27:0)+HCO2,876.8384,830.8329,800.8224,798.8067,782.8118,450.4311,434.4362,403.3945,408.4211,377.3789,391.3945
Cer-NS(d28:1/27:1)+HCO2,874.8228,828.8173,798.8067,796.7911,780.7961,448.4155,432.4206,403.3945,406.4054,377.3789,389.3789
Cer-NS(d28:1/28:0)+HCO2,890.8541,844.8486,814.838,812.8224,796.8275,464.4468,448.4518,403.3945,422.4367,377.3789,405.4102
Cer-NS(d28:1/28:1)+HCO2,888.8384,842.8329,812.8224,810.8067,794.8118,462.4311,446.4362,403.3945,420.4211,377.3789,403.3945
Cer-NS(d28:1/28:2)+HCO2,886.8228,840.8173,810.8067,808.7911,792.7961,460.4155,444.4206,403.3945,418.4054,377.3789,401.3789
Cer-NS(d28:1/29:0)+HCO2,904.8697,858.8643,828.8536,826.838,810.8431,478.4624,462.4675,403.3945,436.4524,377.3789,419.4258
Cer-NS(d28:1/29:1)+HCO2,902.8541,856.8486,826.838,824.8224,808.8275,476.4468,460.4518,403.3945,434.4367,377.3789,417.4102
Cer-NS(d28:1/30:0)+HCO2,918.8854,872.8799,842.8693,840.8536,824.8588,492.4781,476.4832,403.3945,450.468,377.3789,433.4415
Cer-NS(d28:1/30:1)+HCO2,916.8697,870.8643,840.8536,838.838,822.8431,490.4624,474.4675,403.3945,448.4524,377.3789,431.4258
Cer-NS(d28:1/30:2)+HCO2,914.8541,868.8486,838.838,836.8224,820.8275,488.4468,472.4518,403.3945,446.4367,377.3789,429.4102
Cer-NS(d28:1/31:0)+HCO2,932.901,886.8955,856.8849,854.8693,838.8744,506.4937,490.4988,403.3945,464.4837,377.3789,447.4572
Cer-NS(d28:1/31:1)+HCO2,930.8854,884.8799,854.8693,852.8536,836.8588,504.4781,488.4832,403.3945,462.468,377.3789,445.4415
Cer-NS(d28:1/32:0)+HCO2,946.9166,900.9112,870.9006,868.8849,852.89,520.5094,504.5144,403.3945,478.4993,377.3789,461.4728
Cer-NS(d28:1/32:1)+HCO2,944.901,898.8955,868.8849,866.8693,850.8744,518.4937,502.4988,403.3945,476.4837,377.3789,459.4572
Cer-NS(d28:1/32:2)+HCO2,942.8854,896.8799,866.8693,864.8536,848.8588,516.4781,500.4832,403.3945,474.468,377.3789,457.4415
Cer-NS(d28:1/33:0)+HCO2,960.9323,914.9268,884.9163,882.9006,866.9057,534.525,518.5301,403.3945,492.515,377.3789,475.4884
Cer-NS(d28:1/33:1)+HCO2,958.9166,912.9112,882.9006,880.8849,864.89,532.5094,516.5145,403.3945,490.4993,377.3789,473.4728
Cer-NS(d28:1/34:0)+HCO2,974.9479,928.9425,898.9319,896.9163,880.9213,548.5406,532.5458,403.3945,506.5306,377.3789,489.5041
Cer-NS(d28:1/34:1)+HCO2,972.9323,926.9268,896.9163,894.9006,878.9057,546.525,530.5301,403.3945,504.515,377.3789,487.4884
Cer-NS(d28:1/34:2)+HCO2,970.9166,924.9112,894.9006,892.8849,876.89,544.5094,528.5145,403.3945,502.4993,377.3789,485.4728
Cer-NS(d28:1/35:0)+HCO2,988.9636,942.9581,912.9476,910.9319,894.937,562.5563,546.5614,403.3945,520.5463,377.3789,503.5197
Cer-NS(d28:1/35:1)+HCO2,986.9479,940.9425,910.9319,908.9163,892.9213,560.5406,544.5458,403.3945,518.5306,377.3789,501.5041
Cer-NS(d28:1/36:0)+HCO2,1002.979,956.9738,926.9632,924.9476,908.9526,576.572,560.577,403.3945,534.562,377.3789,517.5354
Cer-NS(d28:1/36:1)+HCO2,1000.964,954.9581,924.9476,922.9319,906.937,574.5563,558.5614,403.3945,532.5463,377.3789,515.5197
Cer-NS(d28:1/36:2)+HCO2,998.9479,952.9425,922.9319,920.9163,904.9213,572.5406,556.5458,403.3945,530.5306,377.3789,513.5041
Cer-NS(d28:1/38:0)+HCO2,1031.01,985.0051,954.9945,952.9789,936.9839,604.6033,588.6083,403.3945,562.5933,377.3789,545.5667
Cer-NS(d28:1/38:1)+HCO2,1028.995,982.9894,952.9789,950.9632,934.9683,602.5876,586.5927,403.3945,560.5776,377.3789,543.551
Cer-NS(d28:1/38:2)+HCO2,1026.979,980.9738,950.9632,948.9476,932.9526,600.572,584.577,403.3945,558.562,377.3789,541.5354
Cer-NS(d28:1/40:0)+HCO2,1059.042,1013.036,983.0258,981.0101,965.0153,632.6346,616.6396,403.3945,590.6245,377.3789,573.598
Cer-NS(d28:1/40:1)+HCO2,1057.026,1011.021,981.0101,978.9945,962.9996,630.6189,614.624,403.3945,588.6089,377.3789,571.5823
Cer-NS(d28:1/40:2)+HCO2,1055.01,1009.005,978.9945,976.9789,960.9839,628.6033,612.6083,403.3945,586.5933,377.3789,569.5667
Cer-NS(d28:1/42:0)+HCO2,1087.073,1041.068,1011.057,1009.041,993.0466,660.6659,644.671,403.3945,618.6558,377.3789,601.6293
Cer-NS(d28:1/42:1)+HCO2,1085.057,1039.052,1009.041,1007.026,991.0309,658.6502,642.6553,403.3945,616.6402,377.3789,599.6136
Cer-NS(d28:1/42:2)+HCO2,1083.042,1037.036,1007.026,1005.01,989.0153,656.6346,640.6396,403.3945,614.6245,377.3789,597.598
Cer-NS(d28:2/12:0)+HCO2,664.588,618.5825,588.572,586.5563,570.5614,240.1964,224.2014,401.3789,198.1863,375.3633,181.1598
Cer-NS(d28:2/12:1)+HCO2,662.5723,616.5669,586.5563,584.5406,568.5457,238.1807,222.1858,401.3789,196.1707,375.3633,179.1441
Cer-NS(d28:2/13:0)+HCO2,678.6036,632.5982,602.5876,600.572,584.577,254.212,238.2171,401.3789,212.202,375.3633,195.1754
Cer-NS(d28:2/13:1)+HCO2,676.588,630.5825,600.572,598.5563,582.5614,252.1964,236.2014,401.3789,210.1863,375.3633,193.1598
Cer-NS(d28:2/14:0)+HCO2,692.6193,646.6138,616.6033,614.5876,598.5927,268.2277,252.2328,401.3789,226.2176,375.3633,209.1911
Cer-NS(d28:2/14:1)+HCO2,690.6036,644.5982,614.5876,612.572,596.577,266.212,250.2171,401.3789,224.202,375.3633,207.1754
Cer-NS(d28:2/15:0)+HCO2,706.6349,660.6295,630.6189,628.6033,612.6083,282.2433,266.2484,401.3789,240.2333,375.3633,223.2067
Cer-NS(d28:2/15:1)+HCO2,704.6193,658.6138,628.6033,626.5876,610.5927,280.2277,264.2328,401.3789,238.2176,375.3633,221.1911
Cer-NS(d28:2/16:0)+HCO2,720.6506,674.6451,644.6346,642.6189,626.624,296.259,280.264,401.3789,254.2489,375.3633,237.2224
Cer-NS(d28:2/16:1)+HCO2,718.6349,672.6295,642.6189,640.6033,624.6083,294.2433,278.2484,401.3789,252.2333,375.3633,235.2067
Cer-NS(d28:2/16:2)+HCO2,716.6193,670.6138,640.6033,638.5876,622.5927,292.2277,276.2328,401.3789,250.2176,375.3633,233.1911
Cer-NS(d28:2/17:0)+HCO2,734.6663,688.6608,658.6502,656.6346,640.6396,310.2746,294.2797,401.3789,268.2646,375.3633,251.238
Cer-NS(d28:2/18:0)+HCO2,748.6819,702.6765,672.6658,670.6502,654.6553,324.2903,308.2953,401.3789,282.2802,375.3633,265.2537
Cer-NS(d28:2/18:1)+HCO2,746.6663,700.6608,670.6502,668.6346,652.6396,322.2746,306.2797,401.3789,280.2646,375.3633,263.238
Cer-NS(d28:2/18:2)+HCO2,744.6506,698.6451,668.6346,666.6189,650.624,320.259,304.264,401.3789,278.2489,375.3633,261.2224
Cer-NS(d28:2/19:0)+HCO2,762.6976,716.6921,686.6815,684.6658,668.671,338.3059,322.311,401.3789,296.2959,375.3633,279.2693
Cer-NS(d28:2/19:1)+HCO2,760.6819,714.6765,684.6658,682.6502,666.6553,336.2903,320.2953,401.3789,294.2802,375.3633,277.2537
Cer-NS(d28:2/20:0)+HCO2,776.7132,730.7077,700.6971,698.6815,682.6866,352.3216,336.3267,401.3789,310.3116,375.3633,293.285
Cer-NS(d28:2/20:1)+HCO2,774.6976,728.6921,698.6815,696.6658,680.671,350.3059,334.311,401.3789,308.2959,375.3633,291.2693
Cer-NS(d28:2/20:2)+HCO2,772.6819,726.6765,696.6658,694.6502,678.6553,348.2903,332.2953,401.3789,306.2802,375.3633,289.2537
Cer-NS(d28:2/21:0)+HCO2,790.7288,744.7234,714.7128,712.6971,696.7023,366.3372,350.3423,401.3789,324.3272,375.3633,307.3006
Cer-NS(d28:2/21:1)+HCO2,788.7132,742.7077,712.6971,710.6815,694.6866,364.3216,348.3267,401.3789,322.3116,375.3633,305.285
Cer-NS(d28:2/22:0)+HCO2,804.7445,758.739,728.7285,726.7128,710.7179,380.3529,364.3579,401.3789,338.3428,375.3633,321.3163
Cer-NS(d28:2/22:1)+HCO2,802.7288,756.7234,726.7128,724.6971,708.7023,378.3372,362.3423,401.3789,336.3272,375.3633,319.3006
Cer-NS(d28:2/22:2)+HCO2,800.7132,754.7077,724.6971,722.6815,706.6866,376.3216,360.3267,401.3789,334.3116,375.3633,317.285
Cer-NS(d28:2/23:0)+HCO2,818.7601,772.7547,742.7441,740.7285,724.7335,394.3685,378.3736,401.3789,352.3585,375.3633,335.3319
Cer-NS(d28:2/23:1)+HCO2,816.7445,770.739,740.7285,738.7128,722.7179,392.3529,376.3579,401.3789,350.3428,375.3633,333.3163
Cer-NS(d28:2/24:0)+HCO2,832.7758,786.7703,756.7598,754.7441,738.7492,408.3842,392.3893,401.3789,366.3741,375.3633,349.3476
Cer-NS(d28:2/24:1)+HCO2,830.7601,784.7547,754.7441,752.7285,736.7335,406.3685,390.3736,401.3789,364.3585,375.3633,347.3319
Cer-NS(d28:2/24:2)+HCO2,828.7445,782.739,752.7285,750.7128,734.7179,404.3529,388.3579,401.3789,362.3428,375.3633,345.3163
Cer-NS(d28:2/25:0)+HCO2,846.7914,800.7859,770.7754,768.7598,752.7648,422.3998,406.4049,401.3789,380.3898,375.3633,363.3633
Cer-NS(d28:2/25:1)+HCO2,844.7758,798.7703,768.7598,766.7441,750.7492,420.3842,404.3893,401.3789,378.3741,375.3633,361.3476
Cer-NS(d28:2/26:0)+HCO2,860.8071,814.8016,784.7911,782.7754,766.7805,436.4155,420.4206,401.3789,394.4054,375.3633,377.3789
Cer-NS(d28:2/26:1)+HCO2,858.7914,812.7859,782.7754,780.7598,764.7648,434.3998,418.4049,401.3789,392.3898,375.3633,375.3633
Cer-NS(d28:2/26:2)+HCO2,856.7758,810.7703,780.7598,778.7441,762.7492,432.3842,416.3893,401.3789,390.3741,375.3633,373.3476
Cer-NS(d28:2/27:0)+HCO2,874.8228,828.8173,798.8067,796.7911,780.7961,450.4311,434.4362,401.3789,408.4211,375.3633,391.3945
Cer-NS(d28:2/27:1)+HCO2,872.8071,826.8016,796.7911,794.7754,778.7805,448.4155,432.4206,401.3789,406.4054,375.3633,389.3789
Cer-NS(d28:2/28:0)+HCO2,888.8384,842.8329,812.8224,810.8067,794.8118,464.4468,448.4518,401.3789,422.4367,375.3633,405.4102
Cer-NS(d28:2/28:1)+HCO2,886.8228,840.8173,810.8067,808.7911,792.7961,462.4311,446.4362,401.3789,420.4211,375.3633,403.3945
Cer-NS(d28:2/28:2)+HCO2,884.8071,838.8016,808.7911,806.7754,790.7805,460.4155,444.4206,401.3789,418.4054,375.3633,401.3789
Cer-NS(d28:2/29:0)+HCO2,902.8541,856.8486,826.838,824.8224,808.8275,478.4624,462.4675,401.3789,436.4524,375.3633,419.4258
Cer-NS(d28:2/29:1)+HCO2,900.8384,854.8329,824.8224,822.8067,806.8118,476.4468,460.4518,401.3789,434.4367,375.3633,417.4102
Cer-NS(d28:2/30:0)+HCO2,916.8697,870.8643,840.8536,838.838,822.8431,492.4781,476.4832,401.3789,450.468,375.3633,433.4415
Cer-NS(d28:2/30:1)+HCO2,914.8541,868.8486,838.838,836.8224,820.8275,490.4624,474.4675,401.3789,448.4524,375.3633,431.4258
Cer-NS(d28:2/30:2)+HCO2,912.8384,866.8329,836.8224,834.8067,818.8118,488.4468,472.4518,401.3789,446.4367,375.3633,429.4102
Cer-NS(d28:2/31:0)+HCO2,930.8854,884.8799,854.8693,852.8536,836.8588,506.4937,490.4988,401.3789,464.4837,375.3633,447.4572
Cer-NS(d28:2/31:1)+HCO2,928.8697,882.8643,852.8536,850.838,834.8431,504.4781,488.4832,401.3789,462.468,375.3633,445.4415
Cer-NS(d28:2/32:0)+HCO2,944.901,898.8955,868.8849,866.8693,850.8744,520.5094,504.5144,401.3789,478.4993,375.3633,461.4728
Cer-NS(d28:2/32:1)+HCO2,942.8854,896.8799,866.8693,864.8536,848.8588,518.4937,502.4988,401.3789,476.4837,375.3633,459.4572
Cer-NS(d28:2/32:2)+HCO2,940.8697,894.8643,864.8536,862.838,846.8431,516.4781,500.4832,401.3789,474.468,375.3633,457.4415
Cer-NS(d28:2/33:0)+HCO2,958.9166,912.9112,882.9006,880.8849,864.89,534.525,518.5301,401.3789,492.515,375.3633,475.4884
Cer-NS(d28:2/33:1)+HCO2,956.901,910.8955,880.8849,878.8693,862.8744,532.5094,516.5145,401.3789,490.4993,375.3633,473.4728
Cer-NS(d28:2/34:0)+HCO2,972.9323,926.9268,896.9163,894.9006,878.9057,548.5406,532.5458,401.3789,506.5306,375.3633,489.5041
Cer-NS(d28:2/34:1)+HCO2,970.9166,924.9112,894.9006,892.8849,876.89,546.525,530.5301,401.3789,504.515,375.3633,487.4884
Cer-NS(d28:2/34:2)+HCO2,968.901,922.8955,892.8849,890.8693,874.8744,544.5094,528.5145,401.3789,502.4993,375.3633,485.4728
