MGDG,[M+NH4-CO]+,M-sn1,M-sn2,sn1,sn2,M-sn1-C6H12O6,M-sn2-C6H12O6
MGDG(24:1_24:1)+NH4-CO,940.8175,574.46794,574.46794,365.34119,365.34119,394.40455,394.40455
MGDG(24:1_24:4)+NH4-CO,934.7705,568.42094,574.46786,365.34119,359.29427,388.35755,394.40447
MGDG(24:1_25:0)+NH4-CO,956.8488,590.49924,574.46796,365.34119,381.37247,410.43585,394.40457
MGDG(24:1_26:0)+NH4-CO,970.86446,604.5149,574.46798,365.34119,395.38811,424.45151,394.40459
MGDG(24:1_26:1)+NH4-CO,968.8488,602.49924,574.46796,365.34119,393.37247,422.43585,394.40457
MGDG(24:1_26:2)+NH4-CO,966.83315,600.48359,574.46795,365.34119,391.35683,420.4202,394.40456
MGDG(24:4_2:0)+NH4-CO,628.4419,268.13926,568.42078,359.29427,59.01275,88.07587,388.35739
MGDG(24:4_3:0)+NH4-CO,642.45754,282.1549,568.42078,359.29427,73.02839,102.09151,388.35739
MGDG(24:4_4:0)+NH4-CO,656.4732,296.17056,568.4208,359.29427,87.04403,116.10717,388.35741
MGDG(24:4_5:0)+NH4-CO,670.48885,310.18621,568.42081,359.29427,101.05967,130.12282,388.35742
MGDG(24:4_6:0)+NH4-CO,684.5045,324.20186,568.42082,359.29427,115.07531,144.13847,388.35743
MGDG(24:4_7:0)+NH4-CO,698.52016,338.21752,568.42084,359.29427,129.09095,158.15413,388.35745
MGDG(24:4_8:0)+NH4-CO,712.5358,352.23316,568.42084,359.29427,143.10659,172.16977,388.35745
MGDG(24:4_9:0)+NH4-CO,726.5515,366.24886,568.4209,359.29427,157.12223,186.18547,388.35751
MGDG(24:4_10:0)+NH4-CO,740.5671,380.26446,568.42086,359.29427,171.13787,200.20107,388.35747
MGDG(24:4_11:0)+NH4-CO,754.5827,394.28006,568.42082,359.29427,185.15351,214.21667,388.35743
MGDG(24:4_12:0)+NH4-CO,768.5984,408.29576,568.42088,359.29427,199.16915,228.23237,388.35749
MGDG(24:4_13:0)+NH4-CO,782.61403,422.31139,568.42087,359.29427,213.18479,242.248,388.35748
MGDG(24:4_14:0)+NH4-CO,796.6297,436.32706,568.4209,359.29427,227.20043,256.26367,388.35751
MGDG(24:4_14:1)+NH4-CO,794.61403,434.31139,568.42087,359.29427,225.18479,254.248,388.35748
MGDG(24:4_15:0)+NH4-CO,810.64535,450.34271,568.42091,359.29427,241.21607,270.27932,388.35752
MGDG(24:4_15:1)+NH4-CO,808.6297,448.32706,568.4209,359.29427,239.20043,268.26367,388.35751
MGDG(24:4_16:0)+NH4-CO,824.661,464.35836,568.42092,359.29427,255.23171,284.29497,388.35753
MGDG(24:4_16:1)+NH4-CO,822.64535,462.34271,568.42091,359.29427,253.21607,282.27932,388.35752
MGDG(24:4_17:0)+NH4-CO,838.67666,478.37402,568.42094,359.29427,269.24735,298.31063,388.35755
MGDG(24:4_17:1)+NH4-CO,836.661,476.35836,568.42092,359.29427,267.23171,296.29497,388.35753
MGDG(24:4_17:2)+NH4-CO,834.64535,474.34271,568.42091,359.29427,265.21607,294.27932,388.35752
MGDG(24:4_18:0)+NH4-CO,852.6923,492.38966,568.42094,359.29427,283.26299,312.32627,388.35755
MGDG(24:4_18:1)+NH4-CO,850.67666,490.37402,568.42094,359.29427,281.24735,310.31063,388.35755
MGDG(24:4_18:2)+NH4-CO,848.661,488.35836,568.42092,359.29427,279.23171,308.29497,388.35753
MGDG(24:4_18:3)+NH4-CO,846.64535,486.34271,568.42091,359.29427,277.21607,306.27932,388.35752
MGDG(24:4_18:4)+NH4-CO,844.6297,484.32706,568.4209,359.29427,275.20043,304.26367,388.35751
MGDG(24:4_19:0)+NH4-CO,866.70797,506.40533,568.42097,359.29427,297.27863,326.34194,388.35758
MGDG(24:4_20:0)+NH4-CO,880.7236,520.42096,568.42096,359.29427,311.29427,340.35757,388.35757
MGDG(24:4_20:1)+NH4-CO,878.70797,518.40533,568.42097,359.29427,309.27863,338.34194,388.35758
MGDG(24:4_20:2)+NH4-CO,876.6923,516.38966,568.42094,359.29427,307.26299,336.32627,388.35755
MGDG(24:4_20:3)+NH4-CO,874.67666,514.37402,568.42094,359.29427,305.24735,334.31063,388.35755
MGDG(24:4_20:4)+NH4-CO,872.661,512.35836,568.42092,359.29427,303.23171,332.29497,388.35753
MGDG(24:4_20:5)+NH4-CO,870.64535,510.34271,568.42091,359.29427,301.21607,330.27932,388.35752
MGDG(24:4_21:0)+NH4-CO,894.7393,534.43666,568.42102,359.29427,325.30991,354.37327,388.35763
MGDG(24:4_22:0)+NH4-CO,908.7549,548.45226,568.42098,359.29427,339.32555,368.38887,388.35759
MGDG(24:4_22:1)+NH4-CO,906.7393,546.43666,568.42102,359.29427,337.30991,366.37327,388.35763
MGDG(24:4_22:2)+NH4-CO,904.7236,544.42096,568.42096,359.29427,335.29427,364.35757,388.35757
MGDG(24:4_22:4)+NH4-CO,900.6923,540.38966,568.42094,359.29427,331.26299,360.32627,388.35755
MGDG(24:4_22:5)+NH4-CO,898.67666,538.37402,568.42094,359.29427,329.24735,358.31063,388.35755
MGDG(24:4_22:6)+NH4-CO,896.661,536.35836,568.42092,359.29427,327.23171,356.29497,388.35753
MGDG(24:4_23:0)+NH4-CO,922.7705,562.46786,568.42094,359.29427,353.34119,382.40447,388.35755
MGDG(24:4_24:0)+NH4-CO,936.7862,576.48356,568.421,359.29427,367.35683,396.42017,388.35761
MGDG(24:4_24:1)+NH4-CO,934.7705,574.46786,568.42094,359.29427,365.34119,394.40447,388.35755
MGDG(24:4_24:4)+NH4-CO,928.7236,568.42096,568.42096,359.29427,359.29427,388.35757,388.35757
MGDG(24:4_25:0)+NH4-CO,950.80184,590.4992,568.421,359.29427,381.37247,410.43581,388.35761
MGDG(24:4_26:0)+NH4-CO,964.8175,604.51486,568.42102,359.29427,395.38811,424.45147,388.35763
MGDG(24:4_26:1)+NH4-CO,962.80184,602.4992,568.421,359.29427,393.37247,422.43581,388.35761
MGDG(24:4_26:2)+NH4-CO,960.7862,600.48356,568.421,359.29427,391.35683,420.42017,388.35761
MGDG(25:0_2:0)+NH4-CO,650.52016,268.13932,590.49904,381.37247,59.01275,88.07593,410.43565
MGDG(25:0_3:0)+NH4-CO,664.5358,282.15496,590.49904,381.37247,73.02839,102.09157,410.43565
MGDG(25:0_4:0)+NH4-CO,678.5515,296.17066,590.4991,381.37247,87.04403,116.10727,410.43571
MGDG(25:0_5:0)+NH4-CO,692.5671,310.18626,590.49906,381.37247,101.05967,130.12287,410.43567
MGDG(25:0_6:0)+NH4-CO,706.5827,324.20186,590.49902,381.37247,115.07531,144.13847,410.43563
MGDG(25:0_7:0)+NH4-CO,720.5984,338.21756,590.49908,381.37247,129.09095,158.15417,410.43569
MGDG(25:0_8:0)+NH4-CO,734.61403,352.23319,590.49907,381.37247,143.10659,172.1698,410.43568
MGDG(25:0_9:0)+NH4-CO,748.6297,366.24886,590.4991,381.37247,157.12223,186.18547,410.43571
MGDG(25:0_10:0)+NH4-CO,762.64535,380.26451,590.49911,381.37247,171.13787,200.20112,410.43572
MGDG(25:0_11:0)+NH4-CO,776.661,394.28016,590.49912,381.37247,185.15351,214.21677,410.43573
MGDG(25:0_12:0)+NH4-CO,790.67666,408.29582,590.49914,381.37247,199.16915,228.23243,410.43575
MGDG(25:0_13:0)+NH4-CO,804.6923,422.31146,590.49914,381.37247,213.18479,242.24807,410.43575
MGDG(25:0_14:0)+NH4-CO,818.70797,436.32713,590.49917,381.37247,227.20043,256.26374,410.43578
MGDG(25:0_14:1)+NH4-CO,816.6923,434.31146,590.49914,381.37247,225.18479,254.24807,410.43575
MGDG(25:0_15:0)+NH4-CO,832.7236,450.34276,590.49916,381.37247,241.21607,270.27937,410.43577
MGDG(25:0_15:1)+NH4-CO,830.70797,448.32713,590.49917,381.37247,239.20043,268.26374,410.43578
MGDG(25:0_16:0)+NH4-CO,846.7393,464.35846,590.49922,381.37247,255.23171,284.29507,410.43583
MGDG(25:0_16:1)+NH4-CO,844.7236,462.34276,590.49916,381.37247,253.21607,282.27937,410.43577
MGDG(25:0_17:0)+NH4-CO,860.7549,478.37406,590.49918,381.37247,269.24735,298.31067,410.43579
MGDG(25:0_17:1)+NH4-CO,858.7393,476.35846,590.49922,381.37247,267.23171,296.29507,410.43583
MGDG(25:0_17:2)+NH4-CO,856.7236,474.34276,590.49916,381.37247,265.21607,294.27937,410.43577
MGDG(25:0_18:0)+NH4-CO,874.7705,492.38966,590.49914,381.37247,283.26299,312.32627,410.43575
MGDG(25:0_18:1)+NH4-CO,872.7549,490.37406,590.49918,381.37247,281.24735,310.31067,410.43579
MGDG(25:0_18:2)+NH4-CO,870.7393,488.35846,590.49922,381.37247,279.23171,308.29507,410.43583
MGDG(25:0_18:3)+NH4-CO,868.7236,486.34276,590.49916,381.37247,277.21607,306.27937,410.43577
MGDG(25:0_18:4)+NH4-CO,866.70797,484.32713,590.49917,381.37247,275.20043,304.26374,410.43578
MGDG(25:0_19:0)+NH4-CO,888.7862,506.40536,590.4992,381.37247,297.27863,326.34197,410.43581
MGDG(25:0_20:0)+NH4-CO,902.80184,520.421,590.4992,381.37247,311.29427,340.35761,410.43581
MGDG(25:0_20:1)+NH4-CO,900.7862,518.40536,590.4992,381.37247,309.27863,338.34197,410.43581
MGDG(25:0_20:2)+NH4-CO,898.7705,516.38966,590.49914,381.37247,307.26299,336.32627,410.43575
MGDG(25:0_20:3)+NH4-CO,896.7549,514.37406,590.49918,381.37247,305.24735,334.31067,410.43579
MGDG(25:0_20:4)+NH4-CO,894.7393,512.35846,590.49922,381.37247,303.23171,332.29507,410.43583
MGDG(25:0_20:5)+NH4-CO,892.7236,510.34276,590.49916,381.37247,301.21607,330.27937,410.43577
MGDG(25:0_21:0)+NH4-CO,916.8175,534.43666,590.49922,381.37247,325.30991,354.37327,410.43583
MGDG(25:0_22:0)+NH4-CO,930.83315,548.45231,590.49923,381.37247,339.32555,368.38892,410.43584
MGDG(25:0_22:1)+NH4-CO,928.8175,546.43666,590.49922,381.37247,337.30991,366.37327,410.43583
MGDG(25:0_22:2)+NH4-CO,926.80184,544.421,590.4992,381.37247,335.29427,364.35761,410.43581
MGDG(25:0_22:4)+NH4-CO,922.7705,540.38966,590.49914,381.37247,331.26299,360.32627,410.43575
MGDG(25:0_22:5)+NH4-CO,920.7549,538.37406,590.49918,381.37247,329.24735,358.31067,410.43579
MGDG(25:0_22:6)+NH4-CO,918.7393,536.35846,590.49922,381.37247,327.23171,356.29507,410.43583
MGDG(25:0_23:0)+NH4-CO,944.8488,562.46796,590.49924,381.37247,353.34119,382.40457,410.43585
MGDG(25:0_24:0)+NH4-CO,958.86446,576.48362,590.49926,381.37247,367.35683,396.42023,410.43587
MGDG(25:0_24:1)+NH4-CO,956.8488,574.46796,590.49924,381.37247,365.34119,394.40457,410.43585
MGDG(25:0_24:4)+NH4-CO,950.80184,568.421,590.4992,381.37247,359.29427,388.35761,410.43581
MGDG(25:0_25:0)+NH4-CO,972.8801,590.49926,590.49926,381.37247,381.37247,410.43587,410.43587
MGDG(25:0_26:0)+NH4-CO,986.8958,604.51496,590.49932,381.37247,395.38811,424.45157,410.43593
MGDG(25:0_26:1)+NH4-CO,984.8801,602.49926,590.49926,381.37247,393.37247,422.43587,410.43587
MGDG(25:0_26:2)+NH4-CO,982.86446,600.48362,590.49926,381.37247,391.35683,420.42023,410.43587
MGDG(26:0_2:0)+NH4-CO,664.5358,268.13932,604.51468,395.38811,59.01275,88.07593,424.45129
MGDG(26:0_3:0)+NH4-CO,678.5515,282.15502,604.51474,395.38811,73.02839,102.09163,424.45135
MGDG(26:0_4:0)+NH4-CO,692.5671,296.17062,604.5147,395.38811,87.04403,116.10723,424.45131
MGDG(26:0_5:0)+NH4-CO,706.5827,310.18622,604.51466,395.38811,101.05967,130.12283,424.45127
MGDG(26:0_6:0)+NH4-CO,720.5984,324.20192,604.51472,395.38811,115.07531,144.13853,424.45133
MGDG(26:0_7:0)+NH4-CO,734.61403,338.21755,604.51471,395.38811,129.09095,158.15416,424.45132
MGDG(26:0_8:0)+NH4-CO,748.6297,352.23322,604.51474,395.38811,143.10659,172.16983,424.45135
MGDG(26:0_9:0)+NH4-CO,762.64535,366.24887,604.51475,395.38811,157.12223,186.18548,424.45136
MGDG(26:0_10:0)+NH4-CO,776.661,380.26452,604.51476,395.38811,171.13787,200.20113,424.45137
MGDG(26:0_11:0)+NH4-CO,790.67666,394.28018,604.51478,395.38811,185.15351,214.21679,424.45139
MGDG(26:0_12:0)+NH4-CO,804.6923,408.29582,604.51478,395.38811,199.16915,228.23243,424.45139
MGDG(26:0_13:0)+NH4-CO,818.70797,422.31149,604.51481,395.38811,213.18479,242.2481,424.45142
MGDG(26:0_14:0)+NH4-CO,832.7236,436.32712,604.5148,395.38811,227.20043,256.26373,424.45141
MGDG(26:0_14:1)+NH4-CO,830.70797,434.31149,604.51481,395.38811,225.18479,254.2481,424.45142
MGDG(26:0_15:0)+NH4-CO,846.7393,450.34282,604.51486,395.38811,241.21607,270.27943,424.45147
MGDG(26:0_15:1)+NH4-CO,844.7236,448.32712,604.5148,395.38811,239.20043,268.26373,424.45141
MGDG(26:0_16:0)+NH4-CO,860.7549,464.35842,604.51482,395.38811,255.23171,284.29503,424.45143
MGDG(26:0_16:1)+NH4-CO,858.7393,462.34282,604.51486,395.38811,253.21607,282.27943,424.45147
MGDG(26:0_17:0)+NH4-CO,874.7705,478.37402,604.51478,395.38811,269.24735,298.31063,424.45139
MGDG(26:0_17:1)+NH4-CO,872.7549,476.35842,604.51482,395.38811,267.23171,296.29503,424.45143
MGDG(26:0_17:2)+NH4-CO,870.7393,474.34282,604.51486,395.38811,265.21607,294.27943,424.45147
MGDG(26:0_18:0)+NH4-CO,888.7862,492.38972,604.51484,395.38811,283.26299,312.32633,424.45145
MGDG(26:0_18:1)+NH4-CO,886.7705,490.37402,604.51478,395.38811,281.24735,310.31063,424.45139
MGDG(26:0_18:2)+NH4-CO,884.7549,488.35842,604.51482,395.38811,279.23171,308.29503,424.45143
MGDG(26:0_18:3)+NH4-CO,882.7393,486.34282,604.51486,395.38811,277.21607,306.27943,424.45147
MGDG(26:0_18:4)+NH4-CO,880.7236,484.32712,604.5148,395.38811,275.20043,304.26373,424.45141
MGDG(26:0_19:0)+NH4-CO,902.80184,506.40536,604.51484,395.38811,297.27863,326.34197,424.45145
MGDG(26:0_20:0)+NH4-CO,916.8175,520.42102,604.51486,395.38811,311.29427,340.35763,424.45147
MGDG(26:0_20:1)+NH4-CO,914.80184,518.40536,604.51484,395.38811,309.27863,338.34197,424.45145
MGDG(26:0_20:2)+NH4-CO,912.7862,516.38972,604.51484,395.38811,307.26299,336.32633,424.45145
MGDG(26:0_20:3)+NH4-CO,910.7705,514.37402,604.51478,395.38811,305.24735,334.31063,424.45139
MGDG(26:0_20:4)+NH4-CO,908.7549,512.35842,604.51482,395.38811,303.23171,332.29503,424.45143
MGDG(26:0_20:5)+NH4-CO,906.7393,510.34282,604.51486,395.38811,301.21607,330.27943,424.45147
MGDG(26:0_21:0)+NH4-CO,930.83315,534.43667,604.51487,395.38811,325.30991,354.37328,424.45148
MGDG(26:0_22:0)+NH4-CO,944.8488,548.45232,604.51488,395.38811,339.32555,368.38893,424.45149
MGDG(26:0_22:1)+NH4-CO,942.83315,546.43667,604.51487,395.38811,337.30991,366.37328,424.45148
MGDG(26:0_22:2)+NH4-CO,940.8175,544.42102,604.51486,395.38811,335.29427,364.35763,424.45147
MGDG(26:0_22:4)+NH4-CO,936.7862,540.38972,604.51484,395.38811,331.26299,360.32633,424.45145
MGDG(26:0_22:5)+NH4-CO,934.7705,538.37402,604.51478,395.38811,329.24735,358.31063,424.45139
MGDG(26:0_22:6)+NH4-CO,932.7549,536.35842,604.51482,395.38811,327.23171,356.29503,424.45143
MGDG(26:0_23:0)+NH4-CO,958.86446,562.46798,604.5149,395.38811,353.34119,382.40459,424.45151
MGDG(26:0_24:0)+NH4-CO,972.8801,576.48362,604.5149,395.38811,367.35683,396.42023,424.45151
MGDG(26:0_24:1)+NH4-CO,970.86446,574.46798,604.5149,395.38811,365.34119,394.40459,424.45151
MGDG(26:0_24:4)+NH4-CO,964.8175,568.42102,604.51486,395.38811,359.29427,388.35763,424.45147
MGDG(26:0_25:0)+NH4-CO,986.8958,590.49932,604.51496,395.38811,381.37247,410.43593,424.45157
MGDG(26:0_26:0)+NH4-CO,1000.9114,604.51492,604.51492,395.38811,395.38811,424.45153,424.45153
MGDG(26:0_26:1)+NH4-CO,998.8958,602.49932,604.51496,395.38811,393.37247,422.43593,424.45157
MGDG(26:0_26:2)+NH4-CO,996.8801,600.48362,604.5149,395.38811,391.35683,420.42023,424.45151
MGDG(26:1_2:0)+NH4-CO,662.52016,268.13932,602.49904,393.37247,59.01275,88.07593,422.43565
MGDG(26:1_3:0)+NH4-CO,676.5358,282.15496,602.49904,393.37247,73.02839,102.09157,422.43565
MGDG(26:1_4:0)+NH4-CO,690.5515,296.17066,602.4991,393.37247,87.04403,116.10727,422.43571
MGDG(26:1_5:0)+NH4-CO,704.5671,310.18626,602.49906,393.37247,101.05967,130.12287,422.43567
MGDG(26:1_6:0)+NH4-CO,718.5827,324.20186,602.49902,393.37247,115.07531,144.13847,422.43563
MGDG(26:1_7:0)+NH4-CO,732.5984,338.21756,602.49908,393.37247,129.09095,158.15417,422.43569
MGDG(26:1_8:0)+NH4-CO,746.61403,352.23319,602.49907,393.37247,143.10659,172.1698,422.43568
MGDG(26:1_9:0)+NH4-CO,760.6297,366.24886,602.4991,393.37247,157.12223,186.18547,422.43571
MGDG(26:1_10:0)+NH4-CO,774.64535,380.26451,602.49911,393.37247,171.13787,200.20112,422.43572
MGDG(26:1_11:0)+NH4-CO,788.661,394.28016,602.49912,393.37247,185.15351,214.21677,422.43573
MGDG(26:1_12:0)+NH4-CO,802.67666,408.29582,602.49914,393.37247,199.16915,228.23243,422.43575
MGDG(26:1_13:0)+NH4-CO,816.6923,422.31146,602.49914,393.37247,213.18479,242.24807,422.43575
MGDG(26:1_14:0)+NH4-CO,830.70797,436.32713,602.49917,393.37247,227.20043,256.26374,422.43578
MGDG(26:1_14:1)+NH4-CO,828.6923,434.31146,602.49914,393.37247,225.18479,254.24807,422.43575
MGDG(26:1_15:0)+NH4-CO,844.7236,450.34276,602.49916,393.37247,241.21607,270.27937,422.43577
MGDG(26:1_15:1)+NH4-CO,842.70797,448.32713,602.49917,393.37247,239.20043,268.26374,422.43578
MGDG(26:1_16:0)+NH4-CO,858.7393,464.35846,602.49922,393.37247,255.23171,284.29507,422.43583
MGDG(26:1_16:1)+NH4-CO,856.7236,462.34276,602.49916,393.37247,253.21607,282.27937,422.43577
MGDG(26:1_17:0)+NH4-CO,872.7549,478.37406,602.49918,393.37247,269.24735,298.31067,422.43579
MGDG(26:1_17:1)+NH4-CO,870.7393,476.35846,602.49922,393.37247,267.23171,296.29507,422.43583
MGDG(26:1_17:2)+NH4-CO,868.7236,474.34276,602.49916,393.37247,265.21607,294.27937,422.43577
MGDG(26:1_18:0)+NH4-CO,886.7705,492.38966,602.49914,393.37247,283.26299,312.32627,422.43575
MGDG(26:1_18:1)+NH4-CO,884.7549,490.37406,602.49918,393.37247,281.24735,310.31067,422.43579
MGDG(26:1_18:2)+NH4-CO,882.7393,488.35846,602.49922,393.37247,279.23171,308.29507,422.43583
MGDG(26:1_18:3)+NH4-CO,880.7236,486.34276,602.49916,393.37247,277.21607,306.27937,422.43577
MGDG(26:1_18:4)+NH4-CO,878.70797,484.32713,602.49917,393.37247,275.20043,304.26374,422.43578
MGDG(26:1_19:0)+NH4-CO,900.7862,506.40536,602.4992,393.37247,297.27863,326.34197,422.43581
MGDG(26:1_20:0)+NH4-CO,914.80184,520.421,602.4992,393.37247,311.29427,340.35761,422.43581
MGDG(26:1_20:1)+NH4-CO,912.7862,518.40536,602.4992,393.37247,309.27863,338.34197,422.43581
MGDG(26:1_20:2)+NH4-CO,910.7705,516.38966,602.49914,393.37247,307.26299,336.32627,422.43575
MGDG(26:1_20:3)+NH4-CO,908.7549,514.37406,602.49918,393.37247,305.24735,334.31067,422.43579
MGDG(26:1_20:4)+NH4-CO,906.7393,512.35846,602.49922,393.37247,303.23171,332.29507,422.43583
MGDG(26:1_20:5)+NH4-CO,904.7236,510.34276,602.49916,393.37247,301.21607,330.27937,422.43577
MGDG(26:1_21:0)+NH4-CO,928.8175,534.43666,602.49922,393.37247,325.30991,354.37327,422.43583
MGDG(26:1_22:0)+NH4-CO,942.83315,548.45231,602.49923,393.37247,339.32555,368.38892,422.43584
MGDG(26:1_22:1)+NH4-CO,940.8175,546.43666,602.49922,393.37247,337.30991,366.37327,422.43583
MGDG(26:1_22:2)+NH4-CO,938.80184,544.421,602.4992,393.37247,335.29427,364.35761,422.43581
MGDG(26:1_22:4)+NH4-CO,934.7705,540.38966,602.49914,393.37247,331.26299,360.32627,422.43575
MGDG(26:1_22:5)+NH4-CO,932.7549,538.37406,602.49918,393.37247,329.24735,358.31067,422.43579
MGDG(26:1_22:6)+NH4-CO,930.7393,536.35846,602.49922,393.37247,327.23171,356.29507,422.43583
MGDG(26:1_23:0)+NH4-CO,956.8488,562.46796,602.49924,393.37247,353.34119,382.40457,422.43585
MGDG(26:1_24:0)+NH4-CO,970.86446,576.48362,602.49926,393.37247,367.35683,396.42023,422.43587
MGDG(26:1_24:1)+NH4-CO,968.8488,574.46796,602.49924,393.37247,365.34119,394.40457,422.43585
MGDG(26:1_24:4)+NH4-CO,962.80184,568.421,602.4992,393.37247,359.29427,388.35761,422.43581
MGDG(26:1_25:0)+NH4-CO,984.8801,590.49926,602.49926,393.37247,381.37247,410.43587,422.43587
MGDG(26:1_26:0)+NH4-CO,998.8958,604.51496,602.49932,393.37247,395.38811,424.45157,422.43593
MGDG(26:1_26:1)+NH4-CO,996.8801,602.49926,602.49926,393.37247,393.37247,422.43587,422.43587
MGDG(26:1_26:2)+NH4-CO,994.86446,600.48362,602.49926,393.37247,391.35683,420.42023,422.43587
MGDG(26:2_2:0)+NH4-CO,660.5045,268.1393,600.48338,391.35683,59.01275,88.07591,420.41999
MGDG(26:2_3:0)+NH4-CO,674.52016,282.15496,600.4834,391.35683,73.02839,102.09157,420.42001
MGDG(26:2_4:0)+NH4-CO,688.5358,296.1706,600.4834,391.35683,87.04403,116.10721,420.42001
MGDG(26:2_5:0)+NH4-CO,702.5515,310.1863,600.48346,391.35683,101.05967,130.12291,420.42007
MGDG(26:2_6:0)+NH4-CO,716.5671,324.2019,600.48342,391.35683,115.07531,144.13851,420.42003
MGDG(26:2_7:0)+NH4-CO,730.5827,338.2175,600.48338,391.35683,129.09095,158.15411,420.41999
MGDG(26:2_8:0)+NH4-CO,744.5984,352.2332,600.48344,391.35683,143.10659,172.16981,420.42005
MGDG(26:2_9:0)+NH4-CO,758.61403,366.24883,600.48343,391.35683,157.12223,186.18544,420.42004
MGDG(26:2_10:0)+NH4-CO,772.6297,380.2645,600.48346,391.35683,171.13787,200.20111,420.42007
MGDG(26:2_11:0)+NH4-CO,786.64535,394.28015,600.48347,391.35683,185.15351,214.21676,420.42008
MGDG(26:2_12:0)+NH4-CO,800.661,408.2958,600.48348,391.35683,199.16915,228.23241,420.42009
MGDG(26:2_13:0)+NH4-CO,814.67666,422.31146,600.4835,391.35683,213.18479,242.24807,420.42011
MGDG(26:2_14:0)+NH4-CO,828.6923,436.3271,600.4835,391.35683,227.20043,256.26371,420.42011
MGDG(26:2_14:1)+NH4-CO,826.67666,434.31146,600.4835,391.35683,225.18479,254.24807,420.42011
MGDG(26:2_15:0)+NH4-CO,842.70797,450.34277,600.48353,391.35683,241.21607,270.27938,420.42014
MGDG(26:2_15:1)+NH4-CO,840.6923,448.3271,600.4835,391.35683,239.20043,268.26371,420.42011
MGDG(26:2_16:0)+NH4-CO,856.7236,464.3584,600.48352,391.35683,255.23171,284.29501,420.42013
MGDG(26:2_16:1)+NH4-CO,854.70797,462.34277,600.48353,391.35683,253.21607,282.27938,420.42014
MGDG(26:2_17:0)+NH4-CO,870.7393,478.3741,600.48358,391.35683,269.24735,298.31071,420.42019
MGDG(26:2_17:1)+NH4-CO,868.7236,476.3584,600.48352,391.35683,267.23171,296.29501,420.42013
MGDG(26:2_17:2)+NH4-CO,866.70797,474.34277,600.48353,391.35683,265.21607,294.27938,420.42014
MGDG(26:2_18:0)+NH4-CO,884.7549,492.3897,600.48354,391.35683,283.26299,312.32631,420.42015
MGDG(26:2_18:1)+NH4-CO,882.7393,490.3741,600.48358,391.35683,281.24735,310.31071,420.42019
MGDG(26:2_18:2)+NH4-CO,880.7236,488.3584,600.48352,391.35683,279.23171,308.29501,420.42013
MGDG(26:2_18:3)+NH4-CO,878.70797,486.34277,600.48353,391.35683,277.21607,306.27938,420.42014
MGDG(26:2_18:4)+NH4-CO,876.6923,484.3271,600.4835,391.35683,275.20043,304.26371,420.42011
MGDG(26:2_19:0)+NH4-CO,898.7705,506.4053,600.4835,391.35683,297.27863,326.34191,420.42011
MGDG(26:2_20:0)+NH4-CO,912.7862,520.421,600.48356,391.35683,311.29427,340.35761,420.42017
MGDG(26:2_20:1)+NH4-CO,910.7705,518.4053,600.4835,391.35683,309.27863,338.34191,420.42011
MGDG(26:2_20:2)+NH4-CO,908.7549,516.3897,600.48354,391.35683,307.26299,336.32631,420.42015
MGDG(26:2_20:3)+NH4-CO,906.7393,514.3741,600.48358,391.35683,305.24735,334.31071,420.42019
MGDG(26:2_20:4)+NH4-CO,904.7236,512.3584,600.48352,391.35683,303.23171,332.29501,420.42013
MGDG(26:2_20:5)+NH4-CO,902.70797,510.34277,600.48353,391.35683,301.21607,330.27938,420.42014
MGDG(26:2_21:0)+NH4-CO,926.80184,534.43664,600.48356,391.35683,325.30991,354.37325,420.42017
MGDG(26:2_22:0)+NH4-CO,940.8175,548.4523,600.48358,391.35683,339.32555,368.38891,420.42019
MGDG(26:2_22:1)+NH4-CO,938.80184,546.43664,600.48356,391.35683,337.30991,366.37325,420.42017
MGDG(26:2_22:2)+NH4-CO,936.7862,544.421,600.48356,391.35683,335.29427,364.35761,420.42017
MGDG(26:2_22:4)+NH4-CO,932.7549,540.3897,600.48354,391.35683,331.26299,360.32631,420.42015
MGDG(26:2_22:5)+NH4-CO,930.7393,538.3741,600.48358,391.35683,329.24735,358.31071,420.42019
MGDG(26:2_22:6)+NH4-CO,928.7236,536.3584,600.48352,391.35683,327.23171,356.29501,420.42013
MGDG(26:2_23:0)+NH4-CO,954.83315,562.46795,600.48359,391.35683,353.34119,382.40456,420.4202
MGDG(26:2_24:0)+NH4-CO,968.8488,576.4836,600.4836,391.35683,367.35683,396.42021,420.42021
MGDG(26:2_24:1)+NH4-CO,966.83315,574.46795,600.48359,391.35683,365.34119,394.40456,420.4202
MGDG(26:2_24:4)+NH4-CO,960.7862,568.421,600.48356,391.35683,359.29427,388.35761,420.42017
MGDG(26:2_25:0)+NH4-CO,982.86446,590.49926,600.48362,391.35683,381.37247,410.43587,420.42023
