TG,[M+NH4]+,NL R1COOH,NL R2COOH,NL R3COOH
TG(18:0_18:4_20:5)+NH4,918.7545504,617.4564764,625.5190764,599.5033764
TG(17:1_17:2_22:6)+NH4,918.7545504,633.4877764,635.5033764,573.4877764
TG(16:0_18:4_22:5)+NH4,918.7545504,645.4877764,625.5190764,571.4720764
TG(16:0_18:3_22:6)+NH4,918.7545504,645.4877764,623.5033764,573.4877764
TG(16:0_20:4_20:5)+NH4,918.7545504,645.4877764,597.4877764,599.5033764
TG(16:1_18:4_22:4)+NH4,918.7545504,647.5033764,625.5190764,569.4564764
TG(16:1_18:2_22:6)+NH4,918.7545504,647.5033764,621.4877764,573.4877764
TG(16:1_20:4_20:4)+NH4,918.7545504,647.5033764,597.4877764,597.4877764
TG(14:0_20:5_22:4)+NH4,918.7545504,673.5190764,599.5033764,569.4564764
TG(14:0_20:4_22:5)+NH4,918.7545504,673.5190764,597.4877764,571.4720764
TG(14:0_20:3_22:6)+NH4,918.7545504,673.5190764,595.4720764,573.4877764
TG(14:1_20:4_22:4)+NH4,918.7545504,675.5346764,597.4877764,569.4564764
TG(14:1_20:2_22:6)+NH4,918.7545504,675.5346764,593.4564764,573.4877764
TG(12:0_22:3_22:6)+NH4,918.7545504,701.5503764,567.4407764,573.4877764
TG(12:0_22:4_22:5)+NH4,918.7545504,701.5503764,569.4564764,571.4720764
TG(18:3_18:3_20:3)+NH4,918.7546504,623.5034764,623.5034764,595.4721764
TG(18:1_18:3_20:5)+NH4,918.7546504,619.4721764,623.5034764,599.5034764
TG(17:2_17:2_22:5)+NH4,918.7546504,635.5034764,635.5034764,571.4721764
TG(16:1_18:3_22:5)+NH4,918.7546504,647.5034764,623.5034764,571.4721764
TG(16:1_20:3_20:5)+NH4,918.7546504,647.5034764,595.4721764,599.5034764
TG(14:1_20:5_22:3)+NH4,918.7546504,675.5347764,599.5034764,567.4408764
TG(14:1_20:3_22:5)+NH4,918.7546504,675.5347764,595.4721764,571.4721764
TG(18:0_18:2_19:0)+NH4,918.8484504,617.5503764,621.5816764,603.5346764
TG(17:0_18:2_20:0)+NH4,918.8484504,631.5659764,621.5816764,589.5190764
TG(17:0_18:0_20:2)+NH4,918.8484504,631.5659764,617.5503764,593.5503764
TG(17:1_17:1_21:0)+NH4,918.8484504,633.5816764,633.5816764,575.5033764
TG(17:1_18:1_20:0)+NH4,918.8484504,633.5816764,619.5659764,589.5190764
TG(17:1_18:0_20:1)+NH4,918.8484504,633.5816764,617.5503764,591.5346764
TG(17:2_18:0_20:0)+NH4,918.8484504,635.5972764,617.5503764,589.5190764
TG(16:0_17:2_22:0)+NH4,918.8484504,645.5816764,635.5972764,561.4877764
TG(16:0_17:1_22:1)+NH4,918.8484504,645.5816764,633.5816764,563.5033764
TG(16:0_17:0_22:2)+NH4,918.8484504,645.5816764,631.5659764,565.5190764
TG(16:0_18:2_21:0)+NH4,918.8484504,645.5816764,621.5816764,575.5033764
TG(16:0_19:0_20:2)+NH4,918.8484504,645.5816764,603.5346764,593.5503764
TG(16:1_17:1_22:0)+NH4,918.8484504,647.5972764,633.5816764,561.4877764
TG(15:1_15:1_25:0)+NH4,918.8484504,661.6129764,661.6129764,519.4407764
TG(15:1_16:1_24:0)+NH4,918.8484504,661.6129764,647.5972764,533.4564764
TG(15:1_16:0_24:1)+NH4,918.8484504,661.6129764,645.5816764,535.4720764
TG(15:0_18:2_22:0)+NH4,918.8484504,659.5972764,621.5816764,561.4877764
TG(15:0_18:0_22:2)+NH4,918.8484504,659.5972764,617.5503764,565.5190764
TG(15:1_17:1_23:0)+NH4,918.8484504,661.6129764,633.5816764,547.4720764
TG(15:0_20:0_20:2)+NH4,918.8484504,659.5972764,589.5190764,593.5503764
TG(15:1_18:1_22:0)+NH4,918.8484504,661.6129764,619.5659764,561.4877764
TG(15:1_18:0_22:1)+NH4,918.8484504,661.6129764,617.5503764,563.5033764
TG(15:1_20:0_20:1)+NH4,918.8484504,661.6129764,589.5190764,591.5346764
TG(14:1_15:1_26:0)+NH4,918.8484504,675.6285764,661.6129764,505.4251764
TG(14:0_17:2_24:0)+NH4,918.8484504,673.6129764,635.5972764,533.4564764
TG(14:0_17:1_24:1)+NH4,918.8484504,673.6129764,633.5816764,535.4720764
TG(14:0_18:2_23:0)+NH4,918.8484504,673.6129764,621.5816764,547.4720764
TG(14:1_17:1_24:0)+NH4,918.8484504,675.6285764,633.5816764,533.4564764
TG(14:0_19:0_22:2)+NH4,918.8484504,673.6129764,603.5346764,565.5190764
TG(14:0_20:2_21:0)+NH4,918.8484504,673.6129764,593.5503764,575.5033764
TG(13:0_18:2_24:0)+NH4,918.8484504,687.6285764,621.5816764,533.4564764
TG(13:0_20:2_22:0)+NH4,918.8484504,687.6285764,593.5503764,561.4877764
TG(13:0_20:0_22:2)+NH4,918.8484504,687.6285764,589.5190764,565.5190764
TG(12:0_17:2_26:0)+NH4,918.8484504,701.6442764,635.5972764,505.4251764
TG(12:0_18:2_25:0)+NH4,918.8484504,701.6442764,621.5816764,519.4407764
TG(12:0_20:2_23:0)+NH4,918.8484504,701.6442764,593.5503764,547.4720764
TG(12:0_21:0_22:2)+NH4,918.8484504,701.6442764,575.5033764,565.5190764
TG(10:0_20:2_25:0)+NH4,918.8484504,729.6755764,593.5503764,519.4407764
TG(10:0_22:2_23:0)+NH4,918.8484504,729.6755764,565.5190764,547.4720764
TG(22:2_25:0_8:0)+NH4,918.8484504,565.5190764,519.4407764,757.7068764
TG(18:1_18:1_19:0)+NH4,918.8485504,619.5660764,619.5660764,603.5347764
TG(17:0_18:1_20:1)+NH4,918.8485504,631.5660764,619.5660764,591.5347764
TG(17:0_17:2_21:0)+NH4,918.8485504,631.5660764,635.5973764,575.5034764
TG(17:2_19:0_19:0)+NH4,918.8485504,635.5973764,603.5347764,603.5347764
TG(16:1_16:1_23:0)+NH4,918.8485504,647.5973764,647.5973764,547.4721764
TG(16:1_17:0_22:1)+NH4,918.8485504,647.5973764,631.5660764,563.5034764
TG(16:1_18:1_21:0)+NH4,918.8485504,647.5973764,619.5660764,575.5034764
TG(16:1_19:0_20:1)+NH4,918.8485504,647.5973764,603.5347764,591.5347764
TG(15:0_16:1_24:1)+NH4,918.8485504,659.5973764,647.5973764,535.4721764
TG(15:0_17:2_23:0)+NH4,918.8485504,659.5973764,635.5973764,547.4721764
TG(15:0_18:1_22:1)+NH4,918.8485504,659.5973764,619.5660764,563.5034764
TG(15:0_20:1_20:1)+NH4,918.8485504,659.5973764,591.5347764,591.5347764
TG(14:1_16:1_25:0)+NH4,918.8485504,675.6286764,647.5973764,519.4408764
TG(14:1_17:0_24:1)+NH4,918.8485504,675.6286764,631.5660764,535.4721764
TG(14:1_18:1_23:0)+NH4,918.8485504,675.6286764,619.5660764,547.4721764
TG(14:1_19:0_22:1)+NH4,918.8485504,675.6286764,603.5347764,563.5034764
TG(14:1_20:1_21:0)+NH4,918.8485504,675.6286764,591.5347764,575.5034764
TG(13:0_17:2_25:0)+NH4,918.8485504,687.6286764,635.5973764,519.4408764
TG(13:0_18:1_24:1)+NH4,918.8485504,687.6286764,619.5660764,535.4721764
TG(13:0_20:1_22:1)+NH4,918.8485504,687.6286764,591.5347764,563.5034764
TG(18:2_18:2_20:4)+NH4,920.7701504,623.5033764,623.5033764,599.5033764
TG(18:4_18:4_20:0)+NH4,920.7701504,627.5346764,627.5346764,591.4407764
TG(18:2_18:4_20:2)+NH4,920.7701504,623.5033764,627.5346764,595.4720764
TG(18:0_18:4_20:4)+NH4,920.7701504,619.4720764,627.5346764,599.5033764
TG(17:1_17:1_22:6)+NH4,920.7701504,635.5033764,635.5033764,575.5033764
TG(16:0_18:4_22:4)+NH4,920.7701504,647.5033764,627.5346764,571.4720764
TG(16:0_18:2_22:6)+NH4,920.7701504,647.5033764,623.5033764,575.5033764
TG(16:0_20:4_20:4)+NH4,920.7701504,647.5033764,599.5033764,599.5033764
TG(14:0_20:4_22:4)+NH4,920.7701504,675.5346764,599.5033764,571.4720764
TG(14:0_20:2_22:6)+NH4,920.7701504,675.5346764,595.4720764,575.5033764
TG(12:0_22:2_22:6)+NH4,920.7701504,703.5659764,567.4407764,575.5033764
TG(12:0_22:4_22:4)+NH4,920.7701504,703.5659764,571.4720764,571.4720764
TG(18:1_18:2_20:5)+NH4,920.7702504,621.4877764,623.5034764,601.5190764
TG(18:3_18:3_20:2)+NH4,920.7702504,625.5190764,625.5190764,595.4721764
TG(18:2_18:3_20:3)+NH4,920.7702504,623.5034764,625.5190764,597.4877764
TG(18:1_18:3_20:4)+NH4,920.7702504,621.4877764,625.5190764,599.5034764
TG(18:0_18:3_20:5)+NH4,920.7702504,619.4721764,625.5190764,601.5190764
TG(18:3_18:4_20:1)+NH4,920.7702504,625.5190764,627.5347764,593.4564764
TG(18:1_18:4_20:3)+NH4,920.7702504,621.4877764,627.5347764,597.4877764
TG(17:2_17:2_22:4)+NH4,920.7702504,637.5190764,637.5190764,571.4721764
TG(17:1_17:2_22:5)+NH4,920.7702504,635.5034764,637.5190764,573.4877764
TG(17:0_17:2_22:6)+NH4,920.7702504,633.4877764,637.5190764,575.5034764
TG(16:0_18:3_22:5)+NH4,920.7702504,647.5034764,625.5190764,573.4877764
TG(16:0_20:3_20:5)+NH4,920.7702504,647.5034764,597.4877764,601.5190764
TG(16:1_18:4_22:3)+NH4,920.7702504,649.5190764,627.5347764,569.4564764
TG(16:1_18:3_22:4)+NH4,920.7702504,649.5190764,625.5190764,571.4721764
TG(16:1_18:2_22:5)+NH4,920.7702504,649.5190764,623.5034764,573.4877764
TG(16:1_18:1_22:6)+NH4,920.7702504,649.5190764,621.4877764,575.5034764
TG(16:1_20:2_20:5)+NH4,920.7702504,649.5190764,595.4721764,601.5190764
TG(16:1_20:3_20:4)+NH4,920.7702504,649.5190764,597.4877764,599.5034764
TG(14:0_20:5_22:3)+NH4,920.7702504,675.5347764,601.5190764,569.4564764
TG(14:0_20:3_22:5)+NH4,920.7702504,675.5347764,597.4877764,573.4877764
TG(14:1_20:5_22:2)+NH4,920.7702504,677.5503764,601.5190764,567.4408764
TG(14:1_20:4_22:3)+NH4,920.7702504,677.5503764,599.5034764,569.4564764
TG(14:1_20:3_22:4)+NH4,920.7702504,677.5503764,597.4877764,571.4721764
TG(14:1_20:2_22:5)+NH4,920.7702504,677.5503764,595.4721764,573.4877764
TG(14:1_20:1_22:6)+NH4,920.7702504,677.5503764,593.4564764,575.5034764
TG(12:0_22:3_22:5)+NH4,920.7702504,703.5660764,569.4564764,573.4877764
TG(17:1_18:0_20:0)+NH4,920.8640504,635.5972764,619.5659764,591.5346764
TG(16:0_17:1_22:0)+NH4,920.8640504,647.5972764,635.5972764,563.5033764
TG(15:1_16:0_24:0)+NH4,920.8640504,663.6285764,647.5972764,535.4720764
TG(15:1_18:0_22:0)+NH4,920.8640504,663.6285764,619.5659764,563.5033764
