GlcADG,[M-H]-,M-sn1,M-sn2,[M-H-sn1+H20]-,[M-H-sn2+H20]-,[M-H-sn1-H20]-,[M-H-sn2-H20]-,SN1,SN2
GlcADG(20:1_22:2)-H,877.6404937,567.3534937,541.3378537,585.3640579,559.3484179,549.3429295,523.3272895,309.27918,335.29482
GlcADG(20:1_22:4)-H,873.6091936,563.3221936,541.3378336,581.3327578,559.3483978,545.3116294,523.3272694,309.27918,331.26354
GlcADG(20:1_22:5)-H,871.5935435,561.3065435,541.3378235,579.3171077,559.3483877,543.2959793,523.3272593,309.27918,329.2479
GlcADG(20:1_22:6)-H,869.5778935,559.2908935,541.3378135,577.3014577,559.3483777,541.2803293,523.3272493,309.27918,327.23226
GlcADG(20:1_23:0)-H,895.6874439,585.4004439,541.3378839,603.4110081,559.3484481,567.3898797,523.3273197,309.27918,353.34174
GlcADG(20:1_24:0)-H,909.703094,599.416094,541.337894,617.4266582,559.3484582,581.4055298,523.3273298,309.27918,367.35738
GlcADG(20:1_24:1)-H,907.6874439,597.4004439,541.3378839,615.4110081,559.3484481,579.3898797,523.3273197,309.27918,365.34174
GlcADG(20:1_24:4)-H,901.6404937,591.3534937,541.3378537,609.3640579,559.3484179,573.3429295,523.3272895,309.27918,359.29482
GlcADG(20:1_25:0)-H,923.718744,613.431744,541.337904,631.4423082,559.3484682,595.4211798,523.3273398,309.27918,381.37302
GlcADG(20:1_26:0)-H,937.7343941,627.4473941,541.3379141,645.4579583,559.3484783,609.4368299,523.3273499,309.27918,395.38866
GlcADG(20:1_26:1)-H,935.718744,625.431744,541.337904,643.4423082,559.3484682,607.4211798,523.3273398,309.27918,393.37302
GlcADG(20:1_26:2)-H,933.703094,623.416094,541.337894,641.4266582,559.3484582,605.4055298,523.3273298,309.27918,391.35738
GlcADG(20:1_3:0)-H,615.3744426,305.0874426,541.3376826,323.0980068,559.3482468,287.0768784,523.3271184,309.27918,73.02894
GlcADG(20:1_4:0)-H,629.3900927,319.1030927,541.3376927,337.1136569,559.3482569,301.0925285,523.3271285,309.27918,87.04458
GlcADG(20:1_5:0)-H,643.4057428,333.1187428,541.3377028,351.129307,559.348267,315.1081786,523.3271386,309.27918,101.06022
GlcADG(20:1_6:0)-H,657.4213928,347.1343928,541.3377128,365.144957,559.348277,329.1238286,523.3271486,309.27918,115.07586
GlcADG(20:1_7:0)-H,671.4370429,361.1500429,541.3377229,379.1606071,559.3482871,343.1394787,523.3271587,309.27918,129.0915
GlcADG(20:1_8:0)-H,685.452693,375.165693,541.337733,393.1762572,559.3482972,357.1551288,523.3271688,309.27918,143.10714
GlcADG(20:1_9:0)-H,699.468343,389.181343,541.337743,407.1919072,559.3483072,371.1707788,523.3271788,309.27918,157.12278
GlcADG(20:2_20:2)-H,847.5935435,539.3221835,539.3221835,557.3327477,557.3327477,521.3116193,521.3116193,307.26354,307.26354
GlcADG(20:2_20:3)-H,845.5778935,537.3065335,539.3221735,555.3170977,557.3327377,519.2959693,521.3116093,307.26354,305.2479
GlcADG(20:2_20:4)-H,843.5622434,535.2908834,539.3221634,553.3014476,557.3327276,517.2803192,521.3115992,307.26354,303.23226
GlcADG(20:2_20:5)-H,841.5465933,533.2752333,539.3221533,551.2857975,557.3327175,515.2646691,521.3115891,307.26354,301.21662
GlcADG(20:2_21:0)-H,865.6404937,557.3691337,539.3222137,575.3796979,557.3327779,539.3585695,521.3116495,307.26354,325.31046
GlcADG(20:2_22:0)-H,879.6561438,571.3847838,539.3222238,589.395348,557.332788,553.3742196,521.3116596,307.26354,339.3261
GlcADG(20:2_22:1)-H,877.6404937,569.3691337,539.3222137,587.3796979,557.3327779,551.3585695,521.3116495,307.26354,337.31046
GlcADG(20:2_22:2)-H,875.6248437,567.3534837,539.3222037,585.3640479,557.3327679,549.3429195,521.3116395,307.26354,335.29482
GlcADG(20:2_22:4)-H,871.5935435,563.3221835,539.3221835,581.3327477,557.3327477,545.3116193,521.3116193,307.26354,331.26354
GlcADG(20:2_22:5)-H,869.5778935,561.3065335,539.3221735,579.3170977,557.3327377,543.2959693,521.3116093,307.26354,329.2479
GlcADG(20:2_22:6)-H,867.5622434,559.2908834,539.3221634,577.3014476,557.3327276,541.2803192,521.3115992,307.26354,327.23226
GlcADG(20:2_23:0)-H,893.6717939,585.4004339,539.3222339,603.4109981,557.3327981,567.3898697,521.3116697,307.26354,353.34174
GlcADG(20:2_24:0)-H,907.6874439,599.4160839,539.3222439,617.4266481,557.3328081,581.4055197,521.3116797,307.26354,367.35738
GlcADG(20:2_24:1)-H,905.6717939,597.4004339,539.3222339,615.4109981,557.3327981,579.3898697,521.3116697,307.26354,365.34174
GlcADG(20:2_24:4)-H,899.6248437,591.3534837,539.3222037,609.3640479,557.3327679,573.3429195,521.3116395,307.26354,359.29482
GlcADG(20:2_25:0)-H,921.703094,613.431734,539.322254,631.4422982,557.3328182,595.4211698,521.3116898,307.26354,381.37302
GlcADG(20:2_26:0)-H,935.718744,627.447384,539.322264,645.4579482,557.3328282,609.4368198,521.3116998,307.26354,395.38866
GlcADG(20:2_26:1)-H,933.703094,625.431734,539.322254,643.4422982,557.3328182,607.4211698,521.3116898,307.26354,393.37302
GlcADG(20:2_26:2)-H,931.6874439,623.4160839,539.3222439,641.4266481,557.3328081,605.4055197,521.3116797,307.26354,391.35738
GlcADG(20:2_3:0)-H,613.3587926,305.0874326,539.3220326,323.0979968,557.3325968,287.0768684,521.3114684,307.26354,73.02894
GlcADG(20:2_4:0)-H,627.3744426,319.1030826,539.3220426,337.1136468,557.3326068,301.0925184,521.3114784,307.26354,87.04458
GlcADG(20:2_5:0)-H,641.3900927,333.1187327,539.3220527,351.1292969,557.3326169,315.1081685,521.3114885,307.26354,101.06022
GlcADG(20:2_6:0)-H,655.4057428,347.1343828,539.3220628,365.144947,557.332627,329.1238186,521.3114986,307.26354,115.07586
GlcADG(20:2_7:0)-H,669.4213928,361.1500328,539.3220728,379.160597,557.332637,343.1394686,521.3115086,307.26354,129.0915
GlcADG(20:2_8:0)-H,683.4370429,375.1656829,539.3220829,393.1762471,557.3326471,357.1551187,521.3115187,307.26354,143.10714
GlcADG(20:2_9:0)-H,697.452693,389.181333,539.322093,407.1918972,557.3326572,371.1707688,521.3115288,307.26354,157.12278
GlcADG(20:3_20:3)-H,843.5622434,537.3065234,537.3065234,555.3170876,555.3170876,519.2959592,519.2959592,305.2479,305.2479
GlcADG(20:3_20:4)-H,841.5465933,535.2908733,537.3065133,553.3014375,555.3170775,517.2803091,519.2959491,305.2479,303.23226
GlcADG(20:3_20:5)-H,839.5309433,533.2752233,537.3065033,551.2857875,555.3170675,515.2646591,519.2959391,305.2479,301.21662
GlcADG(20:3_21:0)-H,863.6248437,557.3691237,537.3065637,575.3796879,555.3171279,539.3585595,519.2959995,305.2479,325.31046
GlcADG(20:3_22:0)-H,877.6404937,571.3847737,537.3065737,589.3953379,555.3171379,553.3742095,519.2960095,305.2479,339.3261
GlcADG(20:3_22:1)-H,875.6248437,569.3691237,537.3065637,587.3796879,555.3171279,551.3585595,519.2959995,305.2479,337.31046
GlcADG(20:3_22:2)-H,873.6091936,567.3534736,537.3065536,585.3640378,555.3171178,549.3429094,519.2959894,305.2479,335.29482
GlcADG(20:3_22:4)-H,869.5778935,563.3221735,537.3065335,581.3327377,555.3170977,545.3116093,519.2959693,305.2479,331.26354
GlcADG(20:3_22:5)-H,867.5622434,561.3065234,537.3065234,579.3170876,555.3170876,543.2959592,519.2959592,305.2479,329.2479
GlcADG(20:3_22:6)-H,865.5465933,559.2908733,537.3065133,577.3014375,555.3170775,541.2803091,519.2959491,305.2479,327.23226
GlcADG(20:3_23:0)-H,891.6561438,585.4004238,537.3065838,603.410988,555.317148,567.3898596,519.2960196,305.2479,353.34174
GlcADG(20:3_24:0)-H,905.6717939,599.4160739,537.3065939,617.4266381,555.3171581,581.4055097,519.2960297,305.2479,367.35738
GlcADG(20:3_24:1)-H,903.6561438,597.4004238,537.3065838,615.410988,555.317148,579.3898596,519.2960196,305.2479,365.34174
GlcADG(20:3_24:4)-H,897.6091936,591.3534736,537.3065536,609.3640378,555.3171178,573.3429094,519.2959894,305.2479,359.29482
GlcADG(20:3_25:0)-H,919.6874439,613.4317239,537.3066039,631.4422881,555.3171681,595.4211597,519.2960397,305.2479,381.37302
GlcADG(20:3_26:0)-H,933.703094,627.447374,537.306614,645.4579382,555.3171782,609.4368098,519.2960498,305.2479,395.38866
GlcADG(20:3_26:1)-H,931.6874439,625.4317239,537.3066039,643.4422881,555.3171681,607.4211597,519.2960397,305.2479,393.37302
GlcADG(20:3_26:2)-H,929.6717939,623.4160739,537.3065939,641.4266381,555.3171581,605.4055097,519.2960297,305.2479,391.35738
GlcADG(20:3_3:0)-H,611.3431425,305.0874225,537.3063825,323.0979867,555.3169467,287.0768583,519.2958183,305.2479,73.02894
GlcADG(20:3_4:0)-H,625.3587926,319.1030726,537.3063926,337.1136368,555.3169568,301.0925084,519.2958284,305.2479,87.04458
GlcADG(20:3_5:0)-H,639.3744426,333.1187226,537.3064026,351.1292868,555.3169668,315.1081584,519.2958384,305.2479,101.06022
GlcADG(20:3_6:0)-H,653.3900927,347.1343727,537.3064127,365.1449369,555.3169769,329.1238085,519.2958485,305.2479,115.07586
GlcADG(20:3_7:0)-H,667.4057428,361.1500228,537.3064228,379.160587,555.316987,343.1394586,519.2958586,305.2479,129.0915
GlcADG(20:3_8:0)-H,681.4213928,375.1656728,537.3064328,393.176237,555.316997,357.1551086,519.2958686,305.2479,143.10714
GlcADG(20:3_9:0)-H,695.4370429,389.1813229,537.3064429,407.1918871,555.3170071,371.1707587,519.2958787,305.2479,157.12278
GlcADG(20:4_20:4)-H,839.5309433,535.2908633,535.2908633,553.3014275,553.3014275,517.2802991,517.2802991,303.23226,303.23226
GlcADG(20:4_20:5)-H,837.5152932,533.2752132,535.2908532,551.2857774,553.3014174,515.264649,517.280289,303.23226,301.21662
GlcADG(20:4_21:0)-H,861.6091936,557.3691136,535.2909136,575.3796778,553.3014778,539.3585494,517.2803494,303.23226,325.31046
GlcADG(20:4_22:0)-H,875.6248437,571.3847637,535.2909237,589.3953279,553.3014879,553.3741995,517.2803595,303.23226,339.3261
GlcADG(20:4_22:1)-H,873.6091936,569.3691136,535.2909136,587.3796778,553.3014778,551.3585494,517.2803494,303.23226,337.31046
GlcADG(20:4_22:2)-H,871.5935435,567.3534635,535.2909035,585.3640277,553.3014677,549.3428993,517.2803393,303.23226,335.29482
GlcADG(20:4_22:4)-H,867.5622434,563.3221634,535.2908834,581.3327276,553.3014476,545.3115992,517.2803192,303.23226,331.26354
GlcADG(20:4_22:5)-H,865.5465933,561.3065133,535.2908733,579.3170775,553.3014375,543.2959491,517.2803091,303.23226,329.2479
GlcADG(20:4_22:6)-H,863.5309433,559.2908633,535.2908633,577.3014275,553.3014275,541.2802991,517.2802991,303.23226,327.23226
GlcADG(20:4_23:0)-H,889.6404937,585.4004137,535.2909337,603.4109779,553.3014979,567.3898495,517.2803695,303.23226,353.34174
GlcADG(20:4_24:0)-H,903.6561438,599.4160638,535.2909438,617.426628,553.301508,581.4054996,517.2803796,303.23226,367.35738
GlcADG(20:4_24:1)-H,901.6404937,597.4004137,535.2909337,615.4109779,553.3014979,579.3898495,517.2803695,303.23226,365.34174
GlcADG(20:4_24:4)-H,895.5935435,591.3534635,535.2909035,609.3640277,553.3014677,573.3428993,517.2803393,303.23226,359.29482
GlcADG(20:4_25:0)-H,917.6717939,613.4317139,535.2909539,631.4422781,553.3015181,595.4211497,517.2803897,303.23226,381.37302
GlcADG(20:4_26:0)-H,931.6874439,627.4473639,535.2909639,645.4579281,553.3015281,609.4367997,517.2803997,303.23226,395.38866
GlcADG(20:4_26:1)-H,929.6717939,625.4317139,535.2909539,643.4422781,553.3015181,607.4211497,517.2803897,303.23226,393.37302
GlcADG(20:4_26:2)-H,927.6561438,623.4160638,535.2909438,641.426628,553.301508,605.4054996,517.2803796,303.23226,391.35738
GlcADG(20:4_3:0)-H,609.3274924,305.0874124,535.2907324,323.0979766,553.3012966,287.0768482,517.2801682,303.23226,73.02894
GlcADG(20:4_4:0)-H,623.3431425,319.1030625,535.2907425,337.1136267,553.3013067,301.0924983,517.2801783,303.23226,87.04458
GlcADG(20:4_5:0)-H,637.3587926,333.1187126,535.2907526,351.1292768,553.3013168,315.1081484,517.2801884,303.23226,101.06022
GlcADG(20:4_6:0)-H,651.3744426,347.1343626,535.2907626,365.1449268,553.3013268,329.1237984,517.2801984,303.23226,115.07586
GlcADG(20:4_7:0)-H,665.3900927,361.1500127,535.2907727,379.1605769,553.3013369,343.1394485,517.2802085,303.23226,129.0915
GlcADG(20:4_8:0)-H,679.4057428,375.1656628,535.2907828,393.176227,553.301347,357.1550986,517.2802186,303.23226,143.10714
GlcADG(20:4_9:0)-H,693.4213928,389.1813128,535.2907928,407.191877,553.301357,371.1707486,517.2802286,303.23226,157.12278
GlcADG(20:5_20:5)-H,835.4996431,533.2752031,533.2752031,551.2857673,551.2857673,515.2646389,515.2646389,301.21662,301.21662
GlcADG(20:5_21:0)-H,859.5935435,557.3691035,533.2752635,575.3796677,551.2858277,539.3585393,515.2646993,301.21662,325.31046
GlcADG(20:5_22:0)-H,873.6091936,571.3847536,533.2752736,589.3953178,551.2858378,553.3741894,515.2647094,301.21662,339.3261
GlcADG(20:5_22:1)-H,871.5935435,569.3691035,533.2752635,587.3796677,551.2858277,551.3585393,515.2646993,301.21662,337.31046
GlcADG(20:5_22:2)-H,869.5778935,567.3534535,533.2752535,585.3640177,551.2858177,549.3428893,515.2646893,301.21662,335.29482
GlcADG(20:5_22:4)-H,865.5465933,563.3221533,533.2752333,581.3327175,551.2857975,545.3115891,515.2646691,301.21662,331.26354
GlcADG(20:5_22:5)-H,863.5309433,561.3065033,533.2752233,579.3170675,551.2857875,543.2959391,515.2646591,301.21662,329.2479
GlcADG(20:5_22:6)-H,861.5152932,559.2908532,533.2752132,577.3014174,551.2857774,541.280289,515.264649,301.21662,327.23226
GlcADG(20:5_23:0)-H,887.6248437,585.4004037,533.2752837,603.4109679,551.2858479,567.3898395,515.2647195,301.21662,353.34174
GlcADG(20:5_24:0)-H,901.6404937,599.4160537,533.2752937,617.4266179,551.2858579,581.4054895,515.2647295,301.21662,367.35738
GlcADG(20:5_24:1)-H,899.6248437,597.4004037,533.2752837,615.4109679,551.2858479,579.3898395,515.2647195,301.21662,365.34174
GlcADG(20:5_24:4)-H,893.5778935,591.3534535,533.2752535,609.3640177,551.2858177,573.3428893,515.2646893,301.21662,359.29482
GlcADG(20:5_25:0)-H,915.6561438,613.4317038,533.2753038,631.442268,551.285868,595.4211396,515.2647396,301.21662,381.37302
GlcADG(20:5_26:0)-H,929.6717939,627.4473539,533.2753139,645.4579181,551.2858781,609.4367897,515.2647497,301.21662,395.38866
GlcADG(20:5_26:1)-H,927.6561438,625.4317038,533.2753038,643.442268,551.285868,607.4211396,515.2647396,301.21662,393.37302
GlcADG(20:5_26:2)-H,925.6404937,623.4160537,533.2752937,641.4266179,551.2858579,605.4054895,515.2647295,301.21662,391.35738
GlcADG(20:5_3:0)-H,607.3118424,305.0874024,533.2750824,323.0979666,551.2856466,287.0768382,515.2645182,301.21662,73.02894
GlcADG(20:5_4:0)-H,621.3274924,319.1030524,533.2750924,337.1136166,551.2856566,301.0924882,515.2645282,301.21662,87.04458
GlcADG(20:5_5:0)-H,635.3431425,333.1187025,533.2751025,351.1292667,551.2856667,315.1081383,515.2645383,301.21662,101.06022
GlcADG(20:5_6:0)-H,649.3587926,347.1343526,533.2751126,365.1449168,551.2856768,329.1237884,515.2645484,301.21662,115.07586
GlcADG(20:5_7:0)-H,663.3744426,361.1500026,533.2751226,379.1605668,551.2856868,343.1394384,515.2645584,301.21662,129.0915
GlcADG(20:5_8:0)-H,677.3900927,375.1656527,533.2751327,393.1762169,551.2856969,357.1550885,515.2645685,301.21662,143.10714
GlcADG(20:5_9:0)-H,691.4057428,389.1813028,533.2751428,407.191867,551.285707,371.1707386,515.2645786,301.21662,157.12278
GlcADG(21:0_21:0)-H,883.6874439,557.3691639,557.3691639,575.3797281,575.3797281,539.3585997,539.3585997,325.31046,325.31046
GlcADG(21:0_22:0)-H,897.703094,571.384814,557.369174,589.3953782,575.3797382,553.3742498,539.3586098,325.31046,339.3261
GlcADG(21:0_22:1)-H,895.6874439,569.3691639,557.3691639,587.3797281,575.3797281,551.3585997,539.3585997,325.31046,337.31046
GlcADG(21:0_22:2)-H,893.6717939,567.3535139,557.3691539,585.3640781,575.3797181,549.3429497,539.3585897,325.31046,335.29482
GlcADG(21:0_22:4)-H,889.6404937,563.3222137,557.3691337,581.3327779,575.3796979,545.3116495,539.3585695,325.31046,331.26354
GlcADG(21:0_22:5)-H,887.6248437,561.3065637,557.3691237,579.3171279,575.3796879,543.2959995,539.3585595,325.31046,329.2479
GlcADG(21:0_22:6)-H,885.6091936,559.2909136,557.3691136,577.3014778,575.3796778,541.2803494,539.3585494,325.31046,327.23226
GlcADG(21:0_23:0)-H,911.718744,585.400464,557.369184,603.4110282,575.3797482,567.3898998,539.3586198,325.31046,353.34174
GlcADG(21:0_24:0)-H,925.7343941,599.4161141,557.3691941,617.4266783,575.3797583,581.4055499,539.3586299,325.31046,367.35738
GlcADG(21:0_24:1)-H,923.718744,597.400464,557.369184,615.4110282,575.3797482,579.3898998,539.3586198,325.31046,365.34174
GlcADG(21:0_24:4)-H,917.6717939,591.3535139,557.3691539,609.3640781,575.3797181,573.3429497,539.3585897,325.31046,359.29482
GlcADG(21:0_25:0)-H,939.7500442,613.4317642,557.3692042,631.4423284,575.3797684,595.4212,539.35864,325.31046,381.37302
GlcADG(21:0_26:0)-H,953.7656942,627.4474142,557.3692142,645.4579784,575.3797784,609.43685,539.35865,325.31046,395.38866
GlcADG(21:0_26:1)-H,951.7500442,625.4317642,557.3692042,643.4423284,575.3797684,607.4212,539.35864,325.31046,393.37302
GlcADG(21:0_26:2)-H,949.7343941,623.4161141,557.3691941,641.4266783,575.3797583,605.4055499,539.3586299,325.31046,391.35738
GlcADG(21:0_3:0)-H,631.4057428,305.0874628,557.3689828,323.098027,575.379547,287.0768986,539.3584186,325.31046,73.02894
GlcADG(21:0_4:0)-H,645.4213928,319.1031128,557.3689928,337.113677,575.379557,301.0925486,539.3584286,325.31046,87.04458
GlcADG(21:0_5:0)-H,659.4370429,333.1187629,557.3690029,351.1293271,575.3795671,315.1081987,539.3584387,325.31046,101.06022
GlcADG(21:0_6:0)-H,673.452693,347.134413,557.369013,365.1449772,575.3795772,329.1238488,539.3584488,325.31046,115.07586
GlcADG(21:0_7:0)-H,687.468343,361.150063,557.369023,379.1606272,575.3795872,343.1394988,539.3584588,325.31046,129.0915
GlcADG(21:0_8:0)-H,701.4839931,375.1657131,557.3690331,393.1762773,575.3795973,357.1551489,539.3584689,325.31046,143.10714
GlcADG(21:0_9:0)-H,715.4996431,389.1813631,557.3690431,407.1919273,575.3796073,371.1707989,539.3584789,325.31046,157.12278
GlcADG(22:0_22:0)-H,911.718744,571.384824,571.384824,589.3953882,589.3953882,553.3742598,553.3742598,339.3261,339.3261
GlcADG(22:0_22:1)-H,909.703094,569.369174,571.384814,587.3797382,589.3953782,551.3586098,553.3742498,339.3261,337.31046
GlcADG(22:0_22:2)-H,907.6874439,567.3535239,571.3848039,585.3640881,589.3953681,549.3429597,553.3742397,339.3261,335.29482
GlcADG(22:0_22:4)-H,903.6561438,563.3222238,571.3847838,581.332788,589.395348,545.3116596,553.3742196,339.3261,331.26354
GlcADG(22:0_22:5)-H,901.6404937,561.3065737,571.3847737,579.3171379,589.3953379,543.2960095,553.3742095,339.3261,329.2479
GlcADG(22:0_22:6)-H,899.6248437,559.2909237,571.3847637,577.3014879,589.3953279,541.2803595,553.3741995,339.3261,327.23226
GlcADG(22:0_23:0)-H,925.7343941,585.4004741,571.3848341,603.4110383,589.3953983,567.3899099,553.3742699,339.3261,353.34174
GlcADG(22:0_24:0)-H,939.7500442,599.4161242,571.3848442,617.4266884,589.3954084,581.40556,553.37428,339.3261,367.35738
GlcADG(22:0_24:1)-H,937.7343941,597.4004741,571.3848341,615.4110383,589.3953983,579.3899099,553.3742699,339.3261,365.34174
GlcADG(22:0_24:4)-H,931.6874439,591.3535239,571.3848039,609.3640881,589.3953681,573.3429597,553.3742397,339.3261,359.29482
GlcADG(22:0_25:0)-H,953.7656942,613.4317742,571.3848542,631.4423384,589.3954184,595.42121,553.37429,339.3261,381.37302
GlcADG(22:0_26:0)-H,967.7813443,627.4474243,571.3848643,645.4579885,589.3954285,609.4368601,553.3743001,339.3261,395.38866
GlcADG(22:0_26:1)-H,965.7656942,625.4317742,571.3848542,643.4423384,589.3954184,607.42121,553.37429,339.3261,393.37302
GlcADG(22:0_26:2)-H,963.7500442,623.4161242,571.3848442,641.4266884,589.3954084,605.40556,553.37428,339.3261,391.35738
GlcADG(22:0_3:0)-H,645.4213928,305.0874728,571.3846328,323.098037,589.395197,287.0769086,553.3740686,339.3261,73.02894
GlcADG(22:0_4:0)-H,659.4370429,319.1031229,571.3846429,337.1136871,589.3952071,301.0925587,553.3740787,339.3261,87.04458
GlcADG(22:0_5:0)-H,673.452693,333.118773,571.384653,351.1293372,589.3952172,315.1082088,553.3740888,339.3261,101.06022
GlcADG(22:0_6:0)-H,687.468343,347.134423,571.384663,365.1449872,589.3952272,329.1238588,553.3740988,339.3261,115.07586
GlcADG(22:0_7:0)-H,701.4839931,361.1500731,571.3846731,379.1606373,589.3952373,343.1395089,553.3741089,339.3261,129.0915
GlcADG(22:0_8:0)-H,715.4996431,375.1657231,571.3846831,393.1762873,589.3952473,357.1551589,553.3741189,339.3261,143.10714
GlcADG(22:0_9:0)-H,729.5152932,389.1813732,571.3846932,407.1919374,589.3952574,371.170809,553.374129,339.3261,157.12278
GlcADG(22:1_22:1)-H,907.6874439,569.3691639,569.3691639,587.3797281,587.3797281,551.3585997,551.3585997,337.31046,337.31046
GlcADG(22:1_22:2)-H,905.6717939,567.3535139,569.3691539,585.3640781,587.3797181,549.3429497,551.3585897,337.31046,335.29482
GlcADG(22:1_22:4)-H,901.6404937,563.3222137,569.3691337,581.3327779,587.3796979,545.3116495,551.3585695,337.31046,331.26354
GlcADG(22:1_22:5)-H,899.6248437,561.3065637,569.3691237,579.3171279,587.3796879,543.2959995,551.3585595,337.31046,329.2479
GlcADG(22:1_22:6)-H,897.6091936,559.2909136,569.3691136,577.3014778,587.3796778,541.2803494,551.3585494,337.31046,327.23226
GlcADG(22:1_23:0)-H,923.718744,585.400464,569.369184,603.4110282,587.3797482,567.3898998,551.3586198,337.31046,353.34174
GlcADG(22:1_24:0)-H,937.7343941,599.4161141,569.3691941,617.4266783,587.3797583,581.4055499,551.3586299,337.31046,367.35738
GlcADG(22:1_24:1)-H,935.718744,597.400464,569.369184,615.4110282,587.3797482,579.3898998,551.3586198,337.31046,365.34174
GlcADG(22:1_24:4)-H,929.6717939,591.3535139,569.3691539,609.3640781,587.3797181,573.3429497,551.3585897,337.31046,359.29482
GlcADG(22:1_25:0)-H,951.7500442,613.4317642,569.3692042,631.4423284,587.3797684,595.4212,551.35864,337.31046,381.37302
GlcADG(22:1_26:0)-H,965.7656942,627.4474142,569.3692142,645.4579784,587.3797784,609.43685,551.35865,337.31046,395.38866
GlcADG(22:1_26:1)-H,963.7500442,625.4317642,569.3692042,643.4423284,587.3797684,607.4212,551.35864,337.31046,393.37302
GlcADG(22:1_26:2)-H,961.7343941,623.4161141,569.3691941,641.4266783,587.3797583,605.4055499,551.3586299,337.31046,391.35738
GlcADG(22:1_3:0)-H,643.4057428,305.0874628,569.3689828,323.098027,587.379547,287.0768986,551.3584186,337.31046,73.02894
GlcADG(22:1_4:0)-H,657.4213928,319.1031128,569.3689928,337.113677,587.379557,301.0925486,551.3584286,337.31046,87.04458
GlcADG(22:1_5:0)-H,671.4370429,333.1187629,569.3690029,351.1293271,587.3795671,315.1081987,551.3584387,337.31046,101.06022
GlcADG(22:1_6:0)-H,685.452693,347.134413,569.369013,365.1449772,587.3795772,329.1238488,551.3584488,337.31046,115.07586
GlcADG(22:1_7:0)-H,699.468343,361.150063,569.369023,379.1606272,587.3795872,343.1394988,551.3584588,337.31046,129.0915
GlcADG(22:1_8:0)-H,713.4839931,375.1657131,569.3690331,393.1762773,587.3795973,357.1551489,551.3584689,337.31046,143.10714
GlcADG(22:1_9:0)-H,727.4996431,389.1813631,569.3690431,407.1919273,587.3796073,371.1707989,551.3584789,337.31046,157.12278
GlcADG(22:2_22:2)-H,903.6561438,567.3535038,567.3535038,585.364068,585.364068,549.3429396,549.3429396,335.29482,335.29482
GlcADG(22:2_22:4)-H,899.6248437,563.3222037,567.3534837,581.3327679,585.3640479,545.3116395,549.3429195,335.29482,331.26354
GlcADG(22:2_22:5)-H,897.6091936,561.3065536,567.3534736,579.3171178,585.3640378,543.2959894,549.3429094,335.29482,329.2479
GlcADG(22:2_22:6)-H,895.5935435,559.2909035,567.3534635,577.3014677,585.3640277,541.2803393,549.3428993,335.29482,327.23226
GlcADG(22:2_23:0)-H,921.703094,585.400454,567.353534,603.4110182,585.3640982,567.3898898,549.3429698,335.29482,353.34174
GlcADG(22:2_24:0)-H,935.718744,599.416104,567.353544,617.4266682,585.3641082,581.4055398,549.3429798,335.29482,367.35738
GlcADG(22:2_24:1)-H,933.703094,597.400454,567.353534,615.4110182,585.3640982,579.3898898,549.3429698,335.29482,365.34174
GlcADG(22:2_24:4)-H,927.6561438,591.3535038,567.3535038,609.364068,585.364068,573.3429396,549.3429396,335.29482,359.29482
GlcADG(22:2_25:0)-H,949.7343941,613.4317541,567.3535541,631.4423183,585.3641183,595.4211899,549.3429899,335.29482,381.37302
GlcADG(22:2_26:0)-H,963.7500442,627.4474042,567.3535642,645.4579684,585.3641284,609.43684,549.343,335.29482,395.38866
GlcADG(22:2_26:1)-H,961.7343941,625.4317541,567.3535541,643.4423183,585.3641183,607.4211899,549.3429899,335.29482,393.37302
GlcADG(22:2_26:2)-H,959.718744,623.416104,567.353544,641.4266682,585.3641082,605.4055398,549.3429798,335.29482,391.35738
GlcADG(22:2_3:0)-H,641.3900927,305.0874527,567.3533327,323.0980169,585.3638969,287.0768885,549.3427685,335.29482,73.02894
GlcADG(22:2_4:0)-H,655.4057428,319.1031028,567.3533428,337.113667,585.363907,301.0925386,549.3427786,335.29482,87.04458
GlcADG(22:2_5:0)-H,669.4213928,333.1187528,567.3533528,351.129317,585.363917,315.1081886,549.3427886,335.29482,101.06022
GlcADG(22:2_6:0)-H,683.4370429,347.1344029,567.3533629,365.1449671,585.3639271,329.1238387,549.3427987,335.29482,115.07586
GlcADG(22:2_7:0)-H,697.452693,361.150053,567.353373,379.1606172,585.3639372,343.1394888,549.3428088,335.29482,129.0915
GlcADG(22:2_8:0)-H,711.468343,375.165703,567.353383,393.1762672,585.3639472,357.1551388,549.3428188,335.29482,143.10714
GlcADG(22:2_9:0)-H,725.4839931,389.1813531,567.3533931,407.1919173,585.3639573,371.1707889,549.3428289,335.29482,157.12278
GlcADG(22:4_22:4)-H,895.5935435,563.3221835,563.3221835,581.3327477,581.3327477,545.3116193,545.3116193,331.26354,331.26354
GlcADG(22:4_22:5)-H,893.5778935,561.3065335,563.3221735,579.3170977,581.3327377,543.2959693,545.3116093,331.26354,329.2479
GlcADG(22:4_22:6)-H,891.5622434,559.2908834,563.3221634,577.3014476,581.3327276,541.2803192,545.3115992,331.26354,327.23226
GlcADG(22:4_23:0)-H,917.6717939,585.4004339,563.3222339,603.4109981,581.3327981,567.3898697,545.3116697,331.26354,353.34174
GlcADG(22:4_24:0)-H,931.6874439,599.4160839,563.3222439,617.4266481,581.3328081,581.4055197,545.3116797,331.26354,367.35738
