CL,[M-H]-,SN1+SN2+C6H10O5P,SN3+SN4+C6H10O5P,SN1+SN2+C3H6PO4,SN3+SN4+C3H6PO4,SN1+SN2+C6H11P2O8,SN3+SN4+C6H11P2O8,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(14:0_18:3_20:4_22:0)-H,1478.01179,697.44473,835.58549,641.41852,779.55928,777.41107,915.55183,363.19408,413.20972,439.22536,475.3192,227.20153,277.21717,303.23281,339.32665
CL(14:0_18:3_20:4_22:5)-H,1467.93359,697.44473,825.50729,641.41852,769.48108,777.41107,905.47363,363.19408,413.20972,439.22536,465.241,227.20153,277.21717,303.23281,329.24845
CL(14:0_18:3_20:4_22:6)-H,1465.91795,697.44473,823.49165,641.41852,767.46544,777.41107,903.45799,363.19408,413.20972,439.22536,463.22536,227.20153,277.21717,303.23281,327.23281
CL(14:0_18:3_22:0_22:0)-H,1514.10563,697.44473,871.67933,641.41852,815.65312,777.41107,951.64567,363.19408,413.20972,475.3192,475.3192,227.20153,277.21717,339.32665,339.32665
CL(14:0_18:3_22:0_22:5)-H,1504.02743,697.44473,861.60113,641.41852,805.57492,777.41107,941.56747,363.19408,413.20972,475.3192,465.241,227.20153,277.21717,339.32665,329.24845
CL(14:0_18:3_22:0_22:6)-H,1502.01179,697.44473,859.58549,641.41852,803.55928,777.41107,939.55183,363.19408,413.20972,475.3192,463.22536,227.20153,277.21717,339.32665,327.23281
CL(14:0_18:3_22:5_22:5)-H,1493.94923,697.44473,851.52293,641.41852,795.49672,777.41107,931.48927,363.19408,413.20972,465.241,465.241,227.20153,277.21717,329.24845,329.24845
CL(14:0_18:3_22:5_22:6)-H,1491.93359,697.44473,849.50729,641.41852,793.48108,777.41107,929.47363,363.19408,413.20972,465.241,463.22536,227.20153,277.21717,329.24845,327.23281
CL(14:0_18:3_22:6_22:6)-H,1489.91795,697.44473,847.49165,641.41852,791.46544,777.41107,927.45799,363.19408,413.20972,463.22536,463.22536,227.20153,277.21717,327.23281,327.23281
CL(14:0_20:0_20:0_20:0)-H,1492.12127,731.52293,815.61677,675.49672,759.59056,811.48927,895.58311,363.19408,447.28792,447.28792,447.28792,227.20153,311.29537,311.29537,311.29537
CL(14:0_20:0_20:0_20:1)-H,1490.10563,731.52293,813.60113,675.49672,757.57492,811.48927,893.56747,363.19408,447.28792,447.28792,445.27228,227.20153,311.29537,311.29537,309.27973
CL(14:0_20:0_20:0_20:2)-H,1488.08999,731.52293,811.58549,675.49672,755.55928,811.48927,891.55183,363.19408,447.28792,447.28792,443.25664,227.20153,311.29537,311.29537,307.26409
CL(14:0_20:0_20:0_20:3)-H,1486.07435,731.52293,809.56985,675.49672,753.54364,811.48927,889.53619,363.19408,447.28792,447.28792,441.241,227.20153,311.29537,311.29537,305.24845
CL(14:0_20:0_20:0_20:4)-H,1484.05871,731.52293,807.55421,675.49672,751.528,811.48927,887.52055,363.19408,447.28792,447.28792,439.22536,227.20153,311.29537,311.29537,303.23281
CL(14:0_20:0_20:0_22:0)-H,1520.15255,731.52293,843.64805,675.49672,787.62184,811.48927,923.61439,363.19408,447.28792,447.28792,475.3192,227.20153,311.29537,311.29537,339.32665
CL(14:0_20:0_20:0_22:5)-H,1510.07435,731.52293,833.56985,675.49672,777.54364,811.48927,913.53619,363.19408,447.28792,447.28792,465.241,227.20153,311.29537,311.29537,329.24845
CL(14:0_20:0_20:0_22:6)-H,1508.05871,731.52293,831.55421,675.49672,775.528,811.48927,911.52055,363.19408,447.28792,447.28792,463.22536,227.20153,311.29537,311.29537,327.23281
CL(14:0_20:0_20:1_20:1)-H,1488.08999,731.52293,811.58549,675.49672,755.55928,811.48927,891.55183,363.19408,447.28792,445.27228,445.27228,227.20153,311.29537,309.27973,309.27973
CL(14:0_20:0_20:1_20:2)-H,1486.07435,731.52293,809.56985,675.49672,753.54364,811.48927,889.53619,363.19408,447.28792,445.27228,443.25664,227.20153,311.29537,309.27973,307.26409
CL(14:0_20:0_20:1_20:3)-H,1484.05871,731.52293,807.55421,675.49672,751.528,811.48927,887.52055,363.19408,447.28792,445.27228,441.241,227.20153,311.29537,309.27973,305.24845
CL(14:0_20:0_20:1_20:4)-H,1482.04307,731.52293,805.53857,675.49672,749.51236,811.48927,885.50491,363.19408,447.28792,445.27228,439.22536,227.20153,311.29537,309.27973,303.23281
CL(14:0_20:0_20:1_22:0)-H,1518.13691,731.52293,841.63241,675.49672,785.6062,811.48927,921.59875,363.19408,447.28792,445.27228,475.3192,227.20153,311.29537,309.27973,339.32665
CL(14:0_20:0_20:1_22:5)-H,1508.05871,731.52293,831.55421,675.49672,775.528,811.48927,911.52055,363.19408,447.28792,445.27228,465.241,227.20153,311.29537,309.27973,329.24845
CL(14:0_20:0_20:1_22:6)-H,1506.04307,731.52293,829.53857,675.49672,773.51236,811.48927,909.50491,363.19408,447.28792,445.27228,463.22536,227.20153,311.29537,309.27973,327.23281
CL(14:0_20:0_20:2_20:2)-H,1484.05871,731.52293,807.55421,675.49672,751.528,811.48927,887.52055,363.19408,447.28792,443.25664,443.25664,227.20153,311.29537,307.26409,307.26409
CL(14:0_20:0_20:2_20:3)-H,1482.04307,731.52293,805.53857,675.49672,749.51236,811.48927,885.50491,363.19408,447.28792,443.25664,441.241,227.20153,311.29537,307.26409,305.24845
CL(14:0_20:0_20:2_20:4)-H,1480.02743,731.52293,803.52293,675.49672,747.49672,811.48927,883.48927,363.19408,447.28792,443.25664,439.22536,227.20153,311.29537,307.26409,303.23281
CL(14:0_20:0_20:2_22:0)-H,1516.12127,731.52293,839.61677,675.49672,783.59056,811.48927,919.58311,363.19408,447.28792,443.25664,475.3192,227.20153,311.29537,307.26409,339.32665
CL(14:0_20:0_20:2_22:5)-H,1506.04307,731.52293,829.53857,675.49672,773.51236,811.48927,909.50491,363.19408,447.28792,443.25664,465.241,227.20153,311.29537,307.26409,329.24845
CL(14:0_20:0_20:2_22:6)-H,1504.02743,731.52293,827.52293,675.49672,771.49672,811.48927,907.48927,363.19408,447.28792,443.25664,463.22536,227.20153,311.29537,307.26409,327.23281
CL(14:0_20:0_20:3_20:3)-H,1480.02743,731.52293,803.52293,675.49672,747.49672,811.48927,883.48927,363.19408,447.28792,441.241,441.241,227.20153,311.29537,305.24845,305.24845
CL(14:0_20:0_20:3_20:4)-H,1478.01179,731.52293,801.50729,675.49672,745.48108,811.48927,881.47363,363.19408,447.28792,441.241,439.22536,227.20153,311.29537,305.24845,303.23281
CL(14:0_20:0_20:3_22:0)-H,1514.10563,731.52293,837.60113,675.49672,781.57492,811.48927,917.56747,363.19408,447.28792,441.241,475.3192,227.20153,311.29537,305.24845,339.32665
CL(14:0_20:0_20:3_22:5)-H,1504.02743,731.52293,827.52293,675.49672,771.49672,811.48927,907.48927,363.19408,447.28792,441.241,465.241,227.20153,311.29537,305.24845,329.24845
CL(14:0_20:0_20:3_22:6)-H,1502.01179,731.52293,825.50729,675.49672,769.48108,811.48927,905.47363,363.19408,447.28792,441.241,463.22536,227.20153,311.29537,305.24845,327.23281
CL(14:0_20:0_20:4_20:4)-H,1475.99615,731.52293,799.49165,675.49672,743.46544,811.48927,879.45799,363.19408,447.28792,439.22536,439.22536,227.20153,311.29537,303.23281,303.23281
CL(14:0_20:0_20:4_22:0)-H,1512.08999,731.52293,835.58549,675.49672,779.55928,811.48927,915.55183,363.19408,447.28792,439.22536,475.3192,227.20153,311.29537,303.23281,339.32665
CL(14:0_20:0_20:4_22:5)-H,1502.01179,731.52293,825.50729,675.49672,769.48108,811.48927,905.47363,363.19408,447.28792,439.22536,465.241,227.20153,311.29537,303.23281,329.24845
CL(14:0_20:0_20:4_22:6)-H,1499.99615,731.52293,823.49165,675.49672,767.46544,811.48927,903.45799,363.19408,447.28792,439.22536,463.22536,227.20153,311.29537,303.23281,327.23281
CL(14:0_20:0_22:0_22:0)-H,1548.18383,731.52293,871.67933,675.49672,815.65312,811.48927,951.64567,363.19408,447.28792,475.3192,475.3192,227.20153,311.29537,339.32665,339.32665
CL(14:0_20:0_22:0_22:5)-H,1538.10563,731.52293,861.60113,675.49672,805.57492,811.48927,941.56747,363.19408,447.28792,475.3192,465.241,227.20153,311.29537,339.32665,329.24845
CL(14:0_20:0_22:0_22:6)-H,1536.08999,731.52293,859.58549,675.49672,803.55928,811.48927,939.55183,363.19408,447.28792,475.3192,463.22536,227.20153,311.29537,339.32665,327.23281
CL(14:0_20:0_22:5_22:5)-H,1528.02743,731.52293,851.52293,675.49672,795.49672,811.48927,931.48927,363.19408,447.28792,465.241,465.241,227.20153,311.29537,329.24845,329.24845
CL(14:0_20:0_22:5_22:6)-H,1526.01179,731.52293,849.50729,675.49672,793.48108,811.48927,929.47363,363.19408,447.28792,465.241,463.22536,227.20153,311.29537,329.24845,327.23281
CL(14:0_20:0_22:6_22:6)-H,1523.99615,731.52293,847.49165,675.49672,791.46544,811.48927,927.45799,363.19408,447.28792,463.22536,463.22536,227.20153,311.29537,327.23281,327.23281
CL(14:0_20:1_20:1_20:1)-H,1486.07435,729.50729,811.58549,673.48108,755.55928,809.47363,891.55183,363.19408,445.27228,445.27228,445.27228,227.20153,309.27973,309.27973,309.27973
CL(14:0_20:1_20:1_20:2)-H,1484.05871,729.50729,809.56985,673.48108,753.54364,809.47363,889.53619,363.19408,445.27228,445.27228,443.25664,227.20153,309.27973,309.27973,307.26409
CL(14:0_20:1_20:1_20:3)-H,1482.04307,729.50729,807.55421,673.48108,751.528,809.47363,887.52055,363.19408,445.27228,445.27228,441.241,227.20153,309.27973,309.27973,305.24845
CL(14:0_20:1_20:1_20:4)-H,1480.02743,729.50729,805.53857,673.48108,749.51236,809.47363,885.50491,363.19408,445.27228,445.27228,439.22536,227.20153,309.27973,309.27973,303.23281
CL(14:0_20:1_20:1_22:0)-H,1516.12127,729.50729,841.63241,673.48108,785.6062,809.47363,921.59875,363.19408,445.27228,445.27228,475.3192,227.20153,309.27973,309.27973,339.32665
CL(14:0_20:1_20:1_22:5)-H,1506.04307,729.50729,831.55421,673.48108,775.528,809.47363,911.52055,363.19408,445.27228,445.27228,465.241,227.20153,309.27973,309.27973,329.24845
CL(14:0_20:1_20:1_22:6)-H,1504.02743,729.50729,829.53857,673.48108,773.51236,809.47363,909.50491,363.19408,445.27228,445.27228,463.22536,227.20153,309.27973,309.27973,327.23281
CL(14:0_20:1_20:2_20:2)-H,1482.04307,729.50729,807.55421,673.48108,751.528,809.47363,887.52055,363.19408,445.27228,443.25664,443.25664,227.20153,309.27973,307.26409,307.26409
CL(14:0_20:1_20:2_20:3)-H,1480.02743,729.50729,805.53857,673.48108,749.51236,809.47363,885.50491,363.19408,445.27228,443.25664,441.241,227.20153,309.27973,307.26409,305.24845
CL(14:0_20:1_20:2_20:4)-H,1478.01179,729.50729,803.52293,673.48108,747.49672,809.47363,883.48927,363.19408,445.27228,443.25664,439.22536,227.20153,309.27973,307.26409,303.23281
CL(14:0_20:1_20:2_22:0)-H,1514.10563,729.50729,839.61677,673.48108,783.59056,809.47363,919.58311,363.19408,445.27228,443.25664,475.3192,227.20153,309.27973,307.26409,339.32665
CL(14:0_20:1_20:2_22:5)-H,1504.02743,729.50729,829.53857,673.48108,773.51236,809.47363,909.50491,363.19408,445.27228,443.25664,465.241,227.20153,309.27973,307.26409,329.24845
CL(14:0_20:1_20:2_22:6)-H,1502.01179,729.50729,827.52293,673.48108,771.49672,809.47363,907.48927,363.19408,445.27228,443.25664,463.22536,227.20153,309.27973,307.26409,327.23281
CL(14:0_20:1_20:3_20:3)-H,1478.01179,729.50729,803.52293,673.48108,747.49672,809.47363,883.48927,363.19408,445.27228,441.241,441.241,227.20153,309.27973,305.24845,305.24845
CL(14:0_20:1_20:3_20:4)-H,1475.99615,729.50729,801.50729,673.48108,745.48108,809.47363,881.47363,363.19408,445.27228,441.241,439.22536,227.20153,309.27973,305.24845,303.23281
CL(14:0_20:1_20:3_22:0)-H,1512.08999,729.50729,837.60113,673.48108,781.57492,809.47363,917.56747,363.19408,445.27228,441.241,475.3192,227.20153,309.27973,305.24845,339.32665
CL(14:0_20:1_20:3_22:5)-H,1502.01179,729.50729,827.52293,673.48108,771.49672,809.47363,907.48927,363.19408,445.27228,441.241,465.241,227.20153,309.27973,305.24845,329.24845
CL(14:0_20:1_20:3_22:6)-H,1499.99615,729.50729,825.50729,673.48108,769.48108,809.47363,905.47363,363.19408,445.27228,441.241,463.22536,227.20153,309.27973,305.24845,327.23281
CL(14:0_20:1_20:4_20:4)-H,1473.98051,729.50729,799.49165,673.48108,743.46544,809.47363,879.45799,363.19408,445.27228,439.22536,439.22536,227.20153,309.27973,303.23281,303.23281
CL(14:0_20:1_20:4_22:0)-H,1510.07435,729.50729,835.58549,673.48108,779.55928,809.47363,915.55183,363.19408,445.27228,439.22536,475.3192,227.20153,309.27973,303.23281,339.32665
CL(14:0_20:1_20:4_22:5)-H,1499.99615,729.50729,825.50729,673.48108,769.48108,809.47363,905.47363,363.19408,445.27228,439.22536,465.241,227.20153,309.27973,303.23281,329.24845
CL(14:0_20:1_20:4_22:6)-H,1497.98051,729.50729,823.49165,673.48108,767.46544,809.47363,903.45799,363.19408,445.27228,439.22536,463.22536,227.20153,309.27973,303.23281,327.23281
CL(14:0_20:1_22:0_22:0)-H,1546.16819,729.50729,871.67933,673.48108,815.65312,809.47363,951.64567,363.19408,445.27228,475.3192,475.3192,227.20153,309.27973,339.32665,339.32665
CL(14:0_20:1_22:0_22:5)-H,1536.08999,729.50729,861.60113,673.48108,805.57492,809.47363,941.56747,363.19408,445.27228,475.3192,465.241,227.20153,309.27973,339.32665,329.24845
CL(14:0_20:1_22:0_22:6)-H,1534.07435,729.50729,859.58549,673.48108,803.55928,809.47363,939.55183,363.19408,445.27228,475.3192,463.22536,227.20153,309.27973,339.32665,327.23281
CL(14:0_20:1_22:5_22:5)-H,1526.01179,729.50729,851.52293,673.48108,795.49672,809.47363,931.48927,363.19408,445.27228,465.241,465.241,227.20153,309.27973,329.24845,329.24845
CL(14:0_20:1_22:5_22:6)-H,1523.99615,729.50729,849.50729,673.48108,793.48108,809.47363,929.47363,363.19408,445.27228,465.241,463.22536,227.20153,309.27973,329.24845,327.23281
CL(14:0_20:1_22:6_22:6)-H,1521.98051,729.50729,847.49165,673.48108,791.46544,809.47363,927.45799,363.19408,445.27228,463.22536,463.22536,227.20153,309.27973,327.23281,327.23281
CL(14:0_20:2_20:2_20:2)-H,1480.02743,727.49165,807.55421,671.46544,751.528,807.45799,887.52055,363.19408,443.25664,443.25664,443.25664,227.20153,307.26409,307.26409,307.26409
CL(14:0_20:2_20:2_20:3)-H,1478.01179,727.49165,805.53857,671.46544,749.51236,807.45799,885.50491,363.19408,443.25664,443.25664,441.241,227.20153,307.26409,307.26409,305.24845
CL(14:0_20:2_20:2_20:4)-H,1475.99615,727.49165,803.52293,671.46544,747.49672,807.45799,883.48927,363.19408,443.25664,443.25664,439.22536,227.20153,307.26409,307.26409,303.23281
CL(14:0_20:2_20:2_22:0)-H,1512.08999,727.49165,839.61677,671.46544,783.59056,807.45799,919.58311,363.19408,443.25664,443.25664,475.3192,227.20153,307.26409,307.26409,339.32665
CL(14:0_20:2_20:2_22:5)-H,1502.01179,727.49165,829.53857,671.46544,773.51236,807.45799,909.50491,363.19408,443.25664,443.25664,465.241,227.20153,307.26409,307.26409,329.24845
CL(14:0_20:2_20:2_22:6)-H,1499.99615,727.49165,827.52293,671.46544,771.49672,807.45799,907.48927,363.19408,443.25664,443.25664,463.22536,227.20153,307.26409,307.26409,327.23281
CL(14:0_20:2_20:3_20:3)-H,1475.99615,727.49165,803.52293,671.46544,747.49672,807.45799,883.48927,363.19408,443.25664,441.241,441.241,227.20153,307.26409,305.24845,305.24845
CL(14:0_20:2_20:3_20:4)-H,1473.98051,727.49165,801.50729,671.46544,745.48108,807.45799,881.47363,363.19408,443.25664,441.241,439.22536,227.20153,307.26409,305.24845,303.23281
CL(14:0_20:2_20:3_22:0)-H,1510.07435,727.49165,837.60113,671.46544,781.57492,807.45799,917.56747,363.19408,443.25664,441.241,475.3192,227.20153,307.26409,305.24845,339.32665
CL(14:0_20:2_20:3_22:5)-H,1499.99615,727.49165,827.52293,671.46544,771.49672,807.45799,907.48927,363.19408,443.25664,441.241,465.241,227.20153,307.26409,305.24845,329.24845
CL(14:0_20:2_20:3_22:6)-H,1497.98051,727.49165,825.50729,671.46544,769.48108,807.45799,905.47363,363.19408,443.25664,441.241,463.22536,227.20153,307.26409,305.24845,327.23281
CL(14:0_20:2_20:4_20:4)-H,1471.96487,727.49165,799.49165,671.46544,743.46544,807.45799,879.45799,363.19408,443.25664,439.22536,439.22536,227.20153,307.26409,303.23281,303.23281
CL(14:0_20:2_20:4_22:0)-H,1508.05871,727.49165,835.58549,671.46544,779.55928,807.45799,915.55183,363.19408,443.25664,439.22536,475.3192,227.20153,307.26409,303.23281,339.32665
CL(14:0_20:2_20:4_22:5)-H,1497.98051,727.49165,825.50729,671.46544,769.48108,807.45799,905.47363,363.19408,443.25664,439.22536,465.241,227.20153,307.26409,303.23281,329.24845
CL(14:0_20:2_20:4_22:6)-H,1495.96487,727.49165,823.49165,671.46544,767.46544,807.45799,903.45799,363.19408,443.25664,439.22536,463.22536,227.20153,307.26409,303.23281,327.23281
CL(14:0_20:2_22:0_22:0)-H,1544.15255,727.49165,871.67933,671.46544,815.65312,807.45799,951.64567,363.19408,443.25664,475.3192,475.3192,227.20153,307.26409,339.32665,339.32665
CL(14:0_20:2_22:0_22:5)-H,1534.07435,727.49165,861.60113,671.46544,805.57492,807.45799,941.56747,363.19408,443.25664,475.3192,465.241,227.20153,307.26409,339.32665,329.24845
CL(14:0_20:2_22:0_22:6)-H,1532.05871,727.49165,859.58549,671.46544,803.55928,807.45799,939.55183,363.19408,443.25664,475.3192,463.22536,227.20153,307.26409,339.32665,327.23281
CL(14:0_20:2_22:5_22:5)-H,1523.99615,727.49165,851.52293,671.46544,795.49672,807.45799,931.48927,363.19408,443.25664,465.241,465.241,227.20153,307.26409,329.24845,329.24845
CL(14:0_20:2_22:5_22:6)-H,1521.98051,727.49165,849.50729,671.46544,793.48108,807.45799,929.47363,363.19408,443.25664,465.241,463.22536,227.20153,307.26409,329.24845,327.23281
CL(14:0_20:2_22:6_22:6)-H,1519.96487,727.49165,847.49165,671.46544,791.46544,807.45799,927.45799,363.19408,443.25664,463.22536,463.22536,227.20153,307.26409,327.23281,327.23281
CL(14:0_20:3_20:3_20:3)-H,1473.98051,725.47601,803.52293,669.4498,747.49672,805.44235,883.48927,363.19408,441.241,441.241,441.241,227.20153,305.24845,305.24845,305.24845
CL(14:0_20:3_20:3_20:4)-H,1471.96487,725.47601,801.50729,669.4498,745.48108,805.44235,881.47363,363.19408,441.241,441.241,439.22536,227.20153,305.24845,305.24845,303.23281
CL(14:0_20:3_20:3_22:0)-H,1508.05871,725.47601,837.60113,669.4498,781.57492,805.44235,917.56747,363.19408,441.241,441.241,475.3192,227.20153,305.24845,305.24845,339.32665
CL(14:0_20:3_20:3_22:5)-H,1497.98051,725.47601,827.52293,669.4498,771.49672,805.44235,907.48927,363.19408,441.241,441.241,465.241,227.20153,305.24845,305.24845,329.24845
CL(14:0_20:3_20:3_22:6)-H,1495.96487,725.47601,825.50729,669.4498,769.48108,805.44235,905.47363,363.19408,441.241,441.241,463.22536,227.20153,305.24845,305.24845,327.23281
CL(14:0_20:3_20:4_20:4)-H,1469.94923,725.47601,799.49165,669.4498,743.46544,805.44235,879.45799,363.19408,441.241,439.22536,439.22536,227.20153,305.24845,303.23281,303.23281
CL(14:0_20:3_20:4_22:0)-H,1506.04307,725.47601,835.58549,669.4498,779.55928,805.44235,915.55183,363.19408,441.241,439.22536,475.3192,227.20153,305.24845,303.23281,339.32665
CL(14:0_20:3_20:4_22:5)-H,1495.96487,725.47601,825.50729,669.4498,769.48108,805.44235,905.47363,363.19408,441.241,439.22536,465.241,227.20153,305.24845,303.23281,329.24845
CL(14:0_20:3_20:4_22:6)-H,1493.94923,725.47601,823.49165,669.4498,767.46544,805.44235,903.45799,363.19408,441.241,439.22536,463.22536,227.20153,305.24845,303.23281,327.23281
CL(14:0_20:3_22:0_22:0)-H,1542.13691,725.47601,871.67933,669.4498,815.65312,805.44235,951.64567,363.19408,441.241,475.3192,475.3192,227.20153,305.24845,339.32665,339.32665
CL(14:0_20:3_22:0_22:5)-H,1532.05871,725.47601,861.60113,669.4498,805.57492,805.44235,941.56747,363.19408,441.241,475.3192,465.241,227.20153,305.24845,339.32665,329.24845
CL(14:0_20:3_22:0_22:6)-H,1530.04307,725.47601,859.58549,669.4498,803.55928,805.44235,939.55183,363.19408,441.241,475.3192,463.22536,227.20153,305.24845,339.32665,327.23281
CL(14:0_20:3_22:5_22:5)-H,1521.98051,725.47601,851.52293,669.4498,795.49672,805.44235,931.48927,363.19408,441.241,465.241,465.241,227.20153,305.24845,329.24845,329.24845
CL(14:0_20:3_22:5_22:6)-H,1519.96487,725.47601,849.50729,669.4498,793.48108,805.44235,929.47363,363.19408,441.241,465.241,463.22536,227.20153,305.24845,329.24845,327.23281
CL(14:0_20:3_22:6_22:6)-H,1517.94923,725.47601,847.49165,669.4498,791.46544,805.44235,927.45799,363.19408,441.241,463.22536,463.22536,227.20153,305.24845,327.23281,327.23281
CL(14:0_20:4_20:4_20:4)-H,1467.93359,723.46037,799.49165,667.43416,743.46544,803.42671,879.45799,363.19408,439.22536,439.22536,439.22536,227.20153,303.23281,303.23281,303.23281
CL(14:0_20:4_20:4_22:0)-H,1504.02743,723.46037,835.58549,667.43416,779.55928,803.42671,915.55183,363.19408,439.22536,439.22536,475.3192,227.20153,303.23281,303.23281,339.32665
CL(14:0_20:4_20:4_22:5)-H,1493.94923,723.46037,825.50729,667.43416,769.48108,803.42671,905.47363,363.19408,439.22536,439.22536,465.241,227.20153,303.23281,303.23281,329.24845
CL(14:0_20:4_20:4_22:6)-H,1491.93359,723.46037,823.49165,667.43416,767.46544,803.42671,903.45799,363.19408,439.22536,439.22536,463.22536,227.20153,303.23281,303.23281,327.23281
CL(14:0_20:4_22:0_22:0)-H,1540.12127,723.46037,871.67933,667.43416,815.65312,803.42671,951.64567,363.19408,439.22536,475.3192,475.3192,227.20153,303.23281,339.32665,339.32665
CL(14:0_20:4_22:0_22:5)-H,1530.04307,723.46037,861.60113,667.43416,805.57492,803.42671,941.56747,363.19408,439.22536,475.3192,465.241,227.20153,303.23281,339.32665,329.24845
CL(14:0_20:4_22:0_22:6)-H,1528.02743,723.46037,859.58549,667.43416,803.55928,803.42671,939.55183,363.19408,439.22536,475.3192,463.22536,227.20153,303.23281,339.32665,327.23281
