OxPE,[M+H]+,NL_head,head
OxPE(44:1(Ke))+H,872.67396,731.65485,142.02639
OxPE(44:1(O))+H,874.68962,733.67051,142.02639
OxPE(44:1(KeO))+H,888.66888,747.64977,142.02639
OxPE(44:1(OO))+H,890.68454,749.66543,142.02639
OxPE(44:1(OOO))+H,906.67946,765.66035,142.02639
OxPE(44:1(OOOO))+H,922.67438,781.65527,142.02639
OxPE(44:10(OOOOOOOO))+H,968.51314,827.49403,142.02639
OxPE(44:10(Ke))+H,854.53306,713.51395,142.02639
OxPE(44:10(O))+H,856.54872,715.52961,142.02639
OxPE(44:10(KeKe))+H,868.5123,727.49319,142.02639
OxPE(44:10(OKe))+H,870.52796,729.50885,142.02639
OxPE(44:10(OO))+H,872.54364,731.52453,142.02639
OxPE(44:10(KeKeO))+H,884.50722,743.48811,142.02639
OxPE(44:10(OKeO))+H,886.52288,745.50377,142.02639
OxPE(44:10(OOO))+H,888.53856,747.51945,142.02639
OxPE(44:10(KeOKeO))+H,900.50214,759.48303,142.02639
OxPE(44:10(OOKeO))+H,902.5178,761.49869,142.02639
OxPE(44:10(OOOO))+H,904.53348,763.51437,142.02639
OxPE(44:10(OOOKeO))+H,918.51272,777.49361,142.02639
OxPE(44:10(OOOOO))+H,920.52838,779.50927,142.02639
OxPE(44:10(OOOOKeO))+H,934.50764,793.48853,142.02639
OxPE(44:10(OOOOOO))+H,936.5233,795.50419,142.02639
OxPE(44:10(OOOOOOO))+H,952.51822,811.49911,142.02639
OxPE(44:11(OOOOOOOO))+H,966.49754,825.47843,142.02639
OxPE(44:11(Ke))+H,852.51746,711.49835,142.02639
OxPE(44:11(O))+H,854.53312,713.51401,142.02639
OxPE(44:11(KeKe))+H,866.4967,725.47759,142.02639
OxPE(44:11(OKe))+H,868.51236,727.49325,142.02639
OxPE(44:11(OO))+H,870.52804,729.50893,142.02639
OxPE(44:11(KeKeO))+H,882.49162,741.47251,142.02639
OxPE(44:11(OKeO))+H,884.50728,743.48817,142.02639
OxPE(44:11(OOO))+H,886.52296,745.50385,142.02639
OxPE(44:11(KeOKeO))+H,898.48654,757.46743,142.02639
OxPE(44:11(OOKeO))+H,900.5022,759.48309,142.02639
OxPE(44:11(OOOO))+H,902.51788,761.49877,142.02639
OxPE(44:11(OOOKeO))+H,916.49712,775.47801,142.02639
OxPE(44:11(OOOOO))+H,918.51278,777.49367,142.02639
OxPE(44:11(OOOOKeO))+H,932.49204,791.47293,142.02639
OxPE(44:11(OOOOOO))+H,934.5077,793.48859,142.02639
OxPE(44:11(OOOOOOO))+H,950.50262,809.48351,142.02639
OxPE(44:12(OOOOOOOO))+H,964.48184,823.46273,142.02639
OxPE(44:12(Ke))+H,850.50176,709.48265,142.02639
OxPE(44:12(O))+H,852.51742,711.49831,142.02639
OxPE(44:12(KeKe))+H,864.481,723.46189,142.02639
OxPE(44:12(OKe))+H,866.49666,725.47755,142.02639
OxPE(44:12(OO))+H,868.51234,727.49323,142.02639
OxPE(44:12(KeKeO))+H,880.47592,739.45681,142.02639
OxPE(44:12(OKeO))+H,882.49158,741.47247,142.02639
OxPE(44:12(OOO))+H,884.50726,743.48815,142.02639
OxPE(44:12(KeOKeO))+H,896.47084,755.45173,142.02639
OxPE(44:12(OOKeO))+H,898.4865,757.46739,142.02639
OxPE(44:12(OOOO))+H,900.50218,759.48307,142.02639
OxPE(44:12(OOOKeO))+H,914.48142,773.46231,142.02639
OxPE(44:12(OOOOO))+H,916.49708,775.47797,142.02639
OxPE(44:12(OOOOKeO))+H,930.47634,789.45723,142.02639
OxPE(44:12(OOOOOO))+H,932.492,791.47289,142.02639
OxPE(44:12(OOOOOOO))+H,948.48692,807.46781,142.02639
OxPE(44:2(OOOOOOO))+H,968.64352,827.62441,142.02639
OxPE(44:2(OOOOOOOO))+H,984.63844,843.61933,142.02639
OxPE(44:2(Ke))+H,870.65831,729.6392,142.02639
OxPE(44:2(O))+H,872.67394,731.65483,142.02639
OxPE(44:2(KeKe))+H,884.6376,743.61849,142.02639
OxPE(44:2(KeO))+H,886.65323,745.63412,142.02639
OxPE(44:2(OO))+H,888.66886,747.64975,142.02639
OxPE(44:2(KeKeO))+H,900.63252,759.61341,142.02639
OxPE(44:2(OKeO))+H,902.64818,761.62907,142.02639
OxPE(44:2(OOO))+H,904.66381,763.6447,142.02639
OxPE(44:2(KeOKeO))+H,916.62744,775.60833,142.02639
OxPE(44:2(OOKeO))+H,918.6431,777.62399,142.02639
OxPE(44:2(OOOO))+H,920.65873,779.63962,142.02639
OxPE(44:2(OOOKeO))+H,934.63802,793.61891,142.02639
OxPE(44:2(OOOOO))+H,936.65368,795.63457,142.02639
OxPE(44:2(OOOOKeO))+H,950.63294,809.61383,142.02639
OxPE(44:2(OOOOOO))+H,952.6486,811.62949,142.02639
OxPE(44:3(OOOOOOO))+H,966.62782,825.60871,142.02639
OxPE(44:3(OOOOOOOO))+H,982.62274,841.60363,142.02639
OxPE(44:3(Ke))+H,868.64266,727.62355,142.02639
OxPE(44:3(O))+H,870.65832,729.63921,142.02639
OxPE(44:3(KeKe))+H,882.6219,741.60279,142.02639
OxPE(44:3(OKe))+H,884.63756,743.61845,142.02639
OxPE(44:3(OO))+H,886.65324,745.63413,142.02639
OxPE(44:3(KeKeO))+H,898.61682,757.59771,142.02639
OxPE(44:3(OKeO))+H,900.63248,759.61337,142.02639
OxPE(44:3(OOO))+H,902.64816,761.62905,142.02639
OxPE(44:3(KeOKeO))+H,914.61174,773.59263,142.02639
OxPE(44:3(OOKeO))+H,916.6274,775.60829,142.02639
OxPE(44:3(OOOO))+H,918.64308,777.62397,142.02639
OxPE(44:3(OOOKeO))+H,932.62232,791.60321,142.02639
OxPE(44:3(OOOOO))+H,934.63798,793.61887,142.02639
OxPE(44:3(OOOOKeO))+H,948.61724,807.59813,142.02639
OxPE(44:3(OOOOOO))+H,950.6329,809.61379,142.02639
OxPE(44:4(OOOOOOO))+H,964.61222,823.59311,142.02639
OxPE(44:4(OOOOOOOO))+H,980.60714,839.58803,142.02639
OxPE(44:4(Ke))+H,866.62699,725.60788,142.02639
OxPE(44:4(O))+H,868.64264,727.62353,142.02639
OxPE(44:4(KeKe))+H,880.6063,739.58719,142.02639
OxPE(44:4(KeO))+H,882.62191,741.6028,142.02639
OxPE(44:4(OO))+H,884.63756,743.61845,142.02639
OxPE(44:4(KeKeO))+H,896.60122,755.58211,142.02639
OxPE(44:4(OKeO))+H,898.61688,757.59777,142.02639
OxPE(44:4(OOO))+H,900.63251,759.6134,142.02639
OxPE(44:4(KeOKeO))+H,912.59614,771.57703,142.02639
OxPE(44:4(OOKeO))+H,914.6118,773.59269,142.02639
OxPE(44:4(OOOO))+H,916.62743,775.60832,142.02639
OxPE(44:4(OOOKeO))+H,930.60672,789.58761,142.02639
OxPE(44:4(OOOOO))+H,932.62238,791.60327,142.02639
OxPE(44:4(OOOOKeO))+H,946.60164,805.58253,142.02639
OxPE(44:4(OOOOOO))+H,948.6173,807.59819,142.02639
OxPE(44:5(OOOOOOO))+H,962.59652,821.57741,142.02639
OxPE(44:5(OOOOOOOO))+H,978.59144,837.57233,142.02639
OxPE(44:5(Ke))+H,864.61134,723.59223,142.02639
OxPE(44:5(O))+H,866.62699,725.60788,142.02639
OxPE(44:5(KeKe))+H,878.59062,737.57151,142.02639
OxPE(44:5(KeO))+H,880.60626,739.58715,142.02639
OxPE(44:5(OO))+H,882.62191,741.6028,142.02639
OxPE(44:5(KeKeO))+H,894.58554,753.56643,142.02639
OxPE(44:5(KeOO))+H,896.6012,755.58209,142.02639
OxPE(44:5(OOO))+H,898.61686,757.59775,142.02639
OxPE(44:5(KeOKeO))+H,910.58044,769.56133,142.02639
OxPE(44:5(OOOKe))+H,912.5961,771.57699,142.02639
OxPE(44:5(OOOO))+H,914.61178,773.59267,142.02639
OxPE(44:5(OOOKeO))+H,928.59102,787.57191,142.02639
OxPE(44:5(OOOOO))+H,930.6067,789.58759,142.02639
OxPE(44:5(OOOOKeO))+H,944.58594,803.56683,142.02639
OxPE(44:5(OOOOOO))+H,946.60162,805.58251,142.02639
OxPE(44:6(OOOOOOO))+H,960.58092,819.56181,142.02639
OxPE(44:6(OOOOOOOO))+H,976.57584,835.55673,142.02639
OxPE(44:6(Ke))+H,862.59571,721.5766,142.02639
OxPE(44:6(O))+H,864.61137,723.59226,142.02639
OxPE(44:6(KeKe))+H,876.575,735.55589,142.02639
OxPE(44:6(KeO))+H,878.59063,737.57152,142.02639
OxPE(44:6(OO))+H,880.60629,739.58718,142.02639
OxPE(44:6(KeKeO))+H,892.56992,751.55081,142.02639
OxPE(44:6(OKeO))+H,894.58558,753.56647,142.02639
OxPE(44:6(OOO))+H,896.60121,755.5821,142.02639
OxPE(44:6(KeOKeO))+H,908.56484,767.54573,142.02639
OxPE(44:6(OOKeO))+H,910.5805,769.56139,142.02639
OxPE(44:6(OOOO))+H,912.59613,771.57702,142.02639
OxPE(44:6(OOOKeO))+H,926.57542,785.55631,142.02639
OxPE(44:6(OOOOO))+H,928.59108,787.57197,142.02639
OxPE(44:6(OOOOKeO))+H,942.57034,801.55123,142.02639
OxPE(44:6(OOOOOO))+H,944.586,803.56689,142.02639
OxPE(44:7(OOOOOOO))+H,958.56522,817.54611,142.02639
OxPE(44:7(OOOOOOOO))+H,974.56014,833.54103,142.02639
OxPE(44:7(Ke))+H,860.58006,719.56095,142.02639
OxPE(44:7(O))+H,862.59572,721.57661,142.02639
OxPE(44:7(KeKe))+H,874.5593,733.54019,142.02639
OxPE(44:7(OKe))+H,876.57496,735.55585,142.02639
OxPE(44:7(OO))+H,878.59064,737.57153,142.02639
OxPE(44:7(KeKeO))+H,890.55422,749.53511,142.02639
OxPE(44:7(OKeO))+H,892.56988,751.55077,142.02639
OxPE(44:7(OOO))+H,894.58556,753.56645,142.02639
OxPE(44:7(KeOKeO))+H,906.54914,765.53003,142.02639
OxPE(44:7(OOKeO))+H,908.5648,767.54569,142.02639
OxPE(44:7(OOOO))+H,910.58048,769.56137,142.02639
OxPE(44:7(OOOKeO))+H,924.55972,783.54061,142.02639
OxPE(44:7(OOOOO))+H,926.57538,785.55627,142.02639
OxPE(44:7(OOOOKeO))+H,940.55464,799.53553,142.02639
OxPE(44:7(OOOOOO))+H,942.5703,801.55119,142.02639
OxPE(44:8(OOOOOOOO))+H,972.54444,831.52533,142.02639
OxPE(44:8(Ke))+H,858.56436,717.54525,142.02639
OxPE(44:8(O))+H,860.58002,719.56091,142.02639
OxPE(44:8(KeKe))+H,872.5436,731.52449,142.02639
OxPE(44:8(OKe))+H,874.55926,733.54015,142.02639
OxPE(44:8(OO))+H,876.57494,735.55583,142.02639
OxPE(44:8(KeKeO))+H,888.53852,747.51941,142.02639
OxPE(44:8(OKeO))+H,890.55418,749.53507,142.02639
OxPE(44:8(OOO))+H,892.56986,751.55075,142.02639
OxPE(44:8(KeOKeO))+H,904.53344,763.51433,142.02639
OxPE(44:8(OOKeO))+H,906.5491,765.52999,142.02639
OxPE(44:8(OOOO))+H,908.56478,767.54567,142.02639
OxPE(44:8(OOOKeO))+H,922.54402,781.52491,142.02639
OxPE(44:8(OOOOO))+H,924.55968,783.54057,142.02639
OxPE(44:8(OOOOKeO))+H,938.53894,797.51983,142.02639
OxPE(44:8(OOOOOO))+H,940.5546,799.53549,142.02639
OxPE(44:8(OOOOOOO))+H,956.54952,815.53041,142.02639
OxPE(44:9(OOOOOOOO))+H,970.52884,829.50973,142.02639
OxPE(44:9(Ke))+H,856.54876,715.52965,142.02639
OxPE(44:9(O))+H,858.56442,717.54531,142.02639
OxPE(44:9(KeKe))+H,870.528,729.50889,142.02639
OxPE(44:9(OKe))+H,872.54366,731.52455,142.02639
OxPE(44:9(OO))+H,874.55934,733.54023,142.02639
OxPE(44:9(KeKeO))+H,886.52292,745.50381,142.02639
OxPE(44:9(OKeO))+H,888.53858,747.51947,142.02639
OxPE(44:9(OOO))+H,890.55426,749.53515,142.02639
OxPE(44:9(KeOKeO))+H,902.51784,761.49873,142.02639
OxPE(44:9(OOKeO))+H,904.5335,763.51439,142.02639
OxPE(44:9(OOOO))+H,906.54918,765.53007,142.02639
OxPE(44:9(OOOKeO))+H,920.52842,779.50931,142.02639
OxPE(44:9(OOOOO))+H,922.54408,781.52497,142.02639
OxPE(44:9(OOOOKeO))+H,936.52334,795.50423,142.02639
OxPE(44:9(OOOOOO))+H,938.539,797.51989,142.02639
OxPE(44:9(OOOOOOO))+H,954.53392,813.51481,142.02639
OxPE(45:1(Ke))+H,886.68961,745.6705,142.02639
OxPE(45:1(O))+H,888.70527,747.68616,142.02639
OxPE(45:1(KeO))+H,902.68453,761.66542,142.02639
OxPE(45:1(OO))+H,904.70019,763.68108,142.02639
OxPE(45:1(OOO))+H,920.69511,779.676,142.02639
OxPE(45:1(OOOO))+H,936.69003,795.67092,142.02639
OxPE(45:2(Ke))+H,884.67391,743.6548,142.02639
OxPE(45:2(O))+H,886.68957,745.67046,142.02639
OxPE(45:2(KeO))+H,900.66883,759.64972,142.02639
OxPE(45:2(OO))+H,902.68449,761.66538,142.02639
OxPE(45:2(OOO))+H,918.67941,777.6603,142.02639
OxPE(45:2(OOOO))+H,934.67433,793.65522,142.02639
OxPE(45:3(Ke))+H,882.65831,741.6392,142.02639
OxPE(45:3(O))+H,884.67397,743.65486,142.02639
OxPE(45:3(KeO))+H,898.65323,757.63412,142.02639
OxPE(45:3(OO))+H,900.66889,759.64978,142.02639
OxPE(45:3(OOO))+H,916.66381,775.6447,142.02639
OxPE(45:3(OOOO))+H,932.65873,791.63962,142.02639
OxPE(45:4(Ke))+H,880.64264,739.62353,142.02639
OxPE(45:4(O))+H,882.65829,741.63918,142.02639
OxPE(45:4(KeO))+H,896.63756,755.61845,142.02639
OxPE(45:4(OO))+H,898.65321,757.6341,142.02639
OxPE(45:4(OOO))+H,914.64811,773.629,142.02639
OxPE(45:4(OOOO))+H,930.64303,789.62392,142.02639
OxPE(45:5(Ke))+H,878.62699,737.60788,142.02639
OxPE(45:5(O))+H,880.64267,739.62356,142.02639
OxPE(45:5(KeO))+H,894.62191,753.6028,142.02639
OxPE(45:5(OO))+H,896.63759,755.61848,142.02639
OxPE(45:5(OOO))+H,912.63251,771.6134,142.02639
OxPE(45:5(OOOO))+H,928.62743,787.60832,142.02639
OxPE(45:6(Ke))+H,876.61131,735.5922,142.02639
OxPE(45:6(O))+H,878.62697,737.60786,142.02639
OxPE(45:6(KeO))+H,892.60623,751.58712,142.02639
OxPE(45:6(OO))+H,894.62189,753.60278,142.02639
OxPE(45:6(OOO))+H,910.61681,769.5977,142.02639
OxPE(45:6(OOOO))+H,926.61173,785.59262,142.02639
OxPE(46:1(Ke))+H,900.70526,759.68615,142.02639
OxPE(46:1(O))+H,902.72092,761.70181,142.02639
OxPE(46:1(KeO))+H,916.70018,775.68107,142.02639
OxPE(46:1(OO))+H,918.71584,777.69673,142.02639
OxPE(46:1(OOO))+H,934.71076,793.69165,142.02639
OxPE(46:1(OOOO))+H,950.70568,809.68657,142.02639
OxPE(46:2(OOOKeO))+H,962.66932,821.65021,142.02639
OxPE(46:2(OOOOO))+H,964.68498,823.66587,142.02639
OxPE(46:2(OOOOKeO))+H,978.66424,837.64513,142.02639
OxPE(46:2(OOOOOO))+H,980.6799,839.66079,142.02639
OxPE(46:2(OOOOOOO))+H,996.67482,855.65571,142.02639
OxPE(46:2(OOOOOOOO))+H,1012.66974,871.65063,142.02639
OxPE(46:2(Ke))+H,898.68961,757.6705,142.02639
OxPE(46:2(O))+H,900.70527,759.68616,142.02639
OxPE(46:2(KeKe))+H,912.6689,771.64979,142.02639
OxPE(46:2(KeO))+H,914.68453,773.66542,142.02639
OxPE(46:2(OKe))+H,914.68456,773.66545,142.02639
OxPE(46:2(OO))+H,916.70019,775.68108,142.02639
OxPE(46:2(KeKeO))+H,928.66382,787.64471,142.02639
OxPE(46:2(OKeO))+H,930.67948,789.66037,142.02639
OxPE(46:2(OOO))+H,932.69511,791.676,142.02639
OxPE(46:2(KeOKeO))+H,944.65874,803.63963,142.02639
OxPE(46:2(OOKeO))+H,946.6744,805.65529,142.02639
OxPE(46:2(OOOO))+H,948.69003,807.67092,142.02639
OxPE(46:3(OOOKeO))+H,960.65362,819.63451,142.02639
OxPE(46:3(OOOOO))+H,962.66928,821.65017,142.02639
OxPE(46:3(OOOOKeO))+H,976.64854,835.62943,142.02639
OxPE(46:3(OOOOOO))+H,978.6642,837.64509,142.02639
OxPE(46:3(OOOOOOO))+H,994.65912,853.64001,142.02639
OxPE(46:3(OOOOOOOO))+H,1010.65404,869.63493,142.02639
OxPE(46:3(Ke))+H,896.67396,755.65485,142.02639
OxPE(46:3(O))+H,898.68962,757.67051,142.02639
OxPE(46:3(KeKe))+H,910.6532,769.63409,142.02639
OxPE(46:3(OKe))+H,912.66886,771.64975,142.02639
OxPE(46:3(OO))+H,914.68454,773.66543,142.02639
OxPE(46:3(KeKeO))+H,926.64812,785.62901,142.02639
OxPE(46:3(OKeO))+H,928.66378,787.64467,142.02639
OxPE(46:3(OOO))+H,930.67946,789.66035,142.02639
OxPE(46:3(KeOKeO))+H,942.64304,801.62393,142.02639
OxPE(46:3(OOKeO))+H,944.6587,803.63959,142.02639
OxPE(46:3(OOOO))+H,946.67438,805.65527,142.02639
OxPE(46:4(OOOKeO))+H,958.63802,817.61891,142.02639
OxPE(46:4(OOOOO))+H,960.65368,819.63457,142.02639
OxPE(46:4(OOOOKeO))+H,974.63294,833.61383,142.02639
OxPE(46:4(OOOOOO))+H,976.6486,835.62949,142.02639
OxPE(46:4(OOOOOOO))+H,992.64352,851.62441,142.02639
OxPE(46:4(OOOOOOOO))+H,1008.63844,867.61933,142.02639
OxPE(46:4(Ke))+H,894.65828,753.63917,142.02639
OxPE(46:4(O))+H,896.67394,755.65483,142.02639
OxPE(46:4(KeKe))+H,908.6376,767.61849,142.02639
OxPE(46:4(KeO))+H,910.65323,769.63412,142.02639
OxPE(46:4(OO))+H,912.66886,771.64975,142.02639
OxPE(46:4(KeKeO))+H,924.63252,783.61341,142.02639
OxPE(46:4(OKeO))+H,926.64818,785.62907,142.02639
OxPE(46:4(OOO))+H,928.66381,787.6447,142.02639
OxPE(46:4(KeOKeO))+H,940.62744,799.60833,142.02639
OxPE(46:4(OOKeO))+H,942.6431,801.62399,142.02639
OxPE(46:4(OOOO))+H,944.65873,803.63962,142.02639
OxPE(46:5(OOOOO))+H,958.63798,817.61887,142.02639
OxPE(46:5(OOOOKeO))+H,972.61724,831.59813,142.02639
OxPE(46:5(OOOOOO))+H,974.6329,833.61379,142.02639
OxPE(46:5(OOOOOOO))+H,990.62782,849.60871,142.02639
OxPE(46:5(OOOOOOOO))+H,1006.62274,865.60363,142.02639
OxPE(46:5(Ke))+H,892.64266,751.62355,142.02639
OxPE(46:5(O))+H,894.65832,753.63921,142.02639
OxPE(46:5(KeKe))+H,906.6219,765.60279,142.02639
OxPE(46:5(OKe))+H,908.63756,767.61845,142.02639
OxPE(46:5(OO))+H,910.65324,769.63413,142.02639
OxPE(46:5(KeKeO))+H,922.61682,781.59771,142.02639
OxPE(46:5(OKeO))+H,924.63248,783.61337,142.02639
OxPE(46:5(OOO))+H,926.64816,785.62905,142.02639
OxPE(46:5(KeOKeO))+H,938.61174,797.59263,142.02639
OxPE(46:5(OOKeO))+H,940.6274,799.60829,142.02639
OxPE(46:5(OOOO))+H,942.64308,801.62397,142.02639
OxPE(46:5(OOOKeO))+H,956.62232,815.60321,142.02639
OxPE(46:6(OOOOKeO))+H,970.60164,829.58253,142.02639
OxPE(46:6(OOOOOO))+H,972.6173,831.59819,142.02639
OxPE(46:6(OOOOOOO))+H,988.61222,847.59311,142.02639
OxPE(46:6(OOOOOOOO))+H,1004.60714,863.58803,142.02639
OxPE(46:6(Ke))+H,890.62701,749.6079,142.02639
OxPE(46:6(O))+H,892.64267,751.62356,142.02639
OxPE(46:6(KeKe))+H,904.6063,763.58719,142.02639
OxPE(46:6(KeO))+H,906.62193,765.60282,142.02639
OxPE(46:6(OO))+H,908.63759,767.61848,142.02639
OxPE(46:6(KeKeO))+H,920.60122,779.58211,142.02639
OxPE(46:6(OKeO))+H,922.61688,781.59777,142.02639
OxPE(46:6(OOO))+H,924.63251,783.6134,142.02639
OxPE(46:6(KeOKeO))+H,936.59614,795.57703,142.02639
OxPE(46:6(OOKeO))+H,938.6118,797.59269,142.02639
OxPE(46:6(OOOO))+H,940.62743,799.60832,142.02639
OxPE(46:6(OOOKeO))+H,954.60672,813.58761,142.02639
OxPE(46:6(OOOOO))+H,956.62238,815.60327,142.02639
OxPE(46:7(OOOOKeO))+H,968.58594,827.56683,142.02639
OxPE(46:7(OOOOOO))+H,970.6016,829.58249,142.02639
OxPE(46:7(OOOOOOO))+H,986.59652,845.57741,142.02639
OxPE(46:7(OOOOOOOO))+H,1002.59144,861.57233,142.02639
OxPE(46:7(Ke))+H,888.61136,747.59225,142.02639
OxPE(46:7(O))+H,890.62702,749.60791,142.02639
OxPE(46:7(KeKe))+H,902.5906,761.57149,142.02639
OxPE(46:7(OKe))+H,904.60626,763.58715,142.02639
OxPE(46:7(OO))+H,906.62194,765.60283,142.02639
OxPE(46:7(KeKeO))+H,918.58552,777.56641,142.02639
OxPE(46:7(OKeO))+H,920.60118,779.58207,142.02639
OxPE(46:7(OOO))+H,922.61686,781.59775,142.02639
OxPE(46:7(KeOKeO))+H,934.58044,793.56133,142.02639
OxPE(46:7(OOKeO))+H,936.5961,795.57699,142.02639
OxPE(46:7(OOOO))+H,938.61178,797.59267,142.02639
OxPE(46:7(OOOKeO))+H,952.59102,811.57191,142.02639
OxPE(46:7(OOOOO))+H,954.60668,813.58757,142.02639
OxPE(47:1(OOOO))+H,964.72133,823.70222,142.02639
OxPE(47:1(Ke))+H,914.72091,773.7018,142.02639
OxPE(47:1(O))+H,916.73657,775.71746,142.02639
OxPE(47:1(KeO))+H,930.71583,789.69672,142.02639
OxPE(47:1(OO))+H,932.73149,791.71238,142.02639
OxPE(47:1(OOO))+H,948.72641,807.7073,142.02639
OxPE(47:2(OOOO))+H,962.70563,821.68652,142.02639
OxPE(47:2(Ke))+H,912.70521,771.6861,142.02639
OxPE(47:2(O))+H,914.72087,773.70176,142.02639
OxPE(47:2(KeO))+H,928.70013,787.68102,142.02639
OxPE(47:2(OO))+H,930.71579,789.69668,142.02639
OxPE(47:2(OOO))+H,946.71071,805.6916,142.02639
OxPE(47:3(OOOO))+H,960.69003,819.67092,142.02639
OxPE(47:3(Ke))+H,910.68961,769.6705,142.02639
OxPE(47:3(O))+H,912.70527,771.68616,142.02639
OxPE(47:3(KeO))+H,926.68453,785.66542,142.02639
OxPE(47:3(OO))+H,928.70019,787.68108,142.02639
OxPE(47:3(OOO))+H,944.69511,803.676,142.02639
OxPE(47:4(OOOO))+H,958.67433,817.65522,142.02639
OxPE(47:4(Ke))+H,908.67391,767.6548,142.02639
OxPE(47:4(O))+H,910.68957,769.67046,142.02639
OxPE(47:4(KeO))+H,924.66883,783.64972,142.02639
OxPE(47:4(OO))+H,926.68449,785.66538,142.02639
OxPE(47:4(OOO))+H,942.67941,801.6603,142.02639
OxPE(47:5(Ke))+H,906.65831,765.6392,142.02639
OxPE(47:5(O))+H,908.67397,767.65486,142.02639
OxPE(47:5(KeO))+H,922.65323,781.63412,142.02639
OxPE(47:5(OO))+H,924.66889,783.64978,142.02639
OxPE(47:5(OOO))+H,940.66381,799.6447,142.02639
OxPE(47:5(OOOO))+H,956.65873,815.63962,142.02639
OxPE(47:6(Ke))+H,904.64261,763.6235,142.02639
OxPE(47:6(O))+H,906.65827,765.63916,142.02639
OxPE(47:6(KeO))+H,920.63753,779.61842,142.02639
OxPE(47:6(OO))+H,922.65319,781.63408,142.02639
OxPE(47:6(OOO))+H,938.64811,797.629,142.02639
OxPE(47:6(OOOO))+H,954.64303,813.62392,142.02639
OxPE(48:1(OOO))+H,962.74206,821.72295,142.02639
OxPE(48:1(OOOO))+H,978.73698,837.71787,142.02639
OxPE(48:1(Ke))+H,928.73656,787.71745,142.02639
OxPE(48:1(O))+H,930.75222,789.73311,142.02639
OxPE(48:1(KeO))+H,944.73148,803.71237,142.02639
OxPE(48:1(OO))+H,946.74714,805.72803,142.02639
OxPE(48:2(OKeO))+H,958.71078,817.69167,142.02639
OxPE(48:2(OOO))+H,960.72641,819.7073,142.02639
OxPE(48:2(KeOKeO))+H,972.69004,831.67093,142.02639
OxPE(48:2(OOKeO))+H,974.7057,833.68659,142.02639
OxPE(48:2(OOOO))+H,976.72133,835.70222,142.02639
OxPE(48:2(OOOKeO))+H,990.70062,849.68151,142.02639
OxPE(48:2(OOOOO))+H,992.71628,851.69717,142.02639
OxPE(48:2(OOOOKeO))+H,1006.69554,865.67643,142.02639
OxPE(48:2(OOOOOO))+H,1008.7112,867.69209,142.02639
OxPE(48:2(OOOOOOO))+H,1024.70612,883.68701,142.02639
OxPE(48:2(OOOOOOOO))+H,1040.70104,899.68193,142.02639
OxPE(48:2(Ke))+H,926.72091,785.7018,142.02639
OxPE(48:2(O))+H,928.73657,787.71746,142.02639
OxPE(48:2(KeKe))+H,940.7002,799.68109,142.02639
OxPE(48:2(KeO))+H,942.71583,801.69672,142.02639
OxPE(48:2(OO))+H,944.73149,803.71238,142.02639
OxPE(48:2(KeKeO))+H,956.69512,815.67601,142.02639
OxPE(48:3(OOO))+H,958.71076,817.69165,142.02639
OxPE(48:3(OOOO))+H,974.70568,833.68657,142.02639
OxPE(48:3(Ke))+H,924.70526,783.68615,142.02639
OxPE(48:3(O))+H,926.72092,785.70181,142.02639
OxPE(48:3(KeO))+H,940.70018,799.68107,142.02639
OxPE(48:3(OO))+H,942.71584,801.69673,142.02639
OxPE(48:4(OOOO))+H,972.68998,831.67087,142.02639
OxPE(48:4(Ke))+H,922.68956,781.67045,142.02639
OxPE(48:4(O))+H,924.70522,783.68611,142.02639
OxPE(48:4(KeO))+H,938.68448,797.66537,142.02639
OxPE(48:4(OO))+H,940.70014,799.68103,142.02639
OxPE(48:4(OOO))+H,956.69506,815.67595,142.02639
OxPE(48:5(OOOO))+H,970.67438,829.65527,142.02639
OxPE(48:5(Ke))+H,920.67396,779.65485,142.02639
OxPE(48:5(O))+H,922.68962,781.67051,142.02639
OxPE(48:5(KeO))+H,936.66888,795.64977,142.02639
OxPE(48:5(OO))+H,938.68454,797.66543,142.02639
OxPE(48:5(OOO))+H,954.67946,813.66035,142.02639
OxPE(48:6(OOOO))+H,968.65868,827.63957,142.02639
OxPE(48:6(Ke))+H,918.65826,777.63915,142.02639
OxPE(48:6(O))+H,920.67392,779.65481,142.02639
OxPE(48:6(KeO))+H,934.65318,793.63407,142.02639
OxPE(48:6(OO))+H,936.66884,795.64973,142.02639
OxPE(48:6(OOO))+H,952.66376,811.64465,142.02639
OxPE(49:1(KeO))+H,958.74713,817.72802,142.02639
OxPE(49:1(OO))+H,960.76279,819.74368,142.02639
OxPE(49:1(OOO))+H,976.75771,835.7386,142.02639
OxPE(49:1(OOOO))+H,992.75263,851.73352,142.02639
OxPE(49:1(Ke))+H,942.75221,801.7331,142.02639
OxPE(49:1(O))+H,944.76787,803.74876,142.02639
OxPE(50:1(O))+H,958.78352,817.76441,142.02639
OxPE(50:1(KeO))+H,972.76278,831.74367,142.02639
OxPE(50:1(OO))+H,974.77844,833.75933,142.02639
OxPE(50:1(OOO))+H,990.77336,849.75425,142.02639
OxPE(50:1(OOOO))+H,1006.76828,865.74917,142.02639
OxPE(50:1(Ke))+H,956.76786,815.74875,142.02639
OxPE(6:0(KeKe))+H,356.07414,215.05503,142.02639
OxPE(6:0(KeOKe))+H,372.06906,231.04995,142.02639
