"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment"
"","Plasmenyl-PS(P-16:0/20:2)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-16:0/20:2)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-16:0/20:2)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-16:0/20:2)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-16:0/20:2)+H",0,0,0,0,"4.55763333333333","4.85763333333333","13213","","Plasmenyl-PS(P-16:0/20:2)+H","772.54873","587.53978","297.27883","291.26825","4.55763333333333","4.85763333333333","13213"
"","Plasmenyl-PS(P-16:0/20:3)+H",0,0,0,0,"4.99114722222222","5.29114722222222","13206","","Plasmenyl-PS(P-16:0/20:3)+H",0,0,0,0,"4.99114722222222","5.29114722222222","13206","","Plasmenyl-PS(P-16:0/20:3)+H",0,0,0,0,"4.99114722222222","5.29114722222222","13206","","Plasmenyl-PS(P-16:0/20:3)+H",0,0,0,0,"4.99114722222222","5.29114722222222","13206","","Plasmenyl-PS(P-16:0/20:3)+H",0,0,0,0,"4.99114722222222","5.29114722222222","13206","","Plasmenyl-PS(P-16:0/20:3)+H","770.53313","585.52418","297.27883","289.25265","4.99114722222222","5.29114722222222","13206"
"","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-16:0/22:0)+H","804.61133","619.60238","297.27883","323.33085","7.25400972222222","7.55400972222222","2607"
"","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-16:0/22:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-16:0/22:0)+H","804.61133","619.60238","297.27883","323.33085","7.95514305555555","8.25514305555555","18411"
"","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-16:0/22:1)+H","802.59573","617.58678","297.27883","321.31525","6.33237361111111","6.63237361111111","1954"
"","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-16:0/22:1)+H","802.59573","617.58678","297.27883","321.31525","4.12052916666667","4.42052916666667","3104"
"","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-16:0/22:1)+H","802.59573","617.58678","297.27883","321.31525","4.40779305555556","4.70779305555556","4948"
"","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-16:0/22:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-16:0/22:1)+H","802.59573","617.58678","297.27883","321.31525","4.12585277777778","4.42585277777778","12860"
"","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-16:0/22:2)+H","800.58003","615.57108","297.27883","319.29955","5.43967777777778","5.73967777777778","3279"
"","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-16:0/22:2)+H","800.58003","615.57108","297.27883","319.29955","3.63204027777778","3.93204027777778","7037"
"","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-16:0/22:2)+H","800.58003","615.57108","297.27883","319.29955","4.10396527777778","4.40396527777778","7410"
"","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-16:0/22:2)+H","800.58003","615.57108","297.27883","319.29955","3.32310972222222","3.62310972222222","14702"
"","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-16:0/22:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-16:0/22:2)+H","800.58003","615.57108","297.27883","319.29955","5.83374444444444","6.13374444444444","18887"
"","Plasmenyl-PS(P-16:0/22:3)+H",1,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-16:0/22:3)+H",5.006868,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-16:0/22:3)+H",2,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-16:0/22:3)+H",355770,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-16:0/22:3)+H",798.566,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-16:0/22:3)+H","798.56443","613.55548","297.27883","317.28395","4.89671944444444","5.19671944444444","424"
"","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-16:0/22:3)+H","798.56443","613.55548","297.27883","317.28395","3.84327222222222","4.14327222222222","3759"
"","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-16:0/22:3)+H","798.56443","613.55548","297.27883","317.28395","3.42625277777778","3.72625277777778","4937"
"","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-16:0/22:3)+H","798.56443","613.55548","297.27883","317.28395","3.09943333333333","3.39943333333333","5420"
"","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-16:0/22:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-16:0/22:3)+H","798.56443","613.55548","297.27883","317.28395","4.28418333333333","4.58418333333333","5760"
"","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"2.63831944444444","2.93831944444444","6882","","Plasmenyl-PS(P-16:0/22:4)+H","796.54873","611.53978","297.27883","315.26825","2.63831944444444","2.93831944444444","6882"
"","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-16:0/22:4)+H",0,0,0,0,"5.08153636363636","5.38153636363636","9347","","Plasmenyl-PS(P-16:0/22:4)+H","796.54873","611.53978","297.27883","315.26825","5.08153636363636","5.38153636363636","9347"
"","Plasmenyl-PS(P-16:0/26:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-16:0/26:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-16:0/26:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-16:0/26:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-16:0/26:0)+H",0,0,0,0,"9.9108183333333","10.2108183333333","15403","","Plasmenyl-PS(P-16:0/26:0)+H","860.67393","675.66498","297.27883","379.39345","9.9108183333333","10.2108183333333","15403"
"","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"1.29779305555556","1.59779305555556","9894","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"1.29779305555556","1.59779305555556","9894","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"1.29779305555556","1.59779305555556","9894","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"1.29779305555556","1.59779305555556","9894","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"1.29779305555556","1.59779305555556","9894","","Plasmenyl-PS(P-16:0/8:0)+H","608.39223","423.38328","297.27883","127.11175","1.29779305555556","1.59779305555556","9894"
"","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"7.21992575757576","7.51992575757576","18886","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"7.21992575757576","7.51992575757576","18886","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"7.21992575757576","7.51992575757576","18886","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"7.21992575757576","7.51992575757576","18886","","Plasmenyl-PS(P-16:0/8:0)+H",0,0,0,0,"7.21992575757576","7.51992575757576","18886","","Plasmenyl-PS(P-16:0/8:0)+H","608.39223","423.38328","297.27883","127.11175","7.21992575757576","7.51992575757576","18886"
"","Plasmenyl-PS(P-16:1/10:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-16:1/10:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-16:1/10:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-16:1/10:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-16:1/10:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-16:1/10:0)+H","634.40793","449.39898","295.26323","155.14305","0.93887638888889","1.23887638888889","3702"
"","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"7.06559583333333","7.36559583333333","3660","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"7.06559583333333","7.36559583333333","3660","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"7.06559583333333","7.36559583333333","3660","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"7.06559583333333","7.36559583333333","3660","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"7.06559583333333","7.36559583333333","3660","","Plasmenyl-PS(P-16:1/12:0)+H","662.43923","477.43028","295.26323","183.17435","7.06559583333333","7.36559583333333","3660"
"","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.37712638888889","1.67712638888889","5149","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.37712638888889","1.67712638888889","5149","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.37712638888889","1.67712638888889","5149","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.37712638888889","1.67712638888889","5149","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.37712638888889","1.67712638888889","5149","","Plasmenyl-PS(P-16:1/12:0)+H","662.43923","477.43028","295.26323","183.17435","1.37712638888889","1.67712638888889","5149"
"","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.16590555555556","1.46590555555556","10340","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.16590555555556","1.46590555555556","10340","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.16590555555556","1.46590555555556","10340","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.16590555555556","1.46590555555556","10340","","Plasmenyl-PS(P-16:1/12:0)+H",0,0,0,0,"1.16590555555556","1.46590555555556","10340","","Plasmenyl-PS(P-16:1/12:0)+H","662.43923","477.43028","295.26323","183.17435","1.16590555555556","1.46590555555556","10340"
"","Plasmenyl-PS(P-16:1/13:0)+H",0,0,0,0,"1.32215138888889","1.62215138888889","1981","","Plasmenyl-PS(P-16:1/13:0)+H",0,0,0,0,"1.32215138888889","1.62215138888889","1981","","Plasmenyl-PS(P-16:1/13:0)+H",0,0,0,0,"1.32215138888889","1.62215138888889","1981","","Plasmenyl-PS(P-16:1/13:0)+H",0,0,0,0,"1.32215138888889","1.62215138888889","1981","","Plasmenyl-PS(P-16:1/13:0)+H",0,0,0,0,"1.32215138888889","1.62215138888889","1981","","Plasmenyl-PS(P-16:1/13:0)+H","676.45493","491.44598","295.26323","197.19005","1.32215138888889","1.62215138888889","1981"
"","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.50405972222222","1.80405972222222","3527","","Plasmenyl-PS(P-16:1/14:0)+H","690.47053","505.46158","295.26323","211.20565","1.50405972222222","1.80405972222222","3527"
"","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.16705","1.46705","4441","","Plasmenyl-PS(P-16:1/14:0)+H","690.47053","505.46158","295.26323","211.20565","1.16705","1.46705","4441"
"","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.75341666666667","2.05341666666667","7234","","Plasmenyl-PS(P-16:1/14:0)+H","690.47053","505.46158","295.26323","211.20565","1.75341666666667","2.05341666666667","7234"
"","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-16:1/14:0)+H",0,0,0,0,"1.46909305555556","1.76909305555556","9420","","Plasmenyl-PS(P-16:1/14:0)+H","690.47053","505.46158","295.26323","211.20565","1.46909305555556","1.76909305555556","9420"
"","Plasmenyl-PS(P-16:1/14:1)+H",0,0,0,0,"1.37720555555556","1.67720555555556","11062","","Plasmenyl-PS(P-16:1/14:1)+H",0,0,0,0,"1.37720555555556","1.67720555555556","11062","","Plasmenyl-PS(P-16:1/14:1)+H",0,0,0,0,"1.37720555555556","1.67720555555556","11062","","Plasmenyl-PS(P-16:1/14:1)+H",0,0,0,0,"1.37720555555556","1.67720555555556","11062","","Plasmenyl-PS(P-16:1/14:1)+H",0,0,0,0,"1.37720555555556","1.67720555555556","11062","","Plasmenyl-PS(P-16:1/14:1)+H","688.45493","503.44598","295.26323","209.19005","1.37720555555556","1.67720555555556","11062"
"","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.86114305555556","2.16114305555556","4236","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.86114305555556","2.16114305555556","4236","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.86114305555556","2.16114305555556","4236","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.86114305555556","2.16114305555556","4236","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.86114305555556","2.16114305555556","4236","","Plasmenyl-PS(P-16:1/15:0)+H","704.48623","519.47728","295.26323","225.22135","1.86114305555556","2.16114305555556","4236"
"","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.55683194444444","1.85683194444444","13814","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.55683194444444","1.85683194444444","13814","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.55683194444444","1.85683194444444","13814","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.55683194444444","1.85683194444444","13814","","Plasmenyl-PS(P-16:1/15:0)+H",0,0,0,0,"1.55683194444444","1.85683194444444","13814","","Plasmenyl-PS(P-16:1/15:0)+H","704.48623","519.47728","295.26323","225.22135","1.55683194444444","1.85683194444444","13814"
"","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.55704444444444","1.85704444444444","5884","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.55704444444444","1.85704444444444","5884","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.55704444444444","1.85704444444444","5884","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.55704444444444","1.85704444444444","5884","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.55704444444444","1.85704444444444","5884","","Plasmenyl-PS(P-16:1/15:1)+H","702.47053","517.46158","295.26323","223.20565","1.55704444444444","1.85704444444444","5884"
"","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.38289583333333","1.68289583333333","9981","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.38289583333333","1.68289583333333","9981","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.38289583333333","1.68289583333333","9981","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.38289583333333","1.68289583333333","9981","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.38289583333333","1.68289583333333","9981","","Plasmenyl-PS(P-16:1/15:1)+H","702.47053","517.46158","295.26323","223.20565","1.38289583333333","1.68289583333333","9981"
"","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.12015555555556","1.42015555555556","11791","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.12015555555556","1.42015555555556","11791","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.12015555555556","1.42015555555556","11791","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.12015555555556","1.42015555555556","11791","","Plasmenyl-PS(P-16:1/15:1)+H",0,0,0,0,"1.12015555555556","1.42015555555556","11791","","Plasmenyl-PS(P-16:1/15:1)+H","702.47053","517.46158","295.26323","223.20565","1.12015555555556","1.42015555555556","11791"
"","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"1.71265833333333","2.01265833333333","6946","","Plasmenyl-PS(P-16:1/16:0)+H","718.50183","533.49288","295.26323","239.23695","1.71265833333333","2.01265833333333","6946"
"","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-16:1/16:0)+H",0,0,0,0,"2.10559305555556","2.40559305555556","14062","","Plasmenyl-PS(P-16:1/16:0)+H","718.50183","533.49288","295.26323","239.23695","2.10559305555556","2.40559305555556","14062"
"","Plasmenyl-PS(P-16:1/16:1)+H",0,0,0,0,"1.76707222222222","2.06707222222222","7284","","Plasmenyl-PS(P-16:1/16:1)+H",0,0,0,0,"1.76707222222222","2.06707222222222","7284","","Plasmenyl-PS(P-16:1/16:1)+H",0,0,0,0,"1.76707222222222","2.06707222222222","7284","","Plasmenyl-PS(P-16:1/16:1)+H",0,0,0,0,"1.76707222222222","2.06707222222222","7284","","Plasmenyl-PS(P-16:1/16:1)+H",0,0,0,0,"1.76707222222222","2.06707222222222","7284","","Plasmenyl-PS(P-16:1/16:1)+H","716.48623","531.47728","295.26323","237.22135","1.76707222222222","2.06707222222222","7284"
