"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","RT at Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Number of Scans","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Average m/z","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment"
"","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","6352","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","6352","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","6352","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","6352","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"4.5260625","4.8260625","6352","","PC(14:0_17:1)+Na","740.52008","557.45404","681.446581","535.4721","453.237651","413.206351","512.31115","472.27985","146.98179","4.5260625","4.8260625","6352"
"","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"3.94111111111111","4.24111111111111","6526","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"3.94111111111111","4.24111111111111","6526","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"3.94111111111111","4.24111111111111","6526","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"3.94111111111111","4.24111111111111","6526","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"3.94111111111111","4.24111111111111","6526","","PC(14:0_17:1)+Na","740.52008","557.45404","681.446581","535.4721","453.237651","413.206351","512.31115","472.27985","146.98179","3.94111111111111","4.24111111111111","6526"
"","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"12.6628075757576","12.9628075757576","9404","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"12.6628075757576","12.9628075757576","9404","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"12.6628075757576","12.9628075757576","9404","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"12.6628075757576","12.9628075757576","9404","","PC(14:0_17:1)+Na",0,0,0,0,0,0,0,0,0,"12.6628075757576","12.9628075757576","9404","","PC(14:0_17:1)+Na","740.52008","557.45404","681.446581","535.4721","453.237651","413.206351","512.31115","472.27985","146.98179","12.6628075757576","12.9628075757576","9404"
"","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","1361","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","1361","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","1361","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","1361","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","1361","","PC(14:0_17:2)+Na","738.50448","555.43844","679.430981","533.4565","451.222051","413.206351","510.29555","472.27985","146.98179","4.89671944444444","5.19671944444444","1361"
"","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","2966","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","2966","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","2966","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","2966","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","2966","","PC(14:0_17:2)+Na","738.50448","555.43844","679.430981","533.4565","451.222051","413.206351","510.29555","472.27985","146.98179","5.64302916666667","5.94302916666667","2966"
"","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"11.5508597222222","11.8508597222222","4621","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"11.5508597222222","11.8508597222222","4621","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"11.5508597222222","11.8508597222222","4621","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"11.5508597222222","11.8508597222222","4621","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"11.5508597222222","11.8508597222222","4621","","PC(14:0_17:2)+Na","738.50448","555.43844","679.430981","533.4565","451.222051","413.206351","510.29555","472.27985","146.98179","11.5508597222222","11.8508597222222","4621"
"","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","6163","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","6163","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","6163","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","6163","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"10.8503902777778","11.1503902777778","6163","","PC(14:0_17:2)+Na","738.50448","555.43844","679.430981","533.4565","451.222051","413.206351","510.29555","472.27985","146.98179","10.8503902777778","11.1503902777778","6163"
"","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.32869444444445","5.62869444444445","7251","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.32869444444445","5.62869444444445","7251","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.32869444444445","5.62869444444445","7251","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.32869444444445","5.62869444444445","7251","","PC(14:0_17:2)+Na",0,0,0,0,0,0,0,0,0,"5.32869444444445","5.62869444444445","7251","","PC(14:0_17:2)+Na","738.50448","555.43844","679.430981","533.4565","451.222051","413.206351","510.29555","472.27985","146.98179","5.32869444444445","5.62869444444445","7251"
"","PC(14:0_18:0)+Na",1,1,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PC(14:0_18:0)+Na",5.629702,5.629702,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PC(14:0_18:0)+Na",2,1,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PC(14:0_18:0)+Na",1925215,11772.4,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PC(14:0_18:0)+Na",756.5541,573.4882,0,0,0,0,0,0,0,"5.52218333333333","5.82218333333333","118","","PC(14:0_18:0)+Na","756.55138","573.48534","697.477881","551.5034","469.268951","413.206351","528.34245","472.27985","146.98179","5.52218333333333","5.82218333333333","118"
"","PC(14:0_18:0)+Na",1,1,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PC(14:0_18:0)+Na",5.493016,5.493016,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PC(14:0_18:0)+Na",1,1,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PC(14:0_18:0)+Na",1492379,8771.995,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PC(14:0_18:0)+Na",756.5544,573.4882,0,0,0,0,0,0,0,"5.27282638888889","5.57282638888889","126","","PC(14:0_18:0)+Na","756.55138","573.48534","697.477881","551.5034","469.268951","413.206351","528.34245","472.27985","146.98179","5.27282638888889","5.57282638888889","126"
"","PC(14:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(14:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(14:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(14:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(14:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"7.21744861111111","7.51744861111111","1128","","PC(14:0_18:0)+Na","756.55138","573.48534","697.477881","551.5034","469.268951","413.206351","528.34245","472.27985","146.98179","7.21744861111111","7.51744861111111","1128"
"","PC(14:0_18:1)+Na",1,1,0,0,0,0,0,0,0,"4.9153","5.2153","93","","PC(14:0_18:1)+Na",5.089102,5.089102,0,0,0,0,0,0,0,"4.9153","5.2153","93","","PC(14:0_18:1)+Na",1,1,0,0,0,0,0,0,0,"4.9153","5.2153","93","","PC(14:0_18:1)+Na",3221773,9190.457,0,0,0,0,0,0,0,"4.9153","5.2153","93","","PC(14:0_18:1)+Na",754.5391,571.4723,0,0,0,0,0,0,0,"4.9153","5.2153","93","","PC(14:0_18:1)+Na","754.53578","571.46974","695.462281","549.4878","467.253351","413.206351","526.32685","472.27985","146.98179","4.9153","5.2153","93"
"","PC(14:0_18:1)+Na",1,1,1,1,0,0,0,0,1,"6.09123194444444","6.39123194444444","1172","","PC(14:0_18:1)+Na",6.297675,6.297675,6.297675,6.297675,0,0,0,0,6.297675,"6.09123194444444","6.39123194444444","1172","","PC(14:0_18:1)+Na",1,1,1,1,0,0,0,0,1,"6.09123194444444","6.39123194444444","1172","","PC(14:0_18:1)+Na",137490.3,73174.07,73619.23,21111.78,0,0,0,0,84598.5,"6.09123194444444","6.39123194444444","1172","","PC(14:0_18:1)+Na",754.5372,571.4709,695.4637,549.4892,0,0,0,0,146.982,"6.09123194444444","6.39123194444444","1172","","PC(14:0_18:1)+Na","754.53578","571.46974","695.462281","549.4878","467.253351","413.206351","526.32685","472.27985","146.98179","6.09123194444444","6.39123194444444","1172"
"","PC(14:0_18:1)+Na",0,0,0,0,0,0,0,0,1,"5.17276666666667","5.47276666666667","17809","","PC(14:0_18:1)+Na",0,0,0,0,0,0,0,0,5.226175,"5.17276666666667","5.47276666666667","17809","","PC(14:0_18:1)+Na",0,0,0,0,0,0,0,0,1,"5.17276666666667","5.47276666666667","17809","","PC(14:0_18:1)+Na",0,0,0,0,0,0,0,0,8444.558,"5.17276666666667","5.47276666666667","17809","","PC(14:0_18:1)+Na",0,0,0,0,0,0,0,0,146.9822,"5.17276666666667","5.47276666666667","17809","","PC(14:0_18:1)+Na","754.53578","571.46974","695.462281","549.4878","467.253351","413.206351","526.32685","472.27985","146.98179","5.17276666666667","5.47276666666667","17809"
"","PC(14:0_18:2)+Na",1,1,1,1,1,1,1,0,1,"5.11699166666667","5.41699166666667","861","","PC(14:0_18:2)+Na",5.317206,5.317206,5.317206,5.317206,5.317206,5.317206,5.317206,5.317206,5.317206,"5.11699166666667","5.41699166666667","861","","PC(14:0_18:2)+Na",1,1,1,1,1,1,1,1,1,"5.11699166666667","5.41699166666667","861","","PC(14:0_18:2)+Na",293391.5,171707.4,151750.9,42523.15,5109.292,1068.376,1175.765,595.568,135926.8,"5.11699166666667","5.41699166666667","861","","PC(14:0_18:2)+Na",752.5223,569.4558,693.4489,547.4738,465.2389,413.207,524.3121,472.2809,146.9822,"5.11699166666667","5.41699166666667","861","","PC(14:0_18:2)+Na","752.52008","569.45404","693.446581","547.4721","465.237651","413.206351","524.31115","472.27985","146.98179","5.11699166666667","5.41699166666667","861"
"","PC(14:0_18:2)+Na",1,0,0,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PC(14:0_18:2)+Na",4.205145,0,0,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PC(14:0_18:2)+Na",1,0,0,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PC(14:0_18:2)+Na",22641.24,0,0,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PC(14:0_18:2)+Na",752.5236,0,0,0,0,0,0,0,0,"4.00602083333333","4.30602083333333","2565","","PC(14:0_18:2)+Na","752.52008","569.45404","693.446581","547.4721","465.237651","413.206351","524.31115","472.27985","146.98179","4.00602083333333","4.30602083333333","2565"
"","PC(14:0_18:2)+Na",0,0,0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(14:0_18:2)+Na",0,0,0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(14:0_18:2)+Na",0,0,0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(14:0_18:2)+Na",0,0,0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(14:0_18:2)+Na",0,0,0,0,0,0,0,0,0,"4.51394848484849","4.81394848484849","7442","","PC(14:0_18:2)+Na","752.52008","569.45404","693.446581","547.4721","465.237651","413.206351","524.31115","472.27985","146.98179","4.51394848484849","4.81394848484849","7442"
"","PC(14:0_19:0)+Na",1,1,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PC(14:0_19:0)+Na",6.256794,6.256794,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PC(14:0_19:0)+Na",2,1,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PC(14:0_19:0)+Na",685172,3923.319,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PC(14:0_19:0)+Na",770.57025,587.5026,0,0,0,0,0,0,0,"6.08608472222222","6.38608472222222","402","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","6.08608472222222","6.38608472222222","402"
"","PC(14:0_19:0)+Na",1,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PC(14:0_19:0)+Na",6.000633,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PC(14:0_19:0)+Na",2,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PC(14:0_19:0)+Na",397629,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PC(14:0_19:0)+Na",770.5707,0,0,0,0,0,0,0,0,"5.87367083333333","6.17367083333333","501","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","5.87367083333333","6.17367083333333","501"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.126675","8.426675","963","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,8.274826,"8.126675","8.426675","963","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,1,"8.126675","8.426675","963","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,796.0215,"8.126675","8.426675","963","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,146.9817,"8.126675","8.426675","963","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","8.126675","8.426675","963"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.54294583333333","6.84294583333333","1641","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","6.54294583333333","6.84294583333333","1641"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","12.3626638888889","12.6626638888889","5667"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","12.9687472222222","13.2687472222222","10172"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","6.53908472222222","6.83908472222222","12701"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","6.32255","6.62255","15137"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","8.48022272727273","8.78022272727273","15540"
"","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(14:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(14:0_19:0)+Na","770.56708","587.50104","711.493581","565.5191","483.284651","413.206351","542.35815","472.27985","146.98179","12.0822486111111","12.3822486111111","16013"
"","PC(14:0_20:0)+Na",1,1,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(14:0_20:0)+Na",6.876792,6.876792,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(14:0_20:0)+Na",3,3,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(14:0_20:0)+Na",38120540,200115.1,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(14:0_20:0)+Na",784.584633333333,601.519033333333,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","6.70160416666667","7.00160416666667","10"
"","PC(14:0_20:0)+Na",1,1,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(14:0_20:0)+Na",6.622591,6.622591,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(14:0_20:0)+Na",2,2,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(14:0_20:0)+Na",17610440,106454.7,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(14:0_20:0)+Na",784.58465,601.51925,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","6.49417777777778","6.79417777777778","20"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","4.10959305555556","4.40959305555556","7134"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","12.3792611111111","12.6792611111111","7271"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","13.1168666666667","13.4168666666667","8905"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","2.07908472222222","2.37908472222222","8997"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","10.4203263888889","10.7203263888889","11726"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","12.5186527777778","12.8186527777778","12087"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","10.4464291666667","10.7464291666667","13376"
"","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(14:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(14:0_20:0)+Na","784.58268","601.51664","725.509181","579.5347","497.300251","413.206351","556.37375","472.27985","146.98179","11.2811444444444","11.5811444444444","13553"
