"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","RT at Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Number of Scans","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Max Intensity","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Average m/z","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGTS","[M+H]+","[M-H20]+","[M-(C3H9N-CHCOOH-CH2)]+","[M-(C3H9N-CHCOOH)]+","SN1 acyl loss","SN2 acyl loss","M-H2O SN1 loss","M-H2O SN2 loss","C10H21NO5H (236.14)","C3H9N-CHCOOH-CH2-CH (144.1)","C3H9N+ (59)","RT_min","RT_max","Comment"
"","DGTS(10:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(10:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(10:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(10:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(10:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(10:0_19:0)+H","670.56167","652.55111","539.46705","553.4827","516.42597","390.28507","498.41541","372.27451","236.1492402","144.1018984","59.0729454","9.9803263888889","10.2803263888889","14876"
"","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(10:0_21:0)+H","698.59297","680.58241","567.49835","581.514","544.45727","390.28507","526.44671","372.27451","236.1492402","144.1018984","59.0729454","9.158175","9.458175","12004"
"","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(10:0_21:0)+H","698.59297","680.58241","567.49835","581.514","544.45727","390.28507","526.44671","372.27451","236.1492402","144.1018984","59.0729454","9.15824666666667","9.45824666666667","18058"
"","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(10:0_21:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(10:0_21:0)+H","698.59297","680.58241","567.49835","581.514","544.45727","390.28507","526.44671","372.27451","236.1492402","144.1018984","59.0729454","8.63880138888889","8.93880138888889","18630"
"","DGTS(10:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(10:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(10:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(10:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(10:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(10:0_22:0)+H","712.60857","694.59801","581.51395","595.5296","558.47287","390.28507","540.46231","372.27451","236.1492402","144.1018984","59.0729454","10.1339347222222","10.4339347222222","9816"
"","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(10:0_22:1)+H","710.59297","692.58241","579.49835","593.514","556.45727","390.28507","538.44671","372.27451","236.1492402","144.1018984","59.0729454","9.34955972222222","9.64955972222222","6081"
"","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(10:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(10:0_22:1)+H","710.59297","692.58241","579.49835","593.514","556.45727","390.28507","538.44671","372.27451","236.1492402","144.1018984","59.0729454","7.72748888888889","8.02748888888889","18747"
"","DGTS(10:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(10:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(10:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(10:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(10:0_22:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(10:0_22:4)+H","704.54597","686.53541","573.45135","587.467","550.41027","390.28507","532.39971","372.27451","236.1492402","144.1018984","59.0729454","14.748925","15.048925","10583"
"","DGTS(10:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(10:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(10:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(10:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(10:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(10:0_24:0)+H","740.63987","722.62931","609.54525","623.5609","586.50417","390.28507","568.49361","372.27451","236.1492402","144.1018984","59.0729454","9.79999027777778","10.0999902777778","6103"
"","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(10:0_24:1)+H","738.62427","720.61371","607.52965","621.5453","584.48857","390.28507","566.47801","372.27451","236.1492402","144.1018984","59.0729454","8.9255696969697","9.2255696969697","8008"
"","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(10:0_24:1)+H","738.62427","720.61371","607.52965","621.5453","584.48857","390.28507","566.47801","372.27451","236.1492402","144.1018984","59.0729454","0.223623611111111","0.523623611111111","9289"
"","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(10:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(10:0_24:1)+H","738.62427","720.61371","607.52965","621.5453","584.48857","390.28507","566.47801","372.27451","236.1492402","144.1018984","59.0729454","8.92735972222222","9.22735972222222","13690"
"","DGTS(10:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(10:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(10:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(10:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(10:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(10:0_26:0)+H","768.67117","750.66061","637.57655","651.5922","614.53547","390.28507","596.52491","372.27451","236.1492402","144.1018984","59.0729454","11.3802833333333","11.6802833333333","5582"
"","DGTS(12:0_14:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(12:0_14:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(12:0_14:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(12:0_14:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(12:0_14:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(12:0_14:0)+H","628.51467","610.50411","497.42005","511.4357","446.34767","418.31637","428.33711","400.30581","236.1492402","144.1018984","59.0729454","1.78905138888889","2.08905138888889","7554"
"","DGTS(12:0_14:1)+H",0,0,0,0,0,0,0,0,0,0,0,"3.98269166666667","4.28269166666667","7545","","DGTS(12:0_14:1)+H",0,0,0,0,0,0,0,0,0,0,0,"3.98269166666667","4.28269166666667","7545","","DGTS(12:0_14:1)+H",0,0,0,0,0,0,0,0,0,0,0,"3.98269166666667","4.28269166666667","7545","","DGTS(12:0_14:1)+H",0,0,0,0,0,0,0,0,0,0,0,"3.98269166666667","4.28269166666667","7545","","DGTS(12:0_14:1)+H",0,0,0,0,0,0,0,0,0,0,0,"3.98269166666667","4.28269166666667","7545","","DGTS(12:0_14:1)+H","626.49907","608.48851","495.40445","509.4201","444.33207","418.31637","426.32151","400.30581","236.1492402","144.1018984","59.0729454","3.98269166666667","4.28269166666667","7545"
"","DGTS(12:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.99630454545455","5.29630454545455","6672","","DGTS(12:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.99630454545455","5.29630454545455","6672","","DGTS(12:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.99630454545455","5.29630454545455","6672","","DGTS(12:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.99630454545455","5.29630454545455","6672","","DGTS(12:0_16:1)+H",0,0,0,0,0,0,0,0,0,0,0,"4.99630454545455","5.29630454545455","6672","","DGTS(12:0_16:1)+H","654.53037","636.51981","523.43575","537.4514","472.36337","418.31637","454.35281","400.30581","236.1492402","144.1018984","59.0729454","4.99630454545455","5.29630454545455","6672"
"","DGTS(12:0_17:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(12:0_17:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(12:0_17:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(12:0_17:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(12:0_17:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.9803263888889","10.2803263888889","14876","","DGTS(12:0_17:0)+H","670.56167","652.55111","539.46705","553.4827","488.39467","418.31637","470.38411","400.30581","236.1492402","144.1018984","59.0729454","9.9803263888889","10.2803263888889","14876"
"","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.158175","9.458175","12004","","DGTS(12:0_19:0)+H","698.59297","680.58241","567.49835","581.514","516.42597","418.31637","498.41541","400.30581","236.1492402","144.1018984","59.0729454","9.158175","9.458175","12004"
"","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.15824666666667","9.45824666666667","18058","","DGTS(12:0_19:0)+H","698.59297","680.58241","567.49835","581.514","516.42597","418.31637","498.41541","400.30581","236.1492402","144.1018984","59.0729454","9.15824666666667","9.45824666666667","18058"
"","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(12:0_19:0)+H",0,0,0,0,0,0,0,0,0,0,0,"8.63880138888889","8.93880138888889","18630","","DGTS(12:0_19:0)+H","698.59297","680.58241","567.49835","581.514","516.42597","418.31637","498.41541","400.30581","236.1492402","144.1018984","59.0729454","8.63880138888889","8.93880138888889","18630"
"","DGTS(12:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(12:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(12:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(12:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(12:0_20:0)+H",0,0,0,0,0,0,0,0,0,0,0,"10.1339347222222","10.4339347222222","9816","","DGTS(12:0_20:0)+H","712.60857","694.59801","581.51395","595.5296","530.44157","418.31637","512.43101","400.30581","236.1492402","144.1018984","59.0729454","10.1339347222222","10.4339347222222","9816"
"","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.34955972222222","9.64955972222222","6081","","DGTS(12:0_20:1)+H","710.59297","692.58241","579.49835","593.514","528.42597","418.31637","510.41541","400.30581","236.1492402","144.1018984","59.0729454","9.34955972222222","9.64955972222222","6081"
"","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(12:0_20:1)+H",0,0,0,0,0,0,0,0,0,0,0,"7.72748888888889","8.02748888888889","18747","","DGTS(12:0_20:1)+H","710.59297","692.58241","579.49835","593.514","528.42597","418.31637","510.41541","400.30581","236.1492402","144.1018984","59.0729454","7.72748888888889","8.02748888888889","18747"
"","DGTS(12:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(12:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(12:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(12:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(12:0_20:4)+H",0,0,0,0,0,0,0,0,0,0,0,"14.748925","15.048925","10583","","DGTS(12:0_20:4)+H","704.54597","686.53541","573.45135","587.467","522.37897","418.31637","504.36841","400.30581","236.1492402","144.1018984","59.0729454","14.748925","15.048925","10583"
"","DGTS(12:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(12:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(12:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(12:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(12:0_22:0)+H",0,0,0,0,0,0,0,0,0,0,0,"9.79999027777778","10.0999902777778","6103","","DGTS(12:0_22:0)+H","740.63987","722.62931","609.54525","623.5609","558.47287","418.31637","540.46231","400.30581","236.1492402","144.1018984","59.0729454","9.79999027777778","10.0999902777778","6103"
"","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.9255696969697","9.2255696969697","8008","","DGTS(12:0_22:1)+H","738.62427","720.61371","607.52965","621.5453","556.45727","418.31637","538.44671","400.30581","236.1492402","144.1018984","59.0729454","8.9255696969697","9.2255696969697","8008"
"","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"0.223623611111111","0.523623611111111","9289","","DGTS(12:0_22:1)+H","738.62427","720.61371","607.52965","621.5453","556.45727","418.31637","538.44671","400.30581","236.1492402","144.1018984","59.0729454","0.223623611111111","0.523623611111111","9289"
"","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(12:0_22:1)+H",0,0,0,0,0,0,0,0,0,0,0,"8.92735972222222","9.22735972222222","13690","","DGTS(12:0_22:1)+H","738.62427","720.61371","607.52965","621.5453","556.45727","418.31637","538.44671","400.30581","236.1492402","144.1018984","59.0729454","8.92735972222222","9.22735972222222","13690"
"","DGTS(12:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(12:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(12:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(12:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(12:0_24:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.3802833333333","11.6802833333333","5582","","DGTS(12:0_24:0)+H","768.67117","750.66061","637.57655","651.5922","586.50417","418.31637","568.49361","400.30581","236.1492402","144.1018984","59.0729454","11.3802833333333","11.6802833333333","5582"
"","DGTS(12:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.78145","10.08145","2719","","DGTS(12:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.78145","10.08145","2719","","DGTS(12:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.78145","10.08145","2719","","DGTS(12:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.78145","10.08145","2719","","DGTS(12:0_24:1)+H",0,0,0,0,0,0,0,0,0,0,0,"9.78145","10.08145","2719","","DGTS(12:0_24:1)+H","766.65557","748.64501","635.56095","649.5766","584.48857","418.31637","566.47801","400.30581","236.1492402","144.1018984","59.0729454","9.78145","10.08145","2719"
"","DGTS(12:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9372861111111","12.2372861111111","5457","","DGTS(12:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9372861111111","12.2372861111111","5457","","DGTS(12:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9372861111111","12.2372861111111","5457","","DGTS(12:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9372861111111","12.2372861111111","5457","","DGTS(12:0_25:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.9372861111111","12.2372861111111","5457","","DGTS(12:0_25:0)+H","782.68687","764.67631","651.59225","665.6079","600.51987","418.31637","582.50931","400.30581","236.1492402","144.1018984","59.0729454","11.9372861111111","12.2372861111111","5457"
"","DGTS(12:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.4310680555556","11.7310680555556","7853","","DGTS(12:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.4310680555556","11.7310680555556","7853","","DGTS(12:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.4310680555556","11.7310680555556","7853","","DGTS(12:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.4310680555556","11.7310680555556","7853","","DGTS(12:0_26:0)+H",0,0,0,0,0,0,0,0,0,0,0,"11.4310680555556","11.7310680555556","7853","","DGTS(12:0_26:0)+H","796.70247","778.69191","665.60785","679.6235","614.53547","418.31637","596.52491","400.30581","236.1492402","144.1018984","59.0729454","11.4310680555556","11.7310680555556","7853"
"","DGTS(13:0_13:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(13:0_13:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(13:0_13:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(13:0_13:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(13:0_13:0)+H",0,0,0,0,0,0,0,0,0,0,0,"1.78905138888889","2.08905138888889","7554","","DGTS(13:0_13:0)+H","628.51477","610.50421","497.42015","511.4358","432.33207","432.33207","414.32151","414.32151","236.1492402","144.1018984","59.0729454","1.78905138888889","2.08905138888889","7554"
