"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4",0,0,0,0,0,0,0,0,"1.54857083333333","1.84857083333333","12234","","PG(14:1_18:3)+NH4","732.48116","543.440927","489.261286","437.229986","209.19005","261.22135","283.22683","335.25813","1.54857083333333","1.84857083333333","12234"
"","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4",0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","PG(14:1_18:4)+NH4","730.46546","541.425227","487.245586","437.229986","209.19005","259.20565","283.22683","333.24243","1.47424166666667","1.77424166666667","7817"
"","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(14:1_20:0)+NH4","766.55936","577.519127","523.339486","437.229986","209.19005","295.29955","283.22683","369.33633","4.15497083333333","4.45497083333333","7409"
"","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(14:1_20:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(14:1_20:0)+NH4","766.55936","577.519127","523.339486","437.229986","209.19005","295.29955","283.22683","369.33633","3.94154848484848","4.24154848484848","17087"
"","PG(14:1_20:1)+NH4",1,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",7.867475,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",1,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",4952.251,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4",764.5439,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(14:1_20:1)+NH4","764.54376","575.503527","521.323886","437.229986","209.19005","293.28395","283.22683","367.32073","7.68959027777778","7.98959027777778","200"
"","PG(14:1_20:3)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:1_20:3)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:1_20:3)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:1_20:3)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:1_20:3)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(14:1_20:3)+NH4","760.51246","571.472227","517.292586","437.229986","209.19005","289.25265","283.22683","363.28943","1.78840833333333","2.08840833333333","8216"
"","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(14:1_22:2)+NH4","790.55936","601.519127","547.339486","437.229986","209.19005","319.29955","283.22683","393.33633","3.00620416666667","3.30620416666667","4995"
"","PG(14:1_22:4)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(14:1_22:4)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(14:1_22:4)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(14:1_22:4)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(14:1_22:4)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(14:1_22:4)+NH4","786.52806","597.487827","543.308186","437.229986","209.19005","315.26825","283.22683","389.30503","7.05227361111111","7.35227361111111","15981"
"","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(14:1_24:0)+NH4","822.62196","633.581727","579.402086","437.229986","209.19005","351.36215","283.22683","425.39893","9.82033333333333","10.1203333333333","7206"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.09877222222222","4.39877222222222","2115","","PG(15:0_15:0)+NH4","712.51246","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","4.09877222222222","4.39877222222222","2115"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","4290","","PG(15:0_15:0)+NH4","712.51246","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","3.20013888888889","3.50013888888889","4290"
"","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4",0,0,0,0,0,0,0,0,"4.9523","5.2523","5349","","PG(15:0_15:0)+NH4","712.51246","523.472227","453.261286","453.261286","225.22135","225.22135","299.25813","299.25813","4.9523","5.2523","5349"
"","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4",0,0,0,0,0,0,0,0,"3.20013888888889","3.50013888888889","7940","","PG(15:0_16:0)+NH4","726.52806","537.487827","467.276886","453.261286","225.22135","239.23695","299.25813","313.27373","3.20013888888889","3.50013888888889","7940"
"","PG(15:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(15:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(15:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(15:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(15:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(15:0_17:0)+NH4","740.54376","551.503527","481.292586","453.261286","225.22135","253.25265","299.25813","327.28943","4.47600555555556","4.77600555555556","5796"
"","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(15:0_18:0)+NH4","754.55936","565.519127","495.308186","453.261286","225.22135","267.26825","299.25813","341.30503","4.10132083333333","4.40132083333333","3023"
"","PG(15:0_19:0)+NH4",0,1,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(15:0_19:0)+NH4",0,8.022025,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(15:0_19:0)+NH4",0,1,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(15:0_19:0)+NH4",0,11731470,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(15:0_19:0)+NH4",0,579.535,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","117","","PG(15:0_19:0)+NH4","768.57506","579.534827","509.323886","453.261286","225.22135","281.28395","299.25813","355.32073","7.82195138888889","8.12195138888889","117"
"","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:0_20:2)+NH4","778.55936","589.519127","519.308186","453.261286","225.22135","291.26825","299.25813","365.30503","8.01333333333333","8.31333333333333","14247"
"","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:0_22:4)+NH4","802.55936","613.519127","543.308186","453.261286","225.22135","315.26825","299.25813","389.30503","7.225625","7.525625","9320"
"","PG(15:0_22:5)+NH4",1,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:0_22:5)+NH4",8.161917,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:0_22:5)+NH4",1,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:0_22:5)+NH4",48811.2,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:0_22:5)+NH4",800.5413,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:0_22:5)+NH4","800.54376","611.503527","541.292586","453.261286","225.22135","313.25265","299.25813","387.28943","8.01050416666666","8.31050416666666","2253"
"","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(15:0_25:0)+NH4","852.66896","663.628727","593.417786","453.261286","225.22135","365.37785","299.25813","439.41463","7.81433472222222","8.11433472222222","5309"
"","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4",0,0,0,0,0,0,0,0,"5.71002361111111","6.01002361111111","952","","PG(15:1_16:1)+NH4","722.49676","533.456527","465.261286","451.245586","223.20565","237.22135","297.24243","311.25813","5.71002361111111","6.01002361111111","952"
"","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4",0,0,0,0,0,0,0,0,"1.86179583333333","2.16179583333333","9016","","PG(15:1_17:2)+NH4","734.49676","545.456527","477.261286","451.245586","223.20565","249.22135","297.24243","323.25813","1.86179583333333","2.16179583333333","9016"
"","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(15:1_19:0)+NH4","766.55936","577.519127","509.323886","451.245586","223.20565","281.28395","297.24243","355.32073","4.15497083333333","4.45497083333333","7409"
"","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(15:1_19:0)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(15:1_19:0)+NH4","766.55936","577.519127","509.323886","451.245586","223.20565","281.28395","297.24243","355.32073","3.94154848484848","4.24154848484848","17087"
"","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4",0,0,0,0,0,0,0,0,"8.01333333333333","8.31333333333333","14247","","PG(15:1_20:1)+NH4","778.55936","589.519127","521.323886","451.245586","223.20565","293.28395","297.24243","367.32073","8.01333333333333","8.31333333333333","14247"
"","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4",0,0,0,0,0,0,0,0,"7.225625","7.525625","9320","","PG(15:1_22:3)+NH4","802.55936","613.519127","545.323886","451.245586","223.20565","317.28395","297.24243","391.32073","7.225625","7.525625","9320"
"","PG(15:1_22:4)+NH4",1,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:1_22:4)+NH4",8.161917,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:1_22:4)+NH4",1,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:1_22:4)+NH4",48811.2,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:1_22:4)+NH4",800.5413,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PG(15:1_22:4)+NH4","800.54366","611.503427","543.308186","451.245586","223.20565","315.26825","297.24243","389.30503","8.01050416666666","8.31050416666666","2253"
"","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(15:1_23:0)+NH4","822.62196","633.581727","565.386486","451.245586","223.20565","337.34655","297.24243","411.38333","9.82033333333333","10.1203333333333","7206"
"","PG(16:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(16:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(16:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(16:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(16:0_16:0)+NH4",0,0,0,0,0,0,0,0,"4.47600555555556","4.77600555555556","5796","","PG(16:0_16:0)+NH4","740.54366","551.503427","467.276886","467.276886","239.23695","239.23695","313.27373","313.27373","4.47600555555556","4.77600555555556","5796"
"","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3023","","PG(16:0_17:0)+NH4","754.55936","565.519127","481.292586","467.276886","239.23695","253.25265","313.27373","327.28943","4.10132083333333","4.40132083333333","3023"
"","PG(16:0_18:0)+NH4",0,1,0,0,0,1,0,1,"7.82195138888889","8.12195138888889","117","","PG(16:0_18:0)+NH4",0,8.022025,0,0,0,8.022025,0,8.022025,"7.82195138888889","8.12195138888889","117","","PG(16:0_18:0)+NH4",0,1,0,0,0,1,0,1,"7.82195138888889","8.12195138888889","117","","PG(16:0_18:0)+NH4",0,11731470,0,0,0,1093.562,0,41302.64,"7.82195138888889","8.12195138888889","117","","PG(16:0_18:0)+NH4",0,579.535,0,0,0,267.2677,0,341.3053,"7.82195138888889","8.12195138888889","117","","PG(16:0_18:0)+NH4","768.57496","579.534727","495.308186","467.276886","239.23695","267.26825","313.27373","341.30503","7.82195138888889","8.12195138888889","117"
"","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"4.15497083333333","4.45497083333333","7409","","PG(16:0_18:1)+NH4","766.55936","577.519127","493.292586","467.276886","239.23695","265.25265","313.27373","339.28943","4.15497083333333","4.45497083333333","7409"
"","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(16:0_18:1)+NH4",0,0,0,0,0,0,0,0,"3.94154848484848","4.24154848484848","17087","","PG(16:0_18:1)+NH4","766.55936","577.519127","493.292586","467.276886","239.23695","265.25265","313.27373","339.28943","3.94154848484848","4.24154848484848","17087"
"","PG(16:0_18:2)+NH4",1,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",7.867475,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",1,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",4952.251,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4",764.5439,0,0,0,0,0,0,0,"7.68959027777778","7.98959027777778","200","","PG(16:0_18:2)+NH4","764.54366","575.503427","491.276886","467.276886","239.23695","263.23695","313.27373","337.27373","7.68959027777778","7.98959027777778","200"
"","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4",0,0,0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PG(16:0_18:4)+NH4","760.51236","571.472127","487.245586","467.276886","239.23695","259.20565","313.27373","333.24243","1.78840833333333","2.08840833333333","8216"
"","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4",0,0,0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PG(16:0_20:3)+NH4","790.55936","601.519127","517.292586","467.276886","239.23695","289.25265","313.27373","363.28943","3.00620416666667","3.30620416666667","4995"
"","PG(16:0_20:5)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(16:0_20:5)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(16:0_20:5)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(16:0_20:5)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(16:0_20:5)+NH4",0,0,0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PG(16:0_20:5)+NH4","786.52806","597.487827","513.261286","467.276886","239.23695","285.22135","313.27373","359.25813","7.05227361111111","7.35227361111111","15981"
"","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4",0,0,0,0,0,0,0,0,"9.82033333333333","10.1203333333333","7206","","PG(16:0_22:1)+NH4","822.62196","633.581727","549.355186","467.276886","239.23695","321.31525","313.27373","395.35203","9.82033333333333","10.1203333333333","7206"
"","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PG(16:0_22:3)+NH4","818.59066","629.550427","545.323886","467.276886","239.23695","317.28395","313.27373","391.32073","4.10132083333333","4.40132083333333","3848"
