"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Number of Scans","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Max Intensity","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Average m/z","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+H]+","FA1_NL_OH","FA2_NL_OH","exp_1","exp_2","exp_3","RT_min","RT_max","Comment"
"","PG(20:1_26:0)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(20:1_26:0)+H","917.72061","367.3207","453.4302","71.0856","95.0855","123.1168","11.1557763888889","11.4557763888889","17225"
"","PG(20:2_20:2)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:2_20:2)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:2_20:2)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:2_20:2)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:2_20:2)+H",0,0,0,0,0,0,"6.60239027777778","6.90239027777778","3472","","PG(20:2_20:2)+H","827.57971","365.305","365.305","71.0856","95.0855","123.1168","6.60239027777778","6.90239027777778","3472"
"","PG(20:2_20:3)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:2_20:3)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:2_20:3)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:2_20:3)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:2_20:3)+H",0,0,0,0,0,0,"7.71947962962963","8.01947962962963","13050","","PG(20:2_20:3)+H","825.56411","365.305","363.2894","71.0856","95.0855","123.1168","7.71947962962963","8.01947962962963","13050"
"","PG(20:2_22:0)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H",0,0,0,0,0,0,"3.7889","4.0889","13894","","PG(20:2_22:0)+H","859.64231","365.305","397.3676","71.0856","95.0855","123.1168","3.7889","4.0889","13894"
"","PG(20:2_22:3)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:2_22:3)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:2_22:3)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:2_22:3)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:2_22:3)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:2_22:3)+H","853.59541","365.305","391.3207","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(20:2_23:0)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(20:2_23:0)+H","873.65801","365.305","411.3833","71.0856","95.0855","123.1168","8.14518333333333","8.44518333333333","14415"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,"11.8124861111111","12.1124861111111","4162","","PG(20:2_26:0)+H",0,0,0,0,0,0,"11.8124861111111","12.1124861111111","4162","","PG(20:2_26:0)+H",0,0,0,0,0,0,"11.8124861111111","12.1124861111111","4162","","PG(20:2_26:0)+H",0,0,0,0,0,0,"11.8124861111111","12.1124861111111","4162","","PG(20:2_26:0)+H",0,0,0,0,0,0,"11.8124861111111","12.1124861111111","4162","","PG(20:2_26:0)+H","915.70491","365.305","453.4302","71.0856","95.0855","123.1168","11.8124861111111","12.1124861111111","4162"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6845097222222","10.9845097222222","6361","","PG(20:2_26:0)+H","915.70491","365.305","453.4302","71.0856","95.0855","123.1168","10.6845097222222","10.9845097222222","6361"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.6010363636364","10.9010363636364","11790","","PG(20:2_26:0)+H","915.70491","365.305","453.4302","71.0856","95.0855","123.1168","10.6010363636364","10.9010363636364","11790"
"","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H",0,0,0,0,0,0,"10.2370069444444","10.5370069444444","13483","","PG(20:2_26:0)+H","915.70491","365.305","453.4302","71.0856","95.0855","123.1168","10.2370069444444","10.5370069444444","13483"
"","PG(20:3_22:2)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:3_22:2)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:3_22:2)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:3_22:2)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:3_22:2)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:3_22:2)+H","853.59541","363.2894","393.3363","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(20:3_26:0)+H",0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H",0,0,0,0,0,0,"11.2693027777778","11.5693027777778","9060","","PG(20:3_26:0)+H","913.68931","363.2894","453.4302","71.0856","95.0855","123.1168","11.2693027777778","11.5693027777778","9060"
"","PG(20:4_22:1)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:4_22:1)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:4_22:1)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:4_22:1)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:4_22:1)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:4_22:1)+H","853.59541","361.2737","395.352","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(20:5_21:0)+H",0,0,0,1,1,1,"7.63112777777778","7.93112777777778","737","","PG(20:5_21:0)+H",0,0,0,7.862287,7.862287,7.862287,"7.63112777777778","7.93112777777778","737","","PG(20:5_21:0)+H",0,0,0,1,1,1,"7.63112777777778","7.93112777777778","737","","PG(20:5_21:0)+H",0,0,0,7228.507,8032.653,2642.001,"7.63112777777778","7.93112777777778","737","","PG(20:5_21:0)+H",0,0,0,71.08574,95.08565,123.117,"7.63112777777778","7.93112777777778","737","","PG(20:5_21:0)+H","839.57981","359.2581","383.352","71.0856","95.0855","123.1168","7.63112777777778","7.93112777777778","737"
"","PG(20:5_22:0)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:5_22:0)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:5_22:0)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:5_22:0)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:5_22:0)+H",0,0,0,0,0,0,"7.94672083333333","8.24672083333333","2024","","PG(20:5_22:0)+H","853.59541","359.2581","397.3676","71.0856","95.0855","123.1168","7.94672083333333","8.24672083333333","2024"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7076621212121","12.0076621212121","8052","","PG(21:0_21:0)+H","863.67371","383.352","383.352","71.0856","95.0855","123.1168","11.7076621212121","12.0076621212121","8052"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.7227763888889","12.0227763888889","10574","","PG(21:0_21:0)+H","863.67371","383.352","383.352","71.0856","95.0855","123.1168","11.7227763888889","12.0227763888889","10574"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H",0,0,0,0,0,0,"10.6739233333333","10.9739233333333","14210","","PG(21:0_21:0)+H","863.67371","383.352","383.352","71.0856","95.0855","123.1168","10.6739233333333","10.9739233333333","14210"
"","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H",0,0,0,0,0,0,"11.78905","12.08905","18971","","PG(21:0_21:0)+H","863.67371","383.352","383.352","71.0856","95.0855","123.1168","11.78905","12.08905","18971"
"","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","3684","","PG(21:0_22:0)+H","877.68931","383.352","397.3676","71.0856","95.0855","123.1168","8.8801375","9.1801375","3684"
"","PG(21:0_22:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(21:0_22:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(21:0_22:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(21:0_22:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(21:0_22:0)+H",0,0,0,0,0,0,"9.39805","9.69805","17807","","PG(21:0_22:0)+H","877.68931","383.352","397.3676","71.0856","95.0855","123.1168","9.39805","9.69805","17807"
"","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(21:0_22:0)+H",0,0,0,0,0,0,"8.8801375","9.1801375","18775","","PG(21:0_22:0)+H","877.68931","383.352","397.3676","71.0856","95.0855","123.1168","8.8801375","9.1801375","18775"
"","PG(21:0_22:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(21:0_22:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(21:0_22:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(21:0_22:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(21:0_22:1)+H",0,0,0,0,0,0,"9.58695138888889","9.88695138888889","18474","","PG(21:0_22:1)+H","875.67371","383.352","395.352","71.0856","95.0855","123.1168","9.58695138888889","9.88695138888889","18474"
"","PG(21:0_22:2)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H",0,0,0,0,0,0,"8.14518333333333","8.44518333333333","14415","","PG(21:0_22:2)+H","873.65801","383.352","393.3363","71.0856","95.0855","123.1168","8.14518333333333","8.44518333333333","14415"
"","PG(21:0_23:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(21:0_23:0)+H","891.70501","383.352","411.3833","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(21:0_25:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(21:0_25:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"11.0092611111111","11.3092611111111","1085","","PG(21:0_25:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(21:0_25:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"11.0092611111111","11.3092611111111","1085","","PG(21:0_25:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"11.0092611111111","11.3092611111111","1085","","PG(21:0_25:0)+H","919.73631","383.352","439.4146","71.0856","95.0855","123.1168","11.0092611111111","11.3092611111111","1085"
"","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(21:0_25:0)+H","919.73631","383.352","439.4146","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(21:0_25:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(21:0_25:0)+H","919.73631","383.352","439.4146","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(21:0_25:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(21:0_25:0)+H","919.73631","383.352","439.4146","71.0856","95.0855","123.1168","11.7111652777778","12.0111652777778","11383"
"","PG(21:0_25:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(21:0_25:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(21:0_25:0)+H","919.73631","383.352","439.4146","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(22:0_22:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H",0,0,0,0,0,0,"12.3820805555556","12.6820805555556","3336","","PG(22:0_22:0)+H","891.70491","397.3676","397.3676","71.0856","95.0855","123.1168","12.3820805555556","12.6820805555556","3336"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H",0,0,0,0,0,0,"11.8720916666667","12.1720916666667","4824","","PG(22:0_22:1)+H","889.68931","397.3676","395.352","71.0856","95.0855","123.1168","11.8720916666667","12.1720916666667","4824"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.5238555555556","10.8238555555556","6979","","PG(22:0_22:1)+H","889.68931","397.3676","395.352","71.0856","95.0855","123.1168","10.5238555555556","10.8238555555556","6979"
"","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H",0,0,0,0,0,0,"10.2444196969697","10.5444196969697","14952","","PG(22:0_22:1)+H","889.68931","397.3676","395.352","71.0856","95.0855","123.1168","10.2444196969697","10.5444196969697","14952"
"","PG(22:0_24:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(22:0_24:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"11.0092611111111","11.3092611111111","1085","","PG(22:0_24:0)+H",1,0,0,1,1,1,"11.0092611111111","11.3092611111111","1085","","PG(22:0_24:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"11.0092611111111","11.3092611111111","1085","","PG(22:0_24:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"11.0092611111111","11.3092611111111","1085","","PG(22:0_24:0)+H","919.73621","397.3676","425.3989","71.0856","95.0855","123.1168","11.0092611111111","11.3092611111111","1085"
"","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.4925597222222","11.7925597222222","2989","","PG(22:0_24:0)+H","919.73621","397.3676","425.3989","71.0856","95.0855","123.1168","11.4925597222222","11.7925597222222","2989"
"","PG(22:0_24:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H",0,0,0,0,0,0,"12.9798375","13.2798375","3482","","PG(22:0_24:0)+H","919.73621","397.3676","425.3989","71.0856","95.0855","123.1168","12.9798375","13.2798375","3482"
"","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(22:0_24:0)+H",0,0,0,0,0,0,"11.7111652777778","12.0111652777778","11383","","PG(22:0_24:0)+H","919.73621","397.3676","425.3989","71.0856","95.0855","123.1168","11.7111652777778","12.0111652777778","11383"
"","PG(22:0_24:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",11.14948,0,0,11.14948,11.14948,11.14948,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",1,0,0,1,1,1,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",131990.3,0,0,10173.83,12743.42,5970.614,"10.90495","11.20495","15417","","PG(22:0_24:0)+H",919.7374,0,0,71.0858,95.08574,123.117,"10.90495","11.20495","15417","","PG(22:0_24:0)+H","919.73621","397.3676","425.3989","71.0856","95.0855","123.1168","10.90495","11.20495","15417"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:0_24:1)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:0_24:1)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:0_24:1)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:0_24:1)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:0_24:1)+H","917.72061","397.3676","423.3833","71.0856","95.0855","123.1168","12.3927611111111","12.6927611111111","3153"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.9039527777778","11.2039527777778","3781","","PG(22:0_24:1)+H","917.72061","397.3676","423.3833","71.0856","95.0855","123.1168","10.9039527777778","11.2039527777778","3781"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9604","","PG(22:0_24:1)+H","917.72061","397.3676","423.3833","71.0856","95.0855","123.1168","10.5726125","10.8726125","9604"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H",0,0,0,0,0,0,"10.5726125","10.8726125","9933","","PG(22:0_24:1)+H","917.72061","397.3676","423.3833","71.0856","95.0855","123.1168","10.5726125","10.8726125","9933"
"","PG(22:0_24:1)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H",0,0,0,0,0,0,"11.1557763888889","11.4557763888889","17225","","PG(22:0_24:1)+H","917.72061","397.3676","423.3833","71.0856","95.0855","123.1168","11.1557763888889","11.4557763888889","17225"
"","PG(22:1_24:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:1_24:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:1_24:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:1_24:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:1_24:0)+H",0,0,0,0,0,0,"12.3927611111111","12.6927611111111","3153","","PG(22:1_24:0)+H","917.72061","395.352","425.3989","71.0856","95.0855","123.1168","12.3927611111111","12.6927611111111","3153"
