"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-18:0/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-18:0/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-18:0/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-18:0/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-18:0/20:5)+H",0,0,0,0,0,0,0,0,0,0,"8.23639861111111","8.53639861111111","1196","","Plasmanyl-PC(O-18:0/20:5)+H","794.6058576","611.5398176","526.3293926","467.2558926","510.3918776","492.3813176","542.32419","359.25813","285.2219","184.07332","8.23639861111111","8.53639861111111","1196"
"","Plasmanyl-PC(O-18:0/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-18:0/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-18:0/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-18:0/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-18:0/22:1)+H",0,0,0,0,0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmanyl-PC(O-18:0/22:1)+H","830.6997576","647.6337176","562.4232926","503.3497926","510.3918776","492.3813176","578.41809","395.35203","321.3158","184.07332","10.4422966666667","10.7422966666667","14591"
"","Plasmanyl-PC(O-18:0/22:2)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-18:0/22:2)+H",10.43641,0,0,0,0,0,0,0,0,10.43641,"10.24105","10.54105","1867","","Plasmanyl-PC(O-18:0/22:2)+H",1,0,0,0,0,0,0,0,0,1,"10.24105","10.54105","1867","","Plasmanyl-PC(O-18:0/22:2)+H",56058.73,0,0,0,0,0,0,0,0,543065.3,"10.24105","10.54105","1867","","Plasmanyl-PC(O-18:0/22:2)+H",828.6855,0,0,0,0,0,0,0,0,184.0738,"10.24105","10.54105","1867","","Plasmanyl-PC(O-18:0/22:2)+H","828.6840576","645.6180176","560.4075926","501.3340926","510.3918776","492.3813176","576.40239","393.33633","319.3001","184.07332","10.24105","10.54105","1867"
"","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"9.21344166666667","9.51344166666667","9453","","Plasmanyl-PC(O-18:0/22:2)+H","828.6840576","645.6180176","560.4075926","501.3340926","510.3918776","492.3813176","576.40239","393.33633","319.3001","184.07332","9.21344166666667","9.51344166666667","9453"
"","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.6849651515152","10.9849651515152","14812","","Plasmanyl-PC(O-18:0/22:2)+H","828.6840576","645.6180176","560.4075926","501.3340926","510.3918776","492.3813176","576.40239","393.33633","319.3001","184.07332","10.6849651515152","10.9849651515152","14812"
"","Plasmanyl-PC(O-18:0/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-18:0/22:3)+H",9.685922,0,0,0,0,0,0,0,0,9.685922,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-18:0/22:3)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-18:0/22:3)+H",124897.3,0,0,0,0,0,0,0,0,1023459,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-18:0/22:3)+H",826.6697,0,0,0,0,0,0,0,0,184.0737,"9.51529583333333","9.81529583333333","1216","","Plasmanyl-PC(O-18:0/22:3)+H","826.6684576","643.6024176","558.3919926","499.3184926","510.3918776","492.3813176","574.38679","391.32073","317.2845","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmanyl-PC(O-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmanyl-PC(O-18:0/22:3)+H","826.6684576","643.6024176","558.3919926","499.3184926","510.3918776","492.3813176","574.38679","391.32073","317.2845","184.07332","10.06605","10.36605","12973"
"","Plasmanyl-PC(O-18:0/22:4)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-18:0/22:4)+H",9.319959,9.319959,0,0,0,0,0,0,0,9.319959,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-18:0/22:4)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-18:0/22:4)+H",259944.7,1059.198,0,0,0,0,0,0,0,2145590,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-18:0/22:4)+H",824.6534,641.5884,0,0,0,0,0,0,0,184.0735,"9.09670833333333","9.39670833333333","339","","Plasmanyl-PC(O-18:0/22:4)+H","824.6527576","641.5867176","556.3762926","497.3027926","510.3918776","492.3813176","572.37109","389.30503","315.2688","184.07332","9.09670833333333","9.39670833333333","339"
"","Plasmanyl-PC(O-18:0/22:4)+H",1,1,0,0,1,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-18:0/22:4)+H",8.94541,8.94541,0,0,8.94541,0,0,0,0,8.94541,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-18:0/22:4)+H",1,1,0,0,1,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-18:0/22:4)+H",249278.2,1222.855,0,0,5258.306,0,0,0,0,2064223,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-18:0/22:4)+H",824.6548,641.5889,0,0,510.3934,0,0,0,0,184.0738,"8.81057361111111","9.11057361111111","768","","Plasmanyl-PC(O-18:0/22:4)+H","824.6527576","641.5867176","556.3762926","497.3027926","510.3918776","492.3813176","572.37109","389.30503","315.2688","184.07332","8.81057361111111","9.11057361111111","768"
"","Plasmanyl-PC(O-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmanyl-PC(O-18:0/22:4)+H","824.6527576","641.5867176","556.3762926","497.3027926","510.3918776","492.3813176","572.37109","389.30503","315.2688","184.07332","8.32856666666667","8.62856666666667","969"
"","Plasmanyl-PC(O-18:0/22:5)+H",1,1,0,0,1,0,0,0,0,1,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-18:0/22:5)+H",8.156729,8.156729,0,0,8.290424,0,0,0,0,8.156729,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-18:0/22:5)+H",2,1,0,0,2,0,0,0,0,2,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-18:0/22:5)+H",944215.7,5567.077,0,0,2330.911,0,0,0,0,9060968,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-18:0/22:5)+H",822.63715,639.5726,0,0,510.3933,0,0,0,0,184.0734,"8.01593055555555","8.31593055555555","251","","Plasmanyl-PC(O-18:0/22:5)+H","822.6371576","639.5711176","554.3606926","495.2871926","510.3918776","492.3813176","570.35549","387.28943","313.2532","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmanyl-PC(O-18:0/22:5)+H",1,0,1,1,1,0,0,0,0,1,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:0/22:5)+H",8.795382,0,8.795382,8.795382,8.635628,0,0,0,0,8.795382,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:0/22:5)+H",2,0,1,1,1,0,0,0,0,2,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:0/22:5)+H",163920.4,0,10040.38,1190.145,3270.119,0,0,0,0,1292393,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:0/22:5)+H",822.63785,0,554.3611,495.2886,510.3927,0,0,0,0,184.07355,"8.62032777777778","8.92032777777778","1008","","Plasmanyl-PC(O-18:0/22:5)+H","822.6371576","639.5711176","554.3606926","495.2871926","510.3918776","492.3813176","570.35549","387.28943","313.2532","184.07332","8.62032777777778","8.92032777777778","1008"
"","Plasmanyl-PC(O-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmanyl-PC(O-18:0/22:5)+H","822.6371576","639.5711176","554.3606926","495.2871926","510.3918776","492.3813176","570.35549","387.28943","313.2532","184.07332","7.52684027777778","7.82684027777778","2692"
"","Plasmanyl-PC(O-18:0/22:5)+H",1,0,0,0,1,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H",8.635628,0,0,0,8.635628,0,0,0,0,8.635628,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H",1,0,0,0,1,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H",139926.9,0,0,0,3270.119,0,0,0,0,1173138,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H",822.6382,0,0,0,510.3927,0,0,0,0,184.0736,"8.44821111111111","8.74821111111111","15912","","Plasmanyl-PC(O-18:0/22:5)+H","822.6371576","639.5711176","554.3606926","495.2871926","510.3918776","492.3813176","570.35549","387.28943","313.2532","184.07332","8.44821111111111","8.74821111111111","15912"
"","Plasmanyl-PC(O-18:0/22:6)+H",1,1,0,0,0,0,0,0,0,1,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:0/22:6)+H",7.240901,7.240901,0,0,0,0,0,0,0,7.240901,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:0/22:6)+H",2,2,0,0,0,0,0,0,0,2,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:0/22:6)+H",573556.3,3934.413,0,0,0,0,0,0,0,5458812,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:0/22:6)+H",820.62215,637.55675,0,0,0,0,0,0,0,184.07355,"7.04958888888889","7.34958888888889","350","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","7.04958888888889","7.34958888888889","350"
"","Plasmanyl-PC(O-18:0/22:6)+H",1,1,1,0,1,1,0,0,0,1,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H",7.831657,7.831657,8.00209,0,7.831657,7.831657,0,0,0,7.831657,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H",2,1,1,0,1,1,0,0,0,2,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H",529630.8,4065.624,7741.177,0,12444.51,1388.498,0,0,0,4983184,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H",820.6222,637.556,552.3463,0,510.3928,492.3816,0,0,0,184.0735,"7.70598472222222","8.00598472222222","362","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","8.26246805555556","8.56246805555556","1580"
"","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","8.92593611111111","9.22593611111111","12247"
"","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmanyl-PC(O-18:0/22:6)+H","820.6214576","637.5554176","552.3449926","493.2714926","510.3918776","492.3813176","568.33979","385.27373","311.2375","184.07332","8.62192291666666","8.92192291666666","14391"
"","Plasmanyl-PC(O-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","Plasmanyl-PC(O-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","Plasmanyl-PC(O-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","Plasmanyl-PC(O-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","Plasmanyl-PC(O-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"5.48004027777778","5.78004027777778","3177","","Plasmanyl-PC(O-18:0/8:0)+H","636.4962576","453.4302176","368.2197926","309.1462926","510.3918776","492.3813176","384.21459","201.14853","127.1123","184.07332","5.48004027777778","5.78004027777778","3177"
"","Plasmanyl-PC(O-18:1/12:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-18:1/12:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-18:1/12:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-18:1/12:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-18:1/12:0)+H",0,0,0,0,0,0,0,0,0,0,"6.54070833333333","6.84070833333333","1283","","Plasmanyl-PC(O-18:1/12:0)+H","690.5432576","507.4772176","424.2823926","365.2088926","508.3762776","490.3657176","440.27719","257.21113","183.1749","184.07332","6.54070833333333","6.84070833333333","1283"
"","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PC(O-18:1/13:0)+H","704.5589576","521.4929176","438.2980926","379.2245926","508.3762776","490.3657176","454.29289","271.22683","197.1906","184.07332","8.29211805555556","8.59211805555556","2770"
"","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PC(O-18:1/13:0)+H","704.5589576","521.4929176","438.2980926","379.2245926","508.3762776","490.3657176","454.29289","271.22683","197.1906","184.07332","7.151225","7.451225","11381"
"","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PC(O-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PC(O-18:1/13:0)+H","704.5589576","521.4929176","438.2980926","379.2245926","508.3762776","490.3657176","454.29289","271.22683","197.1906","184.07332","9.22618571428571","9.52618571428571","14373"
"","Plasmanyl-PC(O-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-18:1/14:0)+H",7.872663,0,0,0,0,0,0,0,0,7.872663,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-18:1/14:0)+H",2,0,0,0,0,0,0,0,0,2,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-18:1/14:0)+H",740660.8,0,0,0,0,0,0,0,0,6397098,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-18:1/14:0)+H",718.57525,0,0,0,0,0,0,0,0,184.07355,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PC(O-18:1/14:0)+H","718.5745576","535.5085176","452.3136926","393.2401926","508.3762776","490.3657176","468.30849","285.24243","211.2062","184.07332","7.75862638888889","8.05862638888889","197"
"","Plasmanyl-PC(O-18:1/14:0)+H",1,1,0,0,0,0,0,0,0,1,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-18:1/14:0)+H",7.144014,7.144014,0,0,0,0,0,0,0,7.144014,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-18:1/14:0)+H",1,1,0,0,0,0,0,0,0,1,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-18:1/14:0)+H",178567.1,1051.531,0,0,0,0,0,0,0,1337785,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-18:1/14:0)+H",718.576,535.5106,0,0,0,0,0,0,0,184.0737,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PC(O-18:1/14:0)+H","718.5745576","535.5085176","452.3136926","393.2401926","508.3762776","490.3657176","468.30849","285.24243","211.2062","184.07332","6.86943888888889","7.16943888888889","699"
"","Plasmanyl-PC(O-18:1/14:1)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-18:1/14:1)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-18:1/14:1)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-18:1/14:1)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-18:1/14:1)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.66181805555556","6.96181805555556","1083","","Plasmanyl-PC(O-18:1/14:1)+H","716.5589576","533.4929176","450.2980926","391.2245926","508.3762776","490.3657176","466.29289","283.22683","209.1906","184.07332","6.66181805555556","6.96181805555556","1083"
"","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmanyl-PC(O-18:1/14:1)+H","716.5589576","533.4929176","450.2980926","391.2245926","508.3762776","490.3657176","466.29289","283.22683","209.1906","184.07332","5.83862777777778","6.13862777777778","2703"
"","Plasmanyl-PC(O-18:1/14:1)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-18:1/14:1)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-18:1/14:1)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-18:1/14:1)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-18:1/14:1)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.64093611111111","6.94093611111111","9134","","Plasmanyl-PC(O-18:1/14:1)+H","716.5589576","533.4929176","450.2980926","391.2245926","508.3762776","490.3657176","466.29289","283.22683","209.1906","184.07332","6.64093611111111","6.94093611111111","9134"
"","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-18:1/14:1)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmanyl-PC(O-18:1/14:1)+H","716.5589576","533.4929176","450.2980926","391.2245926","508.3762776","490.3657176","466.29289","283.22683","209.1906","184.07332","8.7356962962963","9.0356962962963","10132"
