"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","RT at Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Number of Scans","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Max Intensity","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Average m/z","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment"
"","DGDG(4:0_26:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(4:0_26:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(4:0_26:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(4:0_26:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(4:0_26:2)+NH4",0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","DGDG(4:0_26:2)+NH4","878.58392","537.45142","519.44085","449.39902","145.08622","71.04926","375.36206","8.52266666666667","8.82266666666667","16911"
"","DGDG(5:0_10:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(5:0_10:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(5:0_10:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(5:0_10:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(5:0_10:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(5:0_10:0)+NH4","672.38048","331.24798","313.23741","229.17994","159.10174","85.0649","155.1431","1.15048055555556","1.45048055555556","13138"
"","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","DGDG(5:0_17:2)+NH4","766.45872","425.32622","407.31565","323.25818","159.10178","85.0649","249.2213","5.71525555555556","6.01525555555556","9644"
"","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(5:0_17:2)+NH4",0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","DGDG(5:0_17:2)+NH4","766.45872","425.32622","407.31565","323.25818","159.10178","85.0649","249.2213","5.72048888888889","6.02048888888889","13083"
"","DGDG(5:0_18:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(5:0_18:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(5:0_18:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(5:0_18:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(5:0_18:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(5:0_18:0)+NH4","784.50566","443.37316","425.36259","341.30512","159.1018","85.0649","267.26822","1.03301111111111","1.33301111111111","12997"
"","DGDG(5:0_20:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(5:0_20:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(5:0_20:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(5:0_20:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(5:0_20:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(5:0_20:0)+NH4","812.53697","471.40447","453.3939","369.33643","159.10183","85.0649","295.2995","1.86782083333333","2.16782083333333","11159"
"","DGDG(5:0_21:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(5:0_21:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(5:0_21:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(5:0_21:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(5:0_21:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(5:0_21:0)+NH4","826.55262","485.42012","467.40955","383.35208","159.10184","85.0649","309.31514","1.55908055555556","1.85908055555556","18812"
"","DGDG(5:0_22:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(5:0_22:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(5:0_22:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(5:0_22:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(5:0_22:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(5:0_22:0)+NH4","840.56828","499.43578","481.42521","397.36774","159.10186","85.0649","323.33078","4.10132083333333","4.40132083333333","8692"
"","DGDG(5:0_23:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(5:0_23:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(5:0_23:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(5:0_23:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(5:0_23:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(5:0_23:0)+NH4","854.58392","513.45142","495.44085","411.38338","159.10186","85.0649","337.34642","0.539469444444444","0.839469444444444","4759"
"","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(5:0_24:1)+NH4","866.58392","525.45142","507.44085","423.38338","159.10186","85.0649","349.34642","4.93215277777778","5.23215277777778","5542"
"","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(5:0_24:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(5:0_24:1)+NH4","866.58392","525.45142","507.44085","423.38338","159.10186","85.0649","349.34642","7.67033888888889","7.97033888888889","15208"
"","DGDG(5:0_25:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(5:0_25:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(5:0_25:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(5:0_25:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(5:0_25:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(5:0_25:0)+NH4","882.61522","541.48272","523.47215","439.41468","159.10188","85.0649","365.3777","1.17231944444444","1.47231944444444","16662"
"","DGDG(5:0_26:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(5:0_26:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(5:0_26:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(5:0_26:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(5:0_26:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(5:0_26:0)+NH4","896.63082","555.49832","537.48775","453.43028","159.10184","85.0649","379.39334","5.16965","5.46965","15016"
"","DGDG(6:0_17:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(6:0_17:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(6:0_17:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(6:0_17:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(6:0_17:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(6:0_17:0)+NH4","784.50566","443.37316","425.36259","327.28948","173.11744","99.08054","253.25258","1.03301111111111","1.33301111111111","12997"
"","DGDG(6:0_19:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(6:0_19:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(6:0_19:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(6:0_19:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(6:0_19:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(6:0_19:0)+NH4","812.53697","471.40447","453.3939","355.32079","173.11747","99.08054","281.28386","1.86782083333333","2.16782083333333","11159"
"","DGDG(6:0_20:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(6:0_20:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(6:0_20:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(6:0_20:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(6:0_20:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(6:0_20:0)+NH4","826.55262","485.42012","467.40955","369.33644","173.11748","99.08054","295.2995","1.55908055555556","1.85908055555556","18812"
"","DGDG(6:0_20:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(6:0_20:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(6:0_20:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(6:0_20:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(6:0_20:2)+NH4",0,0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","DGDG(6:0_20:2)+NH4","822.52132","481.38882","463.37825","365.30514","173.11746","99.08054","291.26822","4.98809583333333","5.28809583333333","13691"
"","DGDG(6:0_20:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(6:0_20:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(6:0_20:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(6:0_20:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(6:0_20:3)+NH4",0,0,0,0,0,0,0,"5.1377375","5.4377375","11246","","DGDG(6:0_20:3)+NH4","820.50566","479.37316","461.36259","363.28948","173.11744","99.08054","289.25258","5.1377375","5.4377375","11246"
"","DGDG(6:0_21:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(6:0_21:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(6:0_21:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(6:0_21:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(6:0_21:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(6:0_21:0)+NH4","840.56828","499.43578","481.42521","383.3521","173.1175","99.08054","309.31514","4.10132083333333","4.40132083333333","8692"
"","DGDG(6:0_22:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(6:0_22:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(6:0_22:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(6:0_22:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(6:0_22:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(6:0_22:0)+NH4","854.58392","513.45142","495.44085","397.36774","173.1175","99.08054","323.33078","0.539469444444444","0.839469444444444","4759"
"","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","10434","","DGDG(6:0_22:4)+NH4","846.52132","505.38882","487.37825","389.30514","173.11746","99.08054","315.26822","5.27234242424242","5.57234242424242","10434"
"","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(6:0_22:4)+NH4",0,0,0,0,0,0,0,"5.27234242424242","5.57234242424242","15493","","DGDG(6:0_22:4)+NH4","846.52132","505.38882","487.37825","389.30514","173.11746","99.08054","315.26822","5.27234242424242","5.57234242424242","15493"
"","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"4.96850277777778","5.26850277777778","3486","","DGDG(6:0_22:5)+NH4","844.50566","503.37316","485.36259","387.28948","173.11744","99.08054","313.25258","4.96850277777778","5.26850277777778","3486"
"","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(6:0_22:5)+NH4",0,0,0,0,0,0,0,"5.59221805555556","5.89221805555556","10244","","DGDG(6:0_22:5)+NH4","844.50566","503.37316","485.36259","387.28948","173.11744","99.08054","313.25258","5.59221805555556","5.89221805555556","10244"
"","DGDG(6:0_24:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(6:0_24:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(6:0_24:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(6:0_24:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(6:0_24:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(6:0_24:0)+NH4","882.61522","541.48272","523.47215","425.39904","173.11752","99.08054","351.36206","1.17231944444444","1.47231944444444","16662"
"","DGDG(6:0_25:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(6:0_25:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(6:0_25:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(6:0_25:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(6:0_25:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(6:0_25:0)+NH4","896.63082","555.49832","537.48775","439.41464","173.11748","99.08054","365.3777","5.16965","5.46965","15016"
"","DGDG(6:0_26:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(6:0_26:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(6:0_26:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(6:0_26:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(6:0_26:1)+NH4",0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","DGDG(6:0_26:1)+NH4","908.63082","567.49832","549.48775","451.41464","173.11748","99.08054","377.3777","10.3205424242424","10.6205424242424","3690"
"","DGDG(6:0_9:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(6:0_9:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(6:0_9:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(6:0_9:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(6:0_9:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(6:0_9:0)+NH4","672.38048","331.24798","313.23741","215.1643","173.11738","99.08054","141.12746","1.15048055555556","1.45048055555556","13138"
"","DGDG(7:0_16:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(7:0_16:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(7:0_16:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(7:0_16:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(7:0_16:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(7:0_16:0)+NH4","784.50566","443.37316","425.36259","313.27384","187.13308","113.09618","239.23694","1.03301111111111","1.33301111111111","12997"
"","DGDG(7:0_18:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(7:0_18:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(7:0_18:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(7:0_18:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(7:0_18:0)+NH4",0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","DGDG(7:0_18:0)+NH4","812.53697","471.40447","453.3939","341.30515","187.13311","113.09618","267.26822","1.86782083333333","2.16782083333333","11159"
"","DGDG(7:0_19:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(7:0_19:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(7:0_19:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(7:0_19:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(7:0_19:0)+NH4",0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","DGDG(7:0_19:0)+NH4","826.55262","485.42012","467.40955","355.3208","187.13312","113.09618","281.28386","1.55908055555556","1.85908055555556","18812"
"","DGDG(7:0_20:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(7:0_20:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(7:0_20:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(7:0_20:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(7:0_20:0)+NH4",0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","DGDG(7:0_20:0)+NH4","840.56828","499.43578","481.42521","369.33646","187.13314","113.09618","295.2995","4.10132083333333","4.40132083333333","8692"
"","DGDG(7:0_21:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(7:0_21:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(7:0_21:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(7:0_21:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(7:0_21:0)+NH4",0,0,0,0,0,0,0,"0.539469444444444","0.839469444444444","4759","","DGDG(7:0_21:0)+NH4","854.58392","513.45142","495.44085","383.3521","187.13314","113.09618","309.31514","0.539469444444444","0.839469444444444","4759"
"","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","DGDG(7:0_22:1)+NH4","866.58392","525.45142","507.44085","395.3521","187.13314","113.09618","321.31514","4.93215277777778","5.23215277777778","5542"
"","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(7:0_22:1)+NH4",0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","DGDG(7:0_22:1)+NH4","866.58392","525.45142","507.44085","395.3521","187.13314","113.09618","321.31514","7.67033888888889","7.97033888888889","15208"
"","DGDG(7:0_23:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(7:0_23:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(7:0_23:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(7:0_23:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(7:0_23:0)+NH4",0,0,0,0,0,0,0,"1.17231944444444","1.47231944444444","16662","","DGDG(7:0_23:0)+NH4","882.61522","541.48272","523.47215","411.3834","187.13316","113.09618","337.34642","1.17231944444444","1.47231944444444","16662"
"","DGDG(7:0_24:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(7:0_24:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(7:0_24:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(7:0_24:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(7:0_24:0)+NH4",0,0,0,0,0,0,0,"5.16965","5.46965","15016","","DGDG(7:0_24:0)+NH4","896.63082","555.49832","537.48775","425.399","187.13312","113.09618","351.36206","5.16965","5.46965","15016"
"","DGDG(7:0_8:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(7:0_8:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(7:0_8:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(7:0_8:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(7:0_8:0)+NH4",0,0,0,0,0,0,0,"1.15048055555556","1.45048055555556","13138","","DGDG(7:0_8:0)+NH4","672.38048","331.24798","313.23741","201.14866","187.13302","113.09618","127.11182","1.15048055555556","1.45048055555556","13138"
"","DGDG(8:0_15:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(8:0_15:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(8:0_15:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(8:0_15:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(8:0_15:0)+NH4",0,0,0,0,0,0,0,"1.03301111111111","1.33301111111111","12997","","DGDG(8:0_15:0)+NH4","784.50566","443.37316","425.36259","299.2582","201.14872","127.11182","225.2213","1.03301111111111","1.33301111111111","12997"
