"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","RT at Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Number of Scans","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Max Intensity","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Average m/z","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcADG","[M+NH4]+","[M-C6H9O6-NH4+H+H]+","[DAG-H20]","sn1 loss","sn2 loss","RT_min","RT_max","Comment"
"","GlcADG(16:1_22:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(16:1_22:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(16:1_22:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(16:1_22:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(16:1_22:1)+NH4",0,0,0,0,0,"6.71874696969697","7.01874696969697","11444","","GlcADG(16:1_22:1)+NH4","842.63574","649.5771","631.56654","395.35265","311.25881","6.71874696969697","7.01874696969697","11444"
"","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"5.52774444444444","5.82774444444444","2784","","GlcADG(16:1_22:2)+NH4","840.62009","647.56145","629.55089","393.337","311.2588","5.52774444444444","5.82774444444444","2784"
"","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"0.247225757575758","0.547225757575758","15133","","GlcADG(16:1_22:2)+NH4","840.62009","647.56145","629.55089","393.337","311.2588","0.247225757575758","0.547225757575758","15133"
"","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(16:1_22:2)+NH4",0,0,0,0,0,"6.12607361111111","6.42607361111111","15987","","GlcADG(16:1_22:2)+NH4","840.62009","647.56145","629.55089","393.337","311.2588","6.12607361111111","6.42607361111111","15987"
"","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.5220625","5.8220625","5412","","GlcADG(16:1_22:4)+NH4","836.58879","643.53015","625.51959","389.3057","311.25878","5.5220625","5.8220625","5412"
"","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(16:1_22:4)+NH4",0,0,0,0,0,"5.71263611111111","6.01263611111111","15223","","GlcADG(16:1_22:4)+NH4","836.58879","643.53015","625.51959","389.3057","311.25878","5.71263611111111","6.01263611111111","15223"
"","GlcADG(16:1_23:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(16:1_23:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(16:1_23:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(16:1_23:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(16:1_23:0)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(16:1_23:0)+NH4","858.66704","665.6084","647.59784","411.38395","311.25883","8.60968333333333","8.90968333333333","7384"
"","GlcADG(16:1_24:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(16:1_24:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(16:1_24:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(16:1_24:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(16:1_24:0)+NH4",0,0,0,0,0,"8.57026805555556","8.87026805555556","14681","","GlcADG(16:1_24:0)+NH4","872.68269","679.62405","661.61349","425.3996","311.25884","8.57026805555556","8.87026805555556","14681"
"","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"7.87643194444444","8.17643194444444","2623","","GlcADG(16:1_24:1)+NH4","870.66704","677.6084","659.59784","423.38395","311.25883","7.87643194444444","8.17643194444444","2623"
"","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(16:1_24:1)+NH4",0,0,0,0,0,"8.22024861111111","8.52024861111111","8841","","GlcADG(16:1_24:1)+NH4","870.66704","677.6084","659.59784","423.38395","311.25883","8.22024861111111","8.52024861111111","8841"
"","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.8500625","6.1500625","2591","","GlcADG(16:1_24:4)+NH4","864.62009","671.56145","653.55089","417.337","311.2588","5.8500625","6.1500625","2591"
"","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.29032916666667","5.59032916666667","3468","","GlcADG(16:1_24:4)+NH4","864.62009","671.56145","653.55089","417.337","311.2588","5.29032916666667","5.59032916666667","3468"
"","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(16:1_24:4)+NH4",0,0,0,0,0,"5.63189545454546","5.93189545454546","10743","","GlcADG(16:1_24:4)+NH4","864.62009","671.56145","653.55089","417.337","311.2588","5.63189545454546","5.93189545454546","10743"
"","GlcADG(16:1_4:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(16:1_4:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(16:1_4:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(16:1_4:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(16:1_4:0)+NH4",0,0,0,0,0,"0.481425","0.781425","13640","","GlcADG(16:1_4:0)+NH4","592.36968","399.31104","381.30048","145.0866","311.25864","0.481425","0.781425","13640"
"","GlcADG(16:1_8:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(16:1_8:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(16:1_8:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(16:1_8:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(16:1_8:0)+NH4",0,0,0,0,0,"7.05265277777778","7.35265277777778","3126","","GlcADG(16:1_8:0)+NH4","648.43229","455.37365","437.36309","201.1492","311.25868","7.05265277777778","7.35265277777778","3126"
"","GlcADG(17:0_18:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:0_18:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:0_18:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:0_18:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:0_18:1)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:0_18:1)+NH4","802.60444","609.5458","591.53524","339.29007","327.29007","5.75924583333333","6.05924583333333","6338"
"","GlcADG(17:0_18:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:0_18:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:0_18:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:0_18:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:0_18:2)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:0_18:2)+NH4","800.58879","607.53015","589.51959","337.27442","327.29006","5.83374444444444","6.13374444444444","18887"
"","GlcADG(17:0_19:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(17:0_19:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(17:0_19:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(17:0_19:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(17:0_19:0)+NH4",0,0,0,0,0,"7.26433611111111","7.56433611111111","15984","","GlcADG(17:0_19:0)+NH4","818.63574","625.5771","607.56654","355.32137","327.29009","7.26433611111111","7.56433611111111","15984"
"","GlcADG(17:0_20:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:0_20:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:0_20:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:0_20:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:0_20:1)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:0_20:1)+NH4","830.63574","637.5771","619.56654","367.32137","327.29009","7.71712916666667","8.01712916666667","4031"
"","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:0_20:2)+NH4","828.62009","635.56145","617.55089","365.30572","327.29008","6.69359305555556","6.99359305555556","3729"
"","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:0_20:2)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:0_20:2)+NH4","828.62009","635.56145","617.55089","365.30572","327.29008","6.75024444444444","7.05024444444444","17245"
"","GlcADG(17:0_20:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:0_20:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:0_20:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:0_20:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:0_20:4)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:0_20:4)+NH4","824.58879","631.53015","613.51959","361.27442","327.29006","5.38813472222222","5.68813472222222","3456"
"","GlcADG(17:0_21:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(17:0_21:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(17:0_21:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(17:0_21:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(17:0_21:0)+NH4",0,0,0,0,0,"8.47665555555556","8.77665555555556","2661","","GlcADG(17:0_21:0)+NH4","846.66704","653.6084","635.59784","383.35267","327.29011","8.47665555555556","8.77665555555556","2661"
"","GlcADG(17:0_22:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(17:0_22:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(17:0_22:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(17:0_22:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(17:0_22:1)+NH4",0,0,0,0,0,"8.60968333333333","8.90968333333333","7384","","GlcADG(17:0_22:1)+NH4","858.66704","665.6084","647.59784","395.35267","327.29011","8.60968333333333","8.90968333333333","7384"
"","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.84678611111111","6.14678611111111","3421","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.84678611111111","6.14678611111111","3421","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.84678611111111","6.14678611111111","3421","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.84678611111111","6.14678611111111","3421","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.84678611111111","6.14678611111111","3421","","GlcADG(17:0_22:5)+NH4","850.60444","657.5458","639.53524","387.29007","327.29007","5.84678611111111","6.14678611111111","3421"
"","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.30077083333333","5.60077083333333","9636","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.30077083333333","5.60077083333333","9636","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.30077083333333","5.60077083333333","9636","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.30077083333333","5.60077083333333","9636","","GlcADG(17:0_22:5)+NH4",0,0,0,0,0,"5.30077083333333","5.60077083333333","9636","","GlcADG(17:0_22:5)+NH4","850.60444","657.5458","639.53524","387.29007","327.29007","5.30077083333333","5.60077083333333","9636"
"","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"8.28142222222222","8.58142222222222","11886","","GlcADG(17:0_26:0)+NH4","916.74529","723.68665","705.67609","453.43092","327.29016","8.28142222222222","8.58142222222222","11886"
"","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(17:0_26:0)+NH4",0,0,0,0,0,"0.86625277777778","1.16625277777778","14466","","GlcADG(17:0_26:0)+NH4","916.74529","723.68665","705.67609","453.43092","327.29016","0.86625277777778","1.16625277777778","14466"
"","GlcADG(17:0_26:1)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(17:0_26:1)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(17:0_26:1)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(17:0_26:1)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(17:0_26:1)+NH4",0,0,0,0,0,"11.5700388888889","11.8700388888889","5589","","GlcADG(17:0_26:1)+NH4","914.72964","721.671","703.66044","451.41527","327.29015","11.5700388888889","11.8700388888889","5589"
"","GlcADG(17:0_8:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(17:0_8:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(17:0_8:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(17:0_8:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(17:0_8:0)+NH4",0,0,0,0,0,"0.46787","0.76787","15579","","GlcADG(17:0_8:0)+NH4","664.46359","471.40495","453.39439","201.14922","327.28998","0.46787","0.76787","15579"
"","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"0.578043055555556","0.878043055555556","1483","","GlcADG(17:0_9:0)+NH4","678.47924","485.4206","467.41004","215.16487","327.28999","0.578043055555556","0.878043055555556","1483"
"","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1180833333333","15.4180833333333","8759","","GlcADG(17:0_9:0)+NH4","678.47924","485.4206","467.41004","215.16487","327.28999","15.1180833333333","15.4180833333333","8759"
"","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"8.17720416666667","8.47720416666667","13856","","GlcADG(17:0_9:0)+NH4","678.47924","485.4206","467.41004","215.16487","327.28999","8.17720416666667","8.47720416666667","13856"
"","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.1499930555556","15.4499930555556","15841","","GlcADG(17:0_9:0)+NH4","678.47924","485.4206","467.41004","215.16487","327.28999","15.1499930555556","15.4499930555556","15841"
"","GlcADG(17:0_9:0)+NH4",0,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(17:0_9:0)+NH4",15.7922,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(17:0_9:0)+NH4",1,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(17:0_9:0)+NH4",956.5961,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(17:0_9:0)+NH4",678.4808,0,0,0,0,"15.5379930555556","15.8379930555556","15850","","GlcADG(17:0_9:0)+NH4","678.47924","485.4206","467.41004","215.16487","327.28999","15.5379930555556","15.8379930555556","15850"
"","GlcADG(17:1_18:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:1_18:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:1_18:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:1_18:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:1_18:0)+NH4",0,0,0,0,0,"5.75924583333333","6.05924583333333","6338","","GlcADG(17:1_18:0)+NH4","802.60444","609.5458","591.53524","341.30571","325.27443","5.75924583333333","6.05924583333333","6338"
"","GlcADG(17:1_18:1)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:1_18:1)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:1_18:1)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:1_18:1)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:1_18:1)+NH4",0,0,0,0,0,"5.83374444444444","6.13374444444444","18887","","GlcADG(17:1_18:1)+NH4","800.58879","607.53015","589.51959","339.29006","325.27442","5.83374444444444","6.13374444444444","18887"
"","GlcADG(17:1_19:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(17:1_19:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(17:1_19:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(17:1_19:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(17:1_19:0)+NH4",0,0,0,0,0,"6.54292777777778","6.84292777777778","3955","","GlcADG(17:1_19:0)+NH4","816.62009","623.56145","605.55089","355.32136","325.27444","6.54292777777778","6.84292777777778","3955"
"","GlcADG(17:1_20:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:1_20:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:1_20:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:1_20:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:1_20:0)+NH4",0,0,0,0,0,"7.71712916666667","8.01712916666667","4031","","GlcADG(17:1_20:0)+NH4","830.63574","637.5771","619.56654","369.33701","325.27445","7.71712916666667","8.01712916666667","4031"
"","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.69359305555556","6.99359305555556","3729","","GlcADG(17:1_20:1)+NH4","828.62009","635.56145","617.55089","367.32136","325.27444","6.69359305555556","6.99359305555556","3729"
"","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:1_20:1)+NH4",0,0,0,0,0,"6.75024444444444","7.05024444444444","17245","","GlcADG(17:1_20:1)+NH4","828.62009","635.56145","617.55089","367.32136","325.27444","6.75024444444444","7.05024444444444","17245"
"","GlcADG(17:1_20:3)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:1_20:3)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:1_20:3)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:1_20:3)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:1_20:3)+NH4",0,0,0,0,0,"5.38813472222222","5.68813472222222","3456","","GlcADG(17:1_20:3)+NH4","824.58879","631.53015","613.51959","363.29006","325.27442","5.38813472222222","5.68813472222222","3456"
