"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment"
"","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.73516111111111","9.03516111111111","9856","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","8.73516111111111","9.03516111111111","9856"
"","Plasmanyl-PE(O-18:0/22:5)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-18:0/22:5)+H",6.484857,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-18:0/22:5)+H",1,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-18:0/22:5)+H",44640.94,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-18:0/22:5)+H",780.589,0,0,0,0,0,"6.31226527777778","6.61226527777778","11408","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","6.31226527777778","6.61226527777778","11408"
"","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"6.64087222222222","6.94087222222222","13006","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","6.64087222222222","6.94087222222222","13006"
"","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.5624625","8.8624625","16089","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","8.5624625","8.8624625","16089"
"","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"7.43086363636364","7.73086363636364","17238","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","7.43086363636364","7.73086363636364","17238"
"","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-18:0/22:5)+H",0,0,0,0,0,0,"8.88868055555555","9.18868055555555","17957","","Plasmanyl-PE(O-18:0/22:5)+H","780.59025","639.57114","327.32579","313.25265","387.28943","142.02639","8.88868055555555","9.18868055555555","17957"
"","Plasmanyl-PE(O-18:0/22:6)+H",1,1,0,1,0,0,"8.16670972222222","8.46670972222222","894","","Plasmanyl-PE(O-18:0/22:6)+H",8.321677,8.321677,0,8.321677,0,0,"8.16670972222222","8.46670972222222","894","","Plasmanyl-PE(O-18:0/22:6)+H",1,1,0,1,0,0,"8.16670972222222","8.46670972222222","894","","Plasmanyl-PE(O-18:0/22:6)+H",14572.78,56345.52,0,1272.149,0,0,"8.16670972222222","8.46670972222222","894","","Plasmanyl-PE(O-18:0/22:6)+H",778.5746,637.556,0,311.2362,0,0,"8.16670972222222","8.46670972222222","894","","Plasmanyl-PE(O-18:0/22:6)+H","778.57455","637.55544","327.32579","311.23695","385.27373","142.02639","8.16670972222222","8.46670972222222","894"
"","Plasmanyl-PE(O-18:0/22:6)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmanyl-PE(O-18:0/22:6)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmanyl-PE(O-18:0/22:6)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmanyl-PE(O-18:0/22:6)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmanyl-PE(O-18:0/22:6)+H",0,0,0,0,0,0,"8.55210833333333","8.85210833333333","9249","","Plasmanyl-PE(O-18:0/22:6)+H","778.57455","637.55544","327.32579","311.23695","385.27373","142.02639","8.55210833333333","8.85210833333333","9249"
"","Plasmanyl-PE(O-18:0/8:0)+H",0,0,0,0,0,0,"3.366125","3.666125","7810","","Plasmanyl-PE(O-18:0/8:0)+H",0,0,0,0,0,0,"3.366125","3.666125","7810","","Plasmanyl-PE(O-18:0/8:0)+H",0,0,0,0,0,0,"3.366125","3.666125","7810","","Plasmanyl-PE(O-18:0/8:0)+H",0,0,0,0,0,0,"3.366125","3.666125","7810","","Plasmanyl-PE(O-18:0/8:0)+H",0,0,0,0,0,0,"3.366125","3.666125","7810","","Plasmanyl-PE(O-18:0/8:0)+H","594.44935","453.43024","327.32579","127.11175","201.14853","142.02639","3.366125","3.666125","7810"
"","Plasmanyl-PE(O-20:0/13:0)+H",0,0,0,0,0,0,"6.71965138888889","7.01965138888889","1066","","Plasmanyl-PE(O-20:0/13:0)+H",0,0,0,0,0,0,"6.71965138888889","7.01965138888889","1066","","Plasmanyl-PE(O-20:0/13:0)+H",0,0,0,0,0,0,"6.71965138888889","7.01965138888889","1066","","Plasmanyl-PE(O-20:0/13:0)+H",0,0,0,0,0,0,"6.71965138888889","7.01965138888889","1066","","Plasmanyl-PE(O-20:0/13:0)+H",0,0,0,0,0,0,"6.71965138888889","7.01965138888889","1066","","Plasmanyl-PE(O-20:0/13:0)+H","692.55895","551.53984","355.35709","197.19005","271.22683","142.02639","6.71965138888889","7.01965138888889","1066"
"","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.33104861111111","7.63104861111111","2469","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.33104861111111","7.63104861111111","2469","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.33104861111111","7.63104861111111","2469","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.33104861111111","7.63104861111111","2469","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.33104861111111","7.63104861111111","2469","","Plasmanyl-PE(O-20:0/14:0)+H","706.57455","565.55544","355.35709","211.20565","285.24243","142.02639","7.33104861111111","7.63104861111111","2469"
"","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"9.31048194444444","9.61048194444444","13574","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"9.31048194444444","9.61048194444444","13574","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"9.31048194444444","9.61048194444444","13574","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"9.31048194444444","9.61048194444444","13574","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"9.31048194444444","9.61048194444444","13574","","Plasmanyl-PE(O-20:0/14:0)+H","706.57455","565.55544","355.35709","211.20565","285.24243","142.02639","9.31048194444444","9.61048194444444","13574"
"","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.13543472222222","7.43543472222222","15338","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.13543472222222","7.43543472222222","15338","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.13543472222222","7.43543472222222","15338","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.13543472222222","7.43543472222222","15338","","Plasmanyl-PE(O-20:0/14:0)+H",0,0,0,0,0,0,"7.13543472222222","7.43543472222222","15338","","Plasmanyl-PE(O-20:0/14:0)+H","706.57455","565.55544","355.35709","211.20565","285.24243","142.02639","7.13543472222222","7.43543472222222","15338"
"","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"8.29211805555556","8.59211805555556","2770","","Plasmanyl-PE(O-20:0/14:1)+H","704.55895","563.53984","355.35709","209.19005","283.22683","142.02639","8.29211805555556","8.59211805555556","2770"
"","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"7.151225","7.451225","11381","","Plasmanyl-PE(O-20:0/14:1)+H","704.55895","563.53984","355.35709","209.19005","283.22683","142.02639","7.151225","7.451225","11381"
"","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PE(O-20:0/14:1)+H",0,0,0,0,0,0,"9.22618571428571","9.52618571428571","14373","","Plasmanyl-PE(O-20:0/14:1)+H","704.55895","563.53984","355.35709","209.19005","283.22683","142.02639","9.22618571428571","9.52618571428571","14373"
"","Plasmanyl-PE(O-20:0/15:0)+H",1,0,0,0,0,0,"7.93372916666667","8.23372916666667","168","","Plasmanyl-PE(O-20:0/15:0)+H",8.125407,0,0,0,0,0,"7.93372916666667","8.23372916666667","168","","Plasmanyl-PE(O-20:0/15:0)+H",1,0,0,0,0,0,"7.93372916666667","8.23372916666667","168","","Plasmanyl-PE(O-20:0/15:0)+H",1267757,0,0,0,0,0,"7.93372916666667","8.23372916666667","168","","Plasmanyl-PE(O-20:0/15:0)+H",720.5903,0,0,0,0,0,"7.93372916666667","8.23372916666667","168","","Plasmanyl-PE(O-20:0/15:0)+H","720.59025","579.57114","355.35709","225.22135","299.25813","142.02639","7.93372916666667","8.23372916666667","168"
"","Plasmanyl-PE(O-20:0/15:1)+H",1,0,0,0,0,0,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PE(O-20:0/15:1)+H",7.872663,0,0,0,0,0,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PE(O-20:0/15:1)+H",2,0,0,0,0,0,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PE(O-20:0/15:1)+H",740660.8,0,0,0,0,0,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PE(O-20:0/15:1)+H",718.57525,0,0,0,0,0,"7.75862638888889","8.05862638888889","197","","Plasmanyl-PE(O-20:0/15:1)+H","718.57455","577.55544","355.35709","223.20565","297.24243","142.02639","7.75862638888889","8.05862638888889","197"
"","Plasmanyl-PE(O-20:0/15:1)+H",1,0,0,0,0,0,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PE(O-20:0/15:1)+H",7.144014,0,0,0,0,0,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PE(O-20:0/15:1)+H",1,0,0,0,0,0,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PE(O-20:0/15:1)+H",178567.1,0,0,0,0,0,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PE(O-20:0/15:1)+H",718.576,0,0,0,0,0,"6.86943888888889","7.16943888888889","699","","Plasmanyl-PE(O-20:0/15:1)+H","718.57455","577.55544","355.35709","223.20565","297.24243","142.02639","6.86943888888889","7.16943888888889","699"
"","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.28353333333333","8.58353333333333","2123","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.28353333333333","8.58353333333333","2123","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.28353333333333","8.58353333333333","2123","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.28353333333333","8.58353333333333","2123","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.28353333333333","8.58353333333333","2123","","Plasmanyl-PE(O-20:0/16:0)+H","734.60585","593.58674","355.35709","239.23695","313.27373","142.02639","8.28353333333333","8.58353333333333","2123"
"","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.48503888888889","8.78503888888889","2416","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.48503888888889","8.78503888888889","2416","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.48503888888889","8.78503888888889","2416","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.48503888888889","8.78503888888889","2416","","Plasmanyl-PE(O-20:0/16:0)+H",0,0,0,0,0,0,"8.48503888888889","8.78503888888889","2416","","Plasmanyl-PE(O-20:0/16:0)+H","734.60585","593.58674","355.35709","239.23695","313.27373","142.02639","8.48503888888889","8.78503888888889","2416"
"","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.12406805555556","8.42406805555556","1753","","Plasmanyl-PE(O-20:0/16:1)+H","732.59025","591.57114","355.35709","237.22135","311.25813","142.02639","8.12406805555556","8.42406805555556","1753"
"","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"9.3638375","9.6638375","11656","","Plasmanyl-PE(O-20:0/16:1)+H","732.59025","591.57114","355.35709","237.22135","311.25813","142.02639","9.3638375","9.6638375","11656"
"","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PE(O-20:0/16:1)+H",0,0,0,0,0,0,"8.31044848484848","8.61044848484848","12846","","Plasmanyl-PE(O-20:0/16:1)+H","732.59025","591.57114","355.35709","237.22135","311.25813","142.02639","8.31044848484848","8.61044848484848","12846"
"","Plasmanyl-PE(O-20:0/17:0)+H",1,0,0,0,0,0,"9.018525","9.318525","632","","Plasmanyl-PE(O-20:0/17:0)+H",9.181929,0,0,0,0,0,"9.018525","9.318525","632","","Plasmanyl-PE(O-20:0/17:0)+H",1,0,0,0,0,0,"9.018525","9.318525","632","","Plasmanyl-PE(O-20:0/17:0)+H",356934.3,0,0,0,0,0,"9.018525","9.318525","632","","Plasmanyl-PE(O-20:0/17:0)+H",748.6232,0,0,0,0,0,"9.018525","9.318525","632","","Plasmanyl-PE(O-20:0/17:0)+H","748.62155","607.60244","355.35709","253.25265","327.28943","142.02639","9.018525","9.318525","632"
"","Plasmanyl-PE(O-20:0/17:1)+H",1,0,0,0,0,0,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PE(O-20:0/17:1)+H",8.12022,0,0,0,0,0,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PE(O-20:0/17:1)+H",2,0,0,0,0,0,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PE(O-20:0/17:1)+H",2061740,0,0,0,0,0,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PE(O-20:0/17:1)+H",746.6059,0,0,0,0,0,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PE(O-20:0/17:1)+H","746.60585","605.58674","355.35709","251.23695","325.27373","142.02639","7.97837916666667","8.27837916666667","130"
"","Plasmanyl-PE(O-20:0/17:1)+H",1,0,0,0,0,0,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PE(O-20:0/17:1)+H",8.923824,0,0,0,0,0,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PE(O-20:0/17:1)+H",1,0,0,0,0,0,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PE(O-20:0/17:1)+H",5078.562,0,0,0,0,0,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PE(O-20:0/17:1)+H",746.6073,0,0,0,0,0,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PE(O-20:0/17:1)+H","746.60585","605.58674","355.35709","251.23695","325.27373","142.02639","8.86561944444444","9.16561944444444","2012"
"","Plasmanyl-PE(O-20:0/17:2)+H",1,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PE(O-20:0/17:2)+H",7.230513,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PE(O-20:0/17:2)+H",2,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PE(O-20:0/17:2)+H",3348612,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PE(O-20:0/17:2)+H",744.5904,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PE(O-20:0/17:2)+H","744.59025","603.57114","355.35709","249.22135","323.25813","142.02639","7.08499861111111","7.38499861111111","107"
"","Plasmanyl-PE(O-20:0/17:2)+H",1,0,0,0,0,1,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PE(O-20:0/17:2)+H",8.027212,0,0,0,0,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PE(O-20:0/17:2)+H",4,0,0,0,0,2,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PE(O-20:0/17:2)+H",877574.1,0,0,0,0,4066.147,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PE(O-20:0/17:2)+H",744.590575,0,0,0,0,142.0265,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PE(O-20:0/17:2)+H","744.59025","603.57114","355.35709","249.22135","323.25813","142.02639","7.82195138888889","8.12195138888889","162"
"","Plasmanyl-PE(O-20:0/18:0)+H",0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PE(O-20:0/18:0)+H",0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PE(O-20:0/18:0)+H",0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PE(O-20:0/18:0)+H",0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PE(O-20:0/18:0)+H",0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PE(O-20:0/18:0)+H","762.63715","621.61804","355.35709","267.26825","341.30503","142.02639","9.5857","9.8857","18129"
"","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmanyl-PE(O-20:0/18:2)+H","758.60585","617.58674","355.35709","263.23695","337.27373","142.02639","7.68438194444444","7.98438194444444","1523"
"","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmanyl-PE(O-20:0/18:2)+H","758.60585","617.58674","355.35709","263.23695","337.27373","142.02639","8.17757222222222","8.47757222222222","1725"
"","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmanyl-PE(O-20:0/18:2)+H","758.60585","617.58674","355.35709","263.23695","337.27373","142.02639","10.1578666666667","10.4578666666667","4902"
"","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmanyl-PE(O-20:0/18:2)+H","758.60585","617.58674","355.35709","263.23695","337.27373","142.02639","8.19072638888889","8.49072638888889","12721"
"","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PE(O-20:0/18:2)+H",0,0,0,0,0,0,"9.53611515151515","9.83611515151515","19054","","Plasmanyl-PE(O-20:0/18:2)+H","758.60585","617.58674","355.35709","263.23695","337.27373","142.02639","9.53611515151515","9.83611515151515","19054"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.25920555555556","7.55920555555556","867","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.25920555555556","7.55920555555556","867","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.25920555555556","7.55920555555556","867","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.25920555555556","7.55920555555556","867","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.25920555555556","7.55920555555556","867","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","7.25920555555556","7.55920555555556","867"
"","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.47061527777778","7.77061527777778","995","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.47061527777778","7.77061527777778","995","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.47061527777778","7.77061527777778","995","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.47061527777778","7.77061527777778","995","","Plasmanyl-PE(O-20:0/18:3)+H",0,0,0,0,0,0,"7.47061527777778","7.77061527777778","995","","Plasmanyl-PE(O-20:0/18:3)+H","756.59025","615.57114","355.35709","261.22135","335.25813","142.02639","7.47061527777778","7.77061527777778","995"
