"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PE","[M+H]+","NL_head","NL_T2RCO","T2_RCO+","T2RCOO+58","head","RT_min","RT_max","Comment"
"","Plasmenyl-PE(P-20:0/22:6)+H",0,0,0,0,0,0,"7.77895","8.07895","17188","","Plasmenyl-PE(P-20:0/22:6)+H",0,0,0,0,0,0,"7.77895","8.07895","17188","","Plasmenyl-PE(P-20:0/22:6)+H",0,0,0,0,0,0,"7.77895","8.07895","17188","","Plasmenyl-PE(P-20:0/22:6)+H",0,0,0,0,0,0,"7.77895","8.07895","17188","","Plasmenyl-PE(P-20:0/22:6)+H",0,0,0,0,0,0,"7.77895","8.07895","17188","","Plasmenyl-PE(P-20:0/22:6)+H","804.59016","663.57105","353.3414","311.23695","385.27373","142.02639","7.77895","8.07895","17188"
"","Plasmenyl-PE(P-20:0/23:0)+H",0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PE(P-20:0/23:0)+H",0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PE(P-20:0/23:0)+H",0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PE(P-20:0/23:0)+H",0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PE(P-20:0/23:0)+H",0,0,0,0,0,0,"10.4422966666667","10.7422966666667","14591","","Plasmenyl-PE(P-20:0/23:0)+H","830.69976","689.68065","353.3414","337.34655","411.38333","142.02639","10.4422966666667","10.7422966666667","14591"
"","Plasmenyl-PE(P-20:0/24:1)+H",0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PE(P-20:0/24:1)+H",0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PE(P-20:0/24:1)+H",0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PE(P-20:0/24:1)+H",0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PE(P-20:0/24:1)+H",0,0,0,0,0,0,"10.9014777777778","11.2014777777778","19165","","Plasmenyl-PE(P-20:0/24:1)+H","842.69976","701.68065","353.3414","349.34655","423.38333","142.02639","10.9014777777778","11.2014777777778","19165"
"","Plasmenyl-PE(P-20:1/14:0)+H",1,1,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PE(P-20:1/14:0)+H",8.352914,8.352914,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PE(P-20:1/14:0)+H",1,1,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PE(P-20:1/14:0)+H",6032.236,15565.86,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PE(P-20:1/14:0)+H",702.5429,561.5247,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PE(P-20:1/14:0)+H","702.54326","561.52415","351.3258","211.20565","285.24243","142.02639","8.13996527777778","8.43996527777778","1023"
"","Plasmenyl-PE(P-20:1/14:0)+H",0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PE(P-20:1/14:0)+H",0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PE(P-20:1/14:0)+H",0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PE(P-20:1/14:0)+H",0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PE(P-20:1/14:0)+H",0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PE(P-20:1/14:0)+H","702.54326","561.52415","351.3258","211.20565","285.24243","142.02639","7.41902083333333","7.71902083333333","15955"
"","Plasmenyl-PE(P-20:1/14:1)+H",1,1,0,0,0,0,"7.21744861111111","7.51744861111111","574","","Plasmenyl-PE(P-20:1/14:1)+H",7.404381,7.404381,0,0,0,0,"7.21744861111111","7.51744861111111","574","","Plasmenyl-PE(P-20:1/14:1)+H",1,1,0,0,0,0,"7.21744861111111","7.51744861111111","574","","Plasmenyl-PE(P-20:1/14:1)+H",16014.32,81078,0,0,0,0,"7.21744861111111","7.51744861111111","574","","Plasmenyl-PE(P-20:1/14:1)+H",700.5283,559.5092,0,0,0,0,"7.21744861111111","7.51744861111111","574","","Plasmenyl-PE(P-20:1/14:1)+H","700.52766","559.50855","351.3258","209.19005","283.22683","142.02639","7.21744861111111","7.51744861111111","574"
"","Plasmenyl-PE(P-20:1/14:1)+H",0,0,0,0,0,0,"12.1304388888889","12.4304388888889","11033","","Plasmenyl-PE(P-20:1/14:1)+H",0,0,0,0,0,0,"12.1304388888889","12.4304388888889","11033","","Plasmenyl-PE(P-20:1/14:1)+H",0,0,0,0,0,0,"12.1304388888889","12.4304388888889","11033","","Plasmenyl-PE(P-20:1/14:1)+H",0,0,0,0,0,0,"12.1304388888889","12.4304388888889","11033","","Plasmenyl-PE(P-20:1/14:1)+H",0,0,0,0,0,0,"12.1304388888889","12.4304388888889","11033","","Plasmenyl-PE(P-20:1/14:1)+H","700.52766","559.50855","351.3258","209.19005","283.22683","142.02639","12.1304388888889","12.4304388888889","11033"
"","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PE(P-20:1/15:0)+H",6.856732,0,0,0,0,0,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PE(P-20:1/15:0)+H",73595.97,0,0,0,0,0,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PE(P-20:1/15:0)+H",716.5604,0,0,0,0,0,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PE(P-20:1/15:0)+H","716.55896","575.53985","351.3258","225.22135","299.25813","142.02639","6.66181805555556","6.96181805555556","1083"
"","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PE(P-20:1/15:0)+H","716.55896","575.53985","351.3258","225.22135","299.25813","142.02639","5.83862777777778","6.13862777777778","2703"
"","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PE(P-20:1/15:0)+H",6.856732,0,0,0,0,0,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PE(P-20:1/15:0)+H",73595.97,0,0,0,0,0,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PE(P-20:1/15:0)+H",716.5604,0,0,0,0,0,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PE(P-20:1/15:0)+H","716.55896","575.53985","351.3258","225.22135","299.25813","142.02639","6.64093611111111","6.94093611111111","9134"
"","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PE(P-20:1/15:0)+H",0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PE(P-20:1/15:0)+H","716.55896","575.53985","351.3258","225.22135","299.25813","142.02639","8.7356962962963","9.0356962962963","10132"
"","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PE(P-20:1/15:0)+H",6.856732,0,0,0,0,0,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PE(P-20:1/15:0)+H",1,0,0,0,0,0,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PE(P-20:1/15:0)+H",73595.97,0,0,0,0,0,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PE(P-20:1/15:0)+H",716.5604,0,0,0,0,0,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PE(P-20:1/15:0)+H","716.55896","575.53985","351.3258","225.22135","299.25813","142.02639","6.77170138888889","7.07170138888889","18325"
"","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"7.80099166666667","8.10099166666667","2941","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"7.80099166666667","8.10099166666667","2941","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"7.80099166666667","8.10099166666667","2941","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"7.80099166666667","8.10099166666667","2941","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"7.80099166666667","8.10099166666667","2941","","Plasmenyl-PE(P-20:1/15:1)+H","714.54326","573.52415","351.3258","223.20565","297.24243","142.02639","7.80099166666667","8.10099166666667","2941"
"","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.64565277777778","5.94565277777778","6244","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.64565277777778","5.94565277777778","6244","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.64565277777778","5.94565277777778","6244","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.64565277777778","5.94565277777778","6244","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.64565277777778","5.94565277777778","6244","","Plasmenyl-PE(P-20:1/15:1)+H","714.54326","573.52415","351.3258","223.20565","297.24243","142.02639","5.64565277777778","5.94565277777778","6244"
"","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14956805555555","5.44956805555555","8139","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14956805555555","5.44956805555555","8139","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14956805555555","5.44956805555555","8139","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14956805555555","5.44956805555555","8139","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14956805555555","5.44956805555555","8139","","Plasmenyl-PE(P-20:1/15:1)+H","714.54326","573.52415","351.3258","223.20565","297.24243","142.02639","5.14956805555555","5.44956805555555","8139"
"","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.46767777777778","5.76767777777778","8246","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.46767777777778","5.76767777777778","8246","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.46767777777778","5.76767777777778","8246","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.46767777777778","5.76767777777778","8246","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.46767777777778","5.76767777777778","8246","","Plasmenyl-PE(P-20:1/15:1)+H","714.54326","573.52415","351.3258","223.20565","297.24243","142.02639","5.46767777777778","5.76767777777778","8246"
"","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14429583333333","5.44429583333333","13871","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14429583333333","5.44429583333333","13871","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14429583333333","5.44429583333333","13871","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14429583333333","5.44429583333333","13871","","Plasmenyl-PE(P-20:1/15:1)+H",0,0,0,0,0,0,"5.14429583333333","5.44429583333333","13871","","Plasmenyl-PE(P-20:1/15:1)+H","714.54326","573.52415","351.3258","223.20565","297.24243","142.02639","5.14429583333333","5.44429583333333","13871"
"","Plasmenyl-PE(P-20:1/16:0)+H",1,1,0,0,0,0,"9.20176666666667","9.50176666666667","1235","","Plasmenyl-PE(P-20:1/16:0)+H",9.37348,9.37348,0,0,0,0,"9.20176666666667","9.50176666666667","1235","","Plasmenyl-PE(P-20:1/16:0)+H",1,1,0,0,0,0,"9.20176666666667","9.50176666666667","1235","","Plasmenyl-PE(P-20:1/16:0)+H",7793.215,32615.5,0,0,0,0,"9.20176666666667","9.50176666666667","1235","","Plasmenyl-PE(P-20:1/16:0)+H",730.5742,589.5562,0,0,0,0,"9.20176666666667","9.50176666666667","1235","","Plasmenyl-PE(P-20:1/16:0)+H","730.57456","589.55545","351.3258","239.23695","313.27373","142.02639","9.20176666666667","9.50176666666667","1235"
"","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.04608055555555","7.34608055555555","5546","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.04608055555555","7.34608055555555","5546","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.04608055555555","7.34608055555555","5546","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.04608055555555","7.34608055555555","5546","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.04608055555555","7.34608055555555","5546","","Plasmenyl-PE(P-20:1/16:0)+H","730.57456","589.55545","351.3258","239.23695","313.27373","142.02639","7.04608055555555","7.34608055555555","5546"
"","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmenyl-PE(P-20:1/16:0)+H","730.57456","589.55545","351.3258","239.23695","313.27373","142.02639","7.23081805555556","7.53081805555556","9368"
"","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PE(P-20:1/16:0)+H",0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmenyl-PE(P-20:1/16:0)+H","730.57456","589.55545","351.3258","239.23695","313.27373","142.02639","7.05109166666667","7.35109166666667","17349"
"","Plasmenyl-PE(P-20:1/16:1)+H",1,1,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PE(P-20:1/16:1)+H",8.539091,8.539091,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PE(P-20:1/16:1)+H",1,1,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PE(P-20:1/16:1)+H",33965.3,156014,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PE(P-20:1/16:1)+H",728.5604,587.541,0,0,0,0,"8.35855694444444","8.65855694444444","381","","Plasmenyl-PE(P-20:1/16:1)+H","728.55896","587.53985","351.3258","237.22135","311.25813","142.02639","8.35855694444444","8.65855694444444","381"
"","Plasmenyl-PE(P-20:1/17:0)+H",1,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PE(P-20:1/17:0)+H",7.230513,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PE(P-20:1/17:0)+H",2,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PE(P-20:1/17:0)+H",3348612,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PE(P-20:1/17:0)+H",744.5904,0,0,0,0,0,"7.08499861111111","7.38499861111111","107","","Plasmenyl-PE(P-20:1/17:0)+H","744.59026","603.57115","351.3258","253.25265","327.28943","142.02639","7.08499861111111","7.38499861111111","107"
"","Plasmenyl-PE(P-20:1/17:0)+H",1,0,0,0,0,1,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PE(P-20:1/17:0)+H",8.027212,0,0,0,0,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PE(P-20:1/17:0)+H",4,0,0,0,0,2,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PE(P-20:1/17:0)+H",877574.1,0,0,0,0,4066.147,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PE(P-20:1/17:0)+H",744.590575,0,0,0,0,142.0265,"7.82195138888889","8.12195138888889","162","","Plasmenyl-PE(P-20:1/17:0)+H","744.59026","603.57115","351.3258","253.25265","327.28943","142.02639","7.82195138888889","8.12195138888889","162"
"","Plasmenyl-PE(P-20:1/17:1)+H",1,0,0,0,0,1,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PE(P-20:1/17:1)+H",7.097293,0,0,0,0,6.923258,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PE(P-20:1/17:1)+H",3,0,0,0,0,1,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PE(P-20:1/17:1)+H",2427263,0,0,0,0,1105.821,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PE(P-20:1/17:1)+H",742.575,0,0,0,0,142.0266,"6.89165555555555","7.19165555555555","82","","Plasmenyl-PE(P-20:1/17:1)+H","742.57456","601.55545","351.3258","251.23695","325.27373","142.02639","6.89165555555555","7.19165555555555","82"
"","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmenyl-PE(P-20:1/17:1)+H","742.57456","601.55545","351.3258","251.23695","325.27373","142.02639","8.96104285714286","9.26104285714286","12399"
"","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmenyl-PE(P-20:1/17:1)+H","742.57456","601.55545","351.3258","251.23695","325.27373","142.02639","6.2410625","6.5410625","12734"
"","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PE(P-20:1/17:1)+H",0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmenyl-PE(P-20:1/17:1)+H","742.57456","601.55545","351.3258","251.23695","325.27373","142.02639","7.9415","8.2415","18334"
"","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmenyl-PE(P-20:1/17:2)+H","740.55896","599.53985","351.3258","249.22135","323.25813","142.02639","6.02765","6.32765","1493"
"","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmenyl-PE(P-20:1/17:2)+H","740.55896","599.53985","351.3258","249.22135","323.25813","142.02639","5.64040416666667","5.94040416666667","1878"
"","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmenyl-PE(P-20:1/17:2)+H","740.55896","599.53985","351.3258","249.22135","323.25813","142.02639","7.75862638888889","8.05862638888889","2330"
"","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmenyl-PE(P-20:1/17:2)+H","740.55896","599.53985","351.3258","249.22135","323.25813","142.02639","5.46380909090909","5.76380909090909","13630"
"","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PE(P-20:1/17:2)+H",0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmenyl-PE(P-20:1/17:2)+H","740.55896","599.53985","351.3258","249.22135","323.25813","142.02639","6.83640833333333","7.13640833333333","16161"
"","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"7.68438194444444","7.98438194444444","1523","","Plasmenyl-PE(P-20:1/18:0)+H","758.60586","617.58675","351.3258","267.26825","341.30503","142.02639","7.68438194444444","7.98438194444444","1523"
"","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.17757222222222","8.47757222222222","1725","","Plasmenyl-PE(P-20:1/18:0)+H","758.60586","617.58675","351.3258","267.26825","341.30503","142.02639","8.17757222222222","8.47757222222222","1725"
"","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"10.1578666666667","10.4578666666667","4902","","Plasmenyl-PE(P-20:1/18:0)+H","758.60586","617.58675","351.3258","267.26825","341.30503","142.02639","10.1578666666667","10.4578666666667","4902"
"","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PE(P-20:1/18:0)+H",0,0,0,0,0,0,"8.19072638888889","8.49072638888889","12721","","Plasmenyl-PE(P-20:1/18:0)+H","758.60586","617.58675","351.3258","267.26825","341.30503","142.02639","8.19072638888889","8.49072638888889","12721"
