"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PA(19:0_19:0)+H",0,0,0,0,0,0,"11.85265","12.15265","4803","","PA(19:0_19:0)+H",0,0,0,0,0,0,"11.85265","12.15265","4803","","PA(19:0_19:0)+H",0,0,0,0,0,0,"11.85265","12.15265","4803","","PA(19:0_19:0)+H",0,0,0,0,0,0,"11.85265","12.15265","4803","","PA(19:0_19:0)+H",0,0,0,0,0,0,"11.85265","12.15265","4803","","PA(19:0_19:0)+H","733.5743","635.59739","355.32074","355.32074","281.28395","281.28395","11.85265","12.15265","4803"
"","PA(19:0_20:1)+H",0,0,0,0,0,0,"2.07204583333333","2.37204583333333","10650","","PA(19:0_20:1)+H",0,0,0,0,0,0,"2.07204583333333","2.37204583333333","10650","","PA(19:0_20:1)+H",0,0,0,0,0,0,"2.07204583333333","2.37204583333333","10650","","PA(19:0_20:1)+H",0,0,0,0,0,0,"2.07204583333333","2.37204583333333","10650","","PA(19:0_20:1)+H",0,0,0,0,0,0,"2.07204583333333","2.37204583333333","10650","","PA(19:0_20:1)+H","745.5743","647.59739","367.32074","355.32074","281.28395","293.28395","2.07204583333333","2.37204583333333","10650"
"","PA(19:0_20:2)+H",0,0,0,0,0,0,"8.23116805555555","8.53116805555555","15736","","PA(19:0_20:2)+H",0,0,0,0,0,0,"8.23116805555555","8.53116805555555","15736","","PA(19:0_20:2)+H",0,0,0,0,0,0,"8.23116805555555","8.53116805555555","15736","","PA(19:0_20:2)+H",0,0,0,0,0,0,"8.23116805555555","8.53116805555555","15736","","PA(19:0_20:2)+H",0,0,0,0,0,0,"8.23116805555555","8.53116805555555","15736","","PA(19:0_20:2)+H","743.5586","645.58169","365.30504","355.32074","281.28395","291.26825","8.23116805555555","8.53116805555555","15736"
"","PA(19:0_20:2)+H",0,0,0,0,0,0,"9.26803333333333","9.56803333333333","18304","","PA(19:0_20:2)+H",0,0,0,0,0,0,"9.26803333333333","9.56803333333333","18304","","PA(19:0_20:2)+H",0,0,0,0,0,0,"9.26803333333333","9.56803333333333","18304","","PA(19:0_20:2)+H",0,0,0,0,0,0,"9.26803333333333","9.56803333333333","18304","","PA(19:0_20:2)+H",0,0,0,0,0,0,"9.26803333333333","9.56803333333333","18304","","PA(19:0_20:2)+H","743.5586","645.58169","365.30504","355.32074","281.28395","291.26825","9.26803333333333","9.56803333333333","18304"
"","PA(19:0_20:4)+H",0,0,0,0,0,0,"5.71002361111111","6.01002361111111","358","","PA(19:0_20:4)+H",0,0,0,0,0,0,"5.71002361111111","6.01002361111111","358","","PA(19:0_20:4)+H",0,0,0,0,0,0,"5.71002361111111","6.01002361111111","358","","PA(19:0_20:4)+H",0,0,0,0,0,0,"5.71002361111111","6.01002361111111","358","","PA(19:0_20:4)+H",0,0,0,0,0,0,"5.71002361111111","6.01002361111111","358","","PA(19:0_20:4)+H","739.5273","641.55039","361.27374","355.32074","281.28395","287.23695","5.71002361111111","6.01002361111111","358"
"","PA(19:0_21:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(19:0_21:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(19:0_21:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(19:0_21:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(19:0_21:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(19:0_21:0)+H","761.6056","663.62869","383.35204","355.32074","281.28395","309.31525","12.5812291666667","12.8812291666667","4100"
"","PA(19:0_24:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(19:0_24:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(19:0_24:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(19:0_24:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(19:0_24:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(19:0_24:0)+H","803.6525","705.67559","425.39894","355.32074","281.28395","351.36215","13.5672416666667","13.8672416666667","11334"
"","PA(19:0_26:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(19:0_26:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(19:0_26:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(19:0_26:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(19:0_26:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(19:0_26:0)+H","831.6838","733.70689","453.43024","355.32074","281.28395","379.39345","8.27132638888889","8.57132638888889","17727"
"","PA(20:0_20:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(20:0_20:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(20:0_20:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(20:0_20:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(20:0_20:0)+H",0,0,0,0,0,0,"12.5812291666667","12.8812291666667","4100","","PA(20:0_20:0)+H","761.6055","663.62859","369.33634","369.33634","295.29955","295.29955","12.5812291666667","12.8812291666667","4100"
"","PA(20:0_20:1)+H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PA(20:0_20:1)+H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PA(20:0_20:1)+H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PA(20:0_20:1)+H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PA(20:0_20:1)+H",0,0,0,0,0,0,"11.8773597222222","12.1773597222222","4216","","PA(20:0_20:1)+H","759.5899","661.61299","367.32074","369.33634","295.29955","293.28395","11.8773597222222","12.1773597222222","4216"
"","PA(20:0_20:2)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:0_20:2)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:0_20:2)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:0_20:2)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:0_20:2)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:0_20:2)+H","757.5742","659.59729","365.30504","369.33634","295.29955","291.26825","11.2052194444444","11.5052194444444","5081"
"","PA(20:0_22:1)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:0_22:1)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:0_22:1)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:0_22:1)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:0_22:1)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:0_22:1)+H","787.6212","689.64429","395.35204","369.33634","295.29955","321.31525","12.5862263888889","12.8862263888889","2975"
"","PA(20:0_22:2)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:0_22:2)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:0_22:2)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:0_22:2)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:0_22:2)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:0_22:2)+H","785.6055","687.62859","393.33634","369.33634","295.29955","319.29955","11.9665222222222","12.2665222222222","3510"
"","PA(20:0_22:6)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:0_22:6)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:0_22:6)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:0_22:6)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:0_22:6)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:0_22:6)+H","777.5429","679.56599","385.27374","369.33634","295.29955","311.23695","6.414625","6.714625","3530"
"","PA(20:0_23:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(20:0_23:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(20:0_23:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(20:0_23:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(20:0_23:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(20:0_23:0)+H","803.6525","705.67559","411.38334","369.33634","295.29955","337.34655","13.5672416666667","13.8672416666667","11334"
"","PA(20:0_24:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:0_24:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:0_24:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:0_24:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:0_24:1)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:0_24:1)+H","815.6525","717.67559","423.38334","369.33634","295.29955","349.34655","13.2440986111111","13.5440986111111","2408"
"","PA(20:0_25:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(20:0_25:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(20:0_25:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(20:0_25:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(20:0_25:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(20:0_25:0)+H","831.6838","733.70689","439.41464","369.33634","295.29955","365.37785","8.27132638888889","8.57132638888889","17727"
"","PA(20:1_20:1)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:1_20:1)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:1_20:1)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:1_20:1)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:1_20:1)+H",0,0,0,0,0,0,"11.2052194444444","11.5052194444444","5081","","PA(20:1_20:1)+H","757.5743","659.59739","367.32074","367.32074","293.28395","293.28395","11.2052194444444","11.5052194444444","5081"
"","PA(20:1_22:0)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:1_22:0)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:1_22:0)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:1_22:0)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:1_22:0)+H",0,0,0,0,0,0,"12.5862263888889","12.8862263888889","2975","","PA(20:1_22:0)+H","787.6212","689.64429","397.36764","367.32074","293.28395","323.33085","12.5862263888889","12.8862263888889","2975"
"","PA(20:1_22:1)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:1_22:1)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:1_22:1)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:1_22:1)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:1_22:1)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:1_22:1)+H","785.6056","687.62869","395.35204","367.32074","293.28395","321.31525","11.9665222222222","12.2665222222222","3510"
"","PA(20:1_22:5)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:1_22:5)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:1_22:5)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:1_22:5)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:1_22:5)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:1_22:5)+H","777.543","679.56609","387.28944","367.32074","293.28395","313.25265","6.414625","6.714625","3530"
"","PA(20:1_24:0)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:1_24:0)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:1_24:0)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:1_24:0)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:1_24:0)+H",0,0,0,0,0,0,"13.2440986111111","13.5440986111111","2408","","PA(20:1_24:0)+H","815.6525","717.67559","425.39894","367.32074","293.28395","351.36215","13.2440986111111","13.5440986111111","2408"
"","PA(20:1_24:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:1_24:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:1_24:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:1_24:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:1_24:1)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:1_24:1)+H","813.6369","715.65999","423.38334","367.32074","293.28395","349.34655","12.6584708333333","12.9584708333333","2622"
"","PA(20:1_26:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(20:1_26:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(20:1_26:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(20:1_26:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(20:1_26:0)+H",0,0,0,0,0,0,"13.8282680555556","14.1282680555556","16596","","PA(20:1_26:0)+H","843.6838","745.70689","453.43024","367.32074","293.28395","379.39345","13.8282680555556","14.1282680555556","16596"
"","PA(20:2_22:0)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:2_22:0)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:2_22:0)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:2_22:0)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:2_22:0)+H",0,0,0,0,0,0,"11.9665222222222","12.2665222222222","3510","","PA(20:2_22:0)+H","785.6055","687.62859","397.36764","365.30504","291.26825","323.33085","11.9665222222222","12.2665222222222","3510"
"","PA(20:2_22:4)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:2_22:4)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:2_22:4)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:2_22:4)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:2_22:4)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:2_22:4)+H","777.5429","679.56599","389.30504","365.30504","291.26825","315.26825","6.414625","6.714625","3530"
"","PA(20:2_24:0)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:2_24:0)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:2_24:0)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:2_24:0)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:2_24:0)+H",0,0,0,0,0,0,"12.6584708333333","12.9584708333333","2622","","PA(20:2_24:0)+H","813.6368","715.65989","425.39894","365.30504","291.26825","351.36215","12.6584708333333","12.9584708333333","2622"
"","PA(20:2_24:1)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:2_24:1)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:2_24:1)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:2_24:1)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:2_24:1)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:2_24:1)+H","811.6212","713.64429","423.38334","365.30504","291.26825","349.34655","12.0062194444444","12.3062194444444","4054"
"","PA(20:2_26:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(20:2_26:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(20:2_26:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(20:2_26:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(20:2_26:0)+H",0,0,0,0,0,0,"13.2815291666667","13.5815291666667","2072","","PA(20:2_26:0)+H","841.6681","743.69119","453.43024","365.30504","291.26825","379.39345","13.2815291666667","13.5815291666667","2072"
"","PA(20:3_22:3)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:3_22:3)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:3_22:3)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:3_22:3)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:3_22:3)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:3_22:3)+H","777.543","679.56609","391.32074","363.28944","289.25265","317.28395","6.414625","6.714625","3530"
"","PA(20:3_22:6)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:3_22:6)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:3_22:6)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:3_22:6)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:3_22:6)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:3_22:6)+H","771.496","673.51909","385.27374","363.28944","289.25265","311.23695","9.17845909090909","9.47845909090909","11728"
"","PA(20:3_23:0)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(20:3_23:0)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(20:3_23:0)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(20:3_23:0)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(20:3_23:0)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(20:3_23:0)+H","797.6056","699.62869","411.38334","363.28944","289.25265","337.34655","5.36304722222222","5.66304722222222","13844"
"","PA(20:3_24:0)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:3_24:0)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:3_24:0)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:3_24:0)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:3_24:0)+H",0,0,0,0,0,0,"12.0062194444444","12.3062194444444","4054","","PA(20:3_24:0)+H","811.6212","713.64429","425.39894","363.28944","289.25265","351.36215","12.0062194444444","12.3062194444444","4054"
"","PA(20:3_26:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(20:3_26:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(20:3_26:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(20:3_26:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(20:3_26:0)+H",0,0,0,0,0,0,"12.6835222222222","12.9835222222222","1944","","PA(20:3_26:0)+H","839.6525","741.67559","453.43024","363.28944","289.25265","379.39345","12.6835222222222","12.9835222222222","1944"
"","PA(20:4_22:2)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:4_22:2)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:4_22:2)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:4_22:2)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:4_22:2)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:4_22:2)+H","777.5429","679.56599","393.33634","361.27374","287.23695","319.29955","6.414625","6.714625","3530"
"","PA(20:4_22:5)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:4_22:5)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:4_22:5)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:4_22:5)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:4_22:5)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:4_22:5)+H","771.496","673.51909","387.28944","361.27374","287.23695","313.25265","9.17845909090909","9.47845909090909","11728"
"","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.1038722222222","12.4038722222222","2763","","PA(20:4_26:0)+H","837.6368","739.65989","453.43024","361.27374","287.23695","379.39345","12.1038722222222","12.4038722222222","2763"
"","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(20:4_26:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(20:4_26:0)+H","837.6368","739.65989","453.43024","361.27374","287.23695","379.39345","12.4755893939394","12.7755893939394","12069"
"","PA(20:5_22:1)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:5_22:1)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:5_22:1)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:5_22:1)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:5_22:1)+H",0,0,0,0,0,0,"6.414625","6.714625","3530","","PA(20:5_22:1)+H","777.543","679.56609","395.35204","359.25814","285.22135","321.31525","6.414625","6.714625","3530"
"","PA(20:5_22:4)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:5_22:4)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:5_22:4)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:5_22:4)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:5_22:4)+H",0,0,0,0,0,0,"9.17845909090909","9.47845909090909","11728","","PA(20:5_22:4)+H","771.496","673.51909","389.30504","359.25814","285.22135","315.26825","9.17845909090909","9.47845909090909","11728"
"","PA(20:5_24:1)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(20:5_24:1)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(20:5_24:1)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(20:5_24:1)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(20:5_24:1)+H",0,0,0,0,0,0,"7.58012777777778","7.88012777777778","12828","","PA(20:5_24:1)+H","805.5743","707.59739","423.38334","359.25814","285.22135","349.34655","7.58012777777778","7.88012777777778","12828"
"","PA(20:5_26:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(20:5_26:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(20:5_26:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(20:5_26:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(20:5_26:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(20:5_26:0)+H","835.6212","737.64429","453.43024","359.25814","285.22135","379.39345","11.5389708333333","11.8389708333333","6880"
"","PA(21:0_22:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(21:0_22:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(21:0_22:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(21:0_22:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(21:0_22:0)+H",0,0,0,0,0,0,"13.5672416666667","13.8672416666667","11334","","PA(21:0_22:0)+H","803.6525","705.67559","397.36764","383.35204","309.31525","323.33085","13.5672416666667","13.8672416666667","11334"
"","PA(21:0_22:3)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(21:0_22:3)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(21:0_22:3)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(21:0_22:3)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(21:0_22:3)+H",0,0,0,0,0,0,"5.36304722222222","5.66304722222222","13844","","PA(21:0_22:3)+H","797.6056","699.62869","391.32074","383.35204","309.31525","317.28395","5.36304722222222","5.66304722222222","13844"
"","PA(21:0_24:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(21:0_24:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(21:0_24:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(21:0_24:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(21:0_24:0)+H",0,0,0,0,0,0,"8.27132638888889","8.57132638888889","17727","","PA(21:0_24:0)+H","831.6838","733.70689","425.39894","383.35204","309.31525","351.36215","8.27132638888889","8.57132638888889","17727"
