"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(3:0_20:2)+NH4-CO","590.4262","516.38944","282.15484","73.02839","307.26299","336.32605","102.09145","14.6532722222222","14.9532722222222","12613"
"","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.192136363636364","0.492136363636364","15136","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.192136363636364","0.492136363636364","15136","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.192136363636364","0.492136363636364","15136","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.192136363636364","0.492136363636364","15136","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.192136363636364","0.492136363636364","15136","","MGDG(3:0_20:2)+NH4-CO","590.4262","516.38944","282.15484","73.02839","307.26299","336.32605","102.09145","0.192136363636364","0.492136363636364","15136"
"","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6793111111111","14.9793111111111","15623","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6793111111111","14.9793111111111","15623","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6793111111111","14.9793111111111","15623","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6793111111111","14.9793111111111","15623","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"14.6793111111111","14.9793111111111","15623","","MGDG(3:0_20:2)+NH4-CO","590.4262","516.38944","282.15484","73.02839","307.26299","336.32605","102.09145","14.6793111111111","14.9793111111111","15623"
"","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"12.0954472222222","12.3954472222222","18652","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"12.0954472222222","12.3954472222222","18652","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"12.0954472222222","12.3954472222222","18652","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"12.0954472222222","12.3954472222222","18652","","MGDG(3:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"12.0954472222222","12.3954472222222","18652","","MGDG(3:0_20:2)+NH4-CO","590.4262","516.38944","282.15484","73.02839","307.26299","336.32605","102.09145","12.0954472222222","12.3954472222222","18652"
"","MGDG(3:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.371820833333333","0.671820833333333","3775","","MGDG(3:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.371820833333333","0.671820833333333","3775","","MGDG(3:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.371820833333333","0.671820833333333","3775","","MGDG(3:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.371820833333333","0.671820833333333","3775","","MGDG(3:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.371820833333333","0.671820833333333","3775","","MGDG(3:0_22:2)+NH4-CO","618.45754","544.42078","282.1549","73.02839","335.29427","364.35739","102.09151","0.371820833333333","0.671820833333333","3775"
"","MGDG(3:0_22:5)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(3:0_22:5)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(3:0_22:5)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(3:0_22:5)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(3:0_22:5)+NH4-CO",0,0,0,0,0,0,0,"0.464094444444444","0.764094444444444","10470","","MGDG(3:0_22:5)+NH4-CO","612.4106","538.37384","282.15488","73.02839","329.24735","358.31045","102.09149","0.464094444444444","0.764094444444444","10470"
"","MGDG(3:0_26:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(3:0_26:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(3:0_26:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(3:0_26:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(3:0_26:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(3:0_26:0)+NH4-CO","678.5515","604.51474","282.15502","73.02839","395.38811","424.45135","102.09163","4.79795","5.09795","11806"
"","MGDG(4:0_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.2108","0.5108","11260","","MGDG(4:0_5:0)+NH4-CO",0,0,0,0,0.4763662,0,0,"0.2108","0.5108","11260","","MGDG(4:0_5:0)+NH4-CO",0,0,0,0,1,0,0,"0.2108","0.5108","11260","","MGDG(4:0_5:0)+NH4-CO",0,0,0,0,509.1298,0,0,"0.2108","0.5108","11260","","MGDG(4:0_5:0)+NH4-CO",0,0,0,0,101.0599,0,0,"0.2108","0.5108","11260","","MGDG(4:0_5:0)+NH4-CO","398.23845","310.18605","296.17041","87.04403","101.05967","130.12266","116.10702","0.2108","0.5108","11260"
"","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(4:0_15:0)+NH4-CO","538.3949","450.3425","296.17046","87.04403","241.21607","270.27911","116.10707","8.95386111111111","9.25386111111111","15380"
"","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(4:0_15:0)+NH4-CO","538.3949","450.3425","296.17046","87.04403","241.21607","270.27911","116.10707","11.7699569444444","12.0699569444444","15679"
"","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(4:0_15:0)+NH4-CO","538.3949","450.3425","296.17046","87.04403","241.21607","270.27911","116.10707","17.0342575757576","17.3342575757576","17373"
"","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(4:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(4:0_15:0)+NH4-CO","538.3949","450.3425","296.17046","87.04403","241.21607","270.27911","116.10707","10.0112106060606","10.3112106060606","17433"
"","MGDG(4:0_16:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(4:0_16:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(4:0_16:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(4:0_16:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(4:0_16:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(4:0_16:0)+NH4-CO","552.4106","464.3582","296.17052","87.04403","255.23171","284.29481","116.10713","2.07656944444444","2.37656944444444","13011"
"","MGDG(4:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(4:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(4:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(4:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(4:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(4:0_17:2)+NH4-CO","562.3949","474.3425","296.17046","87.04403","265.21607","294.27911","116.10707","0.381147222222222","0.681147222222222","2411"
"","MGDG(4:0_18:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(4:0_18:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(4:0_18:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(4:0_18:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(4:0_18:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(4:0_18:0)+NH4-CO","580.4419","492.3895","296.17054","87.04403","283.26299","312.32611","116.10715","3.01885138888889","3.31885138888889","7209"
"","MGDG(4:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(4:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(4:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(4:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(4:0_18:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(4:0_18:1)+NH4-CO","578.4262","490.3738","296.17048","87.04403","281.24735","310.31041","116.10709","2.17234583333333","2.47234583333333","5693"
"","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(4:0_18:2)+NH4-CO","576.4106","488.3582","296.17052","87.04403","279.23171","308.29481","116.10713","0.386840277777778","0.686840277777778","1298"
"","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(4:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(4:0_18:2)+NH4-CO","576.4106","488.3582","296.17052","87.04403","279.23171","308.29481","116.10713","1.66200555555556","1.96200555555556","6766"
"","MGDG(4:0_18:3)+NH4-CO",0,0,0,0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MGDG(4:0_18:3)+NH4-CO",0,0,0,0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MGDG(4:0_18:3)+NH4-CO",0,0,0,0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MGDG(4:0_18:3)+NH4-CO",0,0,0,0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MGDG(4:0_18:3)+NH4-CO",0,0,0,0,0,0,0,"0.421654166666667","0.721654166666667","10762","","MGDG(4:0_18:3)+NH4-CO","574.3949","486.3425","296.17046","87.04403","277.21607","306.27911","116.10707","0.421654166666667","0.721654166666667","10762"
"","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.454356944444444","0.754356944444444","4111","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.454356944444444","0.754356944444444","4111","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.454356944444444","0.754356944444444","4111","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.454356944444444","0.754356944444444","4111","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.454356944444444","0.754356944444444","4111","","MGDG(4:0_20:2)+NH4-CO","604.4419","516.3895","296.17054","87.04403","307.26299","336.32611","116.10715","0.454356944444444","0.754356944444444","4111"
"","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.6766875","0.9766875","13230","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.6766875","0.9766875","13230","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.6766875","0.9766875","13230","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.6766875","0.9766875","13230","","MGDG(4:0_20:2)+NH4-CO",0,0,0,0,0,0,0,"0.6766875","0.9766875","13230","","MGDG(4:0_20:2)+NH4-CO","604.4419","516.3895","296.17054","87.04403","307.26299","336.32611","116.10715","0.6766875","0.9766875","13230"
"","MGDG(4:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.381401515151515","0.681401515151515","9873","","MGDG(4:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.381401515151515","0.681401515151515","9873","","MGDG(4:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.381401515151515","0.681401515151515","9873","","MGDG(4:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.381401515151515","0.681401515151515","9873","","MGDG(4:0_22:2)+NH4-CO",0,0,0,0,0,0,0,"0.381401515151515","0.681401515151515","9873","","MGDG(4:0_22:2)+NH4-CO","632.4732","544.4208","296.17056","87.04403","335.29427","364.35741","116.10717","0.381401515151515","0.681401515151515","9873"
"","MGDG(4:0_25:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(4:0_25:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(4:0_25:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(4:0_25:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(4:0_25:0)+NH4-CO",0,0,0,0,0,0,0,"4.79795","5.09795","11806","","MGDG(4:0_25:0)+NH4-CO","678.5515","590.4991","296.17066","87.04403","381.37247","410.43571","116.10727","4.79795","5.09795","11806"
"","MGDG(5:0_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.2108","0.5108","11260","","MGDG(5:0_4:0)+NH4-CO",0,0,0,0.4763662,0,0,0,"0.2108","0.5108","11260","","MGDG(5:0_4:0)+NH4-CO",0,0,0,1,0,0,0,"0.2108","0.5108","11260","","MGDG(5:0_4:0)+NH4-CO",0,0,0,509.1298,0,0,0,"0.2108","0.5108","11260","","MGDG(5:0_4:0)+NH4-CO",0,0,0,101.0599,0,0,0,"0.2108","0.5108","11260","","MGDG(5:0_4:0)+NH4-CO","398.23845","296.17041","310.18605","101.05967","87.04403","116.10702","130.12266","0.2108","0.5108","11260"
"","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"8.95386111111111","9.25386111111111","15380","","MGDG(5:0_14:0)+NH4-CO","538.3949","436.32686","310.1861","101.05967","227.20043","256.26347","130.12271","8.95386111111111","9.25386111111111","15380"
"","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"11.7699569444444","12.0699569444444","15679","","MGDG(5:0_14:0)+NH4-CO","538.3949","436.32686","310.1861","101.05967","227.20043","256.26347","130.12271","11.7699569444444","12.0699569444444","15679"
"","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"17.0342575757576","17.3342575757576","17373","","MGDG(5:0_14:0)+NH4-CO","538.3949","436.32686","310.1861","101.05967","227.20043","256.26347","130.12271","17.0342575757576","17.3342575757576","17373"
"","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(5:0_14:0)+NH4-CO",0,0,0,0,0,0,0,"10.0112106060606","10.3112106060606","17433","","MGDG(5:0_14:0)+NH4-CO","538.3949","436.32686","310.1861","101.05967","227.20043","256.26347","130.12271","10.0112106060606","10.3112106060606","17433"
"","MGDG(5:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(5:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(5:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(5:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(5:0_15:0)+NH4-CO",0,0,0,0,0,0,0,"2.07656944444444","2.37656944444444","13011","","MGDG(5:0_15:0)+NH4-CO","552.4106","450.34256","310.18616","101.05967","241.21607","270.27917","130.12277","2.07656944444444","2.37656944444444","13011"
"","MGDG(5:0_17:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(5:0_17:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(5:0_17:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(5:0_17:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(5:0_17:0)+NH4-CO",0,0,0,0,0,0,0,"3.01885138888889","3.31885138888889","7209","","MGDG(5:0_17:0)+NH4-CO","580.4419","478.37386","310.18618","101.05967","269.24735","298.31047","130.12279","3.01885138888889","3.31885138888889","7209"
"","MGDG(5:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(5:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(5:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(5:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(5:0_17:1)+NH4-CO",0,0,0,0,0,0,0,"2.17234583333333","2.47234583333333","5693","","MGDG(5:0_17:1)+NH4-CO","578.4262","476.35816","310.18612","101.05967","267.23171","296.29477","130.12273","2.17234583333333","2.47234583333333","5693"
"","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(5:0_17:2)+NH4-CO","576.4106","474.34256","310.18616","101.05967","265.21607","294.27917","130.12277","0.386840277777778","0.686840277777778","1298"
"","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(5:0_17:2)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(5:0_17:2)+NH4-CO","576.4106","474.34256","310.18616","101.05967","265.21607","294.27917","130.12277","1.66200555555556","1.96200555555556","6766"
"","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(5:0_18:2)+NH4-CO","590.4262","488.35816","310.18612","101.05967","279.23171","308.29477","130.12273","0.612015277777778","0.912015277777778","1244"
"","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(5:0_18:2)+NH4-CO","590.4262","488.35816","310.18612","101.05967","279.23171","308.29477","130.12273","4.13877777777778","4.43877777777778","7963"
"","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(5:0_18:2)+NH4-CO","590.4262","488.35816","310.18612","101.05967","279.23171","308.29477","130.12273","15.3235791666667","15.6235791666667","8655"
"","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(5:0_18:2)+NH4-CO","590.4262","488.35816","310.18612","101.05967","279.23171","308.29477","130.12273","14.9910458333333","15.2910458333333","12349"
"","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(5:0_18:2)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(5:0_18:2)+NH4-CO","590.4262","488.35816","310.18612","101.05967","279.23171","308.29477","130.12273","12.6070472222222","12.9070472222222","12391"
