"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","RT at Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Number of Scans","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Average m/z","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment"
"","DG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"5.66138194444444","5.96138194444444","2448","","DG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"5.66138194444444","5.96138194444444","2448","","DG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"5.66138194444444","5.96138194444444","2448","","DG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"5.66138194444444","5.96138194444444","2448","","DG(10:0_15:0)+NH4",0,0,0,0,0,0,0,0,0,"5.66138194444444","5.96138194444444","2448","","DG(10:0_15:0)+NH4","488.431","299.2581","229.1798","155.143","225.2213","137.1325","207.2108","211.1693","281.2476","5.66138194444444","5.96138194444444","2448"
"","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.8204","2.1204","8532","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.8204","2.1204","8532","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.8204","2.1204","8532","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.8204","2.1204","8532","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.8204","2.1204","8532","","DG(10:0_15:1)+NH4","486.4153","297.2424","229.1798","155.143","223.2056","137.1325","205.1951","211.1693","279.2319","1.8204","2.1204","8532"
"","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39526944444444","1.69526944444444","16426","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39526944444444","1.69526944444444","16426","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39526944444444","1.69526944444444","16426","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39526944444444","1.69526944444444","16426","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"1.39526944444444","1.69526944444444","16426","","DG(10:0_15:1)+NH4","486.4153","297.2424","229.1798","155.143","223.2056","137.1325","205.1951","211.1693","279.2319","1.39526944444444","1.69526944444444","16426"
"","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.80362222222222","6.10362222222222","16797","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.80362222222222","6.10362222222222","16797","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.80362222222222","6.10362222222222","16797","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.80362222222222","6.10362222222222","16797","","DG(10:0_15:1)+NH4",0,0,0,0,0,0,0,0,0,"5.80362222222222","6.10362222222222","16797","","DG(10:0_15:1)+NH4","486.4153","297.2424","229.1798","155.143","223.2056","137.1325","205.1951","211.1693","279.2319","5.80362222222222","6.10362222222222","16797"
"","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.68853888888889","1.98853888888889","5938","","DG(10:0_17:1)+NH4","514.4466","325.2737","229.1798","155.143","251.2369","137.1325","233.2264","211.1693","307.2632","1.68853888888889","1.98853888888889","5938"
"","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(10:0_17:1)+NH4",0,0,0,0,0,0,0,0,0,"1.91300972222222","2.21300972222222","19160","","DG(10:0_17:1)+NH4","514.4466","325.2737","229.1798","155.143","251.2369","137.1325","233.2264","211.1693","307.2632","1.91300972222222","2.21300972222222","19160"
"","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.80570833333333","2.10570833333333","6496","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.80570833333333","2.10570833333333","6496","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.80570833333333","2.10570833333333","6496","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.80570833333333","2.10570833333333","6496","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.80570833333333","2.10570833333333","6496","","DG(10:0_17:2)+NH4","512.431","323.2581","229.1798","155.143","249.2213","137.1325","231.2108","211.1693","305.2476","1.80570833333333","2.10570833333333","6496"
"","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.40607083333333","1.70607083333333","7313","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.40607083333333","1.70607083333333","7313","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.40607083333333","1.70607083333333","7313","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.40607083333333","1.70607083333333","7313","","DG(10:0_17:2)+NH4",0,0,0,0,0,0,0,0,0,"1.40607083333333","1.70607083333333","7313","","DG(10:0_17:2)+NH4","512.431","323.2581","229.1798","155.143","249.2213","137.1325","231.2108","211.1693","305.2476","1.40607083333333","1.70607083333333","7313"
"","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.320386363636364","0.620386363636364","3117","","DG(10:0_18:0)+NH4","530.4779","341.305","229.1798","155.143","267.2682","137.1325","249.2577","211.1693","323.2945","0.320386363636364","0.620386363636364","3117"
"","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(10:0_18:0)+NH4",0,0,0,0,0,0,0,0,0,"0.161698484848485","0.461698484848485","9116","","DG(10:0_18:0)+NH4","530.4779","341.305","229.1798","155.143","267.2682","137.1325","249.2577","211.1693","323.2945","0.161698484848485","0.461698484848485","9116"
"","DG(10:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(10:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(10:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(10:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(10:0_18:1)+NH4",0,0,0,0,0,0,0,0,0,"5.63256111111111","5.93256111111111","12443","","DG(10:0_18:1)+NH4","528.4623","339.2894","229.1798","155.143","265.2526","137.1325","247.2421","211.1693","321.2789","5.63256111111111","5.93256111111111","12443"
"","DG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(10:0_20:0)+NH4",0,0,0,0,0,0,0,0,0,"7.96771388888889","8.26771388888889","9350","","DG(10:0_20:0)+NH4","558.5092","369.3363","229.1798","155.143","295.2995","137.1325","277.289","211.1693","351.3258","7.96771388888889","8.26771388888889","9350"
"","DG(10:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(10:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(10:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(10:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(10:0_20:1)+NH4",0,0,0,0,0,0,0,0,0,"6.85589305555556","7.15589305555556","3040","","DG(10:0_20:1)+NH4","556.4936","367.3207","229.1798","155.143","293.2839","137.1325","275.2734","211.1693","349.3102","6.85589305555556","7.15589305555556","3040"
"","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.83603333333333","6.13603333333333","4024","","DG(10:0_20:2)+NH4","554.4779","365.305","229.1798","155.143","291.2682","137.1325","273.2577","211.1693","347.2945","5.83603333333333","6.13603333333333","4024"
"","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"5.20448888888889","5.50448888888889","9061","","DG(10:0_20:2)+NH4","554.4779","365.305","229.1798","155.143","291.2682","137.1325","273.2577","211.1693","347.2945","5.20448888888889","5.50448888888889","9061"
"","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"1.43549722222222","1.73549722222222","14236","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"1.43549722222222","1.73549722222222","14236","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"1.43549722222222","1.73549722222222","14236","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"1.43549722222222","1.73549722222222","14236","","DG(10:0_20:2)+NH4",0,0,0,0,0,0,0,0,0,"1.43549722222222","1.73549722222222","14236","","DG(10:0_20:2)+NH4","554.4779","365.305","229.1798","155.143","291.2682","137.1325","273.2577","211.1693","347.2945","1.43549722222222","1.73549722222222","14236"
"","DG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3704","","DG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3704","","DG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3704","","DG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3704","","DG(10:0_20:3)+NH4",0,0,0,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","3704","","DG(10:0_20:3)+NH4","552.4623","363.2894","229.1798","155.143","289.2526","137.1325","271.2421","211.1693","345.2789","4.94340138888889","5.24340138888889","3704"
"","DG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.11767222222222","4.41767222222222","9049","","DG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.11767222222222","4.41767222222222","9049","","DG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.11767222222222","4.41767222222222","9049","","DG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.11767222222222","4.41767222222222","9049","","DG(10:0_20:4)+NH4",0,0,0,0,0,0,0,0,0,"4.11767222222222","4.41767222222222","9049","","DG(10:0_20:4)+NH4","550.4466","361.2737","229.1798","155.143","287.2369","137.1325","269.2264","211.1693","343.2632","4.11767222222222","4.41767222222222","9049"
"","DG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","DG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","DG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","DG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","DG(10:0_20:5)+NH4",0,0,0,0,0,0,0,0,0,"5.06224696969697","5.36224696969697","8699","","DG(10:0_20:5)+NH4","548.431","359.2581","229.1798","155.143","285.2213","137.1325","267.2108","211.1693","341.2476","5.06224696969697","5.36224696969697","8699"
"","DG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"0.424070833333333","0.724070833333333","10214","","DG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"0.424070833333333","0.724070833333333","10214","","DG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"0.424070833333333","0.724070833333333","10214","","DG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"0.424070833333333","0.724070833333333","10214","","DG(10:0_21:0)+NH4",0,0,0,0,0,0,0,0,0,"0.424070833333333","0.724070833333333","10214","","DG(10:0_21:0)+NH4","572.5249","383.352","229.1798","155.143","309.3152","137.1325","291.3047","211.1693","365.3415","0.424070833333333","0.724070833333333","10214"
"","DG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","1535","","DG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","1535","","DG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","1535","","DG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","1535","","DG(10:0_22:0)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","1535","","DG(10:0_22:0)+NH4","586.5405","397.3676","229.1798","155.143","323.3308","137.1325","305.3203","211.1693","379.3571","9.08300972222222","9.38300972222222","1535"
"","DG(10:0_22:1)+NH4",0,0,0,0,0,1,0,0,0,"8.04341388888889","8.34341388888889","1149","","DG(10:0_22:1)+NH4",0,0,0,0,0,8.228711,0,0,0,"8.04341388888889","8.34341388888889","1149","","DG(10:0_22:1)+NH4",0,0,0,0,0,1,0,0,0,"8.04341388888889","8.34341388888889","1149","","DG(10:0_22:1)+NH4",0,0,0,0,0,3215.733,0,0,0,"8.04341388888889","8.34341388888889","1149","","DG(10:0_22:1)+NH4",0,0,0,0,0,137.1328,0,0,0,"8.04341388888889","8.34341388888889","1149","","DG(10:0_22:1)+NH4","584.5249","395.352","229.1798","155.143","321.3152","137.1325","303.3047","211.1693","377.3415","8.04341388888889","8.34341388888889","1149"
"","DG(10:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"2.64498194444444","2.94498194444444","12622","","DG(10:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"2.64498194444444","2.94498194444444","12622","","DG(10:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"2.64498194444444","2.94498194444444","12622","","DG(10:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"2.64498194444444","2.94498194444444","12622","","DG(10:0_22:1)+NH4",0,0,0,0,0,0,0,0,0,"2.64498194444444","2.94498194444444","12622","","DG(10:0_22:1)+NH4","584.5249","395.352","229.1798","155.143","321.3152","137.1325","303.3047","211.1693","377.3415","2.64498194444444","2.94498194444444","12622"
"","DG(10:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(10:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(10:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(10:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(10:0_22:2)+NH4",0,0,0,0,0,0,0,0,0,"7.09055555555555","7.39055555555555","1460","","DG(10:0_22:2)+NH4","582.5092","393.3363","229.1798","155.143","319.2995","137.1325","301.289","211.1693","375.3258","7.09055555555555","7.39055555555555","1460"
"","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.06281527777778","6.36281527777778","3132","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.06281527777778","6.36281527777778","3132","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.06281527777778","6.36281527777778","3132","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.06281527777778","6.36281527777778","3132","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.06281527777778","6.36281527777778","3132","","DG(10:0_22:3)+NH4","580.4936","391.3207","229.1798","155.143","317.2839","137.1325","299.2734","211.1693","373.3102","6.06281527777778","6.36281527777778","3132"
"","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.77390277777778","7.07390277777778","14511","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.77390277777778","7.07390277777778","14511","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.77390277777778","7.07390277777778","14511","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.77390277777778","7.07390277777778","14511","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.77390277777778","7.07390277777778","14511","","DG(10:0_22:3)+NH4","580.4936","391.3207","229.1798","155.143","317.2839","137.1325","299.2734","211.1693","373.3102","6.77390277777778","7.07390277777778","14511"
"","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.60975454545455","6.90975454545455","14559","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.60975454545455","6.90975454545455","14559","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.60975454545455","6.90975454545455","14559","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.60975454545455","6.90975454545455","14559","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.60975454545455","6.90975454545455","14559","","DG(10:0_22:3)+NH4","580.4936","391.3207","229.1798","155.143","317.2839","137.1325","299.2734","211.1693","373.3102","6.60975454545455","6.90975454545455","14559"
"","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.27059166666667","6.57059166666667","17903","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.27059166666667","6.57059166666667","17903","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.27059166666667","6.57059166666667","17903","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.27059166666667","6.57059166666667","17903","","DG(10:0_22:3)+NH4",0,0,0,0,0,0,0,0,0,"6.27059166666667","6.57059166666667","17903","","DG(10:0_22:3)+NH4","580.4936","391.3207","229.1798","155.143","317.2839","137.1325","299.2734","211.1693","373.3102","6.27059166666667","6.57059166666667","17903"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.82607121212121","5.12607121212121","4566","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.82607121212121","5.12607121212121","4566","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.82607121212121","5.12607121212121","4566","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.82607121212121","5.12607121212121","4566","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.82607121212121","5.12607121212121","4566","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","4.82607121212121","5.12607121212121","4566"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.52480277777778","4.82480277777778","5949","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.52480277777778","4.82480277777778","5949","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.52480277777778","4.82480277777778","5949","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.52480277777778","4.82480277777778","5949","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.52480277777778","4.82480277777778","5949","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","4.52480277777778","4.82480277777778","5949"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"4.18440972222222","4.48440972222222","6534","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","4.18440972222222","4.48440972222222","6534"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.59014444444444","5.89014444444444","8735","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","5.59014444444444","5.89014444444444","8735"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.00792638888889","5.30792638888889","12379","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.00792638888889","5.30792638888889","12379","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.00792638888889","5.30792638888889","12379","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.00792638888889","5.30792638888889","12379","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"5.00792638888889","5.30792638888889","12379","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","5.00792638888889","5.30792638888889","12379"
"","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","DG(10:0_22:4)+NH4",0,0,0,0,0,0,0,0,0,"14.4097638888889","14.7097638888889","17300","","DG(10:0_22:4)+NH4","578.4779","389.305","229.1798","155.143","315.2682","137.1325","297.2577","211.1693","371.2945","14.4097638888889","14.7097638888889","17300"
"","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.76474027777778","5.06474027777778","4316","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.76474027777778","5.06474027777778","4316","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.76474027777778","5.06474027777778","4316","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.76474027777778","5.06474027777778","4316","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.76474027777778","5.06474027777778","4316","","DG(10:0_22:5)+NH4","576.4623","387.2894","229.1798","155.143","313.2526","137.1325","295.2421","211.1693","369.2789","4.76474027777778","5.06474027777778","4316"
"","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.08608472222222","4.38608472222222","8473","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.08608472222222","4.38608472222222","8473","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.08608472222222","4.38608472222222","8473","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.08608472222222","4.38608472222222","8473","","DG(10:0_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.08608472222222","4.38608472222222","8473","","DG(10:0_22:5)+NH4","576.4623","387.2894","229.1798","155.143","313.2526","137.1325","295.2421","211.1693","369.2789","4.08608472222222","4.38608472222222","8473"
