"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Average m/z","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment"
"","OxPC(25:0_16:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(25:0_16:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(25:0_16:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(25:0_16:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(25:0_16:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"7.98545","8.28545","17981","","OxPC(25:0_16:2(CHO))+Na","892.6402","709.57416","833.566701","687.59222","451.185621","567.378501","510.25912","626.452","604.47004","7.98545","8.28545","17981"
"","OxPC(25:0_3:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(25:0_3:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(25:0_3:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(25:0_3:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(25:0_3:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(25:0_3:0(COOH))+Na","730.46296","547.39692","671.389461","525.41498","289.008381","567.378501","348.08188","626.452","604.47004","1.47424166666667","1.77424166666667","7817"
"","OxPC(25:0_8:0(COOH))+Na",1,0,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","OxPC(25:0_8:0(COOH))+Na",8.161917,0,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","OxPC(25:0_8:0(COOH))+Na",1,0,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","OxPC(25:0_8:0(COOH))+Na",48811.2,0,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","OxPC(25:0_8:0(COOH))+Na",800.5413,0,0,0,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","OxPC(25:0_8:0(COOH))+Na","800.54121","617.47517","741.467711","595.49323","359.086631","567.378501","418.16013","626.452","604.47004","8.01050416666666","8.31050416666666","2253"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","4.12318888888889","4.42318888888889","6221"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","3.10427638888889","3.40427638888889","8057"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","3.79138333333333","4.09138333333333","8066"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","3.39136944444444","3.69136944444444","8265"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","4.12585277777778","4.42585277777778","13405"
"","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","OxPC(25:0_9:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","OxPC(25:0_9:0(COOH))+Na","814.55686","631.49082","755.483361","609.50888","373.102281","567.378501","432.17578","626.452","604.47004","1.83709444444444","2.13709444444444","15859"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","5.47872777777778","5.77872777777778","5746"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","4.97432083333333","5.27432083333333","9287"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","5.68667916666667","5.98667916666667","10954"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","4.98549305555556","5.28549305555556","12814"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","4.71984242424242","5.01984242424242","13153"
"","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(25:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","OxPC(25:0_11:0(COOH))+Na","842.58816","659.52212","783.514661","637.54018","401.133581","567.378501","460.20708","626.452","604.47004","5.70359444444444","6.00359444444444","13926"
"","OxPC(25:0_9:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","OxPC(25:0_9:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","OxPC(25:0_9:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","OxPC(25:0_9:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","OxPC(25:0_9:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","OxPC(25:0_9:1(COOH))+Na","812.54122","629.47518","753.467721","607.49324","371.086641","567.378501","430.16014","626.452","604.47004","1.86782083333333","2.16782083333333","11159"
"","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPC(25:0_10:1(COOH))+Na","826.55687","643.49083","767.483371","621.50889","385.102291","567.378501","444.17579","626.452","604.47004","7.04686805555556","7.34686805555556","2224"
"","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPC(25:0_10:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPC(25:0_10:1(COOH))+Na","826.55687","643.49083","767.483371","621.50889","385.102291","567.378501","444.17579","626.452","604.47004","1.55908055555556","1.85908055555556","18812"
"","OxPC(25:0_11:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(25:0_11:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(25:0_11:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(25:0_11:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(25:0_11:1(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","OxPC(25:0_11:1(COOH))+Na","840.57252","657.50648","781.499021","635.52454","399.117941","567.378501","458.19144","626.452","604.47004","4.10132083333333","4.40132083333333","8692"
"","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","OxPC(25:0_13:2(COOH))+Na","866.58817","683.52213","807.514671","661.54019","425.133591","567.378501","484.20709","626.452","604.47004","4.93215277777778","5.23215277777778","5542"
"","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","OxPC(25:0_13:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","OxPC(25:0_13:2(COOH))+Na","866.58817","683.52213","807.514671","661.54019","425.133591","567.378501","484.20709","626.452","604.47004","7.67033888888889","7.97033888888889","15208"
"","OxPC(25:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPC(25:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPC(25:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPC(25:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPC(25:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"8.52266666666667","8.82266666666667","16911","","OxPC(25:0_14:3(COOH))+Na","878.58817","695.52213","819.514671","673.54019","437.133591","567.378501","496.20709","626.452","604.47004","8.52266666666667","8.82266666666667","16911"
"","OxPC(25:0_16:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPC(25:0_16:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPC(25:0_16:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPC(25:0_16:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPC(25:0_16:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"10.3205424242424","10.6205424242424","3690","","OxPC(25:0_16:2(COOH))+Na","908.63512","725.56908","849.561621","703.58714","467.180541","567.378501","526.25404","626.452","604.47004","10.3205424242424","10.6205424242424","3690"
"","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","3777","","OxPC(25:0_3:0(CHO))+Na","714.46804","531.402","655.394541","509.42006","273.013461","567.378501","332.08696","626.452","604.47004","0.96251666666667","1.26251666666667","3777"
"","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55958194444444","1.85958194444444","5164","","OxPC(25:0_3:0(CHO))+Na","714.46804","531.402","655.394541","509.42006","273.013461","567.378501","332.08696","626.452","604.47004","1.55958194444444","1.85958194444444","5164"
"","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80005138888889","2.10005138888889","8607","","OxPC(25:0_3:0(CHO))+Na","714.46804","531.402","655.394541","509.42006","273.013461","567.378501","332.08696","626.452","604.47004","1.80005138888889","2.10005138888889","8607"
"","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPC(25:0_3:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35613472222222","1.65613472222222","9673","","OxPC(25:0_3:0(CHO))+Na","714.46804","531.402","655.394541","509.42006","273.013461","567.378501","332.08696","626.452","604.47004","1.35613472222222","1.65613472222222","9673"
"","OxPC(25:0_4:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(25:0_4:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(25:0_4:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(25:0_4:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(25:0_4:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(25:0_4:0(CHO))+Na","728.48369","545.41765","669.410191","523.43571","287.029111","567.378501","346.10261","626.452","604.47004","1.77506111111111","2.07506111111111","15044"
"","OxPC(26:0_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.99114722222222","5.29114722222222","13206","","OxPC(26:0_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.99114722222222","5.29114722222222","13206","","OxPC(26:0_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.99114722222222","5.29114722222222","13206","","OxPC(26:0_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.99114722222222","5.29114722222222","13206","","OxPC(26:0_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.99114722222222","5.29114722222222","13206","","OxPC(26:0_6:0(CHO))+Na","770.53064","587.4646","711.457141","565.48266","315.060411","581.394151","374.13391","640.46765","618.48569","4.99114722222222","5.29114722222222","13206"
"","OxPC(26:0_8:0(CHO))+Na",1,1,1,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","424","","OxPC(26:0_8:0(CHO))+Na",5.006868,5.006868,5.006868,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","424","","OxPC(26:0_8:0(CHO))+Na",1,1,1,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","424","","OxPC(26:0_8:0(CHO))+Na",355770,1138.406,1007.585,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","424","","OxPC(26:0_8:0(CHO))+Na",798.5653,615.4977,739.4919,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","424","","OxPC(26:0_8:0(CHO))+Na","798.56194","615.4959","739.488441","593.51396","343.091711","581.394151","402.16521","640.46765","618.48569","4.89671944444444","5.19671944444444","424"
"","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.84327222222222","4.14327222222222","3759","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.84327222222222","4.14327222222222","3759","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.84327222222222","4.14327222222222","3759","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.84327222222222","4.14327222222222","3759","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.84327222222222","4.14327222222222","3759","","OxPC(26:0_8:0(CHO))+Na","798.56194","615.4959","739.488441","593.51396","343.091711","581.394151","402.16521","640.46765","618.48569","3.84327222222222","4.14327222222222","3759"
"","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.42625277777778","3.72625277777778","4937","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.42625277777778","3.72625277777778","4937","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.42625277777778","3.72625277777778","4937","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.42625277777778","3.72625277777778","4937","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.42625277777778","3.72625277777778","4937","","OxPC(26:0_8:0(CHO))+Na","798.56194","615.4959","739.488441","593.51396","343.091711","581.394151","402.16521","640.46765","618.48569","3.42625277777778","3.72625277777778","4937"
"","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.09943333333333","3.39943333333333","5420","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.09943333333333","3.39943333333333","5420","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.09943333333333","3.39943333333333","5420","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.09943333333333","3.39943333333333","5420","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"3.09943333333333","3.39943333333333","5420","","OxPC(26:0_8:0(CHO))+Na","798.56194","615.4959","739.488441","593.51396","343.091711","581.394151","402.16521","640.46765","618.48569","3.09943333333333","3.39943333333333","5420"
"","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.28418333333333","4.58418333333333","5760","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.28418333333333","4.58418333333333","5760","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.28418333333333","4.58418333333333","5760","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.28418333333333","4.58418333333333","5760","","OxPC(26:0_8:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"4.28418333333333","4.58418333333333","5760","","OxPC(26:0_8:0(CHO))+Na","798.56194","615.4959","739.488441","593.51396","343.091711","581.394151","402.16521","640.46765","618.48569","4.28418333333333","4.58418333333333","5760"
