"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment"
"","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"7.02406805555556","7.32406805555556","16090","","PE(14:1_19:0)+H","704.52258","563.50347","355.32072","283.22682","209.19005","281.28395","142.02639","7.02406805555556","7.32406805555556","16090"
"","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PE(14:1_19:0)+H",0,0,0,0,0,0,0,"6.90816111111111","7.20816111111111","18891","","PE(14:1_19:0)+H","704.52258","563.50347","355.32072","283.22682","209.19005","281.28395","142.02639","6.90816111111111","7.20816111111111","18891"
"","PE(14:1_20:0)+H",1,1,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(14:1_20:0)+H",7.810819,7.810819,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(14:1_20:0)+H",1,2,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(14:1_20:0)+H",6364.684,934306.4,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(14:1_20:0)+H",718.5387,577.51975,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","7.62599583333333","7.92599583333333","802"
"","PE(14:1_20:0)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(14:1_20:0)+H",5.717829,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(14:1_20:0)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(14:1_20:0)+H",54893.42,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(14:1_20:0)+H",718.5396,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","5.51697222222222","5.81697222222222","1575"
"","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","12.7411416666667","13.0411416666667","2551"
"","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","5.99224242424243","6.29224242424243","5695"
"","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","5.28361363636364","5.58361363636364","12223"
"","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","12.5310424242424","12.8310424242424","14854"
"","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(14:1_20:0)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(14:1_20:0)+H","718.53818","577.51907","369.33632","283.22682","209.19005","295.29955","142.02639","5.78686818181818","6.08686818181818","15153"
"","PE(14:1_20:1)+H",1,1,0,0,0,0,0,"6.68251805555556","6.98251805555556","422","","PE(14:1_20:1)+H",6.856732,6.856732,0,0,0,0,0,"6.68251805555556","6.98251805555556","422","","PE(14:1_20:1)+H",1,1,0,0,0,0,0,"6.68251805555556","6.98251805555556","422","","PE(14:1_20:1)+H",20486.5,2198774,0,0,0,0,0,"6.68251805555556","6.98251805555556","422","","PE(14:1_20:1)+H",716.5242,575.5046,0,0,0,0,0,"6.68251805555556","6.98251805555556","422","","PE(14:1_20:1)+H","716.52258","575.50347","367.32072","283.22682","209.19005","293.28395","142.02639","6.68251805555556","6.98251805555556","422"
"","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.2190791666667","12.5190791666667","1321","","PE(14:1_20:1)+H","716.52258","575.50347","367.32072","283.22682","209.19005","293.28395","142.02639","12.2190791666667","12.5190791666667","1321"
"","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"4.85825416666667","5.15825416666667","1348","","PE(14:1_20:1)+H","716.52258","575.50347","367.32072","283.22682","209.19005","293.28395","142.02639","4.85825416666667","5.15825416666667","1348"
"","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"11.5475638888889","11.8475638888889","2103","","PE(14:1_20:1)+H","716.52258","575.50347","367.32072","283.22682","209.19005","293.28395","142.02639","11.5475638888889","11.8475638888889","2103"
"","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.8125305555556","13.1125305555556","4408","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.8125305555556","13.1125305555556","4408","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.8125305555556","13.1125305555556","4408","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.8125305555556","13.1125305555556","4408","","PE(14:1_20:1)+H",0,0,0,0,0,0,0,"12.8125305555556","13.1125305555556","4408","","PE(14:1_20:1)+H","716.52258","575.50347","367.32072","283.22682","209.19005","293.28395","142.02639","12.8125305555556","13.1125305555556","4408"
"","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PE(14:1_20:2)+H","714.50688","573.48777","365.30502","283.22682","209.19005","291.26825","142.02639","5.54374861111111","5.84374861111111","6823"
"","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PE(14:1_20:2)+H","714.50688","573.48777","365.30502","283.22682","209.19005","291.26825","142.02639","11.6431458333333","11.9431458333333","8174"
"","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PE(14:1_20:2)+H","714.50688","573.48777","365.30502","283.22682","209.19005","291.26825","142.02639","5.81705138888889","6.11705138888889","9458"
"","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PE(14:1_20:2)+H",0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PE(14:1_20:2)+H","714.50688","573.48777","365.30502","283.22682","209.19005","291.26825","142.02639","6.02467083333333","6.32467083333333","19066"
"","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"11.34785","11.64785","4546","","PE(14:1_20:3)+H","712.49128","571.47217","363.28942","283.22682","209.19005","289.25265","142.02639","11.34785","11.64785","4546"
"","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PE(14:1_20:3)+H",0,0,0,0,0,0,0,"10.6121015151515","10.9121015151515","7992","","PE(14:1_20:3)+H","712.49128","571.47217","363.28942","283.22682","209.19005","289.25265","142.02639","10.6121015151515","10.9121015151515","7992"
"","PE(14:1_20:4)+H",0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PE(14:1_20:4)+H",0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PE(14:1_20:4)+H",0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PE(14:1_20:4)+H",0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PE(14:1_20:4)+H",0,0,0,0,0,0,0,"4.09470606060606","4.39470606060606","12595","","PE(14:1_20:4)+H","710.47558","569.45647","361.27372","283.22682","209.19005","287.23695","142.02639","4.09470606060606","4.39470606060606","12595"
"","PE(14:1_21:0)+H",1,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PE(14:1_21:0)+H",6.312529,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PE(14:1_21:0)+H",2,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PE(14:1_21:0)+H",3831567,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PE(14:1_21:0)+H",732.5542,0,0,0,0,0,0,"6.12905972222222","6.42905972222222","86","","PE(14:1_21:0)+H","732.55388","591.53477","383.35202","283.22682","209.19005","309.31525","142.02639","6.12905972222222","6.42905972222222","86"
"","PE(14:1_21:0)+H",1,0,0,0,0,0,0,"6.504625","6.804625","1076","","PE(14:1_21:0)+H",6.566255,0,0,0,0,0,0,"6.504625","6.804625","1076","","PE(14:1_21:0)+H",2,0,0,0,0,0,0,"6.504625","6.804625","1076","","PE(14:1_21:0)+H",130463.9,0,0,0,0,0,0,"6.504625","6.804625","1076","","PE(14:1_21:0)+H",732.55515,0,0,0,0,0,0,"6.504625","6.804625","1076","","PE(14:1_21:0)+H","732.55388","591.53477","383.35202","283.22682","209.19005","309.31525","142.02639","6.504625","6.804625","1076"
"","PE(14:1_21:0)+H",1,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PE(14:1_21:0)+H",6.566255,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PE(14:1_21:0)+H",2,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PE(14:1_21:0)+H",130463.9,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PE(14:1_21:0)+H",732.55515,0,0,0,0,0,0,"6.50722222222222","6.80722222222222","17141","","PE(14:1_21:0)+H","732.55388","591.53477","383.35202","283.22682","209.19005","309.31525","142.02639","6.50722222222222","6.80722222222222","17141"
"","PE(14:1_22:0)+H",1,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PE(14:1_22:0)+H",6.918066,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PE(14:1_22:0)+H",1,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PE(14:1_22:0)+H",1807902,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PE(14:1_22:0)+H",746.5698,0,0,0,0,0,0,"6.74571388888889","7.04571388888889","181","","PE(14:1_22:0)+H","746.56948","605.55037","397.36762","283.22682","209.19005","323.33085","142.02639","6.74571388888889","7.04571388888889","181"
"","PE(14:1_22:0)+H",1,1,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PE(14:1_22:0)+H",8.923824,8.923824,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PE(14:1_22:0)+H",1,1,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PE(14:1_22:0)+H",3548.037,648582.6,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PE(14:1_22:0)+H",746.5717,605.552,0,0,0,0,0,"8.71344583333333","9.01344583333333","707","","PE(14:1_22:0)+H","746.56948","605.55037","397.36762","283.22682","209.19005","323.33085","142.02639","8.71344583333333","9.01344583333333","707"
"","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"7.43429861111111","7.73429861111111","871","","PE(14:1_22:0)+H","746.56948","605.55037","397.36762","283.22682","209.19005","323.33085","142.02639","7.43429861111111","7.73429861111111","871"
"","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PE(14:1_22:0)+H",0,0,0,0,0,0,0,"12.741253030303","13.041253030303","3250","","PE(14:1_22:0)+H","746.56948","605.55037","397.36762","283.22682","209.19005","323.33085","142.02639","12.741253030303","13.041253030303","3250"
"","PE(14:1_22:1)+H",1,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(14:1_22:1)+H",5.927817,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(14:1_22:1)+H",2,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(14:1_22:1)+H",1879190,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(14:1_22:1)+H",744.5545,0,0,0,0,0,0,"5.77137638888889","6.07137638888889","145","","PE(14:1_22:1)+H","744.55388","603.53477","395.35202","283.22682","209.19005","321.31525","142.02639","5.77137638888889","6.07137638888889","145"
"","PE(14:1_22:1)+H",1,1,0,0,0,0,1,"7.85418888888889","8.15418888888889","206","","PE(14:1_22:1)+H",8.027212,8.027212,0,0,0,0,8.027212,"7.85418888888889","8.15418888888889","206","","PE(14:1_22:1)+H",2,4,0,0,0,0,2,"7.85418888888889","8.15418888888889","206","","PE(14:1_22:1)+H",38583.23,5534278,0,0,0,0,4066.147,"7.85418888888889","8.15418888888889","206","","PE(14:1_22:1)+H",744.55535,603.5352,0,0,0,0,142.0265,"7.85418888888889","8.15418888888889","206","","PE(14:1_22:1)+H","744.55388","603.53477","395.35202","283.22682","209.19005","321.31525","142.02639","7.85418888888889","8.15418888888889","206"
"","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"12.8203347222222","13.1203347222222","1675","","PE(14:1_22:1)+H","744.55388","603.53477","395.35202","283.22682","209.19005","321.31525","142.02639","12.8203347222222","13.1203347222222","1675"
"","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(14:1_22:1)+H",0,0,0,0,0,0,0,"5.5644375","5.8644375","1727","","PE(14:1_22:1)+H","744.55388","603.53477","395.35202","283.22682","209.19005","321.31525","142.02639","5.5644375","5.8644375","1727"
"","PE(14:1_22:1)+H",0,1,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(14:1_22:1)+H",0,7.892835,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(14:1_22:1)+H",0,2,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(14:1_22:1)+H",0,737444.4,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(14:1_22:1)+H",0,603.5353,0,0,0,0,0,"7.68141111111111","7.98141111111111","12683","","PE(14:1_22:1)+H","744.55388","603.53477","395.35202","283.22682","209.19005","321.31525","142.02639","7.68141111111111","7.98141111111111","12683"
"","PE(14:1_22:2)+H",1,1,0,0,0,0,1,"6.76129722222222","7.06129722222222","513","","PE(14:1_22:2)+H",6.923258,6.923258,0,0,0,0,6.923258,"6.76129722222222","7.06129722222222","513","","PE(14:1_22:2)+H",1,2,0,0,0,0,1,"6.76129722222222","7.06129722222222","513","","PE(14:1_22:2)+H",17079.83,2181175,0,0,0,0,1105.821,"6.76129722222222","7.06129722222222","513","","PE(14:1_22:2)+H",742.5391,601.51955,0,0,0,0,142.0266,"6.76129722222222","7.06129722222222","513","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","6.76129722222222","7.06129722222222","513"
"","PE(14:1_22:2)+H",1,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PE(14:1_22:2)+H",5.043269,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PE(14:1_22:2)+H",2,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PE(14:1_22:2)+H",156091.8,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PE(14:1_22:2)+H",742.53995,0,0,0,0,0,0,"4.94340138888889","5.24340138888889","567","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","4.94340138888889","5.24340138888889","567"
"","PE(14:1_22:2)+H",1,1,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PE(14:1_22:2)+H",8.820799,8.820799,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PE(14:1_22:2)+H",1,1,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PE(14:1_22:2)+H",232992.8,112151.9,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PE(14:1_22:2)+H",742.5367,601.5176,0,0,0,0,0,"8.64927361111111","8.94927361111111","1069","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","8.64927361111111","8.94927361111111","1069"
"","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.2701305555556","12.5701305555556","1469","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","12.2701305555556","12.5701305555556","1469"
"","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"11.6326597222222","11.9326597222222","2244","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","11.6326597222222","11.9326597222222","2244"
"","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.8643333333333","13.1643333333333","5705","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.8643333333333","13.1643333333333","5705","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.8643333333333","13.1643333333333","5705","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.8643333333333","13.1643333333333","5705","","PE(14:1_22:2)+H",0,0,0,0,0,0,0,"12.8643333333333","13.1643333333333","5705","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","12.8643333333333","13.1643333333333","5705"
"","PE(14:1_22:2)+H",0,1,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PE(14:1_22:2)+H",0,6.985158,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PE(14:1_22:2)+H",0,2,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PE(14:1_22:2)+H",0,492118.9,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PE(14:1_22:2)+H",0,601.51935,0,0,0,0,0,"6.94883888888889","7.24883888888889","9128","","PE(14:1_22:2)+H","742.53818","601.51907","393.33632","283.22682","209.19005","319.29955","142.02639","6.94883888888889","7.24883888888889","9128"
