"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NDS","[M+H]+","[M-H2O+H]+","[M-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.467275","12.767275","11120","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","12.467275","12.767275","11120"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"9.27646666666667","9.57646666666667","12555","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","9.27646666666667","9.57646666666667","12555"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"13.1736","13.4736","14693","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","13.1736","13.4736","14693"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"12.1946041666667","12.4946041666667","14883","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","12.1946041666667","12.4946041666667","14883"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"15.1240347222222","15.4240347222222","15429","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","15.1240347222222","15.4240347222222","15429"
"","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d16:0/19:3)+H",0,0,0,0,0,0,0,"11.7525055555556","12.0525055555556","18236","","Cer_NDS(d16:0/19:3)+H","548.50315","530.49265","512.48205","256.26295","238.25235","292.26295","226.25235","11.7525055555556","12.0525055555556","18236"
"","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"6.90460694444444","7.20460694444444","4685","","Cer_NDS(d16:0/19:4)+H","546.48755","528.47695","510.46635","256.26295","238.25235","290.24735","226.25235","6.90460694444444","7.20460694444444","4685"
"","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.92960606060606","5.22960606060606","6177","","Cer_NDS(d16:0/19:4)+H","546.48755","528.47695","510.46635","256.26295","238.25235","290.24735","226.25235","4.92960606060606","5.22960606060606","6177"
"","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"3.87079444444444","4.17079444444444","14065","","Cer_NDS(d16:0/19:4)+H","546.48755","528.47695","510.46635","256.26295","238.25235","290.24735","226.25235","3.87079444444444","4.17079444444444","14065"
"","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d16:0/19:4)+H",0,0,0,0,0,0,0,"4.93565277777778","5.23565277777778","16744","","Cer_NDS(d16:0/19:4)+H","546.48755","528.47695","510.46635","256.26295","238.25235","290.24735","226.25235","4.93565277777778","5.23565277777778","16744"
"","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"9.8590222222222","10.1590222222222","6571","","Cer_NDS(d16:0/20:0)+H","568.56575","550.55515","532.54465","256.26295","238.25235","312.32555","226.25235","9.8590222222222","10.1590222222222","6571"
"","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d16:0/20:0)+H",0,0,0,0,0,0,0,"8.94820277777778","9.24820277777778","7240","","Cer_NDS(d16:0/20:0)+H","568.56575","550.55515","532.54465","256.26295","238.25235","312.32555","226.25235","8.94820277777778","9.24820277777778","7240"
"","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"8.37502222222222","8.67502222222222","1861","","Cer_NDS(d16:0/20:1)+H","566.55015","548.53955","530.52895","256.26295","238.25235","310.30995","226.25235","8.37502222222222","8.67502222222222","1861"
"","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d16:0/20:1)+H",0,0,0,0,0,0,0,"11.2871939393939","11.5871939393939","12093","","Cer_NDS(d16:0/20:1)+H","566.55015","548.53955","530.52895","256.26295","238.25235","310.30995","226.25235","11.2871939393939","11.5871939393939","12093"
"","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"10.5158722222222","10.8158722222222","5957","","Cer_NDS(d16:0/20:2)+H","564.53445","546.52395","528.51335","256.26295","238.25235","308.29425","226.25235","10.5158722222222","10.8158722222222","5957"
"","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d16:0/20:2)+H",0,0,0,0,0,0,0,"7.35768333333333","7.65768333333333","17933","","Cer_NDS(d16:0/20:2)+H","564.53445","546.52395","528.51335","256.26295","238.25235","308.29425","226.25235","7.35768333333333","7.65768333333333","17933"
"","Cer_NDS(d16:0/20:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d16:0/20:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d16:0/20:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d16:0/20:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d16:0/20:3)+H",0,0,0,0,0,0,0,"9.55233888888889","9.85233888888889","2525","","Cer_NDS(d16:0/20:3)+H","562.51875","544.50825","526.49765","256.26295","238.25235","306.27855","226.25235","9.55233888888889","9.85233888888889","2525"
"","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"8.65979027777778","8.95979027777778","2861","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"8.65979027777778","8.95979027777778","2861","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"8.65979027777778","8.95979027777778","2861","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"8.65979027777778","8.95979027777778","2861","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"8.65979027777778","8.95979027777778","2861","","Cer_NDS(d16:0/20:4)+H","560.50315","542.49265","524.48205","256.26295","238.25235","304.26295","226.25235","8.65979027777778","8.95979027777778","2861"
"","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.16689722222222","9.46689722222222","10702","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.16689722222222","9.46689722222222","10702","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.16689722222222","9.46689722222222","10702","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.16689722222222","9.46689722222222","10702","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.16689722222222","9.46689722222222","10702","","Cer_NDS(d16:0/20:4)+H","560.50315","542.49265","524.48205","256.26295","238.25235","304.26295","226.25235","9.16689722222222","9.46689722222222","10702"
"","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.18338333333333","9.48338333333333","14009","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.18338333333333","9.48338333333333","14009","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.18338333333333","9.48338333333333","14009","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.18338333333333","9.48338333333333","14009","","Cer_NDS(d16:0/20:4)+H",0,0,0,0,0,0,0,"9.18338333333333","9.48338333333333","14009","","Cer_NDS(d16:0/20:4)+H","560.50315","542.49265","524.48205","256.26295","238.25235","304.26295","226.25235","9.18338333333333","9.48338333333333","14009"
"","Cer_NDS(d16:0/21:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d16:0/21:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d16:0/21:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d16:0/21:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d16:0/21:1)+H",0,0,0,0,0,0,0,"8.9316625","9.2316625","6904","","Cer_NDS(d16:0/21:1)+H","580.56575","562.55515","544.54465","256.26295","238.25235","324.32555","226.25235","8.9316625","9.2316625","6904"
"","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"8.09795277777778","8.39795277777778","3762","","Cer_NDS(d16:0/22:0)+H","596.59705","578.58645","560.57595","256.26295","238.25235","340.35685","226.25235","8.09795277777778","8.39795277777778","3762"
"","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d16:0/22:0)+H",0,0,0,0,0,0,0,"9.80331111111111","10.1033111111111","4484","","Cer_NDS(d16:0/22:0)+H","596.59705","578.58645","560.57595","256.26295","238.25235","340.35685","226.25235","9.80331111111111","10.1033111111111","4484"
"","Cer_NDS(d16:0/22:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d16:0/22:1)+H",0,9.660647,9.660647,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d16:0/22:1)+H",0,1,1,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d16:0/22:1)+H",0,84726.53,17821.57,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d16:0/22:1)+H",0,576.5723,558.5617,0,0,0,0,"9.4545","9.7545","1448","","Cer_NDS(d16:0/22:1)+H","594.58145","576.57085","558.56035","256.26295","238.25235","338.34115","226.25235","9.4545","9.7545","1448"
"","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.6483819444444","11.9483819444444","3039","","Cer_NDS(d16:0/22:1)+H","594.58145","576.57085","558.56035","256.26295","238.25235","338.34115","226.25235","11.6483819444444","11.9483819444444","3039"
"","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d16:0/22:1)+H",0,0,0,0,0,0,0,"11.9260560606061","12.2260560606061","15773","","Cer_NDS(d16:0/22:1)+H","594.58145","576.57085","558.56035","256.26295","238.25235","338.34115","226.25235","11.9260560606061","12.2260560606061","15773"
"","Cer_NDS(d16:0/22:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d16:0/22:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d16:0/22:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d16:0/22:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d16:0/22:2)+H",0,0,0,0,0,0,0,"8.49028055555556","8.79028055555556","5361","","Cer_NDS(d16:0/22:2)+H","592.56575","574.55515","556.54465","256.26295","238.25235","336.32555","226.25235","8.49028055555556","8.79028055555556","5361"
"","Cer_NDS(d16:0/22:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d16:0/22:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d16:0/22:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d16:0/22:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d16:0/22:4)+H",0,0,0,0,0,0,0,"0.278444444444444","0.578444444444444","2449","","Cer_NDS(d16:0/22:4)+H","588.53445","570.52395","552.51335","256.26295","238.25235","332.29425","226.25235","0.278444444444444","0.578444444444444","2449"
"","Cer_NDS(d16:0/23:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d16:0/23:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d16:0/23:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d16:0/23:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d16:0/23:0)+H",0,0,0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer_NDS(d16:0/23:0)+H","610.61275","592.60215","574.59155","256.26295","238.25235","354.37245","226.25235","10.2995597222222","10.5995597222222","16705"
"","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"9.9510847222222","10.2510847222222","1711","","Cer_NDS(d16:0/23:1)+H","608.59705","590.58645","572.57595","256.26295","238.25235","352.35685","226.25235","9.9510847222222","10.2510847222222","1711"
"","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d16:0/23:1)+H",0,0,0,0,0,0,0,"12.126425","12.426425","17746","","Cer_NDS(d16:0/23:1)+H","608.59705","590.58645","572.57595","256.26295","238.25235","352.35685","226.25235","12.126425","12.426425","17746"
"","Cer_NDS(d16:0/23:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d16:0/23:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d16:0/23:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d16:0/23:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d16:0/23:4)+H",0,0,0,0,0,0,0,"8.92821666666666","9.22821666666666","15752","","Cer_NDS(d16:0/23:4)+H","602.55015","584.53955","566.52895","256.26295","238.25235","346.30995","226.25235","8.92821666666666","9.22821666666666","15752"
"","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer_NDS(d16:0/24:0)+H","624.62835","606.61775","588.60725","256.26295","238.25235","368.38815","226.25235","10.7435694444444","11.0435694444444","1417"
"","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d16:0/24:0)+H",0,0,0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer_NDS(d16:0/24:0)+H","624.62835","606.61775","588.60725","256.26295","238.25235","368.38815","226.25235","9.24833939393939","9.54833939393939","11432"
"","Cer_NDS(d16:0/24:1)+H",0,1,1,0,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d16:0/24:1)+H",10.61602,10.61602,10.61602,0,10.61602,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d16:0/24:1)+H",1,1,1,0,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d16:0/24:1)+H",743.6637,724078.8,166113.5,0,8571.88,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d16:0/24:1)+H",622.6155,604.6035,586.593,0,238.2532,0,0,"10.4325819444444","10.7325819444444","365","","Cer_NDS(d16:0/24:1)+H","622.61275","604.60215","586.59155","256.26295","238.25235","366.37245","226.25235","10.4325819444444","10.7325819444444","365"
"","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer_NDS(d16:0/24:1)+H","622.61275","604.60215","586.59155","256.26295","238.25235","366.37245","226.25235","12.4502861111111","12.7502861111111","927"
"","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer_NDS(d16:0/24:1)+H","622.61275","604.60215","586.59155","256.26295","238.25235","366.37245","226.25235","12.7063555555556","13.0063555555556","3659"
"","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer_NDS(d16:0/24:1)+H","622.61275","604.60215","586.59155","256.26295","238.25235","366.37245","226.25235","9.73998888888889","10.0399888888889","5508"
