"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PS(17:0_20:3)+H",1,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:0_20:3)+H",8.161917,0,0,0,8.161917,0,"8.01050416666666","8.31050416666666","2253","","PS(17:0_20:3)+H",1,0,0,0,1,0,"8.01050416666666","8.31050416666666","2253","","PS(17:0_20:3)+H",48811.2,0,0,0,595.5553,0,"8.01050416666666","8.31050416666666","2253","","PS(17:0_20:3)+H",800.5413,0,0,0,253.253,0,"8.01050416666666","8.31050416666666","2253","","PS(17:0_20:3)+H","800.54376","615.53481","363.28946","327.28946","253.25265","289.25265","8.01050416666666","8.31050416666666","2253"
"","PS(17:0_22:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:0_22:4)+H","826.55936","641.55041","389.30506","327.28946","253.25265","315.26825","7.04686805555556","7.34686805555556","2224"
"","PS(17:0_22:6)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:0_22:6)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:0_22:6)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:0_22:6)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:0_22:6)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:0_22:6)+H","822.52806","637.51911","385.27376","327.28946","253.25265","311.23695","4.98809583333333","5.28809583333333","13691"
"","PS(17:0_25:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(17:0_25:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(17:0_25:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(17:0_25:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(17:0_25:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(17:0_25:0)+H","876.66896","691.66001","439.41466","327.28946","253.25265","365.37785","4.10132638888889","4.40132638888889","3431"
"","PS(17:1_17:1)+H",0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H",0,0,0,0,0,0,"1.78840833333333","2.08840833333333","8216","","PS(17:1_17:1)+H","760.51236","575.50341","325.27376","325.27376","251.23695","251.23695","1.78840833333333","2.08840833333333","8216"
"","PS(17:1_19:0)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(17:1_19:0)+H","790.55936","605.55041","355.32076","325.27376","251.23695","281.28395","3.00620416666667","3.30620416666667","4995"
"","PS(17:1_20:1)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:1_20:1)+H","802.55936","617.55041","367.32076","325.27376","251.23695","293.28395","7.225625","7.525625","9320"
"","PS(17:1_20:2)+H",1,0,0,1,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:1_20:2)+H",8.161917,0,0,8.30612,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:1_20:2)+H",1,0,0,1,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:1_20:2)+H",48811.2,0,0,1083.219,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:1_20:2)+H",800.5413,0,0,325.2737,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:1_20:2)+H","800.54366","615.53471","365.30506","325.27376","251.23695","291.26825","8.01050416666666","8.31050416666666","2253"
"","PS(17:1_20:5)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:1_20:5)+H","794.49676","609.48781","359.25816","325.27376","251.23695","285.22135","4.95417727272727","5.25417727272727","13576"
"","PS(17:1_21:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(17:1_21:0)+H","818.59066","633.58171","383.35206","325.27376","251.23695","309.31525","4.10132083333333","4.40132083333333","3848"
"","PS(17:1_22:3)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:1_22:3)+H","826.55936","641.55041","391.32076","325.27376","251.23695","317.28395","7.04686805555556","7.34686805555556","2224"
"","PS(17:1_22:5)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:1_22:5)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:1_22:5)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:1_22:5)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:1_22:5)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:1_22:5)+H","822.52806","637.51911","387.28946","325.27376","251.23695","313.25265","4.98809583333333","5.28809583333333","13691"
"","PS(17:1_22:6)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:1_22:6)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:1_22:6)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:1_22:6)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:1_22:6)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:1_22:6)+H","820.51236","635.50341","385.27376","325.27376","251.23695","311.23695","5.1377375","5.4377375","11246"
"","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","PS(17:2_18:4)+H","766.46546","581.45651","333.24246","323.25816","249.22135","259.20565","5.71525555555556","6.01525555555556","9644"
"","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","PS(17:2_18:4)+H",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","PS(17:2_18:4)+H","766.46546","581.45651","333.24246","323.25816","249.22135","259.20565","5.72048888888889","6.02048888888889","13083"
"","PS(17:2_20:0)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H",0,0,0,0,0,0,"7.225625","7.525625","9320","","PS(17:2_20:0)+H","802.55936","617.55041","369.33636","323.25816","249.22135","295.29955","7.225625","7.525625","9320"
"","PS(17:2_20:1)+H",1,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:2_20:1)+H",8.161917,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:2_20:1)+H",1,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:2_20:1)+H",48811.2,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:2_20:1)+H",800.5413,0,0,0,0,0,"8.01050416666666","8.31050416666666","2253","","PS(17:2_20:1)+H","800.54376","615.53481","367.32076","323.25816","249.22135","293.28395","8.01050416666666","8.31050416666666","2253"
"","PS(17:2_20:4)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","PS(17:2_20:4)+H","794.49676","609.48781","361.27376","323.25816","249.22135","287.23695","4.95417727272727","5.25417727272727","13576"
"","PS(17:2_21:0)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(17:2_21:0)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(17:2_21:0)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(17:2_21:0)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(17:2_21:0)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(17:2_21:0)+H","816.57506","631.56611","383.35206","323.25816","249.22135","309.31525","4.90198055555556","5.20198055555556","4929"
"","PS(17:2_21:0)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(17:2_21:0)+H","816.57506","631.56611","383.35206","323.25816","249.22135","309.31525","5.10691818181818","5.40691818181818","10241"
"","PS(17:2_22:2)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(17:2_22:2)+H","826.55936","641.55041","393.33636","323.25816","249.22135","319.29955","7.04686805555556","7.34686805555556","2224"
"","PS(17:2_22:4)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:2_22:4)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:2_22:4)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:2_22:4)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:2_22:4)+H",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","PS(17:2_22:4)+H","822.52806","637.51911","389.30506","323.25816","249.22135","315.26825","4.98809583333333","5.28809583333333","13691"
"","PS(17:2_22:5)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:2_22:5)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:2_22:5)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:2_22:5)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:2_22:5)+H",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","PS(17:2_22:5)+H","820.51246","635.50351","387.28946","323.25816","249.22135","313.25265","5.1377375","5.4377375","11246"
"","PS(18:0_18:1)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H",0,0,0,0,0,0,"3.00620416666667","3.30620416666667","4995","","PS(18:0_18:1)+H","790.55936","605.55041","339.28946","341.30506","267.26825","265.25265","3.00620416666667","3.30620416666667","4995"
"","PS(18:0_18:3)+H",0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PS(18:0_18:3)+H",0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PS(18:0_18:3)+H",0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PS(18:0_18:3)+H",0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PS(18:0_18:3)+H",0,0,0,0,0,0,"7.05227361111111","7.35227361111111","15981","","PS(18:0_18:3)+H","786.52806","601.51911","335.25816","341.30506","267.26825","261.22135","7.05227361111111","7.35227361111111","15981"
"","PS(18:0_20:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","3848","","PS(18:0_20:1)+H","818.59066","633.58171","367.32076","341.30506","267.26825","293.28395","4.10132083333333","4.40132083333333","3848"
"","PS(18:0_20:2)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(18:0_20:2)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(18:0_20:2)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(18:0_20:2)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(18:0_20:2)+H",0,0,0,0,0,0,"4.90198055555556","5.20198055555556","4929","","PS(18:0_20:2)+H","816.57496","631.56601","365.30506","341.30506","267.26825","291.26825","4.90198055555556","5.20198055555556","4929"
"","PS(18:0_20:2)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H",0,0,0,0,0,0,"5.10691818181818","5.40691818181818","10241","","PS(18:0_20:2)+H","816.57496","631.56601","365.30506","341.30506","267.26825","291.26825","5.10691818181818","5.40691818181818","10241"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12318888888889","4.42318888888889","6221","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","4.12318888888889","4.42318888888889","6221"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.10427638888889","3.40427638888889","8057","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","3.10427638888889","3.40427638888889","8057"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.79138333333333","4.09138333333333","8066","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","3.79138333333333","4.09138333333333","8066"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H",0,0,0,0,0,0,"3.39136944444444","3.69136944444444","8265","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","3.39136944444444","3.69136944444444","8265"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","4.89157424242424","5.19157424242424","11928"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H",0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","4.12585277777778","4.42585277777778","13405"
"","PS(18:0_20:3)+H",0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H",0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PS(18:0_20:3)+H","814.55936","629.55041","363.28946","341.30506","267.26825","289.25265","1.83709444444444","2.13709444444444","15859"
"","PS(18:0_20:4)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:0_20:4)+H","812.54366","627.53471","361.27376","341.30506","267.26825","287.23695","1.86782083333333","2.16782083333333","11159"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","5.47872777777778","5.77872777777778","5746"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","4.97432083333333","5.27432083333333","9287"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","5.68667916666667","5.98667916666667","10954"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","4.98549305555556","5.28549305555556","12814"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","4.71984242424242","5.01984242424242","13153"
"","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:0_22:3)+H","842.59066","657.58171","391.32076","341.30506","267.26825","317.28395","5.70359444444444","6.00359444444444","13926"
"","PS(18:0_22:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:0_22:4)+H","840.57496","655.56601","389.30506","341.30506","267.26825","315.26825","4.10132083333333","4.40132083333333","8692"
"","PS(18:0_24:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(18:0_24:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(18:0_24:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(18:0_24:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(18:0_24:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(18:0_24:0)+H","876.66886","691.65991","425.39896","341.30506","267.26825","351.36215","4.10132638888889","4.40132638888889","3431"
"","PS(18:0_26:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(18:0_26:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(18:0_26:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(18:0_26:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(18:0_26:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(18:0_26:0)+H","904.70016","719.69121","453.43026","341.30506","267.26825","379.39345","9.32591944444444","9.62591944444444","17977"
