"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Number of Scans","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Max Intensity","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Average m/z","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M+Na]+","PreCursor -43","PreCursor -141","M+Na-43-SN1-H acyl loss","M+Na-43-SN2-H acyl loss","phosphoethanolamine+Na","RT_min","RT_max","Comment"
"","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:2(OH))+Na","740.4837578","697.4415578","599.4646635","441.2014578","415.2221578","164.00888","1.79171805555556","2.09171805555556","6656"
"","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:2(OH))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:2(OH))+Na","740.4837578","697.4415578","599.4646635","441.2014578","415.2221578","164.00888","1.53285972222222","1.83285972222222","19185"
"","OxPE(16:0_20:5(OH))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(16:0_20:5(OH))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(16:0_20:5(OH))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(16:0_20:5(OH))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(16:0_20:5(OH))+Na",0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPE(16:0_20:5(OH))+Na","776.4837578","733.4415578","635.4646635","477.2014578","415.2221578","164.00888","0.842911111111111","1.14291111111111","3824"
"","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:2(OH))+Na","810.5619578","767.5197578","669.5428635","511.2796578","415.2221578","164.00888","0.544658333333333","0.844658333333333","3311"
"","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:2(OH))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:2(OH))+Na","810.5619578","767.5197578","669.5428635","511.2796578","415.2221578","164.00888","4.98503888888889","5.28503888888889","9912"
"","OxPE(16:0_14:1(OO))+Na",0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPE(16:0_14:1(OO))+Na",0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPE(16:0_14:1(OO))+Na",0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPE(16:0_14:1(OO))+Na",0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPE(16:0_14:1(OO))+Na",0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPE(16:0_14:1(OO))+Na","716.4473778","673.4051778","575.4282835","417.1650778","415.2221578","164.00888","4.99630606060606","5.29630606060606","13568"
"","OxPE(16:0_15:1(OO))+Na",0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(16:0_15:1(OO))+Na",0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(16:0_15:1(OO))+Na",0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(16:0_15:1(OO))+Na",0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(16:0_15:1(OO))+Na",0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPE(16:0_15:1(OO))+Na","730.4629778","687.4207778","589.4438835","431.1806778","415.2221578","164.00888","1.47424166666667","1.77424166666667","7817"
"","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:4(OO))+Na","766.4629778","723.4207778","625.4438835","467.1806778","415.2221578","164.00888","5.71525555555556","6.01525555555556","9644"
"","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:4(OO))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:4(OO))+Na","766.4629778","723.4207778","625.4438835","467.1806778","415.2221578","164.00888","5.72048888888889","6.02048888888889","13083"
"","OxPE(16:0_20:1(OO))+Na",1,0,0,0,0,1,"8.01050416666666","8.31050416666666","2253","","OxPE(16:0_20:1(OO))+Na",8.161917,0,0,0,0,8.30612,"8.01050416666666","8.31050416666666","2253","","OxPE(16:0_20:1(OO))+Na",1,0,0,0,0,1,"8.01050416666666","8.31050416666666","2253","","OxPE(16:0_20:1(OO))+Na",48811.2,0,0,0,0,3449.294,"8.01050416666666","8.31050416666666","2253","","OxPE(16:0_20:1(OO))+Na",800.5413,0,0,0,0,164.0084,"8.01050416666666","8.31050416666666","2253","","OxPE(16:0_20:1(OO))+Na","800.5412778","757.4990778","659.5221835","501.2589778","415.2221578","164.00888","8.01050416666666","8.31050416666666","2253"
"","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:2(OO))+Na","826.5568778","783.5146778","685.5377835","527.2745778","415.2221578","164.00888","7.04686805555556","7.34686805555556","2224"
"","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:2(OO))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:2(OO))+Na","826.5568778","783.5146778","685.5377835","527.2745778","415.2221578","164.00888","1.55908055555556","1.85908055555556","18812"
"","OxPE(16:0_22:4(OO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:4(OO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:4(OO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:4(OO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:4(OO))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:4(OO))+Na","822.5255778","779.4833778","681.5064835","523.2432778","415.2221578","164.00888","4.98809583333333","5.28809583333333","13691"
"","OxPE(16:0_22:5(OO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:5(OO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:5(OO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:5(OO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:5(OO))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:5(OO))+Na","820.5099778","777.4677778","679.4908835","521.2276778","415.2221578","164.00888","5.1377375","5.4377375","11246"
"","OxPE(16:0_15:1(OOO))+Na",0,0,0,0,0,0,"1.1550125","1.4550125","14984","","OxPE(16:0_15:1(OOO))+Na",0,0,0,0,0,0,"1.1550125","1.4550125","14984","","OxPE(16:0_15:1(OOO))+Na",0,0,0,0,0,0,"1.1550125","1.4550125","14984","","OxPE(16:0_15:1(OOO))+Na",0,0,0,0,0,0,"1.1550125","1.4550125","14984","","OxPE(16:0_15:1(OOO))+Na",0,0,0,0,0,0,"1.1550125","1.4550125","14984","","OxPE(16:0_15:1(OOO))+Na","746.4578978","703.4156978","605.4388035","447.1755978","415.2221578","164.00888","1.1550125","1.4550125","14984"
"","OxPE(16:0_17:2(OOO))+Na",0,0,0,0,0,0,"1.388075","1.688075","15593","","OxPE(16:0_17:2(OOO))+Na",0,0,0,0,0,0,"1.388075","1.688075","15593","","OxPE(16:0_17:2(OOO))+Na",0,0,0,0,0,0,"1.388075","1.688075","15593","","OxPE(16:0_17:2(OOO))+Na",0,0,0,0,0,0,"1.388075","1.688075","15593","","OxPE(16:0_17:2(OOO))+Na",0,0,0,0,0,0,"1.388075","1.688075","15593","","OxPE(16:0_17:2(OOO))+Na","772.4735978","729.4313978","631.4545035","473.1912978","415.2221578","164.00888","1.388075","1.688075","15593"
"","OxPE(16:0_22:6(OOOO))+Na",0,0,0,0,0,0,"1.01765138888889","1.31765138888889","18705","","OxPE(16:0_22:6(OOOO))+Na",0,0,0,0,0,0,"1.01765138888889","1.31765138888889","18705","","OxPE(16:0_22:6(OOOO))+Na",0,0,0,0,0,0,"1.01765138888889","1.31765138888889","18705","","OxPE(16:0_22:6(OOOO))+Na",0,0,0,0,0,0,"1.01765138888889","1.31765138888889","18705","","OxPE(16:0_22:6(OOOO))+Na",0,0,0,0,0,0,"1.01765138888889","1.31765138888889","18705","","OxPE(16:0_22:6(OOOO))+Na","850.4841178","807.4419178","709.4650235","551.2018178","415.2221578","164.00888","1.01765138888889","1.31765138888889","18705"
"","OxPE(16:0_15:1(Ke))+Na",0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(16:0_15:1(Ke))+Na",0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(16:0_15:1(Ke))+Na",0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(16:0_15:1(Ke))+Na",0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(16:0_15:1(Ke))+Na",0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPE(16:0_15:1(Ke))+Na","712.4523978","669.4101978","571.4333035","413.1700978","415.2221578","164.00888","1.40643888888889","1.70643888888889","6492"
"","OxPE(16:0_16:1(Ke))+Na",0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(16:0_16:1(Ke))+Na",0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(16:0_16:1(Ke))+Na",0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(16:0_16:1(Ke))+Na",0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(16:0_16:1(Ke))+Na",0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPE(16:0_16:1(Ke))+Na","726.4680978","683.4258978","585.4490035","427.1857978","415.2221578","164.00888","1.84776666666667","2.14776666666667","5867"
"","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPE(16:0_17:1(Ke))+Na","740.4836978","697.4414978","599.4646035","441.2013978","415.2221578","164.00888","1.79171805555556","2.09171805555556","6656"
"","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:1(Ke))+Na",0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPE(16:0_17:1(Ke))+Na","740.4836978","697.4414978","599.4646035","441.2013978","415.2221578","164.00888","1.53285972222222","1.83285972222222","19185"
"","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"0.544658333333333","0.844658333333333","3311","","OxPE(16:0_22:1(Ke))+Na","810.5619978","767.5197978","669.5429035","511.2796978","415.2221578","164.00888","0.544658333333333","0.844658333333333","3311"
"","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:1(Ke))+Na",0,0,0,0,0,0,"4.98503888888889","5.28503888888889","9912","","OxPE(16:0_22:1(Ke))+Na","810.5619978","767.5197978","669.5429035","511.2796978","415.2221578","164.00888","4.98503888888889","5.28503888888889","9912"
"","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPE(16:0_18:3(Ke,OH))+Na","766.4630178","723.4208178","625.4439235","467.1807178","415.2221578","164.00888","5.71525555555556","6.01525555555556","9644"
"","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:3(Ke,OH))+Na",0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPE(16:0_18:3(Ke,OH))+Na","766.4630178","723.4208178","625.4439235","467.1807178","415.2221578","164.00888","5.72048888888889","6.02048888888889","13083"
"","OxPE(16:0_20:3(Ke,OH))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(16:0_20:3(Ke,OH))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(16:0_20:3(Ke,OH))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(16:0_20:3(Ke,OH))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(16:0_20:3(Ke,OH))+Na",0,0,0,0,0,0,"4.95417727272727","5.25417727272727","13576","","OxPE(16:0_20:3(Ke,OH))+Na","794.4943178","751.4521178","653.4752235","495.2120178","415.2221578","164.00888","4.95417727272727","5.25417727272727","13576"
"","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","OxPE(16:0_22:1(Ke,OH))+Na","826.5569178","783.5147178","685.5378235","527.2746178","415.2221578","164.00888","7.04686805555556","7.34686805555556","2224"
"","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:1(Ke,OH))+Na",0,0,0,0,0,0,"1.55908055555556","1.85908055555556","18812","","OxPE(16:0_22:1(Ke,OH))+Na","826.5569178","783.5147178","685.5378235","527.2746178","415.2221578","164.00888","1.55908055555556","1.85908055555556","18812"
"","OxPE(16:0_22:3(Ke,OH))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:3(Ke,OH))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:3(Ke,OH))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:3(Ke,OH))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:3(Ke,OH))+Na",0,0,0,0,0,0,"4.98809583333333","5.28809583333333","13691","","OxPE(16:0_22:3(Ke,OH))+Na","822.5256178","779.4834178","681.5065235","523.2433178","415.2221578","164.00888","4.98809583333333","5.28809583333333","13691"
"","OxPE(16:0_22:4(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:4(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:4(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:4(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:4(Ke,OH))+Na",0,0,0,0,0,0,"5.1377375","5.4377375","11246","","OxPE(16:0_22:4(Ke,OH))+Na","820.5099178","777.4677178","679.4908235","521.2276178","415.2221578","164.00888","5.1377375","5.4377375","11246"
"","OxPE(17:2_15:1(OH))+Na",0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPE(17:2_15:1(OH))+Na",0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPE(17:2_15:1(OH))+Na",0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPE(17:2_15:1(OH))+Na",0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPE(17:2_15:1(OH))+Na",0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPE(17:2_15:1(OH))+Na","724.4524078","681.4102078","583.4333135","415.1857578","425.2065078","164.00888","1.811375","2.111375","6614"
"","OxPE(17:2_20:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(17:2_20:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(17:2_20:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(17:2_20:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(17:2_20:1(OH))+Na",0,0,0,0,0,0,"4.90237121212121","5.20237121212121","11555","","OxPE(17:2_20:1(OH))+Na","794.5307078","751.4885078","653.5116135","485.2640578","425.2065078","164.00888","4.90237121212121","5.20237121212121","11555"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"4.53785277777778","4.83785277777778","4463","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","4.53785277777778","4.83785277777778","4463"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.08639027777778","3.38639027777778","6937","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","3.08639027777778","3.38639027777778","6937"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.66438472222222","3.96438472222222","7119","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","3.66438472222222","3.96438472222222","7119"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19026666666667","5.49026666666667","8412","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","5.19026666666667","5.49026666666667","8412"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"3.69199166666667","3.99199166666667","13592","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","3.69199166666667","3.99199166666667","13592"
"","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(17:2_22:1(OH))+Na",0,0,0,0,0,0,"5.19859027777778","5.49859027777778","13803","","OxPE(17:2_22:1(OH))+Na","822.5620078","779.5198078","681.5429135","513.2953578","425.2065078","164.00888","5.19859027777778","5.49859027777778","13803"
