"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NDS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"8.63623333333333","8.93623333333333","8666","","GlcCer_NDS(d16:0/24:1)+H","784.66605","622.61325","604.60265","586.59215","256.26295","238.25235","366.37245","226.25235","8.63623333333333","8.93623333333333","8666"
"","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NDS(d16:0/24:1)+H",0,0,0,0,0,0,0,0,"10.02995","10.32995","18396","","GlcCer_NDS(d16:0/24:1)+H","784.66605","622.61325","604.60265","586.59215","256.26295","238.25235","366.37245","226.25235","10.02995","10.32995","18396"
"","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.83116388888889","9.13116388888889","2968","","GlcCer_NDS(d16:0/24:2)+H","782.65045","620.59755","602.58705","584.57645","256.26295","238.25235","364.35685","226.25235","8.83116388888889","9.13116388888889","2968"
"","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"8.65445555555555","8.95445555555555","9666","","GlcCer_NDS(d16:0/24:2)+H","782.65045","620.59755","602.58705","584.57645","256.26295","238.25235","364.35685","226.25235","8.65445555555555","8.95445555555555","9666"
"","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NDS(d16:0/24:2)+H",0,0,0,0,0,0,0,0,"9.52148787878788","9.82148787878788","11986","","GlcCer_NDS(d16:0/24:2)+H","782.65045","620.59755","602.58705","584.57645","256.26295","238.25235","364.35685","226.25235","9.52148787878788","9.82148787878788","11986"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99380277777778","7.29380277777778","3274","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","6.99380277777778","7.29380277777778","3274"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.99165555555556","7.29165555555556","9400","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","6.99165555555556","7.29165555555556","9400"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74566388888889","8.04566388888889","9988","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","7.74566388888889","8.04566388888889","9988"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.26756666666667","8.56756666666667","10782","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","8.26756666666667","8.56756666666667","10782"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"6.98041527777778","7.28041527777778","11431","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","6.98041527777778","7.28041527777778","11431"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.74826666666667","8.04826666666667","15445","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","7.74826666666667","8.04826666666667","15445"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.73455166666667","9.03455166666667","16233","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","8.73455166666667","9.03455166666667","16233"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"8.28143484848485","8.58143484848485","18231","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","8.28143484848485","8.58143484848485","18231"
"","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d16:0/24:3)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NDS(d16:0/24:3)+H","780.63475","618.58195","600.57145","582.56075","256.26295","238.25235","362.34115","226.25235","7.16717638888889","7.46717638888889","18764"
"","GlcCer_NDS(d16:0/25:1)+H",0,0,1,1,0,1,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d16:0/25:1)+H",0,0,10.37288,10.37288,0,10.37288,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d16:0/25:1)+H",0,0,1,1,0,1,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d16:0/25:1)+H",0,0,192178.5,81155.23,0,2710.689,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d16:0/25:1)+H",0,0,618.6198,600.6093,0,238.2532,0,0,"10.2331319444444","10.5331319444444","1201","","GlcCer_NDS(d16:0/25:1)+H","798.68175","636.62895","618.61835","600.60775","256.26295","238.25235","380.38815","226.25235","10.2331319444444","10.5331319444444","1201"
"","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NDS(d16:0/25:2)+H","796.66605","634.61325","616.60265","598.59215","256.26295","238.25235","378.37245","226.25235","9.34955833333333","9.64955833333333","3672"
"","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d16:0/25:2)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NDS(d16:0/25:2)+H","796.66605","634.61325","616.60265","598.59215","256.26295","238.25235","378.37245","226.25235","9.16937083333333","9.46937083333333","5621"
"","GlcCer_NDS(d16:0/26:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d16:0/26:1)+H",0,0,10.88786,10.88786,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d16:0/26:1)+H",0,0,1,1,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d16:0/26:1)+H",0,0,266860.5,111445.8,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d16:0/26:1)+H",0,0,632.6361,614.6255,0,0,0,0,"10.6725680555556","10.9725680555556","626","","GlcCer_NDS(d16:0/26:1)+H","812.69735","650.64455","632.63395","614.62345","256.26295","238.25235","394.40385","226.25235","10.6725680555556","10.9725680555556","626"
"","GlcCer_NDS(d16:0/26:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d16:0/26:2)+H",0,0,9.849982,9.849982,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d16:0/26:2)+H",0,0,1,1,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d16:0/26:2)+H",0,0,292159.4,123581.2,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d16:0/26:2)+H",0,0,630.6201,612.6096,0,0,0,0,"9.66834305555556","9.96834305555556","878","","GlcCer_NDS(d16:0/26:2)+H","810.68175","648.62895","630.61835","612.60775","256.26295","238.25235","392.38815","226.25235","9.66834305555556","9.96834305555556","878"
"","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NDS(d16:0/26:2)+H","810.68175","648.62895","630.61835","612.60775","256.26295","238.25235","392.38815","226.25235","10.4424116666667","10.7424116666667","10097"
"","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d16:0/26:2)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NDS(d16:0/26:2)+H","810.68175","648.62895","630.61835","612.60775","256.26295","238.25235","392.38815","226.25235","10.5081333333333","10.8081333333333","17348"
"","GlcCer_NDS(d16:0/26:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d16:0/26:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d16:0/26:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d16:0/26:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d16:0/26:3)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NDS(d16:0/26:3)+H","808.66605","646.61325","628.60265","610.59215","256.26295","238.25235","390.37245","226.25235","8.76434861111111","9.06434861111111","3082"
"","GlcCer_NDS(d16:0/26:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d16:0/26:4)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d16:0/26:4)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d16:0/26:4)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d16:0/26:4)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NDS(d16:0/26:4)+H","806.65045","644.59755","626.58705","608.57645","256.26295","238.25235","388.35685","226.25235","9.75620694444445","10.0562069444445","1035"
"","GlcCer_NDS(d16:0/27:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d16:0/27:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d16:0/27:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d16:0/27:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d16:0/27:1)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NDS(d16:0/27:1)+H","826.71305","664.66025","646.64965","628.63905","256.26295","238.25235","408.41945","226.25235","11.1021833333333","11.4021833333333","4741"
"","GlcCer_NDS(d16:0/28:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d16:0/28:4)+H",10.84815,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d16:0/28:4)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d16:0/28:4)+H",692174.5,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d16:0/28:4)+H",834.681,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NDS(d16:0/28:4)+H","834.68175","672.62895","654.61835","636.60775","256.26295","238.25235","416.38815","226.25235","10.6725680555556","10.9725680555556","1332"
"","GlcCer_NDS(d16:0/31:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d16:0/31:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d16:0/31:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d16:0/31:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d16:0/31:2)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NDS(d16:0/31:2)+H","880.76005","718.70715","700.69655","682.68605","256.26295","238.25235","462.46635","226.25235","11.4894402777778","11.7894402777778","5453"
"","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NDS(d16:0/31:3)+H","878.74435","716.69155","698.68095","680.67035","256.26295","238.25235","460.45075","226.25235","10.8061847222222","11.1061847222222","5632"
"","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d16:0/31:3)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NDS(d16:0/31:3)+H","878.74435","716.69155","698.68095","680.67035","256.26295","238.25235","460.45075","226.25235","10.8201083333333","11.1201083333333","17983"
"","GlcCer_NDS(d16:0/31:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d16:0/31:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d16:0/31:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d16:0/31:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d16:0/31:4)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NDS(d16:0/31:4)+H","876.72865","714.67585","696.66525","678.65475","256.26295","238.25235","458.43505","226.25235","10.141946969697","10.441946969697","13430"
"","GlcCer_NDS(d16:0/33:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d16:0/33:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d16:0/33:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d16:0/33:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d16:0/33:2)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NDS(d16:0/33:2)+H","908.79135","746.73845","728.72795","710.71735","256.26295","238.25235","490.49775","226.25235","12.1439555555556","12.4439555555556","6370"
"","GlcCer_NDS(d16:0/33:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d16:0/33:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d16:0/33:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d16:0/33:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d16:0/33:3)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NDS(d16:0/33:3)+H","906.77565","744.72285","726.71225","708.70165","256.26295","238.25235","488.48205","226.25235","11.4980319444444","11.7980319444444","1489"
"","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NDS(d16:0/33:4)+H","904.76005","742.70715","724.69655","706.68605","256.26295","238.25235","486.46635","226.25235","10.8874638888889","11.1874638888889","2101"
"","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NDS(d16:0/33:4)+H","904.76005","742.70715","724.69655","706.68605","256.26295","238.25235","486.46635","226.25235","11.7696416666667","12.0696416666667","7877"
"","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d16:0/33:4)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NDS(d16:0/33:4)+H","904.76005","742.70715","724.69655","706.68605","256.26295","238.25235","486.46635","226.25235","1.050925","1.350925","14177"
