"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","RT at Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Number of Scans","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Max Intensity","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Average m/z","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","TG","[M+NH4]+","NL R1COOH","NL R2COOH","NL R3COOH","RT_min","RT_max","Comment"
"","TG(16:1_18:1_8:0)+NH4","1","1","1","1","11.2135375","11.5135375","505","","TG(16:1_18:1_8:0)+NH4","11.38308","11.383080","11.383080","11.383080","11.2135375","11.5135375","505","","TG(16:1_18:1_8:0)+NH4","1","1","1","1","11.2135375","11.5135375","505","","TG(16:1_18:1_8:0)+NH4","  13383.140","5.741373e+04","1.250065e+05","1.775305e+05","11.2135375","11.5135375","505","","TG(16:1_18:1_8:0)+NH4"," 736.6469","465.3950","437.3636","575.5048","11.2135375","11.5135375","505","","TG(16:1_18:1_8:0)+NH4","736.6450504","465.3938764","437.3625764","575.5034764","11.2135375","11.5135375","505"
"","TG(14:0_14:0_14:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(14:0_14:0_14:1)+NH4","12.10361","11.983620","11.983620","12.103610","11.880325","12.180325","268","","TG(14:0_14:0_14:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(14:0_14:0_14:1)+NH4","  14692.520","2.820892e+05","2.820892e+05","8.622398e+04","11.880325","12.180325","268","","TG(14:0_14:0_14:1)+NH4"," 738.6624","493.4264","493.4264","495.4420","11.880325","12.180325","268","","TG(14:0_14:0_14:1)+NH4","738.6606504","493.4251764","493.4251764","495.4407764","11.880325","12.180325","268"
"","TG(12:0_12:0_18:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(12:0_12:0_18:1)+NH4","12.10361","11.983620","11.983620","11.983620","11.880325","12.180325","268","","TG(12:0_12:0_18:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(12:0_12:0_18:1)+NH4","  14692.520","1.303945e+06","1.303945e+06","8.720608e+05","11.880325","12.180325","268","","TG(12:0_12:0_18:1)+NH4"," 738.6624","521.4578","521.4578","439.3793","11.880325","12.180325","268","","TG(12:0_12:0_18:1)+NH4","738.6606504","521.4564764","521.4564764","439.3781764","11.880325","12.180325","268"
"","TG(12:0_14:1_16:0)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(12:0_14:1_16:0)+NH4","12.10361","11.983620","12.103610","12.103610","11.880325","12.180325","268","","TG(12:0_14:1_16:0)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(12:0_14:1_16:0)+NH4","  14692.520","1.303945e+06","8.622398e+04","6.935610e+05","11.880325","12.180325","268","","TG(12:0_14:1_16:0)+NH4"," 738.6624","521.4578","495.4420","465.3950","11.880325","12.180325","268","","TG(12:0_14:1_16:0)+NH4","738.6606504","521.4564764","495.4407764","465.3938764","11.880325","12.180325","268"
"","TG(12:0_14:0_16:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(12:0_14:0_16:1)+NH4","12.10361","11.983620","11.983620","12.103610","11.880325","12.180325","268","","TG(12:0_14:0_16:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(12:0_14:0_16:1)+NH4","  14692.520","1.303945e+06","2.820892e+05","1.871437e+05","11.880325","12.180325","268","","TG(12:0_14:0_16:1)+NH4"," 738.6624","521.4578","493.4264","467.4107","11.880325","12.180325","268","","TG(12:0_14:0_16:1)+NH4","738.6606504","521.4564764","493.4251764","467.4094764","11.880325","12.180325","268"
"","TG(12:0_15:0_15:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(12:0_15:0_15:1)+NH4","12.10361","11.983620","11.983620","11.983620","11.880325","12.180325","268","","TG(12:0_15:0_15:1)+NH4","2","2","2","1","11.880325","12.180325","268","","TG(12:0_15:0_15:1)+NH4","  14692.520","1.303945e+06","1.335581e+03","1.183229e+03","11.880325","12.180325","268","","TG(12:0_15:0_15:1)+NH4"," 738.6624","521.4578","479.4108","481.4269","11.880325","12.180325","268","","TG(12:0_15:0_15:1)+NH4","738.6606504","521.4564764","479.4094764","481.4251764","11.880325","12.180325","268"
"","TG(10:0_12:0_20:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(10:0_12:0_20:1)+NH4","12.10361","11.983620","11.983620","11.983620","11.880325","12.180325","268","","TG(10:0_12:0_20:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(10:0_12:0_20:1)+NH4","  14692.520","2.298930e+05","1.303945e+06","2.512465e+03","11.880325","12.180325","268","","TG(10:0_12:0_20:1)+NH4"," 738.6624","549.4892","521.4578","411.3482","11.880325","12.180325","268","","TG(10:0_12:0_20:1)+NH4","738.6606504","549.4877764","521.4564764","411.3468764","11.880325","12.180325","268"
"","TG(10:0_14:1_18:0)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(10:0_14:1_18:0)+NH4","12.10361","11.983620","12.103610","12.103610","11.880325","12.180325","268","","TG(10:0_14:1_18:0)+NH4","2","2","2","1","11.880325","12.180325","268","","TG(10:0_14:1_18:0)+NH4","  14692.520","2.298930e+05","8.622398e+04","1.648566e+04","11.880325","12.180325","268","","TG(10:0_14:1_18:0)+NH4"," 738.6624","549.4892","495.4420","437.3638","11.880325","12.180325","268","","TG(10:0_14:1_18:0)+NH4","738.6606504","549.4877764","495.4407764","437.3625764","11.880325","12.180325","268"
"","TG(10:0_14:0_18:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(10:0_14:0_18:1)+NH4","12.10361","11.983620","11.983620","11.983620","11.880325","12.180325","268","","TG(10:0_14:0_18:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(10:0_14:0_18:1)+NH4","  14692.520","2.298930e+05","2.820892e+05","8.720608e+05","11.880325","12.180325","268","","TG(10:0_14:0_18:1)+NH4"," 738.6624","549.4892","493.4264","439.3793","11.880325","12.180325","268","","TG(10:0_14:0_18:1)+NH4","738.6606504","549.4877764","493.4251764","439.3781764","11.880325","12.180325","268"
"","TG(10:0_15:0_17:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(10:0_15:0_17:1)+NH4","12.10361","11.983620","11.983620","11.983620","11.880325","12.180325","268","","TG(10:0_15:0_17:1)+NH4","2","2","2","1","11.880325","12.180325","268","","TG(10:0_15:0_17:1)+NH4","  14692.520","2.298930e+05","1.335581e+03","1.034014e+03","11.880325","12.180325","268","","TG(10:0_15:0_17:1)+NH4"," 738.6624","549.4892","479.4108","453.3940","11.880325","12.180325","268","","TG(10:0_15:0_17:1)+NH4","738.6606504","549.4877764","479.4094764","453.3938764","11.880325","12.180325","268"
"","TG(10:0_16:0_16:1)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(10:0_16:0_16:1)+NH4","12.10361","11.983620","12.103610","12.103610","11.880325","12.180325","268","","TG(10:0_16:0_16:1)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(10:0_16:0_16:1)+NH4","  14692.520","2.298930e+05","6.935610e+05","1.871437e+05","11.880325","12.180325","268","","TG(10:0_16:0_16:1)+NH4"," 738.6624","549.4892","465.3950","467.4107","11.880325","12.180325","268","","TG(10:0_16:0_16:1)+NH4","738.6606504","549.4877764","465.3938764","467.4094764","11.880325","12.180325","268"
"","TG(14:0_20:1_8:0)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(14:0_20:1_8:0)+NH4","12.10361","11.983620","11.983620","12.103610","11.880325","12.180325","268","","TG(14:0_20:1_8:0)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(14:0_20:1_8:0)+NH4","  14692.520","2.820892e+05","2.512465e+03","3.199846e+05","11.880325","12.180325","268","","TG(14:0_20:1_8:0)+NH4"," 738.6624","493.4264","411.3482","577.5204","11.880325","12.180325","268","","TG(14:0_20:1_8:0)+NH4","738.6606504","493.4251764","411.3468764","577.5190764","11.880325","12.180325","268"
"","TG(16:1_18:0_8:0)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(16:1_18:0_8:0)+NH4","12.10361","12.103610","12.103610","12.103610","11.880325","12.180325","268","","TG(16:1_18:0_8:0)+NH4","2","2","1","2","11.880325","12.180325","268","","TG(16:1_18:0_8:0)+NH4","  14692.520","1.871437e+05","1.648566e+04","3.199846e+05","11.880325","12.180325","268","","TG(16:1_18:0_8:0)+NH4"," 738.6624","467.4107","437.3638","577.5204","11.880325","12.180325","268","","TG(16:1_18:0_8:0)+NH4","738.6606504","467.4094764","437.3625764","577.5190764","11.880325","12.180325","268"
"","TG(16:0_18:1_8:0)+NH4","1","1","1","1","11.880325","12.180325","268","","TG(16:0_18:1_8:0)+NH4","12.10361","12.103610","11.983620","12.103610","11.880325","12.180325","268","","TG(16:0_18:1_8:0)+NH4","2","2","2","2","11.880325","12.180325","268","","TG(16:0_18:1_8:0)+NH4","  14692.520","6.935610e+05","8.720608e+05","3.199846e+05","11.880325","12.180325","268","","TG(16:0_18:1_8:0)+NH4"," 738.6624","465.3950","439.3793","577.5204","11.880325","12.180325","268","","TG(16:0_18:1_8:0)+NH4","738.6606504","465.3938764","439.3781764","577.5190764","11.880325","12.180325","268"
"","TG(14:0_14:0_14:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(14:0_14:0_14:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(14:0_14:0_14:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(14:0_14:0_14:0)+NH4","  18975.630","2.069855e+06","2.069855e+06","2.069855e+06","12.5862263888889","12.8862263888889","161","","TG(14:0_14:0_14:0)+NH4"," 740.6779","495.4418","495.4418","495.4418","12.5862263888889","12.8862263888889","161","","TG(14:0_14:0_14:0)+NH4","740.6762504","495.4407764","495.4407764","495.4407764","12.5862263888889","12.8862263888889","161"
"","TG(12:0_12:0_18:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_12:0_18:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(12:0_12:0_18:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_12:0_18:0)+NH4","  18975.630","1.760636e+06","1.760636e+06","2.121493e+05","12.5862263888889","12.8862263888889","161","","TG(12:0_12:0_18:0)+NH4"," 740.6779","523.4733","523.4733","439.3792","12.5862263888889","12.8862263888889","161","","TG(12:0_12:0_18:0)+NH4","740.6762504","523.4720764","523.4720764","439.3781764","12.5862263888889","12.8862263888889","161"
"","TG(12:0_14:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_14:0_16:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(12:0_14:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_14:0_16:0)+NH4","  18975.630","1.760636e+06","2.069855e+06","2.238677e+06","12.5862263888889","12.8862263888889","161","","TG(12:0_14:0_16:0)+NH4"," 740.6779","523.4733","495.4418","467.4106","12.5862263888889","12.8862263888889","161","","TG(12:0_14:0_16:0)+NH4","740.6762504","523.4720764","495.4407764","467.4094764","12.5862263888889","12.8862263888889","161"
"","TG(10:0_14:0_18:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(10:0_14:0_18:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(10:0_14:0_18:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(10:0_14:0_18:0)+NH4","  18975.630","3.188816e+05","2.069855e+06","2.121493e+05","12.5862263888889","12.8862263888889","161","","TG(10:0_14:0_18:0)+NH4"," 740.6779","551.5046","495.4418","439.3792","12.5862263888889","12.8862263888889","161","","TG(10:0_14:0_18:0)+NH4","740.6762504","551.5033764","495.4407764","439.3781764","12.5862263888889","12.8862263888889","161"
"","TG(10:0_16:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(10:0_16:0_16:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(10:0_16:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(10:0_16:0_16:0)+NH4","  18975.630","3.188816e+05","2.238677e+06","2.238677e+06","12.5862263888889","12.8862263888889","161","","TG(10:0_16:0_16:0)+NH4"," 740.6779","551.5046","467.4106","467.4106","12.5862263888889","12.8862263888889","161","","TG(10:0_16:0_16:0)+NH4","740.6762504","551.5033764","467.4094764","467.4094764","12.5862263888889","12.8862263888889","161"
"","TG(13:0_13:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(13:0_13:0_16:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(13:0_13:0_16:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(13:0_13:0_16:0)+NH4","  18975.630","5.025993e+03","5.025993e+03","2.238677e+06","12.5862263888889","12.8862263888889","161","","TG(13:0_13:0_16:0)+NH4"," 740.6779","509.4570","509.4570","467.4106","12.5862263888889","12.8862263888889","161","","TG(13:0_13:0_16:0)+NH4","740.6763504","509.4564764","509.4564764","467.4095764","12.5862263888889","12.8862263888889","161"
"","TG(13:0_14:0_15:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(13:0_14:0_15:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(13:0_14:0_15:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(13:0_14:0_15:0)+NH4","  18975.630","5.025993e+03","2.069855e+06","5.215155e+03","12.5862263888889","12.8862263888889","161","","TG(13:0_14:0_15:0)+NH4"," 740.6779","509.4570","495.4418","481.4261","12.5862263888889","12.8862263888889","161","","TG(13:0_14:0_15:0)+NH4","740.6763504","509.4564764","495.4408764","481.4251764","12.5862263888889","12.8862263888889","161"
"","TG(12:0_15:0_15:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_15:0_15:0)+NH4","12.70648","12.706480","12.706480","12.706480","12.5862263888889","12.8862263888889","161","","TG(12:0_15:0_15:0)+NH4","1","1","1","1","12.5862263888889","12.8862263888889","161","","TG(12:0_15:0_15:0)+NH4","  18975.630","1.760636e+06","5.215155e+03","5.215155e+03","12.5862263888889","12.8862263888889","161","","TG(12:0_15:0_15:0)+NH4"," 740.6779","523.4733","481.4261","481.4261","12.5862263888889","12.8862263888889","161","","TG(12:0_15:0_15:0)+NH4","740.6763504","523.4721764","481.4251764","481.4251764","12.5862263888889","12.8862263888889","161"
"","TG(12:0_12:0_20:3)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(12:0_12:0_20:3)+NH4","11.54919","11.549190","11.549190","11.549190","11.3723291666667","11.6723291666667","728","","TG(12:0_12:0_20:3)+NH4","2","2","2","1","11.3723291666667","11.6723291666667","728","","TG(12:0_12:0_20:3)+NH4","   7094.065","1.108624e+05","1.108624e+05","1.026710e+04","11.3723291666667","11.6723291666667","728","","TG(12:0_12:0_20:3)+NH4"," 762.6622","545.4578","545.4578","439.3789","11.3723291666667","11.6723291666667","728","","TG(12:0_12:0_20:3)+NH4","762.6606504","545.4564764","545.4564764","439.3781764","11.3723291666667","11.6723291666667","728"
"","TG(12:0_14:1_18:2)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(12:0_14:1_18:2)+NH4","11.54919","11.549190","11.420130","11.420130","11.3723291666667","11.6723291666667","728","","TG(12:0_14:1_18:2)+NH4","2","2","2","2","11.3723291666667","11.6723291666667","728","","TG(12:0_14:1_18:2)+NH4","   7094.065","1.108624e+05","4.595082e+04","3.190301e+05","11.3723291666667","11.6723291666667","728","","TG(12:0_14:1_18:2)+NH4"," 762.6622","545.4578","519.4422","465.3949","11.3723291666667","11.6723291666667","728","","TG(12:0_14:1_18:2)+NH4","762.6606504","545.4564764","519.4407764","465.3938764","11.3723291666667","11.6723291666667","728"
"","TG(12:0_14:0_18:3)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(12:0_14:0_18:3)+NH4","11.54919","11.549190","11.549190","11.549190","11.3723291666667","11.6723291666667","728","","TG(12:0_14:0_18:3)+NH4","2","2","2","2","11.3723291666667","11.6723291666667","728","","TG(12:0_14:0_18:3)+NH4","   7094.065","1.108624e+05","1.084985e+05","2.307123e+05","11.3723291666667","11.6723291666667","728","","TG(12:0_14:0_18:3)+NH4"," 762.6622","545.4578","517.4266","467.4101","11.3723291666667","11.6723291666667","728","","TG(12:0_14:0_18:3)+NH4","762.6606504","545.4564764","517.4251764","467.4094764","11.3723291666667","11.6723291666667","728"
"","TG(10:0_14:1_20:2)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(10:0_14:1_20:2)+NH4","11.54919","11.549190","11.420130","11.549190","11.3723291666667","11.6723291666667","728","","TG(10:0_14:1_20:2)+NH4","2","2","2","1","11.3723291666667","11.6723291666667","728","","TG(10:0_14:1_20:2)+NH4","   7094.065","9.377554e+04","4.595082e+04","1.215580e+03","11.3723291666667","11.6723291666667","728","","TG(10:0_14:1_20:2)+NH4"," 762.6622","573.4891","519.4422","437.3639","11.3723291666667","11.6723291666667","728","","TG(10:0_14:1_20:2)+NH4","762.6606504","573.4877764","519.4407764","437.3625764","11.3723291666667","11.6723291666667","728"
"","TG(10:0_14:0_20:3)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(10:0_14:0_20:3)+NH4","11.54919","11.549190","11.549190","11.549190","11.3723291666667","11.6723291666667","728","","TG(10:0_14:0_20:3)+NH4","2","2","2","1","11.3723291666667","11.6723291666667","728","","TG(10:0_14:0_20:3)+NH4","   7094.065","9.377554e+04","1.084985e+05","1.026710e+04","11.3723291666667","11.6723291666667","728","","TG(10:0_14:0_20:3)+NH4"," 762.6622","573.4891","517.4266","439.3789","11.3723291666667","11.6723291666667","728","","TG(10:0_14:0_20:3)+NH4","762.6606504","573.4877764","517.4251764","439.3781764","11.3723291666667","11.6723291666667","728"
"","TG(10:0_16:1_18:2)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(10:0_16:1_18:2)+NH4","11.54919","11.549190","11.420130","11.420130","11.3723291666667","11.6723291666667","728","","TG(10:0_16:1_18:2)+NH4","2","2","2","2","11.3723291666667","11.6723291666667","728","","TG(10:0_16:1_18:2)+NH4","   7094.065","9.377554e+04","8.607140e+04","3.190301e+05","11.3723291666667","11.6723291666667","728","","TG(10:0_16:1_18:2)+NH4"," 762.6622","573.4891","491.4107","465.3949","11.3723291666667","11.6723291666667","728","","TG(10:0_16:1_18:2)+NH4","762.6606504","573.4877764","491.4094764","465.3938764","11.3723291666667","11.6723291666667","728"
"","TG(10:0_16:0_18:3)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(10:0_16:0_18:3)+NH4","11.54919","11.549190","11.549190","11.549190","11.3723291666667","11.6723291666667","728","","TG(10:0_16:0_18:3)+NH4","2","2","1","2","11.3723291666667","11.6723291666667","728","","TG(10:0_16:0_18:3)+NH4","   7094.065","9.377554e+04","2.229889e+05","2.307123e+05","11.3723291666667","11.6723291666667","728","","TG(10:0_16:0_18:3)+NH4"," 762.6622","573.4891","489.3948","467.4101","11.3723291666667","11.6723291666667","728","","TG(10:0_16:0_18:3)+NH4","762.6606504","573.4877764","489.3938764","467.4094764","11.3723291666667","11.6723291666667","728"
"","TG(16:1_20:2_8:0)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(16:1_20:2_8:0)+NH4","11.54919","11.420130","11.549190","11.420130","11.3723291666667","11.6723291666667","728","","TG(16:1_20:2_8:0)+NH4","2","2","1","2","11.3723291666667","11.6723291666667","728","","TG(16:1_20:2_8:0)+NH4","   7094.065","8.607140e+04","1.215580e+03","1.379802e+05","11.3723291666667","11.6723291666667","728","","TG(16:1_20:2_8:0)+NH4"," 762.6622","491.4107","437.3639","601.5204","11.3723291666667","11.6723291666667","728","","TG(16:1_20:2_8:0)+NH4","762.6606504","491.4094764","437.3625764","601.5190764","11.3723291666667","11.6723291666667","728"
"","TG(16:0_20:3_8:0)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(16:0_20:3_8:0)+NH4","11.54919","11.549190","11.549190","11.420130","11.3723291666667","11.6723291666667","728","","TG(16:0_20:3_8:0)+NH4","2","1","1","2","11.3723291666667","11.6723291666667","728","","TG(16:0_20:3_8:0)+NH4","   7094.065","2.229889e+05","1.026710e+04","1.379802e+05","11.3723291666667","11.6723291666667","728","","TG(16:0_20:3_8:0)+NH4"," 762.6622","489.3948","439.3789","601.5204","11.3723291666667","11.6723291666667","728","","TG(16:0_20:3_8:0)+NH4","762.6606504","489.3938764","439.3781764","601.5190764","11.3723291666667","11.6723291666667","728"
"","TG(18:1_18:2_8:0)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(18:1_18:2_8:0)+NH4","11.54919","11.420130","11.420130","11.420130","11.3723291666667","11.6723291666667","728","","TG(18:1_18:2_8:0)+NH4","2","2","2","2","11.3723291666667","11.6723291666667","728","","TG(18:1_18:2_8:0)+NH4","   7094.065","1.880986e+05","3.190301e+05","1.379802e+05","11.3723291666667","11.6723291666667","728","","TG(18:1_18:2_8:0)+NH4"," 762.6622","463.3791","465.3949","601.5204","11.3723291666667","11.6723291666667","728","","TG(18:1_18:2_8:0)+NH4","762.6606504","463.3781764","465.3938764","601.5190764","11.3723291666667","11.6723291666667","728"
"","TG(14:1_14:1_16:1)+NH4","1","1","1","1","11.3723291666667","11.6723291666667","728","","TG(14:1_14:1_16:1)+NH4","11.54919","11.420130","11.420130","11.420130","11.3723291666667","11.6723291666667","728","","TG(14:1_14:1_16:1)+NH4","2","2","2","2","11.3723291666667","11.6723291666667","728","","TG(14:1_14:1_16:1)+NH4","   7094.065","4.595082e+04","4.595082e+04","8.607140e+04","11.3723291666667","11.6723291666667","728","","TG(14:1_14:1_16:1)+NH4"," 762.6622","519.4422","519.4422","491.4107","11.3723291666667","11.6723291666667","728","","TG(14:1_14:1_16:1)+NH4","762.6607504","519.4408764","519.4408764","491.4095764","11.3723291666667","11.6723291666667","728"
"","TG(12:0_12:0_20:2)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(12:0_12:0_20:2)+NH4","12.16666","12.166660","12.166660","12.166660","11.97965","12.27965","205","","TG(12:0_12:0_20:2)+NH4","2","2","2","2","11.97965","12.27965","205","","TG(12:0_12:0_20:2)+NH4","  37528.530","5.942647e+05","5.942647e+05","5.189151e+03","11.97965","12.27965","205","","TG(12:0_12:0_20:2)+NH4"," 764.6784","547.4736","547.4736","439.3795","11.97965","12.27965","205","","TG(12:0_12:0_20:2)+NH4","764.6762504","547.4720764","547.4720764","439.3781764","11.97965","12.27965","205"
"","TG(12:0_14:0_18:2)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(12:0_14:0_18:2)+NH4","12.16666","12.166660","12.166660","12.166660","11.97965","12.27965","205","","TG(12:0_14:0_18:2)+NH4","2","2","2","2","11.97965","12.27965","205","","TG(12:0_14:0_18:2)+NH4","  37528.530","5.942647e+05","6.417538e+05","1.969292e+06","11.97965","12.27965","205","","TG(12:0_14:0_18:2)+NH4"," 764.6784","547.4736","519.4423","467.4108","11.97965","12.27965","205","","TG(12:0_14:0_18:2)+NH4","764.6762504","547.4720764","519.4407764","467.4094764","11.97965","12.27965","205"
"","TG(10:0_14:0_20:2)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(10:0_14:0_20:2)+NH4","12.16666","12.166660","12.166660","12.166660","11.97965","12.27965","205","","TG(10:0_14:0_20:2)+NH4","2","2","2","2","11.97965","12.27965","205","","TG(10:0_14:0_20:2)+NH4","  37528.530","9.088315e+05","6.417538e+05","5.189151e+03","11.97965","12.27965","205","","TG(10:0_14:0_20:2)+NH4"," 764.6784","575.5050","519.4423","439.3795","11.97965","12.27965","205","","TG(10:0_14:0_20:2)+NH4","764.6762504","575.5033764","519.4407764","439.3781764","11.97965","12.27965","205"
"","TG(10:0_16:0_18:2)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(10:0_16:0_18:2)+NH4","12.16666","12.166660","12.166660","12.166660","11.97965","12.27965","205","","TG(10:0_16:0_18:2)+NH4","2","2","2","2","11.97965","12.27965","205","","TG(10:0_16:0_18:2)+NH4","  37528.530","9.088315e+05","1.296370e+06","1.969292e+06","11.97965","12.27965","205","","TG(10:0_16:0_18:2)+NH4"," 764.6784","575.5050","491.4108","467.4108","11.97965","12.27965","205","","TG(10:0_16:0_18:2)+NH4","764.6762504","575.5033764","491.4094764","467.4094764","11.97965","12.27965","205"
"","TG(16:0_20:2_8:0)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(16:0_20:2_8:0)+NH4","12.16666","12.166660","12.166660","12.050770","11.97965","12.27965","205","","TG(16:0_20:2_8:0)+NH4","2","2","2","2","11.97965","12.27965","205","","TG(16:0_20:2_8:0)+NH4","  37528.530","1.296370e+06","5.189151e+03","8.365430e+04","11.97965","12.27965","205","","TG(16:0_20:2_8:0)+NH4"," 764.6784","491.4108","439.3795","603.5363","11.97965","12.27965","205","","TG(16:0_20:2_8:0)+NH4","764.6762504","491.4094764","439.3781764","603.5346764","11.97965","12.27965","205"
"","TG(18:0_18:2_8:0)+NH4","1","1","1","1","11.97965","12.27965","205","","TG(18:0_18:2_8:0)+NH4","12.16666","12.166660","12.166660","12.050770","11.97965","12.27965","205","","TG(18:0_18:2_8:0)+NH4","2","1","2","2","11.97965","12.27965","205","","TG(18:0_18:2_8:0)+NH4","  37528.530","2.798236e+04","1.969292e+06","8.365430e+04","11.97965","12.27965","205","","TG(18:0_18:2_8:0)+NH4"," 764.6784","463.3793","467.4108","603.5363","11.97965","12.27965","205","","TG(18:0_18:2_8:0)+NH4","764.6762504","463.3781764","467.4094764","603.5346764","11.97965","12.27965","205"
