"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PS(20:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(20:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(20:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(20:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(20:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PS(20:0_21:0)-H","860.6387","773.60668","479.31441","465.29871","461.30385","447.28815","224.06881","311.29555","325.31125","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PS(20:1_20:2)-H","840.5761","753.54408","461.26741","463.28311","443.25685","445.27255","224.06881","309.27995","307.26425","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:1_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PS(20:1_20:2)-H","840.5761","753.54408","461.26741","463.28311","443.25685","445.27255","224.06881","309.27995","307.26425","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
"","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:1_20:3)-H","838.5605","751.52848","459.25181","463.28311","441.24125","445.27255","224.06881","309.27995","305.24865","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:1_20:3)-H","838.5605","751.52848","459.25181","463.28311","441.24125","445.27255","224.06881","309.27995","305.24865","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:1_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:1_20:3)-H","838.5605","751.52848","459.25181","463.28311","441.24125","445.27255","224.06881","309.27995","305.24865","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(20:1_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:1_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:1_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:1_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:1_20:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:1_20:4)-H","836.5448","749.51278","457.23611","463.28311","439.22555","445.27255","224.06881","309.27995","303.23295","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
"","PS(20:1_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(20:1_21:0)-H",8.571105,0,0,0,0,0,0,8.571105,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(20:1_21:0)-H",1,0,0,0,0,0,0,1,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(20:1_21:0)-H",835.9459,0,0,0,0,0,0,869.8843,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(20:1_21:0)-H",858.6224,0,0,0,0,0,0,309.2797,0,0,0,0,"8.41369393939394","8.71369393939394","887","","PS(20:1_21:0)-H","858.6231","771.59108","479.31441","463.28311","461.30385","445.27255","224.06881","309.27995","325.31125","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.54417878787879","5.84417878787879","1271","","PS(20:2_20:2)-H","838.5604","751.52838","461.26741","461.26741","443.25685","443.25685","224.06881","307.26425","307.26425","152.99586","96.96964","78.95852","5.54417878787879","5.84417878787879","1271"
"","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.8542696969697","6.1542696969697","1649","","PS(20:2_20:2)-H","838.5604","751.52838","461.26741","461.26741","443.25685","443.25685","224.06881","307.26425","307.26425","152.99586","96.96964","78.95852","5.8542696969697","6.1542696969697","1649"
"","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:2_20:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.57073636363636","5.87073636363636","3957","","PS(20:2_20:2)-H","838.5604","751.52838","461.26741","461.26741","443.25685","443.25685","224.06881","307.26425","307.26425","152.99586","96.96964","78.95852","5.57073636363636","5.87073636363636","3957"
"","PS(20:2_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:2_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:2_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:2_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:2_20:3)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.10081363636364","5.40081363636364","845","","PS(20:2_20:3)-H","836.5448","749.51278","459.25181","461.26741","441.24125","443.25685","224.06881","307.26425","305.24865","152.99586","96.96964","78.95852","5.10081363636364","5.40081363636364","845"
"","PS(20:2_21:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(20:2_21:0)-H",7.804709,0,0,0,0,0,7.804709,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(20:2_21:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(20:2_21:0)-H",17286.01,0,0,0,0,0,5156.738,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(20:2_21:0)-H",856.60815,0,0,0,0,0,224.0694,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","PS(20:2_21:0)-H","856.6074","769.57538","479.31441","461.26741","461.30385","443.25685","224.06881","307.26425","325.31125","152.99586","96.96964","78.95852","7.69890909090909","7.99890909090909","268"
"","PS(20:2_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(20:2_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(20:2_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(20:2_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(20:2_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","PS(20:2_21:0)-H","856.6074","769.57538","479.31441","461.26741","461.30385","443.25685","224.06881","307.26425","325.31125","152.99586","96.96964","78.95852","8.06595","8.36595","1366"
"","PS(20:3_21:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.22732575757576","7.52732575757576","201","","PS(20:3_21:0)-H",7.329489,0,0,0,0,0,7.329489,0,0,7.329489,0,0,"7.22732575757576","7.52732575757576","201","","PS(20:3_21:0)-H",2,0,0,0,0,0,2,0,0,1,0,0,"7.22732575757576","7.52732575757576","201","","PS(20:3_21:0)-H",22382.48,0,0,0,0,0,9478.396,0,0,623.132,0,0,"7.22732575757576","7.52732575757576","201","","PS(20:3_21:0)-H",854.5932,0,0,0,0,0,224.06935,0,0,152.996,0,0,"7.22732575757576","7.52732575757576","201","","PS(20:3_21:0)-H","854.5918","767.55978","479.31441","459.25181","461.30385","441.24125","224.06881","305.24865","325.31125","152.99586","96.96964","78.95852","7.22732575757576","7.52732575757576","201"
"","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","PS(20:3_21:0)-H","854.5918","767.55978","479.31441","459.25181","461.30385","441.24125","224.06881","305.24865","325.31125","152.99586","96.96964","78.95852","6.65343181818182","6.95343181818182","796"
"","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(20:3_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","PS(20:3_21:0)-H","854.5918","767.55978","479.31441","459.25181","461.30385","441.24125","224.06881","305.24865","325.31125","152.99586","96.96964","78.95852","6.87396060606061","7.17396060606061","934"
"","PS(20:3_23:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(20:3_23:0)-H",8.199356,0,0,0,0,0,8.199356,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(20:3_23:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(20:3_23:0)-H",4179.361,0,0,0,0,0,910.0051,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(20:3_23:0)-H",882.6236,0,0,0,0,0,224.0694,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(20:3_23:0)-H","882.6231","795.59108","507.34571","459.25181","489.33515","441.24125","224.06881","305.24865","353.34255","152.99586","96.96964","78.95852","8.03054696969697","8.33054696969697","840"
"","PS(20:4_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(20:4_21:0)-H",6.198611,0,0,0,0,0,6.329809,6.329809,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(20:4_21:0)-H",2,0,0,0,0,0,2,2,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(20:4_21:0)-H",8505.653,0,0,0,0,0,2177.24,118151.3,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(20:4_21:0)-H",852.5768,0,0,0,0,0,224.06935,303.2331,0,0,0,0,"6.09909090909091","6.39909090909091","174","","PS(20:4_21:0)-H","852.5761","765.54408","479.31441","457.23611","461.30385","439.22555","224.06881","303.23295","325.31125","152.99586","96.96964","78.95852","6.09909090909091","6.39909090909091","174"
"","PS(20:4_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(20:4_21:0)-H",6.587777,0,0,0,0,0,6.587777,6.587777,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(20:4_21:0)-H",2,0,0,0,0,0,2,2,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(20:4_21:0)-H",4801.402,0,0,0,0,0,1261.045,18213.21,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(20:4_21:0)-H",852.57795,0,0,0,0,0,224.06935,303.23295,0,0,0,0,"6.45892424242424","6.75892424242424","486","","PS(20:4_21:0)-H","852.5761","765.54408","479.31441","457.23611","461.30385","439.22555","224.06881","303.23295","325.31125","152.99586","96.96964","78.95852","6.45892424242424","6.75892424242424","486"
"","PS(20:4_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(20:4_21:0)-H",6.329809,0,0,0,0,0,6.329809,6.329809,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(20:4_21:0)-H",2,0,0,0,0,0,1,2,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(20:4_21:0)-H",6228.914,0,0,0,0,0,2177.24,118151.3,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(20:4_21:0)-H",852.57605,0,0,0,0,0,224.0694,303.23305,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","PS(20:4_21:0)-H","852.5761","765.54408","479.31441","457.23611","461.30385","439.22555","224.06881","303.23295","325.31125","152.99586","96.96964","78.95852","6.28235606060606","6.58235606060606","2898"
"","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(20:4_23:0)-H","880.6074","793.57538","507.34571","457.23611","489.33515","439.22555","224.06881","303.23295","353.34255","152.99586","96.96964","78.95852","7.2613106060606","7.5613106060606","1181"
"","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(20:4_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(20:4_23:0)-H","880.6074","793.57538","507.34571","457.23611","489.33515","439.22555","224.06881","303.23295","353.34255","152.99586","96.96964","78.95852","7.67180151515151","7.97180151515151","1530"
"","PS(20:4_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","PS(20:4_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","PS(20:4_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","PS(20:4_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","PS(20:4_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"9.50528636363636","9.80528636363636","970","","PS(20:4_26:0)-H","922.6543","835.62228","549.39261","457.23611","531.38205","439.22555","224.06881","303.23295","395.38945","152.99586","96.96964","78.95852","9.50528636363636","9.80528636363636","970"
"","PS(20:5_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"5.72840454545454","6.02840454545454","60","","PS(20:5_21:0)-H",5.923332,0,0,0,0,0,5.923332,5.809507,0,5.809507,0,0,"5.72840454545454","6.02840454545454","60","","PS(20:5_21:0)-H",2,0,0,0,0,0,2,1,0,1,0,0,"5.72840454545454","6.02840454545454","60","","PS(20:5_21:0)-H",21058.96,0,0,0,0,0,8242.153,1047.625,0,732.8118,0,0,"5.72840454545454","6.02840454545454","60","","PS(20:5_21:0)-H",850.56155,0,0,0,0,0,224.0694,301.2179,0,152.9959,0,0,"5.72840454545454","6.02840454545454","60","","PS(20:5_21:0)-H","850.5605","763.52848","479.31441","455.22051","461.30385","437.20995","224.06881","301.21735","325.31125","152.99586","96.96964","78.95852","5.72840454545454","6.02840454545454","60"
"","PS(20:5_21:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(20:5_21:0)-H",5.350597,0,0,0,0,0,5.350597,0,0,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(20:5_21:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(20:5_21:0)-H",10471.17,0,0,0,0,0,4302.547,0,0,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(20:5_21:0)-H",850.5618,0,0,0,0,0,224.0697,0,0,0,0,0,"5.18166212121212","5.48166212121212","148","","PS(20:5_21:0)-H","850.5605","763.52848","479.31441","455.22051","461.30385","437.20995","224.06881","301.21735","325.31125","152.99586","96.96964","78.95852","5.18166212121212","5.48166212121212","148"
"","PS(20:5_23:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.8943","7.1943","602","","PS(20:5_23:0)-H",7.041442,0,0,0,0,0,7.041442,0,0,0,0,0,"6.8943","7.1943","602","","PS(20:5_23:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.8943","7.1943","602","","PS(20:5_23:0)-H",9265.967,0,0,0,0,0,4901.568,0,0,0,0,0,"6.8943","7.1943","602","","PS(20:5_23:0)-H",878.593,0,0,0,0,0,224.0695,0,0,0,0,0,"6.8943","7.1943","602","","PS(20:5_23:0)-H","878.5918","791.55978","507.34571","455.22051","489.33515","437.20995","224.06881","301.21735","353.34255","152.99586","96.96964","78.95852","6.8943","7.1943","602"
"","PS(21:0_22:3)-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(21:0_22:3)-H",8.199356,0,0,0,0,0,8.199356,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(21:0_22:3)-H",1,0,0,0,0,0,1,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(21:0_22:3)-H",4179.361,0,0,0,0,0,910.0051,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(21:0_22:3)-H",882.6236,0,0,0,0,0,224.0694,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","PS(21:0_22:3)-H","882.6231","795.59108","487.28311","479.31441","469.27255","461.30385","224.06881","325.31125","333.27995","152.99586","96.96964","78.95852","8.03054696969697","8.33054696969697","840"
"","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","PS(21:0_22:4)-H","880.6074","793.57538","485.26741","479.31441","467.25685","461.30385","224.06881","325.31125","331.26425","152.99586","96.96964","78.95852","7.2613106060606","7.5613106060606","1181"
"","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(21:0_22:4)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","PS(21:0_22:4)-H","880.6074","793.57538","485.26741","479.31441","467.25685","461.30385","224.06881","325.31125","331.26425","152.99586","96.96964","78.95852","7.67180151515151","7.97180151515151","1530"
"","PS(21:0_22:5)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.8943","7.1943","602","","PS(21:0_22:5)-H",7.041442,0,0,0,0,0,7.041442,0,0,0,0,0,"6.8943","7.1943","602","","PS(21:0_22:5)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.8943","7.1943","602","","PS(21:0_22:5)-H",9265.967,0,0,0,0,0,4901.568,0,0,0,0,0,"6.8943","7.1943","602","","PS(21:0_22:5)-H",878.593,0,0,0,0,0,224.0695,0,0,0,0,0,"6.8943","7.1943","602","","PS(21:0_22:5)-H","878.5918","791.55978","483.25181","479.31441","465.24125","461.30385","224.06881","325.31125","329.24865","152.99586","96.96964","78.95852","6.8943","7.1943","602"
"","PS(21:0_22:6)-H",1,0,0,0,0,0,0,0,1,0,0,0,"5.81506363636364","6.11506363636364","341","","PS(21:0_22:6)-H",5.928539,0,0,0,0,0,5.928539,0,5.928539,0,0,0,"5.81506363636364","6.11506363636364","341","","PS(21:0_22:6)-H",1,0,0,0,0,0,1,0,1,0,0,0,"5.81506363636364","6.11506363636364","341","","PS(21:0_22:6)-H",2194.259,0,0,0,0,0,676.2417,0,40421.33,0,0,0,"5.81506363636364","6.11506363636364","341","","PS(21:0_22:6)-H",876.5767,0,0,0,0,0,224.0695,0,327.2332,0,0,0,"5.81506363636364","6.11506363636364","341","","PS(21:0_22:6)-H","876.5761","789.54408","481.23611","479.31441","463.22555","461.30385","224.06881","325.31125","327.23295","152.99586","96.96964","78.95852","5.81506363636364","6.11506363636364","341"
"","PS(21:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PS(21:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PS(21:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PS(21:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PS(21:0_22:6)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","PS(21:0_22:6)-H","876.5761","789.54408","481.23611","479.31441","463.22555","461.30385","224.06881","325.31125","327.23295","152.99586","96.96964","78.95852","5.49182878787879","5.79182878787879","797"
