"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.81551363636364","5.11551363636364","526","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","4.81551363636364","5.11551363636364","526"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","1.75567727272727","2.05567727272727","546"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","9.9882272727273","10.2882272727273","576"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","9.06659848484848","9.36659848484848","649"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","9.64110151515152","9.94110151515152","715"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","8.60265303030303","8.90265303030303","1072"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","4.24555606060606","4.54555606060606","1098"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","1.41722878787879","1.71722878787879","1250"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","4.48123636363636","4.78123636363636","1334"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","5.53096212121212","5.83096212121212","1907"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","13.930646969697","14.230646969697","1971"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","15.0018878787879","15.3018878787879","2676"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","16.2897366666667","16.5897366666667","2700"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","4.71811212121212","5.01811212121212","2722"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","4.0664303030303","4.3664303030303","2807"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","8.80238787878788","9.10238787878788","3040"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","13.1360257575758","13.4360257575758","3415"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","1.84162121212121","2.14162121212121","3423"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","1.17546833333333","1.47546833333333","3619"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","5.02597727272727","5.32597727272727","3818"
"","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:1/36:3)+HCO2","928.83385","882.82835","864.81785","846.80725","584.54065","572.54065","572.54065","554.53005","321.27935","529.49955","309.27935","528.51505","279.26875","12.5570984848485","12.8570984848485","4235"
"","Cer_NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:2/27:1)+HCO2","720.61475","674.60935","656.59865","638.58815","462.43115","450.43115","450.43115","432.42055","235.16985","407.39005","223.16985","406.40545","193.15925","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:2/27:2)+HCO2","718.59915","672.59365","654.58305","636.57255","460.41545","448.41545","448.41545","430.40495","235.16985","405.37435","223.16985","404.38985","193.15925","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:2/28:1)+HCO2","734.63045","688.62495","670.61435","652.60385","476.44675","464.44675","464.44675","446.43615","235.16985","421.40565","223.16985","420.42105","193.15925","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:2/28:2)+HCO2","732.61475","686.60935","668.59865","650.58815","474.43115","462.43115","462.43115","444.42055","235.16985","419.39005","223.16985","418.40545","193.15925","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:2/29:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:2/29:1)+HCO2","748.64605","702.64055","684.63005","666.61945","490.46245","478.46245","478.46245","460.45185","235.16985","435.42125","223.16985","434.43675","193.15925","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:2/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:2/29:2)+HCO2","746.63045","700.62495","682.61435","664.60385","488.44675","476.44675","476.44675","458.43615","235.16985","433.40565","223.16985","432.42105","193.15925","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:2/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:2/29:3)+HCO2","744.61475","698.60935","680.59865","662.58815","486.43115","474.43115","474.43115","456.42055","235.16985","431.39005","223.16985","430.40545","193.15925","10.0174166666667","10.3174166666667","1120"
