"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","RT at Max Intensity","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Number of Scans","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Max Intensity","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Average m/z","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer","[M+HCO2]-","NL_H2CO2","M-H-H2CO","NL_H2O&SN1","NL_H2O&SN2amide","SN2amide","RT_min","RT_max","Comment"
"","Cer(d25:0/17:2)+HCO2",0,1,1,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d25:0/17:2)+HCO2",10.4723,10.4723,10.33888,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d25:0/17:2)+HCO2",2,2,2,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d25:0/17:2)+HCO2",774.0684,49953.16,1494.75,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d25:0/17:2)+HCO2",692.62145,646.61545,616.60385,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer(d25:0/17:2)+HCO2","692.6198","646.61431","616.6038","290.249","363.363","264.2333","10.1740090909091","10.4740090909091","470"
"","Cer(d25:0/18:1)+HCO2",0,1,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d25:0/18:1)+HCO2",0,11.52146,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d25:0/18:1)+HCO2",0,2,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d25:0/18:1)+HCO2",0,44391.68,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d25:0/18:1)+HCO2",0,662.64675,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d25:0/18:1)+HCO2","708.6511","662.64561","632.6351","306.2803","363.363","280.2646","11.3712712121212","11.6712712121212","402"
"","Cer(d25:0/18:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d25:0/18:1)+HCO2",0,11.66083,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d25:0/18:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d25:0/18:1)+HCO2",0,27088.57,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d25:0/18:1)+HCO2",0,662.6468,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d25:0/18:1)+HCO2","708.6511","662.64561","632.6351","306.2803","363.363","280.2646","11.5306954545455","11.8306954545455","2733"
"","Cer(d25:0/18:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d25:0/18:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d25:0/18:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d25:0/18:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d25:0/18:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d25:0/18:2)+HCO2","706.6354","660.62991","630.6194","304.2646","363.363","278.2489","10.4557772727273","10.7557772727273","1755"
"","Cer(d25:0/19:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d25:0/19:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d25:0/19:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d25:0/19:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d25:0/19:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d25:0/19:0)+HCO2","724.6824","678.67691","648.6664","322.3116","363.363","296.2959","12.1783683333333","12.4783683333333","3694"
"","Cer(d26:0/14:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d26:0/14:0)+HCO2",0,10.73891,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d26:0/14:0)+HCO2",0,1,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d26:0/14:0)+HCO2",0,10931.03,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d26:0/14:0)+HCO2",0,622.6153,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer(d26:0/14:0)+HCO2","668.6197","622.61421","592.6037","252.2333","377.3786","226.2176","10.5709893939394","10.8709893939394","708"
"","Cer(d26:0/14:1)+HCO2",0,1,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d26:0/14:1)+HCO2",0,10.37019,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d26:0/14:1)+HCO2",0,1,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d26:0/14:1)+HCO2",0,47550.63,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d26:0/14:1)+HCO2",0,620.5994,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer(d26:0/14:1)+HCO2","666.6041","620.59861","590.5881","250.2177","377.3786","224.202","10.2572696969697","10.5572696969697","287"
"","Cer(d26:0/15:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d26:0/15:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d26:0/15:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d26:0/15:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d26:0/15:0)+HCO2",0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer(d26:0/15:0)+HCO2","682.6354","636.62991","606.6194","266.249","377.3786","240.2333","11.0019590909091","11.3019590909091","863"
"","Cer(d26:0/15:1)+HCO2",1,1,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d26:0/15:1)+HCO2",10.8619,10.8619,10.8619,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d26:0/15:1)+HCO2",1,1,1,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d26:0/15:1)+HCO2",1057.556,65958.08,515.0173,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d26:0/15:1)+HCO2",680.6201,634.6152,604.6054,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer(d26:0/15:1)+HCO2","680.6197","634.61421","604.6037","264.2333","377.3786","238.2176","10.6999696969697","10.9999696969697","227"
"","Cer(d26:0/15:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d26:0/15:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d26:0/15:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d26:0/15:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d26:0/15:1)+HCO2",0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer(d26:0/15:1)+HCO2","680.6197","634.61421","604.6037","264.2333","377.3786","238.2176","10.5248181818182","10.8248181818182","1553"
"","Cer(d26:0/16:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d26:0/16:0)+HCO2",0,11.55784,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d26:0/16:0)+HCO2",0,1,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d26:0/16:0)+HCO2",0,37248.86,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d26:0/16:0)+HCO2",0,650.6465,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer(d26:0/16:0)+HCO2","696.651","650.64551","620.635","280.2646","377.3786","254.2489","11.4208166666667","11.7208166666667","399"
"","Cer(d26:0/16:1)+HCO2",1,1,1,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d26:0/16:1)+HCO2",11.29021,11.29021,11.29021,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d26:0/16:1)+HCO2",1,2,1,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d26:0/16:1)+HCO2",8007.366,335871.2,5140.881,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d26:0/16:1)+HCO2",694.6364,648.63095,618.6187,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer(d26:0/16:1)+HCO2","694.6354","648.62991","618.6194","278.249","377.3786","252.2333","11.1295590909091","11.4295590909091","108"
"","Cer(d26:0/16:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d26:0/16:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d26:0/16:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d26:0/16:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d26:0/16:1)+HCO2",0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer(d26:0/16:1)+HCO2","694.6354","648.62991","618.6194","278.249","377.3786","252.2333","10.5101439393939","10.8101439393939","1160"
"","Cer(d26:0/16:1)+HCO2",1,1,1,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d26:0/16:1)+HCO2",11.29021,11.29021,11.29021,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d26:0/16:1)+HCO2",1,2,1,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d26:0/16:1)+HCO2",8007.366,335871.2,5140.881,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d26:0/16:1)+HCO2",694.6364,648.63095,618.6187,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer(d26:0/16:1)+HCO2","694.6354","648.62991","618.6194","278.249","377.3786","252.2333","11.0714060606061","11.3714060606061","3271"
"","Cer(d26:0/17:1)+HCO2",0,1,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d26:0/17:1)+HCO2",0,11.52146,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d26:0/17:1)+HCO2",0,2,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d26:0/17:1)+HCO2",0,44391.68,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d26:0/17:1)+HCO2",0,662.64675,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer(d26:0/17:1)+HCO2","708.651","662.64551","632.635","292.2646","377.3786","266.2489","11.3712712121212","11.6712712121212","402"
"","Cer(d26:0/17:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d26:0/17:1)+HCO2",0,11.66083,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d26:0/17:1)+HCO2",0,1,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d26:0/17:1)+HCO2",0,27088.57,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d26:0/17:1)+HCO2",0,662.6468,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer(d26:0/17:1)+HCO2","708.651","662.64551","632.635","292.2646","377.3786","266.2489","11.5306954545455","11.8306954545455","2733"
"","Cer(d26:0/17:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d26:0/17:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d26:0/17:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d26:0/17:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d26:0/17:2)+HCO2",0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer(d26:0/17:2)+HCO2","706.6354","660.62991","630.6194","290.249","377.3786","264.2333","10.4557772727273","10.7557772727273","1755"
"","Cer(d26:0/18:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d26:0/18:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d26:0/18:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d26:0/18:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d26:0/18:0)+HCO2",0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer(d26:0/18:0)+HCO2","724.6823","678.67681","648.6663","308.2959","377.3786","282.2802","12.1783683333333","12.4783683333333","3694"
"","Cer(d26:0/18:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d26:0/18:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d26:0/18:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d26:0/18:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d26:0/18:1)+HCO2",0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer(d26:0/18:1)+HCO2","722.6667","676.66121","646.6507","306.2803","377.3786","280.2646","11.9297696969697","12.2297696969697","759"
