"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(14:1_22:3)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(14:1_22:3)+HCO2",5.896158,5.896158,0,0,0,0,0,0,0,0,5.778402,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(14:1_22:3)+HCO2",2,2,0,0,0,0,0,0,0,0,2,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(14:1_22:3)+HCO2",4861.312,63650.44,0,0,0,0,0,0,0,0,616.7454,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(14:1_22:3)+HCO2",826.56305,766.5401,0,0,0,0,0,0,0,0,168.04295,0,0,0,"5.71959545454545","6.01959545454545","3405","","PC(14:1_22:3)+HCO2","826.56048","766.53934","695.46584","558.35657","450.26267","540.34601","432.25211","224.06881","225.18605","333.27995","168.04314","152.99586","96.96964","78.95852","5.71959545454545","6.01959545454545","3405"
"","PC(14:1_22:4)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.23841363636364","5.53841363636364","104","","PC(14:1_22:4)+HCO2",5.362202,5.362202,0,0,0,0,0,5.362202,0,0,5.362202,5.362202,0,0,"5.23841363636364","5.53841363636364","104","","PC(14:1_22:4)+HCO2",2,3,0,0,0,0,0,2,0,0,2,1,0,0,"5.23841363636364","5.53841363636364","104","","PC(14:1_22:4)+HCO2",22206.33,553018.6,0,0,0,0,0,9653.027,0,0,16480.3,615.2763,0,0,"5.23841363636364","5.53841363636364","104","","PC(14:1_22:4)+HCO2",824.54545,764.524466666667,0,0,0,0,0,224.06935,0,0,168.0431,152.996,0,0,"5.23841363636364","5.53841363636364","104","","PC(14:1_22:4)+HCO2","824.54478","764.52364","693.45014","556.34087","450.26267","538.33031","432.25211","224.06881","225.18605","331.26425","168.04314","152.99586","96.96964","78.95852","5.23841363636364","5.53841363636364","104"
"","PC(14:1_22:4)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(14:1_22:4)+HCO2",0,5.101692,0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(14:1_22:4)+HCO2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(14:1_22:4)+HCO2",0,31562.36,0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(14:1_22:4)+HCO2",0,764.5247,0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","PC(14:1_22:4)+HCO2","824.54478","764.52364","693.45014","556.34087","450.26267","538.33031","432.25211","224.06881","225.18605","331.26425","168.04314","152.99586","96.96964","78.95852","4.93768939393939","5.23768939393939","489"
"","PC(14:1_22:4)+HCO2",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(14:1_22:4)+HCO2",4.639425,4.639425,0,0,0,0,0,0,0,0,4.639425,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(14:1_22:4)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(14:1_22:4)+HCO2",2056.898,26331.53,0,0,0,0,0,0,0,0,747.8563,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(14:1_22:4)+HCO2",824.5461,764.5245,0,0,0,0,0,0,0,0,168.0432,0,0,0,"4.46556363636364","4.76556363636364","532","","PC(14:1_22:4)+HCO2","824.54478","764.52364","693.45014","556.34087","450.26267","538.33031","432.25211","224.06881","225.18605","331.26425","168.04314","152.99586","96.96964","78.95852","4.46556363636364","4.76556363636364","532"
"","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","PC(14:1_22:5)+HCO2","822.52918","762.50804","691.43454","554.32527","450.26267","536.31471","432.25211","224.06881","225.18605","329.24865","168.04314","152.99586","96.96964","78.95852","5.82562272727273","6.12562272727273","1568"
"","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(14:1_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","PC(14:1_22:5)+HCO2","822.52918","762.50804","691.43454","554.32527","450.26267","536.31471","432.25211","224.06881","225.18605","329.24865","168.04314","152.99586","96.96964","78.95852","4.00810151515151","4.30810151515151","3225"
"","PC(14:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(14:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(14:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(14:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(14:1_22:6)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.43825606060606","5.73825606060606","894","","PC(14:1_22:6)+HCO2","820.51348","760.49234","689.41884","552.30957","450.26267","534.29901","432.25211","224.06881","225.18605","327.23295","168.04314","152.99586","96.96964","78.95852","5.43825606060606","5.73825606060606","894"
"","PC(14:1_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(14:1_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(14:1_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(14:1_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(14:1_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.23479090909091","9.53479090909091","1578","","PC(14:1_24:0)+HCO2","860.63868","800.61754","729.54404","592.43477","450.26267","574.42421","432.25211","224.06881","225.18605","367.35815","168.04314","152.99586","96.96964","78.95852","9.23479090909091","9.53479090909091","1578"
"","PC(14:1_24:1)+HCO2",0,1,0,0,0,0,0,0,0,0,1,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(14:1_24:1)+HCO2",8.571105,8.571105,0,0,0,0,0,0,0,0,8.571105,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(14:1_24:1)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(14:1_24:1)+HCO2",835.9459,57115.43,0,0,0,0,0,0,0,0,2094.855,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(14:1_24:1)+HCO2",858.6224,798.6034,0,0,0,0,0,0,0,0,168.0433,0,0,0,"8.41369393939394","8.71369393939394","887","","PC(14:1_24:1)+HCO2","858.62308","798.60194","727.52844","590.41917","450.26267","572.40861","432.25211","224.06881","225.18605","365.34255","168.04314","152.99586","96.96964","78.95852","8.41369393939394","8.71369393939394","887"
"","PC(15:0_15:0)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(15:0_15:0)+HCO2",5.999008,5.999008,0,0,0,0,0,0,0,0,5.999008,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(15:0_15:0)+HCO2",2,2,0,0,0,0,0,0,0,0,2,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(15:0_15:0)+HCO2",7398.128,108196.4,0,0,0,0,0,0,0,0,2710.919,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(15:0_15:0)+HCO2",750.53085,690.5088,0,0,0,0,0,0,0,0,168.04305,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(15:0_15:0)+HCO2","750.52918","690.50804","619.43454","466.29397","466.29397","448.28341","448.28341","224.06881","241.21735","241.21735","168.04314","152.99586","96.96964","78.95852","5.85595303030303","6.15595303030303","292"
"","PC(15:0_15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(15:0_15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(15:0_15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(15:0_15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(15:0_15:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(15:0_15:1)+HCO2","748.51348","688.49234","617.41884","464.27827","466.29397","446.26771","448.28341","224.06881","241.21735","239.20165","168.04314","152.99586","96.96964","78.95852","4.66369090909091","4.96369090909091","3080"
"","PC(15:0_16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PC(15:0_16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PC(15:0_16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PC(15:0_16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PC(15:0_16:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PC(15:0_16:1)+HCO2","762.52918","702.50804","631.43454","478.29397","466.29397","460.28341","448.28341","224.06881","241.21735","253.21735","168.04314","152.99586","96.96964","78.95852","7.52695606060606","7.82695606060606","949"
"","PC(15:0_17:0)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(15:0_17:0)+HCO2",7.238242,7.238242,0,0,0,0,0,7.238242,0,0,7.238242,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(15:0_17:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(15:0_17:0)+HCO2",10895.04,174089.1,0,0,0,0,0,799.2239,0,0,2772.694,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(15:0_17:0)+HCO2",778.5616,718.5398,0,0,0,0,0,224.0693,0,0,168.043,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(15:0_17:0)+HCO2","778.56048","718.53934","647.46584","494.32527","466.29397","476.31471","448.28341","224.06881","241.21735","269.24865","168.04314","152.99586","96.96964","78.95852","7.07521363636364","7.37521363636364","654"
"","PC(15:0_17:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(15:0_17:1)+HCO2",6.165564,6.165564,0,0,0,0,0,6.165564,0,0,6.165564,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(15:0_17:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(15:0_17:1)+HCO2",7300.446,142560.1,0,0,0,0,0,2118.297,0,0,1848.398,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(15:0_17:1)+HCO2",776.5465,716.5245,0,0,0,0,0,224.0696,0,0,168.0433,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(15:0_17:1)+HCO2","776.54478","716.52364","645.45014","492.30957","466.29397","474.29901","448.28341","224.06881","241.21735","267.23295","168.04314","152.99586","96.96964","78.95852","5.97987878787879","6.27987878787879","160"
"","PC(15:0_17:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(15:0_17:1)+HCO2",8.003457,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(15:0_17:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(15:0_17:1)+HCO2",55092.88,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(15:0_17:1)+HCO2",776.5453,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(15:0_17:1)+HCO2","776.54478","716.52364","645.45014","492.30957","466.29397","474.29901","448.28341","224.06881","241.21735","267.23295","168.04314","152.99586","96.96964","78.95852","7.8329303030303","8.1329303030303","782"
"","PC(15:0_17:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(15:0_17:1)+HCO2",6.165564,6.165564,0,0,0,0,0,6.165564,0,0,6.165564,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(15:0_17:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(15:0_17:1)+HCO2",7300.446,142560.1,0,0,0,0,0,2118.297,0,0,1848.398,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(15:0_17:1)+HCO2",776.5465,716.5245,0,0,0,0,0,224.0696,0,0,168.0433,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(15:0_17:1)+HCO2","776.54478","716.52364","645.45014","492.30957","466.29397","474.29901","448.28341","224.06881","241.21735","267.23295","168.04314","152.99586","96.96964","78.95852","6.10964166666667","6.40964166666667","2194"
"","PC(15:0_17:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(15:0_17:2)+HCO2",5.170068,5.170068,0,0,0,0,0,5.170068,0,0,5.170068,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(15:0_17:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(15:0_17:2)+HCO2",6730.892,100768.3,0,0,0,0,0,544.9714,0,0,1052.632,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(15:0_17:2)+HCO2",774.5306,714.5089,0,0,0,0,0,224.0692,0,0,168.0431,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(15:0_17:2)+HCO2","774.52918","714.50804","643.43454","490.29397","466.29397","472.28341","448.28341","224.06881","241.21735","265.21735","168.04314","152.99586","96.96964","78.95852","4.99847121212121","5.29847121212121","226"
"","PC(15:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PC(15:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PC(15:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PC(15:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PC(15:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PC(15:0_18:1)+HCO2","790.56048","730.53934","659.46584","506.32527","466.29397","488.31471","448.28341","224.06881","241.21735","281.24865","168.04314","152.99586","96.96964","78.95852","6.59304242424242","6.89304242424242","2477"
"","PC(15:0_18:2)+HCO2",1,1,0,0,1,1,1,0,1,1,1,0,0,0,"5.63370151515152","5.93370151515152","220","","PC(15:0_18:2)+HCO2",5.804299,5.804299,0,0,5.804299,5.804299,5.804299,5.804299,5.804299,5.804299,5.804299,0,0,0,"5.63370151515152","5.93370151515152","220","","PC(15:0_18:2)+HCO2",1,1,0,0,1,1,1,1,1,1,1,0,0,0,"5.63370151515152","5.93370151515152","220","","PC(15:0_18:2)+HCO2",7131.971,123788,0,0,9361.11,1169.593,1027.074,801.5891,40812.89,125997,1163.758,0,0,0,"5.63370151515152","5.93370151515152","220","","PC(15:0_18:2)+HCO2",788.5464,728.5249,0,0,466.2942,486.2993,448.2831,224.0695,241.2174,279.233,168.0431,0,0,0,"5.63370151515152","5.93370151515152","220","","PC(15:0_18:2)+HCO2","788.54478","728.52364","657.45014","504.30957","466.29397","486.29901","448.28341","224.06881","241.21735","279.23295","168.04314","152.99586","96.96964","78.95852","5.63370151515152","5.93370151515152","220"
"","PC(15:0_19:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(15:0_19:0)+HCO2",8.354185,8.354185,0,0,0,0,0,8.354185,0,0,8.354185,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(15:0_19:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(15:0_19:0)+HCO2",20790.72,405654.6,0,0,0,0,0,3615.187,0,0,7912.947,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(15:0_19:0)+HCO2",806.5926,746.5714,0,0,0,0,0,224.0694,0,0,168.0431,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(15:0_19:0)+HCO2","806.59178","746.57064","675.49714","522.35657","466.29397","504.34601","448.28341","224.06881","241.21735","297.27995","168.04314","152.99586","96.96964","78.95852","8.19296060606061","8.49296060606061","231"
"","PC(15:0_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(15:0_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(15:0_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(15:0_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(15:0_20:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PC(15:0_20:1)+HCO2","818.59178","758.57064","687.49714","534.35657","466.29397","516.34601","448.28341","224.06881","241.21735","309.27995","168.04314","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PC(15:0_20:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(15:0_20:2)+HCO2",7.000907,7.000907,0,0,0,0,0,0,0,0,7.000907,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(15:0_20:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(15:0_20:2)+HCO2",7272.433,120737,0,0,0,0,0,0,0,0,1968.626,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(15:0_20:2)+HCO2",816.5781,756.5557,0,0,0,0,0,0,0,0,168.0431,0,0,0,"6.82934393939394","7.12934393939394","684","","PC(15:0_20:2)+HCO2","816.57608","756.55494","685.48144","532.34087","466.29397","514.33031","448.28341","224.06881","241.21735","307.26425","168.04314","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PC(15:0_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(15:0_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(15:0_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(15:0_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(15:0_20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PC(15:0_20:2)+HCO2","816.57608","756.55494","685.48144","532.34087","466.29397","514.33031","448.28341","224.06881","241.21735","307.26425","168.04314","152.99586","96.96964","78.95852","6.67263333333333","6.97263333333333","969"
"","PC(15:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(15:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(15:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(15:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(15:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","PC(15:0_20:3)+HCO2","814.56048","754.53934","683.46584","530.32527","466.29397","512.31471","448.28341","224.06881","241.21735","305.24865","168.04314","152.99586","96.96964","78.95852","5.94582272727273","6.24582272727273","702"
"","PC(15:0_20:4)+HCO2",1,1,0,0,1,0,0,0,1,1,0,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(15:0_20:4)+HCO2",5.57034,5.57034,0,0,5.57034,0,0,5.57034,5.57034,5.57034,5.57034,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(15:0_20:4)+HCO2",1,1,0,0,1,0,0,1,1,1,1,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(15:0_20:4)+HCO2",3136.697,44214.39,0,0,4570.804,0,0,880.5829,18490.87,52381.5,650.5255,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(15:0_20:4)+HCO2",812.546,752.5244,0,0,466.2944,0,0,224.0694,241.2174,303.233,168.0435,0,0,0,"5.44529696969697","5.74529696969697","458","","PC(15:0_20:4)+HCO2","812.54478","752.52364","681.45014","528.30957","466.29397","510.29901","448.28341","224.06881","241.21735","303.23295","168.04314","152.99586","96.96964","78.95852","5.44529696969697","5.74529696969697","458"
"","PC(15:0_21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(15:0_21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(15:0_21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(15:0_21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(15:0_21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(15:0_21:0)+HCO2","834.62308","774.60194","703.52844","550.38787","466.29397","532.37731","448.28341","224.06881","241.21735","325.31125","168.04314","152.99586","96.96964","78.95852","9.2295303030303","9.5295303030303","1325"
"","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.66241060606061","6.96241060606061","1154","","PC(15:0_22:4)+HCO2","840.57608","780.55494","709.48144","556.34087","466.29397","538.33031","448.28341","224.06881","241.21735","331.26425","168.04314","152.99586","96.96964","78.95852","6.66241060606061","6.96241060606061","1154"
"","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(15:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.46923181818182","6.76923181818182","4152","","PC(15:0_22:4)+HCO2","840.57608","780.55494","709.48144","556.34087","466.29397","538.33031","448.28341","224.06881","241.21735","331.26425","168.04314","152.99586","96.96964","78.95852","6.46923181818182","6.76923181818182","4152"
