"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer_AS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d17:2/27:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","280.22875","264.23385","423.38495","422.40095","252.23385","405.37435","223.20725","221.19165","377.37945","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d17:2/27:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","280.22875","264.23385","421.36925","420.38525","252.23385","403.35875","223.20725","221.19165","375.36385","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d17:2/28:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","280.22875","264.23385","437.40055","436.41655","252.23385","419.39005","223.20725","221.19165","391.39505","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d17:2/28:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","280.22875","264.23385","435.38495","434.40095","252.23385","417.37435","223.20725","221.19165","389.37945","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d17:2/28:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","280.22875","264.23385","433.36925","432.38525","252.23385","415.35875","223.20725","221.19165","387.36385","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d17:2/35:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","280.22875","264.23385","533.49455","532.51045","252.23385","515.48385","223.20725","221.19165","487.48895","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d18:2/25:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","294.24445","278.24945","395.35365","394.36955","266.24945","377.34305","237.22295","235.20725","349.34815","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d18:2/25:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","294.24445","278.24945","393.33795","392.35395","266.24945","375.32745","237.22295","235.20725","347.33245","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d18:2/26:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","294.24445","278.24945","409.36925","408.38525","266.24945","391.35875","237.22295","235.20725","363.36385","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d18:2/26:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","294.24445","278.24945","407.35365","406.36955","266.24945","389.34305","237.22295","235.20725","361.34815","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d18:2/27:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","294.24445","278.24945","423.38495","422.40095","266.24945","405.37435","237.22295","235.20725","377.37945","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d18:2/27:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","294.24445","278.24945","421.36925","420.38525","266.24945","403.35875","237.22295","235.20725","375.36385","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d18:2/27:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","294.24445","278.24945","419.35365","418.36955","266.24945","401.34305","237.22295","235.20725","373.34815","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d18:2/34:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","294.24445","278.24945","519.47885","518.49485","266.24945","501.46825","237.22295","235.20725","473.47335","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d19:2/24:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","308.26005","292.26515","381.33795","380.35395","280.26515","363.32745","251.23855","249.22295","335.33245","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d19:2/24:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","308.26005","292.26515","379.32235","378.33835","280.26515","361.31175","251.23855","249.22295","333.31685","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d19:2/25:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","308.26005","292.26515","395.35365","394.36955","280.26515","377.34305","251.23855","249.22295","349.34815","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d19:2/25:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","308.26005","292.26515","393.33795","392.35395","280.26515","375.32745","251.23855","249.22295","347.33245","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d19:2/26:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","308.26005","292.26515","409.36925","408.38525","280.26515","391.35875","251.23855","249.22295","363.36385","11.7283893939394","12.0283893939394","790"
"","Cer_AS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_AS(d19:2/26:2)+HCO2","746.63045","700.62495","682.61435","668.59865","652.60385","308.26005","292.26515","407.35365","406.36955","280.26515","389.34305","251.23855","249.22295","361.34815","10.9594772727273","11.2594772727273","525"
"","Cer_AS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_AS(d19:2/26:3)+HCO2","744.61475","698.60935","680.59865","666.58305","650.58815","308.26005","292.26515","405.33795","404.35395","280.26515","387.32745","251.23855","249.22295","359.33245","10.0174166666667","10.3174166666667","1120"
"","Cer_AS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_AS(d19:2/33:2)+HCO2","844.73995","798.73445","780.72395","766.70825","750.71335","308.26005","292.26515","505.46315","504.47915","280.26515","487.45265","251.23855","249.22295","459.45775","12.0117515151515","12.3117515151515","1639"
"","Cer_AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_AS(d20:2/23:1)+HCO2","720.61475","674.60935","656.59865","642.58305","626.58815","322.27565","306.28075","367.32235","366.33835","294.28075","349.31175","265.25425","263.23855","321.31685","10.9162772727273","11.2162772727273","972"
"","Cer_AS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_AS(d20:2/23:2)+HCO2","718.59915","672.59365","654.58305","640.56745","624.57255","322.27565","306.28075","365.30665","364.32265","294.28075","347.29615","265.25425","263.23855","319.30115","10.0734984848485","10.3734984848485","908"
"","Cer_AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_AS(d20:2/24:1)+HCO2","734.63045","688.62495","670.61435","656.59865","640.60385","322.27565","306.28075","381.33795","380.35395","294.28075","363.32745","265.25425","263.23855","335.33245","11.3263590909091","11.6263590909091","1402"
"","Cer_AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_AS(d20:2/24:2)+HCO2","732.61475","686.60935","668.59865","654.58305","638.58815","322.27565","306.28075","379.32235","378.33835","294.28075","361.31175","265.25425","263.23855","333.31685","10.5313909090909","10.8313909090909","1290"
"","Cer_AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_AS(d20:2/25:1)+HCO2","748.64605","702.64055","684.63005","670.61435","654.61945","322.27565","306.28075","395.35365","394.36955","294.28075","377.34305","265.25425","263.23855","349.34815","11.7283893939394","12.0283893939394","790"
