"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Average m/z","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_BS","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[Sph+C2H2O-H]-","[Sph+C-H]-","[Sph-H5NO-H]-","[Sph-C2H7NO-H]-","RT_min","RT_max","Comment"
"","Cer_BS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d16:2/28:2)+HCO2","732.61475","686.60935","668.59865","310.23935","280.22875","233.19165","207.17595","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:2/29:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d16:2/29:1)+HCO2","748.64605","702.64055","684.63005","310.23935","280.22875","233.19165","207.17595","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:2/29:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d16:2/29:2)+HCO2","746.63045","700.62495","682.61435","310.23935","280.22875","233.19165","207.17595","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:2/29:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d16:2/29:3)+HCO2","744.61475","698.60935","680.59865","310.23935","280.22875","233.19165","207.17595","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:2/36:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d16:2/36:2)+HCO2","844.73995","798.73445","780.72395","310.23935","280.22875","233.19165","207.17595","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:2/26:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d17:2/26:1)+HCO2","720.61475","674.60935","656.59865","324.25495","294.24445","247.20725","221.19165","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d17:2/26:2)+HCO2","718.59915","672.59365","654.58305","324.25495","294.24445","247.20725","221.19165","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d17:2/27:1)+HCO2","734.63045","688.62495","670.61435","324.25495","294.24445","247.20725","221.19165","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d17:2/27:2)+HCO2","732.61475","686.60935","668.59865","324.25495","294.24445","247.20725","221.19165","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:2/28:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d17:2/28:1)+HCO2","748.64605","702.64055","684.63005","324.25495","294.24445","247.20725","221.19165","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:2/28:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d17:2/28:2)+HCO2","746.63045","700.62495","682.61435","324.25495","294.24445","247.20725","221.19165","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:2/28:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d17:2/28:3)+HCO2","744.61475","698.60935","680.59865","324.25495","294.24445","247.20725","221.19165","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d17:2/35:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d17:2/35:2)+HCO2","844.73995","798.73445","780.72395","324.25495","294.24445","247.20725","221.19165","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d18:2/25:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d18:2/25:1)+HCO2","720.61475","674.60935","656.59865","338.27065","308.26005","261.22295","235.20725","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d18:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d18:2/25:2)+HCO2","718.59915","672.59365","654.58305","338.27065","308.26005","261.22295","235.20725","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d18:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d18:2/26:1)+HCO2","734.63045","688.62495","670.61435","338.27065","308.26005","261.22295","235.20725","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d18:2/26:2)+HCO2","732.61475","686.60935","668.59865","338.27065","308.26005","261.22295","235.20725","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:2/27:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d18:2/27:1)+HCO2","748.64605","702.64055","684.63005","338.27065","308.26005","261.22295","235.20725","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:2/27:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d18:2/27:2)+HCO2","746.63045","700.62495","682.61435","338.27065","308.26005","261.22295","235.20725","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:2/27:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d18:2/27:3)+HCO2","744.61475","698.60935","680.59865","338.27065","308.26005","261.22295","235.20725","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d18:2/34:2)+HCO2","844.73995","798.73445","780.72395","338.27065","308.26005","261.22295","235.20725","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d19:2/24:1)+HCO2","720.61475","674.60935","656.59865","352.28625","322.27565","275.23855","249.22295","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d19:2/24:2)+HCO2","718.59915","672.59365","654.58305","352.28625","322.27565","275.23855","249.22295","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d19:2/25:1)+HCO2","734.63045","688.62495","670.61435","352.28625","322.27565","275.23855","249.22295","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d19:2/25:2)+HCO2","732.61475","686.60935","668.59865","352.28625","322.27565","275.23855","249.22295","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d19:2/26:1)+HCO2","748.64605","702.64055","684.63005","352.28625","322.27565","275.23855","249.22295","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d19:2/26:2)+HCO2","746.63045","700.62495","682.61435","352.28625","322.27565","275.23855","249.22295","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d19:2/26:3)+HCO2","744.61475","698.60935","680.59865","352.28625","322.27565","275.23855","249.22295","10.0174166666667","10.3174166666667","1120"
"","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2",0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_BS(d19:2/33:2)+HCO2","844.73995","798.73445","780.72395","352.28625","322.27565","275.23855","249.22295","12.0117515151515","12.3117515151515","1639"
"","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2",0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_BS(d20:2/23:1)+HCO2","720.61475","674.60935","656.59865","366.30195","336.29135","289.25425","263.23855","10.9162772727273","11.2162772727273","972"
"","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2",0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_BS(d20:2/23:2)+HCO2","718.59915","672.59365","654.58305","366.30195","336.29135","289.25425","263.23855","10.0734984848485","10.3734984848485","908"
"","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2",0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_BS(d20:2/24:1)+HCO2","734.63045","688.62495","670.61435","366.30195","336.29135","289.25425","263.23855","11.3263590909091","11.6263590909091","1402"
"","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2",0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_BS(d20:2/24:2)+HCO2","732.61475","686.60935","668.59865","366.30195","336.29135","289.25425","263.23855","10.5313909090909","10.8313909090909","1290"
"","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2",0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_BS(d20:2/25:1)+HCO2","748.64605","702.64055","684.63005","366.30195","336.29135","289.25425","263.23855","11.7283893939394","12.0283893939394","790"
"","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2",0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_BS(d20:2/25:2)+HCO2","746.63045","700.62495","682.61435","366.30195","336.29135","289.25425","263.23855","10.9594772727273","11.2594772727273","525"
"","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2",0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_BS(d20:2/25:3)+HCO2","744.61475","698.60935","680.59865","366.30195","336.29135","289.25425","263.23855","10.0174166666667","10.3174166666667","1120"
