OxPC,[M+Na]+,Mna-PC,Mna-TrimethylAmine,Mna-NaPC,Mna-R1COOH&TrimethylAmine,Mna-R2COOH&TrimethylAmine,Mna-R1COOH,Mna-R2COOH,Mna-R2COONa
OxPC(18:4_14:2(COOH))+Na,774.43167,591.36563,715.358171,569.38369,439.149241,461.206351,498.22274,520.27985,498.29789
OxPC(18:4_14:3(COOH))+Na,772.41602,589.34998,713.342521,567.36804,437.133591,461.206351,496.20709,520.27985,498.29789
OxPC(18:4_15:1(COOH))+Na,790.46297,607.39693,731.389471,585.41499,455.180541,461.206351,514.25404,520.27985,498.29789
OxPC(18:4_15:2(COOH))+Na,788.44732,605.38128,729.373821,583.39934,453.164891,461.206351,512.23839,520.27985,498.29789
OxPC(18:4_15:3(COOH))+Na,786.43167,603.36563,727.358171,581.38369,451.149241,461.206351,510.22274,520.27985,498.29789
OxPC(18:4_15:4(COOH))+Na,784.41602,601.34998,725.342521,579.36804,449.133591,461.206351,508.20709,520.27985,498.29789
OxPC(18:4_16:1(COOH))+Na,804.47862,621.41258,745.405121,599.43064,469.196191,461.206351,528.26969,520.27985,498.29789
OxPC(18:4_16:2(COOH))+Na,802.46297,619.39693,743.389471,597.41499,467.180541,461.206351,526.25404,520.27985,498.29789
OxPC(18:4_16:3(COOH))+Na,800.44732,617.38128,741.373821,595.39934,465.164891,461.206351,524.23839,520.27985,498.29789
OxPC(18:4_16:4(COOH))+Na,798.43167,615.36563,739.358171,593.38369,463.149241,461.206351,522.22274,520.27985,498.29789
OxPC(18:4_17:4(COOH))+Na,812.44732,629.38128,753.373821,607.39934,477.164891,461.206351,536.23839,520.27985,498.29789
OxPC(18:4_18:4(COOH))+Na,826.46297,643.39693,767.389471,621.41499,491.180541,461.206351,550.25404,520.27985,498.29789
OxPC(18:4_18:5(COOH))+Na,824.44732,641.38128,765.373821,619.39934,489.164891,461.206351,548.23839,520.27985,498.29789
OxPC(18:4_19:4(COOH))+Na,840.47862,657.41258,781.405121,635.43064,505.196191,461.206351,564.26969,520.27985,498.29789
OxPC(18:4_19:5(COOH))+Na,838.46297,655.39693,779.389471,633.41499,503.180541,461.206351,562.25404,520.27985,498.29789
OxPC(18:3_3:0(CHO))+Na,610.31154,427.2455,551.238041,405.26356,273.013461,463.222001,332.08696,522.2955,500.31354
OxPC(18:3_4:0(CHO))+Na,624.32719,441.26115,565.253691,419.27921,287.029111,463.222001,346.10261,522.2955,500.31354
OxPC(18:3_5:0(CHO))+Na,638.34284,455.2768,579.269341,433.29486,301.044761,463.222001,360.11826,522.2955,500.31354
OxPC(18:3_6:0(CHO))+Na,652.35849,469.29245,593.284991,447.31051,315.060411,463.222001,374.13391,522.2955,500.31354
OxPC(18:3_7:0(CHO))+Na,666.37414,483.3081,607.300641,461.32616,329.076061,463.222001,388.14956,522.2955,500.31354
OxPC(18:3_8:0(CHO))+Na,680.38979,497.32375,621.316291,475.34181,343.091711,463.222001,402.16521,522.2955,500.31354
OxPC(18:3_9:0(CHO))+Na,694.40544,511.3394,635.331941,489.35746,357.107361,463.222001,416.18086,522.2955,500.31354
OxPC(18:3_10:0(CHO))+Na,708.42109,525.35505,649.347591,503.37311,371.123011,463.222001,430.19651,522.2955,500.31354
OxPC(18:3_11:0(CHO))+Na,722.43674,539.3707,663.363241,517.38876,385.138661,463.222001,444.21216,522.2955,500.31354
OxPC(18:3_12:0(CHO))+Na,736.45239,553.38635,677.378891,531.40441,399.154311,463.222001,458.22781,522.2955,500.31354
OxPC(18:3_13:0(CHO))+Na,750.46804,567.402,691.394541,545.42006,413.169961,463.222001,472.24346,522.2955,500.31354
OxPC(18:3_14:0(CHO))+Na,764.48369,581.41765,705.410191,559.43571,427.185611,463.222001,486.25911,522.2955,500.31354
OxPC(18:3_15:0(CHO))+Na,778.49934,595.4333,719.425841,573.45136,441.201261,463.222001,500.27476,522.2955,500.31354
OxPC(18:3_6:1(CHO))+Na,650.34285,467.27681,591.269351,445.29487,313.044771,463.222001,372.11827,522.2955,500.31354
OxPC(18:3_7:1(CHO))+Na,664.3585,481.29246,605.285001,459.31052,327.060421,463.222001,386.13392,522.2955,500.31354
OxPC(18:3_8:1(CHO))+Na,678.37415,495.30811,619.300651,473.32617,341.076071,463.222001,400.14957,522.2955,500.31354
OxPC(18:3_9:1(CHO))+Na,692.3898,509.32376,633.316301,487.34182,355.091721,463.222001,414.16522,522.2955,500.31354
OxPC(18:3_9:2(CHO))+Na,690.37415,507.30811,631.300651,485.32617,353.076071,463.222001,412.14957,522.2955,500.31354
OxPC(18:3_10:1(CHO))+Na,706.40545,523.33941,647.331951,501.35747,369.107371,463.222001,428.18087,522.2955,500.31354
OxPC(18:3_10:2(CHO))+Na,704.3898,521.32376,645.316301,499.34182,367.091721,463.222001,426.16522,522.2955,500.31354
OxPC(18:3_11:1(CHO))+Na,720.4211,537.35506,661.347601,515.37312,383.123021,463.222001,442.19652,522.2955,500.31354
OxPC(18:3_11:2(CHO))+Na,718.40545,535.33941,659.331951,513.35747,381.107371,463.222001,440.18087,522.2955,500.31354
OxPC(18:3_12:1(CHO))+Na,734.43675,551.37071,675.363251,529.38877,397.138671,463.222001,456.21217,522.2955,500.31354
OxPC(18:3_12:2(CHO))+Na,732.4211,549.35506,673.347601,527.37312,395.123021,463.222001,454.19652,522.2955,500.31354
OxPC(18:3_12:3(CHO))+Na,730.40545,547.33941,671.331951,525.35747,393.107371,463.222001,452.18087,522.2955,500.31354
OxPC(18:3_13:1(CHO))+Na,748.4524,565.38636,689.378901,543.40442,411.154321,463.222001,470.22782,522.2955,500.31354
OxPC(18:3_13:2(CHO))+Na,746.43675,563.37071,687.363251,541.38877,409.138671,463.222001,468.21217,522.2955,500.31354
OxPC(18:3_13:3(CHO))+Na,744.4211,561.35506,685.347601,539.37312,407.123021,463.222001,466.19652,522.2955,500.31354
OxPC(18:3_14:1(CHO))+Na,762.46805,579.40201,703.394551,557.42007,425.169971,463.222001,484.24347,522.2955,500.31354
OxPC(18:3_14:2(CHO))+Na,760.4524,577.38636,701.378901,555.40442,423.154321,463.222001,482.22782,522.2955,500.31354
OxPC(18:3_14:3(CHO))+Na,758.43675,575.37071,699.363251,553.38877,421.138671,463.222001,480.21217,522.2955,500.31354
OxPC(18:3_15:1(CHO))+Na,776.4837,593.41766,717.410201,571.43572,439.185621,463.222001,498.25912,522.2955,500.31354
OxPC(18:3_15:2(CHO))+Na,774.46805,591.40201,715.394551,569.42007,437.169971,463.222001,496.24347,522.2955,500.31354
OxPC(18:3_15:3(CHO))+Na,772.4524,589.38636,713.378901,567.40442,435.154321,463.222001,494.22782,522.2955,500.31354
OxPC(18:3_15:4(CHO))+Na,770.43675,587.37071,711.363251,565.38877,433.138671,463.222001,492.21217,522.2955,500.31354
OxPC(18:3_16:1(CHO))+Na,790.49935,607.43331,731.425851,585.45137,453.201271,463.222001,512.27477,522.2955,500.31354
OxPC(18:3_16:2(CHO))+Na,788.4837,605.41766,729.410201,583.43572,451.185621,463.222001,510.25912,522.2955,500.31354
OxPC(18:3_16:3(CHO))+Na,786.46805,603.40201,727.394551,581.42007,449.169971,463.222001,508.24347,522.2955,500.31354
OxPC(18:3_16:4(CHO))+Na,784.4524,601.38636,725.378901,579.40442,447.154321,463.222001,506.22782,522.2955,500.31354
OxPC(18:3_17:4(CHO))+Na,798.46805,615.40201,739.394551,593.42007,461.169971,463.222001,520.24347,522.2955,500.31354
OxPC(18:3_18:4(CHO))+Na,812.4837,629.41766,753.410201,607.43572,475.185621,463.222001,534.25912,522.2955,500.31354
OxPC(18:3_18:5(CHO))+Na,810.46805,627.40201,751.394551,605.42007,473.169971,463.222001,532.24347,522.2955,500.31354
OxPC(18:3_19:4(CHO))+Na,826.49935,643.43331,767.425851,621.45137,489.201271,463.222001,548.27477,522.2955,500.31354
OxPC(18:3_19:5(CHO))+Na,824.4837,641.41766,765.410201,619.43572,487.185621,463.222001,546.25912,522.2955,500.31354
OxPC(18:3_3:0(COOH))+Na,626.30646,443.24042,567.232961,421.25848,289.008381,463.222001,348.08188,522.2955,500.31354
OxPC(18:3_4:0(COOH))+Na,640.32211,457.25607,581.248611,435.27413,303.024031,463.222001,362.09753,522.2955,500.31354
OxPC(18:3_5:0(COOH))+Na,654.33776,471.27172,595.264261,449.28978,317.039681,463.222001,376.11318,522.2955,500.31354
OxPC(18:3_6:0(COOH))+Na,668.35341,485.28737,609.279911,463.30543,331.055331,463.222001,390.12883,522.2955,500.31354
OxPC(18:3_7:0(COOH))+Na,682.36906,499.30302,623.295561,477.32108,345.070981,463.222001,404.14448,522.2955,500.31354
OxPC(18:3_8:0(COOH))+Na,696.38471,513.31867,637.311211,491.33673,359.086631,463.222001,418.16013,522.2955,500.31354
OxPC(18:3_9:0(COOH))+Na,710.40036,527.33432,651.326861,505.35238,373.102281,463.222001,432.17578,522.2955,500.31354
OxPC(18:3_10:0(COOH))+Na,724.41601,541.34997,665.342511,519.36803,387.117931,463.222001,446.19143,522.2955,500.31354
OxPC(18:3_11:0(COOH))+Na,738.43166,555.36562,679.358161,533.38368,401.133581,463.222001,460.20708,522.2955,500.31354
OxPC(18:3_12:0(COOH))+Na,752.44731,569.38127,693.373811,547.39933,415.149231,463.222001,474.22273,522.2955,500.31354
OxPC(18:3_13:0(COOH))+Na,766.46296,583.39692,707.389461,561.41498,429.164881,463.222001,488.23838,522.2955,500.31354
OxPC(18:3_14:0(COOH))+Na,780.47861,597.41257,721.405111,575.43063,443.180531,463.222001,502.25403,522.2955,500.31354
OxPC(18:3_15:0(COOH))+Na,794.49426,611.42822,735.420761,589.44628,457.196181,463.222001,516.26968,522.2955,500.31354
OxPC(18:3_6:1(COOH))+Na,666.33777,483.27173,607.264271,461.28979,329.039691,463.222001,388.11319,522.2955,500.31354
OxPC(18:3_7:1(COOH))+Na,680.35342,497.28738,621.279921,475.30544,343.055341,463.222001,402.12884,522.2955,500.31354
OxPC(18:3_8:1(COOH))+Na,694.36907,511.30303,635.295571,489.32109,357.070991,463.222001,416.14449,522.2955,500.31354
OxPC(18:3_9:1(COOH))+Na,708.38472,525.31868,649.311221,503.33674,371.086641,463.222001,430.16014,522.2955,500.31354
OxPC(18:3_9:2(COOH))+Na,706.36907,523.30303,647.295571,501.32109,369.070991,463.222001,428.14449,522.2955,500.31354
OxPC(18:3_10:1(COOH))+Na,722.40037,539.33433,663.326871,517.35239,385.102291,463.222001,444.17579,522.2955,500.31354
OxPC(18:3_10:2(COOH))+Na,720.38472,537.31868,661.311221,515.33674,383.086641,463.222001,442.16014,522.2955,500.31354
OxPC(18:3_11:1(COOH))+Na,736.41602,553.34998,677.342521,531.36804,399.117941,463.222001,458.19144,522.2955,500.31354
OxPC(18:3_11:2(COOH))+Na,734.40037,551.33433,675.326871,529.35239,397.102291,463.222001,456.17579,522.2955,500.31354
OxPC(18:3_12:1(COOH))+Na,750.43167,567.36563,691.358171,545.38369,413.133591,463.222001,472.20709,522.2955,500.31354
OxPC(18:3_12:2(COOH))+Na,748.41602,565.34998,689.342521,543.36804,411.117941,463.222001,470.19144,522.2955,500.31354
OxPC(18:3_12:3(COOH))+Na,746.40037,563.33433,687.326871,541.35239,409.102291,463.222001,468.17579,522.2955,500.31354
OxPC(18:3_13:1(COOH))+Na,764.44732,581.38128,705.373821,559.39934,427.149241,463.222001,486.22274,522.2955,500.31354
OxPC(18:3_13:2(COOH))+Na,762.43167,579.36563,703.358171,557.38369,425.133591,463.222001,484.20709,522.2955,500.31354
OxPC(18:3_13:3(COOH))+Na,760.41602,577.34998,701.342521,555.36804,423.117941,463.222001,482.19144,522.2955,500.31354
OxPC(18:3_14:1(COOH))+Na,778.46297,595.39693,719.389471,573.41499,441.164891,463.222001,500.23839,522.2955,500.31354
OxPC(18:3_14:2(COOH))+Na,776.44732,593.38128,717.373821,571.39934,439.149241,463.222001,498.22274,522.2955,500.31354
OxPC(18:3_14:3(COOH))+Na,774.43167,591.36563,715.358171,569.38369,437.133591,463.222001,496.20709,522.2955,500.31354
OxPC(18:3_15:1(COOH))+Na,792.47862,609.41258,733.405121,587.43064,455.180541,463.222001,514.25404,522.2955,500.31354
OxPC(18:3_15:2(COOH))+Na,790.46297,607.39693,731.389471,585.41499,453.164891,463.222001,512.23839,522.2955,500.31354
OxPC(18:3_15:3(COOH))+Na,788.44732,605.38128,729.373821,583.39934,451.149241,463.222001,510.22274,522.2955,500.31354
OxPC(18:3_15:4(COOH))+Na,786.43167,603.36563,727.358171,581.38369,449.133591,463.222001,508.20709,522.2955,500.31354
OxPC(18:3_16:1(COOH))+Na,806.49427,623.42823,747.420771,601.44629,469.196191,463.222001,528.26969,522.2955,500.31354
OxPC(18:3_16:2(COOH))+Na,804.47862,621.41258,745.405121,599.43064,467.180541,463.222001,526.25404,522.2955,500.31354
OxPC(18:3_16:3(COOH))+Na,802.46297,619.39693,743.389471,597.41499,465.164891,463.222001,524.23839,522.2955,500.31354
OxPC(18:3_16:4(COOH))+Na,800.44732,617.38128,741.373821,595.39934,463.149241,463.222001,522.22274,522.2955,500.31354
OxPC(18:3_17:4(COOH))+Na,814.46297,631.39693,755.389471,609.41499,477.164891,463.222001,536.23839,522.2955,500.31354
OxPC(18:3_18:4(COOH))+Na,828.47862,645.41258,769.405121,623.43064,491.180541,463.222001,550.25404,522.2955,500.31354
OxPC(18:3_18:5(COOH))+Na,826.46297,643.39693,767.389471,621.41499,489.164891,463.222001,548.23839,522.2955,500.31354
OxPC(18:3_19:4(COOH))+Na,842.49427,659.42823,783.420771,637.44629,505.196191,463.222001,564.26969,522.2955,500.31354
OxPC(18:3_19:5(COOH))+Na,840.47862,657.41258,781.405121,635.43064,503.180541,463.222001,562.25404,522.2955,500.31354
OxPC(18:2_3:0(CHO))+Na,612.32719,429.26115,553.253691,407.27921,273.013461,465.237651,332.08696,524.31115,502.32919
OxPC(18:2_4:0(CHO))+Na,626.34284,443.2768,567.269341,421.29486,287.029111,465.237651,346.10261,524.31115,502.32919
OxPC(18:2_5:0(CHO))+Na,640.35849,457.29245,581.284991,435.31051,301.044761,465.237651,360.11826,524.31115,502.32919
OxPC(18:2_6:0(CHO))+Na,654.37414,471.3081,595.300641,449.32616,315.060411,465.237651,374.13391,524.31115,502.32919
OxPC(18:2_7:0(CHO))+Na,668.38979,485.32375,609.316291,463.34181,329.076061,465.237651,388.14956,524.31115,502.32919
OxPC(18:2_8:0(CHO))+Na,682.40544,499.3394,623.331941,477.35746,343.091711,465.237651,402.16521,524.31115,502.32919
OxPC(18:2_9:0(CHO))+Na,696.42109,513.35505,637.347591,491.37311,357.107361,465.237651,416.18086,524.31115,502.32919
OxPC(18:2_10:0(CHO))+Na,710.43674,527.3707,651.363241,505.38876,371.123011,465.237651,430.19651,524.31115,502.32919
OxPC(18:2_11:0(CHO))+Na,724.45239,541.38635,665.378891,519.40441,385.138661,465.237651,444.21216,524.31115,502.32919
OxPC(18:2_12:0(CHO))+Na,738.46804,555.402,679.394541,533.42006,399.154311,465.237651,458.22781,524.31115,502.32919
OxPC(18:2_13:0(CHO))+Na,752.48369,569.41765,693.410191,547.43571,413.169961,465.237651,472.24346,524.31115,502.32919
OxPC(18:2_14:0(CHO))+Na,766.49934,583.4333,707.425841,561.45136,427.185611,465.237651,486.25911,524.31115,502.32919
OxPC(18:2_15:0(CHO))+Na,780.51499,597.44895,721.441491,575.46701,441.201261,465.237651,500.27476,524.31115,502.32919
OxPC(18:2_6:1(CHO))+Na,652.3585,469.29246,593.285001,447.31052,313.044771,465.237651,372.11827,524.31115,502.32919
OxPC(18:2_7:1(CHO))+Na,666.37415,483.30811,607.300651,461.32617,327.060421,465.237651,386.13392,524.31115,502.32919
OxPC(18:2_8:1(CHO))+Na,680.3898,497.32376,621.316301,475.34182,341.076071,465.237651,400.14957,524.31115,502.32919
OxPC(18:2_9:1(CHO))+Na,694.40545,511.33941,635.331951,489.35747,355.091721,465.237651,414.16522,524.31115,502.32919
OxPC(18:2_9:2(CHO))+Na,692.3898,509.32376,633.316301,487.34182,353.076071,465.237651,412.14957,524.31115,502.32919
OxPC(18:2_10:1(CHO))+Na,708.4211,525.35506,649.347601,503.37312,369.107371,465.237651,428.18087,524.31115,502.32919
OxPC(18:2_10:2(CHO))+Na,706.40545,523.33941,647.331951,501.35747,367.091721,465.237651,426.16522,524.31115,502.32919
OxPC(18:2_11:1(CHO))+Na,722.43675,539.37071,663.363251,517.38877,383.123021,465.237651,442.19652,524.31115,502.32919
OxPC(18:2_11:2(CHO))+Na,720.4211,537.35506,661.347601,515.37312,381.107371,465.237651,440.18087,524.31115,502.32919
OxPC(18:2_12:1(CHO))+Na,736.4524,553.38636,677.378901,531.40442,397.138671,465.237651,456.21217,524.31115,502.32919
OxPC(18:2_12:2(CHO))+Na,734.43675,551.37071,675.363251,529.38877,395.123021,465.237651,454.19652,524.31115,502.32919
OxPC(18:2_12:3(CHO))+Na,732.4211,549.35506,673.347601,527.37312,393.107371,465.237651,452.18087,524.31115,502.32919
OxPC(18:2_13:1(CHO))+Na,750.46805,567.40201,691.394551,545.42007,411.154321,465.237651,470.22782,524.31115,502.32919
OxPC(18:2_13:2(CHO))+Na,748.4524,565.38636,689.378901,543.40442,409.138671,465.237651,468.21217,524.31115,502.32919
OxPC(18:2_13:3(CHO))+Na,746.43675,563.37071,687.363251,541.38877,407.123021,465.237651,466.19652,524.31115,502.32919
OxPC(18:2_14:1(CHO))+Na,764.4837,581.41766,705.410201,559.43572,425.169971,465.237651,484.24347,524.31115,502.32919
OxPC(18:2_14:2(CHO))+Na,762.46805,579.40201,703.394551,557.42007,423.154321,465.237651,482.22782,524.31115,502.32919
OxPC(18:2_14:3(CHO))+Na,760.4524,577.38636,701.378901,555.40442,421.138671,465.237651,480.21217,524.31115,502.32919
OxPC(18:2_15:1(CHO))+Na,778.49935,595.43331,719.425851,573.45137,439.185621,465.237651,498.25912,524.31115,502.32919
OxPC(18:2_15:2(CHO))+Na,776.4837,593.41766,717.410201,571.43572,437.169971,465.237651,496.24347,524.31115,502.32919
OxPC(18:2_15:3(CHO))+Na,774.46805,591.40201,715.394551,569.42007,435.154321,465.237651,494.22782,524.31115,502.32919
OxPC(18:2_15:4(CHO))+Na,772.4524,589.38636,713.378901,567.40442,433.138671,465.237651,492.21217,524.31115,502.32919
OxPC(18:2_16:1(CHO))+Na,792.515,609.44896,733.441501,587.46702,453.201271,465.237651,512.27477,524.31115,502.32919
OxPC(18:2_16:2(CHO))+Na,790.49935,607.43331,731.425851,585.45137,451.185621,465.237651,510.25912,524.31115,502.32919
OxPC(18:2_16:3(CHO))+Na,788.4837,605.41766,729.410201,583.43572,449.169971,465.237651,508.24347,524.31115,502.32919
OxPC(18:2_16:4(CHO))+Na,786.46805,603.40201,727.394551,581.42007,447.154321,465.237651,506.22782,524.31115,502.32919
OxPC(18:2_17:4(CHO))+Na,800.4837,617.41766,741.410201,595.43572,461.169971,465.237651,520.24347,524.31115,502.32919
OxPC(18:2_18:4(CHO))+Na,814.49935,631.43331,755.425851,609.45137,475.185621,465.237651,534.25912,524.31115,502.32919
OxPC(18:2_18:5(CHO))+Na,812.4837,629.41766,753.410201,607.43572,473.169971,465.237651,532.24347,524.31115,502.32919
OxPC(18:2_19:4(CHO))+Na,828.515,645.44896,769.441501,623.46702,489.201271,465.237651,548.27477,524.31115,502.32919
OxPC(18:2_19:5(CHO))+Na,826.49935,643.43331,767.425851,621.45137,487.185621,465.237651,546.25912,524.31115,502.32919
OxPC(18:2_3:0(COOH))+Na,628.32211,445.25607,569.248611,423.27413,289.008381,465.237651,348.08188,524.31115,502.32919
OxPC(18:2_4:0(COOH))+Na,642.33776,459.27172,583.264261,437.28978,303.024031,465.237651,362.09753,524.31115,502.32919
OxPC(18:2_5:0(COOH))+Na,656.35341,473.28737,597.279911,451.30543,317.039681,465.237651,376.11318,524.31115,502.32919
OxPC(18:2_6:0(COOH))+Na,670.36906,487.30302,611.295561,465.32108,331.055331,465.237651,390.12883,524.31115,502.32919
OxPC(18:2_7:0(COOH))+Na,684.38471,501.31867,625.311211,479.33673,345.070981,465.237651,404.14448,524.31115,502.32919
OxPC(18:2_8:0(COOH))+Na,698.40036,515.33432,639.326861,493.35238,359.086631,465.237651,418.16013,524.31115,502.32919
OxPC(18:2_9:0(COOH))+Na,712.41601,529.34997,653.342511,507.36803,373.102281,465.237651,432.17578,524.31115,502.32919
OxPC(18:2_10:0(COOH))+Na,726.43166,543.36562,667.358161,521.38368,387.117931,465.237651,446.19143,524.31115,502.32919
OxPC(18:2_11:0(COOH))+Na,740.44731,557.38127,681.373811,535.39933,401.133581,465.237651,460.20708,524.31115,502.32919
OxPC(18:2_12:0(COOH))+Na,754.46296,571.39692,695.389461,549.41498,415.149231,465.237651,474.22273,524.31115,502.32919
OxPC(18:2_13:0(COOH))+Na,768.47861,585.41257,709.405111,563.43063,429.164881,465.237651,488.23838,524.31115,502.32919
OxPC(18:2_14:0(COOH))+Na,782.49426,599.42822,723.420761,577.44628,443.180531,465.237651,502.25403,524.31115,502.32919
OxPC(18:2_15:0(COOH))+Na,796.50991,613.44387,737.436411,591.46193,457.196181,465.237651,516.26968,524.31115,502.32919
OxPC(18:2_6:1(COOH))+Na,668.35342,485.28738,609.279921,463.30544,329.039691,465.237651,388.11319,524.31115,502.32919
OxPC(18:2_7:1(COOH))+Na,682.36907,499.30303,623.295571,477.32109,343.055341,465.237651,402.12884,524.31115,502.32919
OxPC(18:2_8:1(COOH))+Na,696.38472,513.31868,637.311221,491.33674,357.070991,465.237651,416.14449,524.31115,502.32919
OxPC(18:2_9:1(COOH))+Na,710.40037,527.33433,651.326871,505.35239,371.086641,465.237651,430.16014,524.31115,502.32919
OxPC(18:2_9:2(COOH))+Na,708.38472,525.31868,649.311221,503.33674,369.070991,465.237651,428.14449,524.31115,502.32919
OxPC(18:2_10:1(COOH))+Na,724.41602,541.34998,665.342521,519.36804,385.102291,465.237651,444.17579,524.31115,502.32919
OxPC(18:2_10:2(COOH))+Na,722.40037,539.33433,663.326871,517.35239,383.086641,465.237651,442.16014,524.31115,502.32919
OxPC(18:2_11:1(COOH))+Na,738.43167,555.36563,679.358171,533.38369,399.117941,465.237651,458.19144,524.31115,502.32919
OxPC(18:2_11:2(COOH))+Na,736.41602,553.34998,677.342521,531.36804,397.102291,465.237651,456.17579,524.31115,502.32919
OxPC(18:2_12:1(COOH))+Na,752.44732,569.38128,693.373821,547.39934,413.133591,465.237651,472.20709,524.31115,502.32919
OxPC(18:2_12:2(COOH))+Na,750.43167,567.36563,691.358171,545.38369,411.117941,465.237651,470.19144,524.31115,502.32919
OxPC(18:2_12:3(COOH))+Na,748.41602,565.34998,689.342521,543.36804,409.102291,465.237651,468.17579,524.31115,502.32919
OxPC(18:2_13:1(COOH))+Na,766.46297,583.39693,707.389471,561.41499,427.149241,465.237651,486.22274,524.31115,502.32919
OxPC(18:2_13:2(COOH))+Na,764.44732,581.38128,705.373821,559.39934,425.133591,465.237651,484.20709,524.31115,502.32919
OxPC(18:2_13:3(COOH))+Na,762.43167,579.36563,703.358171,557.38369,423.117941,465.237651,482.19144,524.31115,502.32919
OxPC(18:2_14:1(COOH))+Na,780.47862,597.41258,721.405121,575.43064,441.164891,465.237651,500.23839,524.31115,502.32919
OxPC(18:2_14:2(COOH))+Na,778.46297,595.39693,719.389471,573.41499,439.149241,465.237651,498.22274,524.31115,502.32919
