OxPC,[M+H]+,M+H-PC,PC_head
OxPC(40:5(O))+H,852.61135,669.54529,184.07332
OxPC(40:5(OO))+H,868.60627,685.54021,184.07332
OxPC(40:5(OOO))+H,884.60122,701.53516,184.07332
OxPC(40:5(OOOKe))+H,898.58046,715.5144,184.07332
OxPC(40:5(OOOKeO))+H,914.57538,731.50932,184.07332
OxPC(40:5(OOOO))+H,900.59614,717.53008,184.07332
OxPC(40:5(OOOOKeO))+H,930.5703,747.50424,184.07332
OxPC(40:5(OOOOO))+H,916.59106,733.525,184.07332
OxPC(40:5(OOOOOO))+H,932.58598,749.51992,184.07332
OxPC(40:5(OOOOOOO))+H,948.58088,765.51482,184.07332
OxPC(40:5(OOOOOOOO))+H,964.5758,781.50974,184.07332
OxPC(40:6(Ke))+H,848.58005,665.51399,184.07332
OxPC(40:6(KeKe))+H,862.55928,679.49322,184.07332
OxPC(40:6(KeKeO))+H,878.5542,695.48814,184.07332
OxPC(40:6(KeOKeO))+H,894.5492,711.48314,184.07332
OxPC(40:6(KeOO))+H,880.56986,697.5038,184.07332
OxPC(40:6(KeOOO))+H,896.56478,713.49872,184.07332
OxPC(40:6(KeOOOO))+H,912.5597,729.49364,184.07332
OxPC(40:6(O))+H,850.5957,667.52964,184.07332
OxPC(40:6(OKe))+H,864.57494,681.50888,184.07332
OxPC(40:6(OO))+H,866.59062,683.52456,184.07332
OxPC(40:6(OOO))+H,882.58552,699.51946,184.07332
OxPC(40:6(OOOO))+H,898.58044,715.51438,184.07332
OxPC(40:6(OOOOKeO))+H,928.5547,745.48864,184.07332
OxPC(40:6(OOOOO))+H,914.57536,731.5093,184.07332
OxPC(40:6(OOOOOO))+H,930.57028,747.50422,184.07332
OxPC(40:6(OOOOOOO))+H,946.56528,763.49922,184.07332
OxPC(40:6(OOOOOOOO))+H,962.5602,779.49414,184.07332
OxPC(40:7(Ke))+H,846.5644,663.49834,184.07332
OxPC(40:7(KeKe))+H,860.54368,677.47762,184.07332
OxPC(40:7(KeO))+H,862.55932,679.49326,184.07332
OxPC(40:7(KeOKe))+H,876.53856,693.4725,184.07332
OxPC(40:7(KeOKeO))+H,892.5335,709.46744,184.07332
OxPC(40:7(KeOO))+H,878.55426,695.4882,184.07332
OxPC(40:7(O))+H,848.58005,665.51399,184.07332
OxPC(40:7(OO))+H,864.57497,681.50891,184.07332
OxPC(40:7(OOO))+H,880.56992,697.50386,184.07332
OxPC(40:7(OOOKe))+H,894.54916,711.4831,184.07332
OxPC(40:7(OOOKeO))+H,910.54408,727.47802,184.07332
OxPC(40:7(OOOO))+H,896.56484,713.49878,184.07332
OxPC(40:7(OOOOKeO))+H,926.539,743.47294,184.07332
OxPC(40:7(OOOOO))+H,912.55976,729.4937,184.07332
OxPC(40:7(OOOOOO))+H,928.55468,745.48862,184.07332
OxPC(40:7(OOOOOOO))+H,944.54958,761.48352,184.07332
OxPC(40:7(OOOOOOOO))+H,960.5445,777.47844,184.07332
OxPC(40:8(Ke))+H,844.54875,661.48269,184.07332
OxPC(40:8(KeKe))+H,858.528,675.46194,184.07332
OxPC(40:8(KeKeO))+H,874.5229,691.45684,184.07332
OxPC(40:8(KeOKeO))+H,890.5178,707.45174,184.07332
OxPC(40:8(O))+H,846.5644,663.49834,184.07332
OxPC(40:8(OKe))+H,860.54364,677.47758,184.07332
OxPC(40:8(OKeO))+H,876.53856,693.4725,184.07332
OxPC(40:8(OO))+H,862.55932,679.49326,184.07332
OxPC(40:8(OOO))+H,878.55422,695.48816,184.07332
OxPC(40:8(OOOKe))+H,892.53346,709.4674,184.07332
OxPC(40:8(OOOKeO))+H,908.52838,725.46232,184.07332
OxPC(40:8(OOOO))+H,894.54914,711.48308,184.07332
OxPC(40:8(OOOOKeO))+H,924.5233,741.45724,184.07332
OxPC(40:8(OOOOO))+H,910.54406,727.478,184.07332
OxPC(40:8(OOOOOO))+H,926.53898,743.47292,184.07332
OxPC(40:8(OOOOOOO))+H,942.53388,759.46782,184.07332
OxPC(40:8(OOOOOOOO))+H,958.5288,775.46274,184.07332
OxPC(40:9(Ke))+H,842.5331,659.46704,184.07332
OxPC(40:9(KeKe))+H,856.51238,673.44632,184.07332
OxPC(40:9(KeO))+H,858.52802,675.46196,184.07332
OxPC(40:9(KeOKe))+H,872.50726,689.4412,184.07332
OxPC(40:9(KeOKeO))+H,888.5022,705.43614,184.07332
OxPC(40:9(KeOO))+H,874.52296,691.4569,184.07332
OxPC(40:9(O))+H,844.54878,661.48272,184.07332
OxPC(40:9(OO))+H,860.5437,677.47764,184.07332
OxPC(40:9(OOO))+H,876.53862,693.47256,184.07332
OxPC(40:9(OOOKe))+H,890.51786,707.4518,184.07332
OxPC(40:9(OOOKeO))+H,906.51278,723.44672,184.07332
OxPC(40:9(OOOO))+H,892.53354,709.46748,184.07332
OxPC(40:9(OOOOKeO))+H,922.5077,739.44164,184.07332
OxPC(40:9(OOOOO))+H,908.52846,725.4624,184.07332
OxPC(40:9(OOOOOO))+H,924.52338,741.45732,184.07332
OxPC(40:9(OOOOOOO))+H,940.51828,757.45222,184.07332
OxPC(40:9(OOOOOOOO))+H,956.5132,773.44714,184.07332
OxPC(41:0(Ke))+H,874.68959,691.62353,184.07332
OxPC(41:0(KeO))+H,890.68451,707.61845,184.07332
OxPC(41:1(Ke))+H,872.67395,689.60789,184.07332
OxPC(41:1(KeO))+H,888.66887,705.60281,184.07332
OxPC(41:1(O))+H,874.68963,691.62357,184.07332
OxPC(41:1(OO))+H,890.68455,707.61849,184.07332
OxPC(41:1(OOO))+H,906.67947,723.61341,184.07332
OxPC(41:1(OOOO))+H,922.67439,739.60833,184.07332
OxPC(41:10(Ke))+H,854.5331,671.46704,184.07332
OxPC(41:10(KeKe))+H,868.51239,685.44633,184.07332
OxPC(41:10(KeKeO))+H,884.50731,701.44125,184.07332
OxPC(41:10(KeO))+H,870.52802,687.46196,184.07332
OxPC(41:10(KeOKeO))+H,900.50223,717.43617,184.07332
OxPC(41:10(OKeO))+H,886.52297,703.45691,184.07332
OxPC(41:10(OOKeO))+H,902.51789,719.45183,184.07332
OxPC(41:10(OOOOKe))+H,918.51281,735.44675,184.07332
OxPC(41:10(OOOOKeO))+H,934.50773,751.44167,184.07332
OxPC(41:11(Ke))+H,852.51745,669.45139,184.07332
OxPC(41:11(KeKe))+H,866.49669,683.43063,184.07332
OxPC(41:11(KeKeO))+H,882.49161,699.42555,184.07332
OxPC(41:11(KeOKeO))+H,898.48653,715.42047,184.07332
OxPC(41:11(OKe))+H,868.51235,685.44629,184.07332
OxPC(41:11(OKeO))+H,884.50727,701.44121,184.07332
OxPC(41:11(OOOKe))+H,900.50219,717.43613,184.07332
OxPC(41:11(OOOKeO))+H,916.49711,733.43105,184.07332
OxPC(41:11(OOOOKeO))+H,932.49203,749.42597,184.07332
OxPC(41:2(Ke))+H,870.6583,687.59224,184.07332
OxPC(41:2(KeKe))+H,884.63756,701.5715,184.07332
OxPC(41:2(KeKeO))+H,900.63248,717.56642,184.07332
OxPC(41:2(KeO))+H,886.65322,703.58716,184.07332
OxPC(41:2(KeOKeO))+H,916.6274,733.56134,184.07332
OxPC(41:2(O))+H,872.67395,689.60789,184.07332
OxPC(41:2(OKeO))+H,902.64814,719.58208,184.07332
OxPC(41:2(OO))+H,888.66887,705.60281,184.07332
OxPC(41:2(OOKeO))+H,918.64306,735.577,184.07332
OxPC(41:2(OOO))+H,904.66382,721.59776,184.07332
OxPC(41:2(OOOKeO))+H,934.63798,751.57192,184.07332
OxPC(41:2(OOOO))+H,920.65874,737.59268,184.07332
OxPC(41:2(OOOOKeO))+H,950.6329,767.56684,184.07332
OxPC(41:2(OOOOO))+H,936.65364,753.58758,184.07332
OxPC(41:2(OOOOOO))+H,952.64856,769.5825,184.07332
OxPC(41:2(OOOOOOO))+H,968.64348,785.57742,184.07332
OxPC(41:2(OOOOOOOO))+H,984.6384,801.57234,184.07332
OxPC(41:3(Ke))+H,868.64265,685.57659,184.07332
OxPC(41:3(KeKe))+H,882.62196,699.5559,184.07332
OxPC(41:3(KeKeO))+H,898.61688,715.55082,184.07332
OxPC(41:3(KeO))+H,884.63757,701.57151,184.07332
OxPC(41:3(KeOKeO))+H,914.6118,731.54574,184.07332
OxPC(41:3(O))+H,870.65833,687.59227,184.07332
OxPC(41:3(OKeO))+H,900.63254,717.56648,184.07332
OxPC(41:3(OO))+H,886.65325,703.58719,184.07332
OxPC(41:3(OOKeO))+H,916.62746,733.5614,184.07332
OxPC(41:3(OOO))+H,902.64817,719.58211,184.07332
OxPC(41:3(OOOKeO))+H,932.62238,749.55632,184.07332
OxPC(41:3(OOOO))+H,918.64309,735.57703,184.07332
OxPC(41:3(OOOOKeO))+H,948.6173,765.55124,184.07332
OxPC(41:3(OOOOO))+H,934.63804,751.57198,184.07332
OxPC(41:3(OOOOOO))+H,950.63296,767.5669,184.07332
OxPC(41:3(OOOOOOO))+H,966.62788,783.56182,184.07332
OxPC(41:3(OOOOOOOO))+H,982.6228,799.55674,184.07332
OxPC(41:4(Ke))+H,866.627,683.56094,184.07332
OxPC(41:4(KeO))+H,882.62192,699.55586,184.07332
OxPC(41:4(O))+H,868.64265,685.57659,184.07332
OxPC(41:4(OO))+H,884.63757,701.57151,184.07332
OxPC(41:4(OOO))+H,900.63247,717.56641,184.07332
OxPC(41:4(OOOO))+H,916.62739,733.56133,184.07332
OxPC(41:5(Ke))+H,864.61135,681.54529,184.07332
OxPC(41:5(KeKe))+H,878.59064,695.52458,184.07332
OxPC(41:5(KeKeO))+H,894.58556,711.5195,184.07332
OxPC(41:5(KeO))+H,880.60627,697.54021,184.07332
OxPC(41:5(KeOKeO))+H,910.58048,727.51442,184.07332
OxPC(41:5(O))+H,866.62703,683.56097,184.07332
OxPC(41:5(OKeO))+H,896.60122,713.53516,184.07332
OxPC(41:5(OO))+H,882.62195,699.55589,184.07332
OxPC(41:5(OOO))+H,898.61687,715.55081,184.07332
OxPC(41:5(OOOKe))+H,912.59614,729.53008,184.07332
OxPC(41:5(OOOKeO))+H,928.59106,745.525,184.07332
OxPC(41:5(OOOO))+H,914.61179,731.54573,184.07332
OxPC(41:5(OOOOKeO))+H,944.58598,761.51992,184.07332
OxPC(41:6(Ke))+H,862.5957,679.52964,184.07332
OxPC(41:6(KeKe))+H,876.57499,693.50893,184.07332
OxPC(41:6(KeO))+H,878.59062,695.52456,184.07332
OxPC(41:6(KeOKe))+H,892.56991,709.50385,184.07332
OxPC(41:6(KeOKeO))+H,908.56483,725.49877,184.07332
OxPC(41:6(O))+H,864.61133,681.54527,184.07332
OxPC(41:6(OKeO))+H,894.58557,711.51951,184.07332
OxPC(41:6(OO))+H,880.60625,697.54019,184.07332
OxPC(41:6(OOKeO))+H,910.58049,727.51443,184.07332
OxPC(41:6(OOO))+H,896.60117,713.53511,184.07332
OxPC(41:6(OOOKeO))+H,926.57541,743.50935,184.07332
OxPC(41:6(OOOO))+H,912.59609,729.53003,184.07332
OxPC(41:6(OOOOKeO))+H,942.57033,759.50427,184.07332
OxPC(41:7(Ke))+H,860.58005,677.51399,184.07332
OxPC(41:7(KeKe))+H,874.55929,691.49323,184.07332
OxPC(41:7(KeKeO))+H,890.55421,707.48815,184.07332
OxPC(41:7(KeOKeO))+H,906.54913,723.48307,184.07332
OxPC(41:7(OKe))+H,876.57495,693.50889,184.07332
OxPC(41:7(OKeO))+H,892.56987,709.50381,184.07332
OxPC(41:7(OOKeO))+H,908.56479,725.49873,184.07332
OxPC(41:7(OOOKeO))+H,924.55971,741.49365,184.07332
OxPC(41:7(OOOOKeO))+H,940.55463,757.48857,184.07332
OxPC(41:8(Ke))+H,858.5644,675.49834,184.07332
OxPC(41:8(KeKe))+H,872.54369,689.47763,184.07332
OxPC(41:8(KeKeO))+H,888.53861,705.47255,184.07332
OxPC(41:8(KeO))+H,874.55932,691.49326,184.07332
OxPC(41:8(KeOKeO))+H,904.53353,721.46747,184.07332
OxPC(41:8(OKeO))+H,890.55427,707.48821,184.07332
OxPC(41:8(OOOKe))+H,906.54919,723.48313,184.07332
OxPC(41:8(OOOKeO))+H,922.54411,739.47805,184.07332
OxPC(41:8(OOOOKeO))+H,938.53903,755.47297,184.07332
OxPC(41:9(Ke))+H,856.54875,673.48269,184.07332
OxPC(41:9(KeKe))+H,870.52799,687.46193,184.07332
OxPC(41:9(KeKeO))+H,886.52291,703.45685,184.07332
OxPC(41:9(KeOKeO))+H,902.51783,719.45177,184.07332
OxPC(41:9(OKe))+H,872.54365,689.47759,184.07332
OxPC(41:9(OOKe))+H,888.53857,705.47251,184.07332
OxPC(41:9(OOKeO))+H,904.53349,721.46743,184.07332
OxPC(41:9(OOOOKe))+H,920.52841,737.46235,184.07332
OxPC(41:9(OOOOKeO))+H,936.52333,753.45727,184.07332
OxPC(42:1(Ke))+H,886.6896,703.62354,184.07332
OxPC(42:1(KeO))+H,902.68452,719.61846,184.07332
OxPC(42:1(O))+H,888.70528,705.63922,184.07332
OxPC(42:1(OO))+H,904.7002,721.63414,184.07332
OxPC(42:1(OOO))+H,920.69512,737.62906,184.07332
OxPC(42:1(OOOO))+H,936.69004,753.62398,184.07332
OxPC(42:10(Ke))+H,868.54874,685.48268,184.07332
OxPC(42:10(KeKe))+H,882.52798,699.46192,184.07332
OxPC(42:10(KeKeO))+H,898.5229,715.45684,184.07332
OxPC(42:10(KeOKeO))+H,914.5178,731.45174,184.07332
OxPC(42:10(KeOO))+H,900.53856,717.4725,184.07332
OxPC(42:10(O))+H,870.5644,687.49834,184.07332
OxPC(42:10(OKe))+H,884.54364,701.47758,184.07332
OxPC(42:10(OO))+H,886.55932,703.49326,184.07332
OxPC(42:10(OOO))+H,902.55427,719.48821,184.07332
OxPC(42:10(OOOKe))+H,916.53346,733.4674,184.07332
OxPC(42:10(OOOKeO))+H,932.52838,749.46232,184.07332
OxPC(42:10(OOOO))+H,918.54919,735.48313,184.07332
OxPC(42:10(OOOOKeO))+H,948.5233,765.45724,184.07332
OxPC(42:10(OOOOO))+H,934.54406,751.478,184.07332
OxPC(42:10(OOOOOO))+H,950.53898,767.47292,184.07332
OxPC(42:10(OOOOOOO))+H,966.53388,783.46782,184.07332
OxPC(42:10(OOOOOOOO))+H,982.5288,799.46274,184.07332
OxPC(42:11(Ke))+H,866.53307,683.46701,184.07332
OxPC(42:11(KeKe))+H,880.51236,697.4463,184.07332
OxPC(42:11(KeKeO))+H,896.50728,713.44122,184.07332
OxPC(42:11(KeO))+H,882.52799,699.46193,184.07332
OxPC(42:11(KeOKeO))+H,912.5022,729.43614,184.07332
OxPC(42:11(O))+H,868.54873,685.48267,184.07332
OxPC(42:11(OKeO))+H,898.52294,715.45688,184.07332
OxPC(42:11(OO))+H,884.54365,701.47759,184.07332
OxPC(42:11(OOKeO))+H,914.51786,731.4518,184.07332
OxPC(42:11(OOO))+H,900.53857,717.47251,184.07332
OxPC(42:11(OOOKeO))+H,930.51278,747.44672,184.07332
OxPC(42:11(OOOO))+H,916.53349,733.46743,184.07332
OxPC(42:11(OOOOKeO))+H,946.5077,763.44164,184.07332
OxPC(42:11(OOOOO))+H,932.52844,749.46238,184.07332
OxPC(42:11(OOOOOO))+H,948.52336,765.4573,184.07332
OxPC(42:11(OOOOOOO))+H,964.51828,781.45222,184.07332
OxPC(42:11(OOOOOOOO))+H,980.5132,797.44714,184.07332
OxPC(42:2(Ke))+H,884.67395,701.60789,184.07332
OxPC(42:2(KeKe))+H,898.65326,715.5872,184.07332
OxPC(42:2(KeKeO))+H,914.64818,731.58212,184.07332
OxPC(42:2(KeO))+H,900.66887,717.60281,184.07332
OxPC(42:2(KeOKeO))+H,930.6431,747.57704,184.07332
OxPC(42:2(O))+H,886.6896,703.62354,184.07332
OxPC(42:2(OKeO))+H,916.66384,733.59778,184.07332
OxPC(42:2(OO))+H,902.68452,719.61846,184.07332
OxPC(42:2(OOKeO))+H,932.65876,749.5927,184.07332
OxPC(42:2(OOO))+H,918.67947,735.61341,184.07332
OxPC(42:2(OOOKeO))+H,948.65368,765.58762,184.07332
OxPC(42:2(OOOO))+H,934.67439,751.60833,184.07332
OxPC(42:2(OOOOKeO))+H,964.6486,781.58254,184.07332
OxPC(42:2(OOOOO))+H,950.66934,767.60328,184.07332
OxPC(42:2(OOOOOO))+H,966.66426,783.5982,184.07332
OxPC(42:2(OOOOOOO))+H,982.65918,799.59312,184.07332
OxPC(42:2(OOOOOOOO))+H,998.6541,815.58804,184.07332
OxPC(42:3(Ke))+H,882.6583,699.59224,184.07332
OxPC(42:3(KeKe))+H,896.63756,713.5715,184.07332
OxPC(42:3(KeKeO))+H,912.63248,729.56642,184.07332
OxPC(42:3(KeO))+H,898.65322,715.58716,184.07332
OxPC(42:3(KeOKeO))+H,928.6274,745.56134,184.07332
OxPC(42:3(O))+H,884.67395,701.60789,184.07332
OxPC(42:3(OKeO))+H,914.64816,731.5821,184.07332
OxPC(42:3(OO))+H,900.66887,717.60281,184.07332
OxPC(42:3(OOO))+H,916.66382,733.59776,184.07332
OxPC(42:3(OOOKe))+H,930.64306,747.577,184.07332
OxPC(42:3(OOOKeO))+H,946.63798,763.57192,184.07332
OxPC(42:3(OOOO))+H,932.65874,749.59268,184.07332
OxPC(42:3(OOOOKeO))+H,962.6329,779.56684,184.07332
OxPC(42:3(OOOOO))+H,948.65366,765.5876,184.07332
OxPC(42:3(OOOOOO))+H,964.64858,781.58252,184.07332
OxPC(42:3(OOOOOOO))+H,980.64348,797.57742,184.07332
OxPC(42:3(OOOOOOOO))+H,996.6384,813.57234,184.07332
OxPC(42:4(Ke))+H,880.64265,697.57659,184.07332
OxPC(42:4(KeKe))+H,894.62196,711.5559,184.07332
OxPC(42:4(KeKeO))+H,910.61688,727.55082,184.07332
OxPC(42:4(KeO))+H,896.63757,713.57151,184.07332
OxPC(42:4(KeOKeO))+H,926.6118,743.54574,184.07332
OxPC(42:4(O))+H,882.6583,699.59224,184.07332
OxPC(42:4(OKeO))+H,912.63254,729.56648,184.07332
OxPC(42:4(OO))+H,898.65322,715.58716,184.07332
OxPC(42:4(OOKeO))+H,928.62746,745.5614,184.07332
OxPC(42:4(OOO))+H,914.64817,731.58211,184.07332
OxPC(42:4(OOOKeO))+H,944.62238,761.55632,184.07332
OxPC(42:4(OOOO))+H,930.64309,747.57703,184.07332
OxPC(42:4(OOOOKeO))+H,960.6173,777.55124,184.07332
OxPC(42:4(OOOOO))+H,946.63804,763.57198,184.07332
OxPC(42:4(OOOOOO))+H,962.63296,779.5669,184.07332
OxPC(42:4(OOOOOOO))+H,978.62788,795.56182,184.07332
OxPC(42:4(OOOOOOOO))+H,994.6228,811.55674,184.07332
OxPC(42:5(Ke))+H,878.627,695.56094,184.07332
OxPC(42:5(KeKe))+H,892.60628,709.54022,184.07332
OxPC(42:5(KeKeO))+H,908.6012,725.53514,184.07332
OxPC(42:5(KeO))+H,894.62192,711.55586,184.07332
OxPC(42:5(KeOKeO))+H,924.5961,741.53004,184.07332
OxPC(42:5(KeOO))+H,910.61686,727.5508,184.07332
OxPC(42:5(O))+H,880.64265,697.57659,184.07332
OxPC(42:5(OO))+H,896.63757,713.57151,184.07332
OxPC(42:5(OOO))+H,912.63252,729.56646,184.07332
OxPC(42:5(OOOKe))+H,926.61176,743.5457,184.07332
OxPC(42:5(OOOKeO))+H,942.60668,759.54062,184.07332
OxPC(42:5(OOOO))+H,928.62744,745.56138,184.07332
OxPC(42:5(OOOOKeO))+H,958.6016,775.53554,184.07332
OxPC(42:5(OOOOO))+H,944.62236,761.5563,184.07332
OxPC(42:5(OOOOOO))+H,960.61728,777.55122,184.07332
OxPC(42:5(OOOOOOO))+H,976.61218,793.54612,184.07332
OxPC(42:5(OOOOOOOO))+H,992.6071,809.54104,184.07332
OxPC(42:6(Ke))+H,876.61135,693.54529,184.07332
OxPC(42:6(KeKe))+H,890.59058,707.52452,184.07332
OxPC(42:6(KeKeO))+H,906.5855,723.51944,184.07332
OxPC(42:6(KeOKeO))+H,922.5805,739.51444,184.07332
OxPC(42:6(KeOO))+H,908.60116,725.5351,184.07332
OxPC(42:6(KeOOO))+H,924.59608,741.53002,184.07332
OxPC(42:6(KeOOOO))+H,940.591,757.52494,184.07332
OxPC(42:6(O))+H,878.627,695.56094,184.07332
OxPC(42:6(OKe))+H,892.60624,709.54018,184.07332
OxPC(42:6(OO))+H,894.62192,711.55586,184.07332
OxPC(42:6(OOO))+H,910.61687,727.55081,184.07332
OxPC(42:6(OOOO))+H,926.61179,743.54573,184.07332
OxPC(42:6(OOOOKeO))+H,956.586,773.51994,184.07332
OxPC(42:6(OOOOO))+H,942.60666,759.5406,184.07332
OxPC(42:6(OOOOOO))+H,958.60158,775.53552,184.07332
OxPC(42:6(OOOOOOO))+H,974.59658,791.53052,184.07332
OxPC(42:6(OOOOOOOO))+H,990.5915,807.52544,184.07332
OxPC(42:7(Ke))+H,874.59569,691.52963,184.07332
OxPC(42:7(KeKe))+H,888.57498,705.50892,184.07332
OxPC(42:7(KeKeO))+H,904.5699,721.50384,184.07332
OxPC(42:7(KeO))+H,890.59059,707.52453,184.07332
OxPC(42:7(KeOKeO))+H,920.5648,737.49874,184.07332
OxPC(42:7(KeOO))+H,906.58556,723.5195,184.07332
OxPC(42:7(O))+H,876.61135,693.54529,184.07332
OxPC(42:7(OO))+H,892.60627,709.54021,184.07332
OxPC(42:7(OOO))+H,908.60117,725.53511,184.07332
OxPC(42:7(OOOKe))+H,922.58046,739.5144,184.07332
OxPC(42:7(OOOKeO))+H,938.57538,755.50932,184.07332
OxPC(42:7(OOOO))+H,924.59609,741.53003,184.07332
OxPC(42:7(OOOOKeO))+H,954.5703,771.50424,184.07332
OxPC(42:7(OOOOO))+H,940.59106,757.525,184.07332
OxPC(42:7(OOOOOO))+H,956.58598,773.51992,184.07332
OxPC(42:7(OOOOOOO))+H,972.58088,789.51482,184.07332
OxPC(42:7(OOOOOOOO))+H,988.5758,805.50974,184.07332
OxPC(42:8(Ke))+H,872.58004,689.51398,184.07332
OxPC(42:8(KeKe))+H,886.55928,703.49322,184.07332
OxPC(42:8(KeKeO))+H,902.5542,719.48814,184.07332
OxPC(42:8(KeOKeO))+H,918.5491,735.48304,184.07332
OxPC(42:8(KeOO))+H,904.56986,721.5038,184.07332
OxPC(42:8(O))+H,874.5957,691.52964,184.07332
OxPC(42:8(OKe))+H,888.57494,705.50888,184.07332
OxPC(42:8(OO))+H,890.59062,707.52456,184.07332
OxPC(42:8(OOO))+H,906.58557,723.51951,184.07332
OxPC(42:8(OOOKe))+H,920.56476,737.4987,184.07332
OxPC(42:8(OOOKeO))+H,936.55968,753.49362,184.07332
OxPC(42:8(OOOO))+H,922.58049,739.51443,184.07332
OxPC(42:8(OOOOKeO))+H,952.5546,769.48854,184.07332
OxPC(42:8(OOOOO))+H,938.57536,755.5093,184.07332
OxPC(42:8(OOOOOO))+H,954.57028,771.50422,184.07332
OxPC(42:8(OOOOOOO))+H,970.56518,787.49912,184.07332
OxPC(42:8(OOOOOOOO))+H,986.5601,803.49404,184.07332
OxPC(42:9(Ke))+H,870.56439,687.49833,184.07332
OxPC(42:9(KeKe))+H,884.54368,701.47762,184.07332
OxPC(42:9(KeKeO))+H,900.5386,717.47254,184.07332
OxPC(42:9(KeO))+H,886.55929,703.49323,184.07332
OxPC(42:9(KeOKeO))+H,916.5335,733.46744,184.07332
OxPC(42:9(KeOO))+H,902.55426,719.4882,184.07332
OxPC(42:9(O))+H,872.58005,689.51399,184.07332
OxPC(42:9(OO))+H,888.57497,705.50891,184.07332
OxPC(42:9(OOO))+H,904.56987,721.50381,184.07332
OxPC(42:9(OOOKe))+H,918.54916,735.4831,184.07332
OxPC(42:9(OOOKeO))+H,934.54408,751.47802,184.07332
OxPC(42:9(OOOO))+H,920.56479,737.49873,184.07332
OxPC(42:9(OOOOKeO))+H,950.539,767.47294,184.07332
OxPC(42:9(OOOOO))+H,936.55976,753.4937,184.07332
OxPC(42:9(OOOOOO))+H,952.55468,769.48862,184.07332
OxPC(42:9(OOOOOOO))+H,968.54958,785.48352,184.07332
OxPC(42:9(OOOOOOOO))+H,984.5445,801.47844,184.07332
OxPC(43:1(Ke))+H,900.70527,717.63921,184.07332
OxPC(43:1(KeO))+H,916.70019,733.63413,184.07332
OxPC(43:1(O))+H,902.72093,719.65487,184.07332
OxPC(43:1(OO))+H,918.71585,735.64979,184.07332
OxPC(43:1(OOO))+H,934.71077,751.64471,184.07332
OxPC(43:1(OOOO))+H,950.70569,767.63963,184.07332
OxPC(43:2(Ke))+H,898.68957,715.62351,184.07332
OxPC(43:2(KeO))+H,914.68449,731.61843,184.07332
OxPC(43:2(O))+H,900.70525,717.63919,184.07332
OxPC(43:2(OO))+H,916.70017,733.63411,184.07332
OxPC(43:2(OOO))+H,932.69507,749.62901,184.07332
OxPC(43:2(OOOO))+H,948.68999,765.62393,184.07332
OxPC(43:3(Ke))+H,896.67397,713.60791,184.07332
OxPC(43:3(KeO))+H,912.66889,729.60283,184.07332
OxPC(43:3(O))+H,898.68963,715.62357,184.07332
OxPC(43:3(OO))+H,914.68455,731.61849,184.07332
OxPC(43:3(OOO))+H,930.67947,747.61341,184.07332
OxPC(43:3(OOOO))+H,946.67439,763.60833,184.07332
OxPC(43:4(Ke))+H,894.6583,711.59224,184.07332
OxPC(43:4(KeO))+H,910.65322,727.58716,184.07332
OxPC(43:4(O))+H,896.67395,713.60789,184.07332
OxPC(43:4(OO))+H,912.66887,729.60281,184.07332
OxPC(43:4(OOO))+H,928.66377,745.59771,184.07332
OxPC(43:4(OOOO))+H,944.65869,761.59263,184.07332
OxPC(43:5(Ke))+H,892.64265,709.57659,184.07332
OxPC(43:5(KeKe))+H,906.62194,723.55588,184.07332
OxPC(43:5(KeO))+H,908.63757,725.57151,184.07332
OxPC(43:5(KeOKe))+H,922.61686,739.5508,184.07332
OxPC(43:5(KeOKeO))+H,938.61178,755.54572,184.07332
OxPC(43:5(O))+H,894.65833,711.59227,184.07332
OxPC(43:5(OO))+H,910.65325,727.58719,184.07332
OxPC(43:5(OOKe))+H,924.63252,741.56646,184.07332
OxPC(43:5(OOKeO))+H,940.62744,757.56138,184.07332
OxPC(43:5(OOO))+H,926.64817,743.58211,184.07332
OxPC(43:5(OOOKeO))+H,956.62236,773.5563,184.07332
OxPC(43:5(OOOO))+H,942.64309,759.57703,184.07332
OxPC(43:5(OOOOKeO))+H,972.61728,789.55122,184.07332
OxPC(43:6(Ke))+H,890.627,707.56094,184.07332
OxPC(43:6(KeKe))+H,904.60629,721.54023,184.07332
OxPC(43:6(KeKeO))+H,920.60121,737.53515,184.07332
OxPC(43:6(KeO))+H,906.62192,723.55586,184.07332
OxPC(43:6(KeOKeO))+H,936.59613,753.53007,184.07332
OxPC(43:6(O))+H,892.64263,709.57657,184.07332
OxPC(43:6(OKeO))+H,922.61687,739.55081,184.07332
OxPC(43:6(OO))+H,908.63755,725.57149,184.07332
OxPC(43:6(OOO))+H,924.63247,741.56641,184.07332
OxPC(43:6(OOOKe))+H,938.61179,755.54573,184.07332
OxPC(43:6(OOOKeO))+H,954.60671,771.54065,184.07332
OxPC(43:6(OOOO))+H,940.62739,757.56133,184.07332
OxPC(43:6(OOOOKeO))+H,970.60163,787.53557,184.07332
OxPC(44:1(Ke))+H,914.72092,731.65486,184.07332
OxPC(44:1(KeO))+H,930.71584,747.64978,184.07332
OxPC(44:1(O))+H,916.73658,733.67052,184.07332
OxPC(44:1(OO))+H,932.7315,749.66544,184.07332
OxPC(44:1(OOO))+H,948.72642,765.66036,184.07332
OxPC(44:1(OOOO))+H,964.72134,781.65528,184.07332
OxPC(44:10(Ke))+H,896.58002,713.51396,184.07332
OxPC(44:10(KeKe))+H,910.55926,727.4932,184.07332
