row ID,row m/z,row retention time,All identity elements,negIEB_DD_1.mzXML Peak height,neg_DD_1.mzXML Peak height,negIEB_DD_2_noDrift.mzXML Peak height,neg_DD_2.mzXML Peak height,negIEB_DD_4_usedDD3.mzXML Peak height,neg_DD_3.mzXML Peak height,neg_DD_5.mzXML Peak height,negIEB_DD_5.mzXML Peak height,negIEB_DD_3_noDrift.mzXML Peak height,neg_DD_4.mzXML Peak height,neg_DD_6.mzXML Peak height,
2126,452.92287124699845,0.6599818181818182,,121113.5078125,125201.33203125,152353.44828869047,132490.4135044643,96267.8984375,164903.03125,162253.59375,154183.9962797619,79481.8828125,113452.38206845237,131722.64267113095,
2127,536.8841649909155,0.6428439393939395,,58531.32421875,125071.0699404762,126381.40420386904,106356.13299851191,58781.06501116071,105004.52269345238,97726.68359375,125052.38690476188,62355.85546875,61237.32793898809,94737.0126953125,
2128,253.77274695739507,4.122062121212121,,21314.341796875,124181.88244047618,32325.390625,83277.68043154762,36371.546875,66534.3941592262,43665.45703125,38849.87109375,40058.1484375,43137.1640625,40444.6640625,
2129,244.80726866024398,8.759536363636364,,23496.220703125,124153.14806547618,32266.435546875,86634.19047619047,47712.9140625,74688.5859375,50506.86328125,45137.23046875,45429.26953125,49346.06640625,47034.390625,
2130,732.7939009563232,4.979053030303032,,36496.50390625,123890.30943080357,48340.76171875,97164.96930803571,63850.173549107145,109220.25,60346.24609375,64292.81789434524,73365.171875,70866.4375,78291.5234375,
2131,673.8369256165103,13.354150000000002,,45376.2421875,123860.92485119049,40888.34765625,93944.72209821428,50497.25,88434.52715773809,84257.22321428571,45444.1875,52681.7421875,77466.38783482142,75237.99069940475,
2132,462.8786839256602,5.693377272727272,,44745.78125,123163.27194940476,60848.20610119047,85413.06845238095,70756.69159226191,63589.90708705356,58986.877232142855,69752.79148065476,74067.18675595237,56508.47898065476,54581.28422619047,
2133,404.88177491621536,4.110559090909091,,26417.017578125,122999.7269345238,44838.6484375,77464.0158110119,53972.87313988095,66193.87379092262,52473.7890625,53738.01525297618,59388.16889880952,46379.97265625,50423.831287202374,
2134,246.8054153297069,5.066060606060606,,28017.90234375,122991.82738095238,47254.171875,103263.0546875,76177.8515625,87475.421875,60427.62109375,62846.65234375,70282.7578125,54599.09765625,64564.62109375,
2135,530.8655082760274,8.233893939393939,,40385.93359375,122960.2492559524,40542.27734375,83788.45628720237,56805.12946428571,61561.86793154762,50526.328125,45540.00390625,63954.1214657738,52388.22442336309,41529.20703125,
2136,402.8851331007035,5.7551999999999985,,23479.568359375,122690.20033482142,53581.890625,83397.44884672618,55594.61681547618,77844.26767113093,51218.376488095244,58773.44735863095,65600.44326636905,55713.12109375,51483.86235119047,
2137,233.8906141393052,6.595086363636364,,45383.9140625,121910.24665178571,49700.1328125,88830.93991815475,62628.17931547619,74523.32235863095,60459.76599702381,59502.0933779762,64113.670200892855,57739.66666666666,63013.360119047626,
2138,316.94788281568333,9.437627272727271,,157648.03125,119913.33184523808,136689.0,112446.51376488096,131269.35044642855,116874.97805059524,127734.11086309524,132526.6677827381,129424.1875,121784.20833333331,118532.65811011902,
2139,301.81512652983963,10.469228787878786,,14625.4384765625,119484.13839285713,17504.517578125,61593.640811011894,25699.806640625,52495.63039434524,29728.84375,22825.662109375,22962.0,31814.880859375,27857.548828125,
2140,301.81509298534513,9.083171212121213,,13636.0546875,119049.61458333331,20633.958984375,75558.421875,30999.662109375,60589.08203125,33911.41796875,25944.740234375,27718.599609375,34841.390625,39366.9140625,
2141,734.7916168080781,12.93906212121212,,32106.04296875,119020.03087797618,44284.5234375,78143.21205357142,55037.405133928565,79722.98530505953,59433.63895089285,49153.42578125,58371.96875,64178.103422619046,65628.91462053571,
2142,221.8008839594854,12.58673787878788,,11208.5791015625,118281.11495535713,17540.677734375,71387.71875,20432.650390625,53764.0,30688.568359375,19474.931640625,20355.744140625,28704.1953125,34932.03515625,
2143,225.79654149008329,6.592601666666667,,10195.1826171875,117836.81398809524,16363.40234375,62447.56324404762,24458.271484375,0,26114.98828125,22311.220703125,24885.259765625,21304.37890625,32914.3984375,
2144,214.8793159190007,5.937787878787879,,35653.30078125,117615.7771577381,43945.12109375,81317.94828869047,44441.640625,70753.75539434524,51841.84728422619,44784.07421875,48611.4140625,51572.79594494047,50434.2228422619,
2145,214.87933254507004,4.57609696969697,,35104.05859375,117249.31919642858,47987.6640625,81126.4140625,46213.9609375,69000.6251860119,52507.8125,46597.484375,50975.15234375,46670.16796875,47100.0234375,
2146,462.84167783332595,0.5492424242424243,,36436.15234375,116706.43117559522,57457.546875,97926.75241815476,54751.8048735119,94170.97991071429,57101.883649553565,56370.147507440466,57813.61365327381,65547.42978050593,66738.21196056547,
2147,523.9173221394635,13.271810606060605,,134331.75,116513.42373511904,107690.3515625,128489.2890625,139286.28125,131875.28125,159598.953125,137169.734375,128277.4375,107110.0234375,116052.9921875,
2148,326.8657658708297,3.0419590909090903,,22946.6875,116483.37313988095,43461.36328125,79432.01822916667,49642.15234375,58121.84505208333,52426.671875,46433.3046875,52185.779203869046,49597.17578125,52732.49609375,
2149,460.84411403561427,4.1074712121212125,,28351.080078125,115856.74255952383,40169.79296875,76115.75334821428,54226.28422619047,71754.71595982143,45720.6640625,50702.4375,53418.66480654762,50771.081287202374,52111.6953125,
2150,404.88167729814484,1.2681136363636365,,47154.2578125,115555.0238095238,45615.68359375,93477.7230282738,58906.177641369046,83043.6292782738,48628.81640625,48343.9765625,57876.29910714285,69454.63820684524,53082.33110119048,
2151,244.8072180529747,5.687543939393939,,19888.29296875,115397.38504464284,49427.23828125,84412.90066964284,56742.72619047618,85182.08909970237,50185.947172619046,53619.896949404756,55777.329985119046,52338.8671875,60531.90671502975,
2152,596.8208171133667,13.30924393939394,,36115.5859375,115312.08072916667,35603.0078125,68821.16164434524,57810.0546875,78622.578125,53719.158110119046,40924.86328125,47105.95703125,51932.140625,52600.16964285714,
2153,294.9507637078972,13.18019393939394,,132265.0,115296.48772321429,95105.93359375,149596.234375,91053.70256696429,153447.69270833334,151826.44047619047,117590.46614583331,76265.14750744047,154531.66201636905,145656.0427827381,
2154,324.8690175374349,13.218931818181817,,40373.9296875,113705.0431547619,56502.64453125,88955.06956845238,63778.136532738084,84045.3826264881,56839.61867559524,55773.97712053572,67281.56919642857,52437.1859188988,62965.22414434523,
2155,246.8054354619413,13.093765151515152,,26185.70703125,113512.51376488095,18665.5546875,72336.65625,36105.01953125,61696.73828125,38304.328125,30411.181640625,35235.90625,40136.25,39468.29296875,
2156,668.8418767755683,1.7530696969696968,,147323.96875,113142.89955357142,127853.8991815476,121016.60937499999,134870.60342261905,119650.9534970238,125879.4453125,134795.15401785716,138887.90438988095,140616.8215215774,141274.3048735119,
2157,538.860544135953,2.170910606060606,,38726.90625,112714.27008928571,40123.98046875,79112.04929315475,48633.70703125,66265.953125,43885.8828125,44674.4296875,53496.962797619046,61646.8125,45935.57421875,
2158,264.9343895108445,8.563206060606062,,154431.21875,112145.83519345238,104499.20572916666,104898.38058035713,101268.5788690476,133420.25,101289.04873511905,100388.06063988095,102167.91889880953,108179.78571428571,105998.72916666666,
2159,235.8888664428127,7.745287878787878,,38953.859375,111852.86979166667,46979.41796875,78217.50316220238,51995.65234374999,73088.18470982142,52127.62899925595,54172.91648065475,53569.49144345238,54166.177269345244,51783.72042410714,
2160,522.9149293087929,4.690901515151515,,132115.0625,110920.50595238095,147741.13095238095,133705.9375,148207.421875,134684.890625,138888.8753720238,152942.6875,148120.09375,132043.71875,146562.32961309524,
2161,785.506953448341,0.8687883333333334,,119995.09375,110652.07254464286,114743.34709821428,124597.0390625,123052.97358630951,101897.64318266368,0,128101.07849702379,116797.91624813987,124343.75,107746.3125,
2162,668.8419744896166,3.0325060606060603,,134456.59375,110321.6960565476,173544.27232142855,126622.35453869046,149290.14843749997,134118.765625,139045.1106770833,138516.31845238098,146306.47544642858,127267.32440476191,127520.62499999999,
2163,460.84408287742394,2.872289393939394,,33439.875,109854.89880952379,31067.556640625,81526.3361235119,44193.87109375,55210.71428571429,39651.72265625,38951.94921875,49462.80078125,47136.00390625,40948.8359375,
2164,326.86533962761683,13.22370606060606,,30096.5078125,108774.00669642857,36515.18359375,89341.7890625,56027.66722470238,74914.04445684524,48193.95703125,54143.078125,50607.86290922619,59391.31715029761,56209.85937499999,
2165,299.81688497177606,9.139136363636363,,14091.009765625,108751.92187499997,18194.56640625,62032.12853422618,25956.216796875,53959.59951636904,27532.158203125,22710.326171875,23625.669921875,28414.451171875,35598.98828125,
2166,742.8241104258087,4.876418181818181,,18243.697265625,108410.09672619047,32186.720703125,70230.99534970238,36093.01953125,66315.875,36821.234375,45197.87109375,26448.59375,69259.4765625,17949.58984375,
2167,326.865079581199,13.539966666666668,,33446.41015625,107634.8054315476,42267.49609375,73744.984375,53831.13188244046,74946.64211309522,54316.568638392855,45584.02734375,55452.805245535696,50929.584635416664,61304.75,
2168,212.88201382155933,14.18017878787879,,30570.0234375,107630.33147321428,38366.16015625,71981.890625,43136.7265625,73268.4609375,54390.51171875,41082.76171875,52324.80078125,44916.41796875,51761.6796875,
2169,244.8072339327774,5.063707575757576,,25101.013671875,107611.11830357142,40214.94140625,77647.6525297619,57710.061569940466,75898.50334821429,48424.421875,52874.640625,54063.21744791667,49842.484375,53388.67857142858,
2170,316.87431916990477,4.545163636363636,,44990.44140625,106917.27046130951,44022.83203125,84139.1796875,53468.54352678571,58644.63746279761,50145.09375,46875.5,60776.68154761905,50485.157645089275,42845.6171875,
2171,265.1482472258218,15.263768333333331,,0,106874.25186011905,103398.91927083333,100798.82403273809,106708.59523809522,101657.04278273809,278900.71875,97197.2589285714,98629.73251488096,98321.68936011904,286613.4375,
2172,240.8561146423508,4.917772727272728,,45115.14453125,106873.39304315476,77439.796875,83484.90285528274,69704.40299479166,59816.82626488095,74919.515625,56192.04603794641,55925.77915736606,40914.625,59649.36328125,
2173,294.98524268890594,0.3649742424242424,,176393.203125,106724.02320498512,160230.34375,192881.25,174823.71875,109007.71470424107,91449.58658854166,168031.42224702382,160465.203125,199480.046875,187565.296875,
2174,386.9400458204719,5.469154545454544,,116782.46875,106045.16741071428,132847.0625,118821.6953125,157804.59375,118192.32366071426,122381.02269345238,141418.70052083334,131468.2005208333,122613.4296875,119085.10453869046,
2175,330.86205875016907,4.8795636363636365,,3652.011474609375,105993.00613839286,14505.9716796875,58637.62109375,9275.9130859375,58460.98046875,18899.541015625,12108.3095703125,16151.1025390625,21006.57421875,44881.3046875,
2176,246.8055127979185,13.34055,,18003.994140625,105965.23325892858,17084.76171875,57138.171875,28414.33203125,37584.0390625,34527.26171875,19798.478515625,26018.583984375,21457.78515625,26341.130859375,
2177,255.77083960735436,12.55671212121212,,9108.5322265625,105949.93489583334,18497.587890625,50652.83296130952,23362.1875,39464.97265625,18741.564453125,13639.935546875,18889.607421875,24887.556640625,16449.052734375,
2178,676.833895566866,4.9997303030303035,,32408.46484375,105437.5855654762,16259.642578125,50654.75,32999.34765625,54328.59375,35190.6875,34273.953125,33041.83203125,37740.66015625,24359.814453125,
2179,539.4325477431956,1.784668181818182,,173009.75,104698.919921875,177211.265625,102046.45982142858,179607.1875,102445.96954055058,143084.734375,178950.09375,171261.84375,97887.56589471725,100664.21712239584,
2180,530.8647121412929,13.838284848484848,,86466.1953125,104301.20052083333,62236.10937500001,92752.4921875,82594.68154761904,60002.1171875,54837.038504464275,67467.29668898809,104162.18117559522,80387.0234375,56887.5,
2181,394.8906660219613,10.468254545454545,,51097.7890625,104181.63132440475,50882.005952380954,78779.0234375,54052.458705357145,51952.651227678565,50518.029389880954,51086.546875,57085.66462053571,52580.5859375,53894.171875,
2182,324.8689273111406,1.7565272727272727,,32465.4453125,103822.23232886904,30654.166015625,70578.09700520834,45117.9921875,60605.30468749999,39368.5859375,38478.078125,47041.828125,54895.36597842261,49933.20703125,
2183,691.1023495290012,5.909874242424243,,115207.234375,103643.22879464284,123068.61421130951,102981.12053571429,126682.50818452382,102808.703125,104850.2849702381,124916.13318452382,131992.93117559524,105999.32328869046,100811.54836309524,
2184,299.81686657933,9.823559090909091,,14493.0947265625,103472.02046130953,20837.517578125,57493.217261904756,25316.95703125,50164.67726934524,36055.03515625,21705.166015625,20612.611328125,28342.2734375,36894.33984375,
2185,212.91115191205762,15.160481818181818,,126595.6328125,103091.52046130953,82433.55691964286,144257.52157738095,64711.59337797618,178186.640625,201897.75,68235.35007440475,51784.4921875,1034348.6875,930485.6875,
2186,232.7642878701479,2.741878787878788,,17992.806640625,102824.92187499999,18187.958984375,63208.66173735119,24777.853515625,58274.66015625,29060.26171875,24644.259765625,24828.08203125,26621.87109375,26283.09765625,
2187,666.8413876768243,9.729331818181818,,56542.71484375,102095.12202380953,44924.25390625,69470.44140625,48841.9140625,53065.64360119047,42638.0703125,42402.3515625,52281.12053571428,48027.3828125,42616.1015625,
2188,605.8478871134969,1.2855999999999996,,41674.05078125,101633.43861607142,81172.66071428572,93835.86142113095,59624.909598214275,75895.16294642857,83529.37313988096,60373.75223214285,55847.26543898809,79241.91731770831,81825.2992001488,
2189,223.79842041863333,13.320359090909092,,16376.4453125,101611.77790178571,15506.6884765625,50055.84375,18016.201171875,56946.91015625,36792.3046875,18520.4375,21951.115234375,30182.46484375,32217.724609375,
2190,257.76782860693993,1.603889393939394,,40032.03515625,101212.2757626488,24407.771484375,68956.125,30409.814453125,54084.14629836309,34410.3671875,26327.013671875,26034.93359375,42849.51171875,38074.0234375,
2191,299.8169105116769,10.474816666666669,,12956.923828125,100613.91331845237,13645.4619140625,59291.72767857142,19465.162109375,43464.5546875,23779.23046875,18865.4921875,26034.90625,29382.583984375,27381.140625,
2192,673.8358296095722,0.6216772727272727,,32863.07421875,100546.41257440476,98642.77120535713,86382.81101190476,851158.3074776785,69552.42392113095,79795.70926339286,167796.4017857143,664174.2291666666,64796.7890625,66292.43684895833,
2193,583.2568282935733,0.39391500000000007,,116485.8203125,100315.9533110119,107925.65625,90480.61695498512,78752.41843377975,86491.2451171875,0,103728.32217261902,129282.2578125,101430.93489583333,83427.34570312499,
