Plasmanyl-TG,[M+NH4],NL R2COOH,NL R3COOH
plasmanyl-TG(O-20:1_15:0_24:0)+NH4,962.94755,703.69625,577.55545
plasmanyl-TG(O-20:1_15:0_24:1)+NH4,960.93195,701.68065,577.55545
plasmanyl-TG(O-20:1_15:0_25:0)+NH4,976.96325,717.71195,577.55545
plasmanyl-TG(O-20:1_15:0_26:0)+NH4,990.97885,731.72755,577.55545
plasmanyl-TG(O-20:1_15:1_15:1)+NH4,832.77535,575.53975,575.53975
plasmanyl-TG(O-20:1_15:1_16:0)+NH4,848.80665,591.57105,575.53975
plasmanyl-TG(O-20:1_15:1_16:1)+NH4,846.79105,589.55545,575.53975
plasmanyl-TG(O-20:1_15:1_17:0)+NH4,862.82235,605.58675,575.53975
plasmanyl-TG(O-20:1_15:1_17:1)+NH4,860.80665,603.57105,575.53975
plasmanyl-TG(O-20:1_15:1_17:2)+NH4,858.79105,601.55545,575.53975
plasmanyl-TG(O-20:1_15:1_18:0)+NH4,876.83795,619.60235,575.53975
plasmanyl-TG(O-20:1_15:1_18:1)+NH4,874.82235,617.58675,575.53975
plasmanyl-TG(O-20:1_15:1_18:2)+NH4,872.80665,615.57105,575.53975
plasmanyl-TG(O-20:1_15:1_18:3)+NH4,870.79105,613.55545,575.53975
plasmanyl-TG(O-20:1_15:1_18:4)+NH4,868.77535,611.53975,575.53975
plasmanyl-TG(O-20:1_15:1_19:0)+NH4,890.85365,633.61805,575.53975
plasmanyl-TG(O-20:1_15:1_20:0)+NH4,904.86925,647.63365,575.53975
plasmanyl-TG(O-20:1_15:1_20:1)+NH4,902.85365,645.61805,575.53975
plasmanyl-TG(O-20:1_15:1_20:2)+NH4,900.83795,643.60235,575.53975
plasmanyl-TG(O-20:1_15:1_20:3)+NH4,898.82235,641.58675,575.53975
plasmanyl-TG(O-20:1_15:1_20:4)+NH4,896.80665,639.57105,575.53975
plasmanyl-TG(O-20:1_15:1_20:5)+NH4,894.79105,637.55545,575.53975
plasmanyl-TG(O-20:1_15:1_21:0)+NH4,918.88495,661.64935,575.53975
plasmanyl-TG(O-20:1_15:1_22:0)+NH4,932.90055,675.66495,575.53975
plasmanyl-TG(O-20:1_15:1_22:1)+NH4,930.88495,673.64935,575.53975
plasmanyl-TG(O-20:1_15:1_22:2)+NH4,928.86925,671.63365,575.53975
plasmanyl-TG(O-20:1_15:1_22:3)+NH4,926.85365,669.61805,575.53975
plasmanyl-TG(O-20:1_15:1_22:4)+NH4,924.83795,667.60235,575.53975
plasmanyl-TG(O-20:1_15:1_22:5)+NH4,922.82235,665.58675,575.53975
plasmanyl-TG(O-20:1_15:1_22:6)+NH4,920.80665,663.57105,575.53975
plasmanyl-TG(O-20:1_15:1_23:0)+NH4,946.91625,689.68065,575.53975
plasmanyl-TG(O-20:1_15:1_24:0)+NH4,960.93185,703.69625,575.53975
plasmanyl-TG(O-20:1_15:1_24:1)+NH4,958.91625,701.68065,575.53975
plasmanyl-TG(O-20:1_15:1_25:0)+NH4,974.94755,717.71195,575.53975
plasmanyl-TG(O-20:1_15:1_26:0)+NH4,988.96315,731.72755,575.53975
plasmanyl-TG(O-20:1_16:0_16:0)+NH4,864.83795,591.57105,591.57105
plasmanyl-TG(O-20:1_16:0_16:1)+NH4,862.82235,589.55545,591.57105
plasmanyl-TG(O-20:1_16:0_17:0)+NH4,878.85365,605.58675,591.57105
plasmanyl-TG(O-20:1_16:0_17:1)+NH4,876.83795,603.57105,591.57105
plasmanyl-TG(O-20:1_16:0_17:2)+NH4,874.82235,601.55545,591.57105
plasmanyl-TG(O-20:1_16:0_18:0)+NH4,892.86925,619.60235,591.57105
plasmanyl-TG(O-20:1_16:0_18:1)+NH4,890.85365,617.58675,591.57105
plasmanyl-TG(O-20:1_16:0_18:2)+NH4,888.83795,615.57105,591.57105
plasmanyl-TG(O-20:1_16:0_18:3)+NH4,886.82235,613.55545,591.57105
plasmanyl-TG(O-20:1_16:0_18:4)+NH4,884.80665,611.53975,591.57105
plasmanyl-TG(O-20:1_16:0_19:0)+NH4,906.88495,633.61805,591.57105
plasmanyl-TG(O-20:1_16:0_20:0)+NH4,920.90055,647.63365,591.57105
plasmanyl-TG(O-20:1_16:0_20:1)+NH4,918.88495,645.61805,591.57105
plasmanyl-TG(O-20:1_16:0_20:2)+NH4,916.86925,643.60235,591.57105
plasmanyl-TG(O-20:1_16:0_20:3)+NH4,914.85365,641.58675,591.57105
plasmanyl-TG(O-20:1_16:0_20:4)+NH4,912.83795,639.57105,591.57105
plasmanyl-TG(O-20:1_16:0_20:5)+NH4,910.82235,637.55545,591.57105
plasmanyl-TG(O-20:1_16:0_21:0)+NH4,934.91625,661.64935,591.57105
plasmanyl-TG(O-20:1_16:0_22:0)+NH4,948.93185,675.66495,591.57105
plasmanyl-TG(O-20:1_16:0_22:1)+NH4,946.91625,673.64935,591.57105
plasmanyl-TG(O-20:1_16:0_22:2)+NH4,944.90055,671.63365,591.57105
plasmanyl-TG(O-20:1_16:0_22:3)+NH4,942.88495,669.61805,591.57105
plasmanyl-TG(O-20:1_16:0_22:4)+NH4,940.86925,667.60235,591.57105
plasmanyl-TG(O-20:1_16:0_22:5)+NH4,938.85365,665.58675,591.57105
plasmanyl-TG(O-20:1_16:0_22:6)+NH4,936.83795,663.57105,591.57105
plasmanyl-TG(O-20:1_16:0_23:0)+NH4,962.94755,689.68065,591.57105
plasmanyl-TG(O-20:1_16:0_24:0)+NH4,976.96315,703.69625,591.57105
plasmanyl-TG(O-20:1_16:0_24:1)+NH4,974.94755,701.68065,591.57105
plasmanyl-TG(O-20:1_16:0_25:0)+NH4,990.97885,717.71195,591.57105
plasmanyl-TG(O-20:1_16:0_26:0)+NH4,1004.99445,731.72755,591.57105
plasmanyl-TG(O-20:1_16:1_16:1)+NH4,860.80675,589.55545,589.55545
plasmanyl-TG(O-20:1_16:1_17:0)+NH4,876.83805,605.58675,589.55545
plasmanyl-TG(O-20:1_16:1_17:1)+NH4,874.82235,603.57105,589.55545
plasmanyl-TG(O-20:1_16:1_17:2)+NH4,872.80675,601.55545,589.55545
plasmanyl-TG(O-20:1_16:1_18:0)+NH4,890.85365,619.60235,589.55545
plasmanyl-TG(O-20:1_16:1_18:1)+NH4,888.83805,617.58675,589.55545
plasmanyl-TG(O-20:1_16:1_18:2)+NH4,886.82235,615.57105,589.55545
plasmanyl-TG(O-20:1_16:1_18:3)+NH4,884.80675,613.55545,589.55545
plasmanyl-TG(O-20:1_16:1_18:4)+NH4,882.79105,611.53975,589.55545
plasmanyl-TG(O-20:1_16:1_19:0)+NH4,904.86935,633.61805,589.55545
plasmanyl-TG(O-20:1_16:1_20:0)+NH4,918.88495,647.63365,589.55545
plasmanyl-TG(O-20:1_16:1_20:1)+NH4,916.86935,645.61805,589.55545
plasmanyl-TG(O-20:1_16:1_20:2)+NH4,914.85365,643.60235,589.55545
plasmanyl-TG(O-20:1_16:1_20:3)+NH4,912.83805,641.58675,589.55545
plasmanyl-TG(O-20:1_16:1_20:4)+NH4,910.82235,639.57105,589.55545
plasmanyl-TG(O-20:1_16:1_20:5)+NH4,908.80675,637.55545,589.55545
plasmanyl-TG(O-20:1_16:1_21:0)+NH4,932.90065,661.64935,589.55545
plasmanyl-TG(O-20:1_16:1_22:0)+NH4,946.91625,675.66495,589.55545
plasmanyl-TG(O-20:1_16:1_22:1)+NH4,944.90065,673.64935,589.55545
plasmanyl-TG(O-20:1_16:1_22:2)+NH4,942.88495,671.63365,589.55545
plasmanyl-TG(O-20:1_16:1_22:3)+NH4,940.86935,669.61805,589.55545
plasmanyl-TG(O-20:1_16:1_22:4)+NH4,938.85365,667.60235,589.55545
plasmanyl-TG(O-20:1_16:1_22:5)+NH4,936.83805,665.58675,589.55545
plasmanyl-TG(O-20:1_16:1_22:6)+NH4,934.82235,663.57105,589.55545
plasmanyl-TG(O-20:1_16:1_23:0)+NH4,960.93195,689.68065,589.55545
plasmanyl-TG(O-20:1_16:1_24:0)+NH4,974.94755,703.69625,589.55545
plasmanyl-TG(O-20:1_16:1_24:1)+NH4,972.93195,701.68065,589.55545
plasmanyl-TG(O-20:1_16:1_25:0)+NH4,988.96325,717.71195,589.55545
plasmanyl-TG(O-20:1_16:1_26:0)+NH4,1002.97885,731.72755,589.55545
plasmanyl-TG(O-20:1_17:0_17:0)+NH4,892.86935,605.58675,605.58675
plasmanyl-TG(O-20:1_17:0_17:1)+NH4,890.85365,603.57105,605.58675
plasmanyl-TG(O-20:1_17:0_17:2)+NH4,888.83805,601.55545,605.58675
plasmanyl-TG(O-20:1_17:0_18:0)+NH4,906.88495,619.60235,605.58675
plasmanyl-TG(O-20:1_17:0_18:1)+NH4,904.86935,617.58675,605.58675
plasmanyl-TG(O-20:1_17:0_18:2)+NH4,902.85365,615.57105,605.58675
plasmanyl-TG(O-20:1_17:0_18:3)+NH4,900.83805,613.55545,605.58675
plasmanyl-TG(O-20:1_17:0_18:4)+NH4,898.82235,611.53975,605.58675
plasmanyl-TG(O-20:1_17:0_19:0)+NH4,920.90065,633.61805,605.58675
plasmanyl-TG(O-20:1_17:0_20:0)+NH4,934.91625,647.63365,605.58675
plasmanyl-TG(O-20:1_17:0_20:1)+NH4,932.90065,645.61805,605.58675
plasmanyl-TG(O-20:1_17:0_20:2)+NH4,930.88495,643.60235,605.58675
plasmanyl-TG(O-20:1_17:0_20:3)+NH4,928.86935,641.58675,605.58675
plasmanyl-TG(O-20:1_17:0_20:4)+NH4,926.85365,639.57105,605.58675
plasmanyl-TG(O-20:1_17:0_20:5)+NH4,924.83805,637.55545,605.58675
plasmanyl-TG(O-20:1_17:0_21:0)+NH4,948.93195,661.64935,605.58675
plasmanyl-TG(O-20:1_17:0_22:0)+NH4,962.94755,675.66495,605.58675
plasmanyl-TG(O-20:1_17:0_22:1)+NH4,960.93195,673.64935,605.58675
plasmanyl-TG(O-20:1_17:0_22:2)+NH4,958.91625,671.63365,605.58675
plasmanyl-TG(O-20:1_17:0_22:3)+NH4,956.90065,669.61805,605.58675
plasmanyl-TG(O-20:1_17:0_22:4)+NH4,954.88495,667.60235,605.58675
plasmanyl-TG(O-20:1_17:0_22:5)+NH4,952.86935,665.58675,605.58675
plasmanyl-TG(O-20:1_17:0_22:6)+NH4,950.85365,663.57105,605.58675
plasmanyl-TG(O-20:1_17:0_23:0)+NH4,976.96325,689.68065,605.58675
plasmanyl-TG(O-20:1_17:0_24:0)+NH4,990.97885,703.69625,605.58675
plasmanyl-TG(O-20:1_17:0_24:1)+NH4,988.96325,701.68065,605.58675
plasmanyl-TG(O-20:1_17:0_25:0)+NH4,1004.99455,717.71195,605.58675
plasmanyl-TG(O-20:1_17:0_26:0)+NH4,1019.01015,731.72755,605.58675
plasmanyl-TG(O-20:1_17:1_17:1)+NH4,888.83795,603.57105,603.57105
plasmanyl-TG(O-20:1_17:1_17:2)+NH4,886.82235,601.55545,603.57105
plasmanyl-TG(O-20:1_17:1_18:0)+NH4,904.86925,619.60235,603.57105
plasmanyl-TG(O-20:1_17:1_18:1)+NH4,902.85365,617.58675,603.57105
plasmanyl-TG(O-20:1_17:1_18:2)+NH4,900.83795,615.57105,603.57105
plasmanyl-TG(O-20:1_17:1_18:3)+NH4,898.82235,613.55545,603.57105
plasmanyl-TG(O-20:1_17:1_18:4)+NH4,896.80665,611.53975,603.57105
plasmanyl-TG(O-20:1_17:1_19:0)+NH4,918.88495,633.61805,603.57105
plasmanyl-TG(O-20:1_17:1_20:0)+NH4,932.90055,647.63365,603.57105
plasmanyl-TG(O-20:1_17:1_20:1)+NH4,930.88495,645.61805,603.57105
plasmanyl-TG(O-20:1_17:1_20:2)+NH4,928.86925,643.60235,603.57105
plasmanyl-TG(O-20:1_17:1_20:3)+NH4,926.85365,641.58675,603.57105
plasmanyl-TG(O-20:1_17:1_20:4)+NH4,924.83795,639.57105,603.57105
plasmanyl-TG(O-20:1_17:1_20:5)+NH4,922.82235,637.55545,603.57105
plasmanyl-TG(O-20:1_17:1_21:0)+NH4,946.91625,661.64935,603.57105
plasmanyl-TG(O-20:1_17:1_22:0)+NH4,960.93185,675.66495,603.57105
plasmanyl-TG(O-20:1_17:1_22:1)+NH4,958.91625,673.64935,603.57105
plasmanyl-TG(O-20:1_17:1_22:2)+NH4,956.90055,671.63365,603.57105
plasmanyl-TG(O-20:1_17:1_22:3)+NH4,954.88495,669.61805,603.57105
plasmanyl-TG(O-20:1_17:1_22:4)+NH4,952.86925,667.60235,603.57105
plasmanyl-TG(O-20:1_17:1_22:5)+NH4,950.85365,665.58675,603.57105
plasmanyl-TG(O-20:1_17:1_22:6)+NH4,948.83795,663.57105,603.57105
plasmanyl-TG(O-20:1_17:1_23:0)+NH4,974.94755,689.68065,603.57105
plasmanyl-TG(O-20:1_17:1_24:0)+NH4,988.96315,703.69625,603.57105
plasmanyl-TG(O-20:1_17:1_24:1)+NH4,986.94755,701.68065,603.57105
plasmanyl-TG(O-20:1_17:1_25:0)+NH4,1002.97885,717.71195,603.57105
plasmanyl-TG(O-20:1_17:1_26:0)+NH4,1016.99445,731.72755,603.57105
plasmanyl-TG(O-20:1_17:2_17:2)+NH4,884.80675,601.55545,601.55545
plasmanyl-TG(O-20:1_17:2_18:0)+NH4,902.85365,619.60235,601.55545
plasmanyl-TG(O-20:1_17:2_18:1)+NH4,900.83805,617.58675,601.55545
plasmanyl-TG(O-20:1_17:2_18:2)+NH4,898.82235,615.57105,601.55545
plasmanyl-TG(O-20:1_17:2_18:3)+NH4,896.80675,613.55545,601.55545
plasmanyl-TG(O-20:1_17:2_18:4)+NH4,894.79105,611.53975,601.55545
plasmanyl-TG(O-20:1_17:2_19:0)+NH4,916.86935,633.61805,601.55545
plasmanyl-TG(O-20:1_17:2_20:0)+NH4,930.88495,647.63365,601.55545
plasmanyl-TG(O-20:1_17:2_20:1)+NH4,928.86935,645.61805,601.55545
plasmanyl-TG(O-20:1_17:2_20:2)+NH4,926.85365,643.60235,601.55545
plasmanyl-TG(O-20:1_17:2_20:3)+NH4,924.83805,641.58675,601.55545
plasmanyl-TG(O-20:1_17:2_20:4)+NH4,922.82235,639.57105,601.55545
plasmanyl-TG(O-20:1_17:2_20:5)+NH4,920.80675,637.55545,601.55545
plasmanyl-TG(O-20:1_17:2_21:0)+NH4,944.90065,661.64935,601.55545
plasmanyl-TG(O-20:1_17:2_22:0)+NH4,958.91625,675.66495,601.55545
plasmanyl-TG(O-20:1_17:2_22:1)+NH4,956.90065,673.64935,601.55545
plasmanyl-TG(O-20:1_17:2_22:2)+NH4,954.88495,671.63365,601.55545
plasmanyl-TG(O-20:1_17:2_22:3)+NH4,952.86935,669.61805,601.55545
plasmanyl-TG(O-20:1_17:2_22:4)+NH4,950.85365,667.60235,601.55545
plasmanyl-TG(O-20:1_17:2_22:5)+NH4,948.83805,665.58675,601.55545
plasmanyl-TG(O-20:1_17:2_22:6)+NH4,946.82235,663.57105,601.55545
plasmanyl-TG(O-20:1_17:2_23:0)+NH4,972.93195,689.68065,601.55545
plasmanyl-TG(O-20:1_17:2_24:0)+NH4,986.94755,703.69625,601.55545
plasmanyl-TG(O-20:1_17:2_24:1)+NH4,984.93195,701.68065,601.55545
plasmanyl-TG(O-20:1_17:2_25:0)+NH4,1000.96325,717.71195,601.55545
plasmanyl-TG(O-20:1_17:2_26:0)+NH4,1014.97885,731.72755,601.55545
plasmanyl-TG(O-20:1_18:0_18:0)+NH4,920.90055,619.60235,619.60235
plasmanyl-TG(O-20:1_18:0_18:1)+NH4,918.88495,617.58675,619.60235
plasmanyl-TG(O-20:1_18:0_18:2)+NH4,916.86925,615.57105,619.60235
plasmanyl-TG(O-20:1_18:0_18:3)+NH4,914.85365,613.55545,619.60235
plasmanyl-TG(O-20:1_18:0_18:4)+NH4,912.83795,611.53975,619.60235
plasmanyl-TG(O-20:1_18:0_19:0)+NH4,934.91625,633.61805,619.60235
plasmanyl-TG(O-20:1_18:0_20:0)+NH4,948.93185,647.63365,619.60235
plasmanyl-TG(O-20:1_18:0_20:1)+NH4,946.91625,645.61805,619.60235
plasmanyl-TG(O-20:1_18:0_20:2)+NH4,944.90055,643.60235,619.60235
plasmanyl-TG(O-20:1_18:0_20:3)+NH4,942.88495,641.58675,619.60235
plasmanyl-TG(O-20:1_18:0_20:4)+NH4,940.86925,639.57105,619.60235
plasmanyl-TG(O-20:1_18:0_20:5)+NH4,938.85365,637.55545,619.60235
plasmanyl-TG(O-20:1_18:0_21:0)+NH4,962.94755,661.64935,619.60235
plasmanyl-TG(O-20:1_18:0_22:0)+NH4,976.96315,675.66495,619.60235
plasmanyl-TG(O-20:1_18:0_22:1)+NH4,974.94755,673.64935,619.60235
plasmanyl-TG(O-20:1_18:0_22:2)+NH4,972.93185,671.63365,619.60235
plasmanyl-TG(O-20:1_18:0_22:3)+NH4,970.91625,669.61805,619.60235
plasmanyl-TG(O-20:1_18:0_22:4)+NH4,968.90055,667.60235,619.60235
plasmanyl-TG(O-20:1_18:0_22:5)+NH4,966.88495,665.58675,619.60235
plasmanyl-TG(O-20:1_18:0_22:6)+NH4,964.86925,663.57105,619.60235
plasmanyl-TG(O-20:1_18:0_23:0)+NH4,990.97885,689.68065,619.60235
plasmanyl-TG(O-20:1_18:0_24:0)+NH4,1004.99445,703.69625,619.60235
plasmanyl-TG(O-20:1_18:0_24:1)+NH4,1002.97885,701.68065,619.60235
plasmanyl-TG(O-20:1_18:0_25:0)+NH4,1019.01015,717.71195,619.60235
plasmanyl-TG(O-20:1_18:0_26:0)+NH4,1033.02575,731.72755,619.60235
plasmanyl-TG(O-20:1_18:1_18:1)+NH4,916.86935,617.58675,617.58675
plasmanyl-TG(O-20:1_18:1_18:2)+NH4,914.85365,615.57105,617.58675
plasmanyl-TG(O-20:1_18:1_18:3)+NH4,912.83805,613.55545,617.58675
plasmanyl-TG(O-20:1_18:1_18:4)+NH4,910.82235,611.53975,617.58675
plasmanyl-TG(O-20:1_18:1_19:0)+NH4,932.90065,633.61805,617.58675
plasmanyl-TG(O-20:1_18:1_20:0)+NH4,946.91625,647.63365,617.58675
plasmanyl-TG(O-20:1_18:1_20:1)+NH4,944.90065,645.61805,617.58675
plasmanyl-TG(O-20:1_18:1_20:2)+NH4,942.88495,643.60235,617.58675
plasmanyl-TG(O-20:1_18:1_20:3)+NH4,940.86935,641.58675,617.58675
plasmanyl-TG(O-20:1_18:1_20:4)+NH4,938.85365,639.57105,617.58675
plasmanyl-TG(O-20:1_18:1_20:5)+NH4,936.83805,637.55545,617.58675
plasmanyl-TG(O-20:1_18:1_21:0)+NH4,960.93195,661.64935,617.58675
plasmanyl-TG(O-20:1_18:1_22:0)+NH4,974.94755,675.66495,617.58675
plasmanyl-TG(O-20:1_18:1_22:1)+NH4,972.93195,673.64935,617.58675
plasmanyl-TG(O-20:1_18:1_22:2)+NH4,970.91625,671.63365,617.58675
plasmanyl-TG(O-20:1_18:1_22:3)+NH4,968.90065,669.61805,617.58675
plasmanyl-TG(O-20:1_18:1_22:4)+NH4,966.88495,667.60235,617.58675
plasmanyl-TG(O-20:1_18:1_22:5)+NH4,964.86935,665.58675,617.58675
plasmanyl-TG(O-20:1_18:1_22:6)+NH4,962.85365,663.57105,617.58675
plasmanyl-TG(O-20:1_18:1_23:0)+NH4,988.96325,689.68065,617.58675
plasmanyl-TG(O-20:1_18:1_24:0)+NH4,1002.97885,703.69625,617.58675
plasmanyl-TG(O-20:1_18:1_24:1)+NH4,1000.96325,701.68065,617.58675
plasmanyl-TG(O-20:1_18:1_25:0)+NH4,1016.99455,717.71195,617.58675
plasmanyl-TG(O-20:1_18:1_26:0)+NH4,1031.01015,731.72755,617.58675
plasmanyl-TG(O-20:1_18:2_18:2)+NH4,912.83795,615.57105,615.57105
plasmanyl-TG(O-20:1_18:2_18:3)+NH4,910.82235,613.55545,615.57105
plasmanyl-TG(O-20:1_18:2_18:4)+NH4,908.80665,611.53975,615.57105
plasmanyl-TG(O-20:1_18:2_19:0)+NH4,930.88495,633.61805,615.57105
plasmanyl-TG(O-20:1_18:2_20:0)+NH4,944.90055,647.63365,615.57105
plasmanyl-TG(O-20:1_18:2_20:1)+NH4,942.88495,645.61805,615.57105
plasmanyl-TG(O-20:1_18:2_20:2)+NH4,940.86925,643.60235,615.57105
plasmanyl-TG(O-20:1_18:2_20:3)+NH4,938.85365,641.58675,615.57105
plasmanyl-TG(O-20:1_18:2_20:4)+NH4,936.83795,639.57105,615.57105
plasmanyl-TG(O-20:1_18:2_20:5)+NH4,934.82235,637.55545,615.57105
plasmanyl-TG(O-20:1_18:2_21:0)+NH4,958.91625,661.64935,615.57105
plasmanyl-TG(O-20:1_18:2_22:0)+NH4,972.93185,675.66495,615.57105
plasmanyl-TG(O-20:1_18:2_22:1)+NH4,970.91625,673.64935,615.57105
plasmanyl-TG(O-20:1_18:2_22:2)+NH4,968.90055,671.63365,615.57105
plasmanyl-TG(O-20:1_18:2_22:3)+NH4,966.88495,669.61805,615.57105
plasmanyl-TG(O-20:1_18:2_22:4)+NH4,964.86925,667.60235,615.57105
plasmanyl-TG(O-20:1_18:2_22:5)+NH4,962.85365,665.58675,615.57105
plasmanyl-TG(O-20:1_18:2_22:6)+NH4,960.83795,663.57105,615.57105
plasmanyl-TG(O-20:1_18:2_23:0)+NH4,986.94755,689.68065,615.57105
plasmanyl-TG(O-20:1_18:2_24:0)+NH4,1000.96315,703.69625,615.57105
plasmanyl-TG(O-20:1_18:2_24:1)+NH4,998.94755,701.68065,615.57105
plasmanyl-TG(O-20:1_18:2_25:0)+NH4,1014.97885,717.71195,615.57105
plasmanyl-TG(O-20:1_18:2_26:0)+NH4,1028.99445,731.72755,615.57105
plasmanyl-TG(O-20:1_18:3_18:3)+NH4,908.80675,613.55545,613.55545
plasmanyl-TG(O-20:1_18:3_18:4)+NH4,906.79105,611.53975,613.55545
plasmanyl-TG(O-20:1_18:3_19:0)+NH4,928.86935,633.61805,613.55545
plasmanyl-TG(O-20:1_18:3_20:0)+NH4,942.88495,647.63365,613.55545
plasmanyl-TG(O-20:1_18:3_20:1)+NH4,940.86935,645.61805,613.55545
plasmanyl-TG(O-20:1_18:3_20:2)+NH4,938.85365,643.60235,613.55545
plasmanyl-TG(O-20:1_18:3_20:3)+NH4,936.83805,641.58675,613.55545
plasmanyl-TG(O-20:1_18:3_20:4)+NH4,934.82235,639.57105,613.55545
plasmanyl-TG(O-20:1_18:3_20:5)+NH4,932.80675,637.55545,613.55545
plasmanyl-TG(O-20:1_18:3_21:0)+NH4,956.90065,661.64935,613.55545
plasmanyl-TG(O-20:1_18:3_22:0)+NH4,970.91625,675.66495,613.55545
plasmanyl-TG(O-20:1_18:3_22:1)+NH4,968.90065,673.64935,613.55545
plasmanyl-TG(O-20:1_18:3_22:2)+NH4,966.88495,671.63365,613.55545
plasmanyl-TG(O-20:1_18:3_22:3)+NH4,964.86935,669.61805,613.55545
plasmanyl-TG(O-20:1_18:3_22:4)+NH4,962.85365,667.60235,613.55545
plasmanyl-TG(O-20:1_18:3_22:5)+NH4,960.83805,665.58675,613.55545
plasmanyl-TG(O-20:1_18:3_22:6)+NH4,958.82235,663.57105,613.55545
plasmanyl-TG(O-20:1_18:3_23:0)+NH4,984.93195,689.68065,613.55545
plasmanyl-TG(O-20:1_18:3_24:0)+NH4,998.94755,703.69625,613.55545
plasmanyl-TG(O-20:1_18:3_24:1)+NH4,996.93195,701.68065,613.55545
plasmanyl-TG(O-20:1_18:3_25:0)+NH4,1012.96325,717.71195,613.55545
plasmanyl-TG(O-20:1_18:3_26:0)+NH4,1026.97885,731.72755,613.55545
plasmanyl-TG(O-20:1_18:4_18:4)+NH4,904.77535,611.53975,611.53975
plasmanyl-TG(O-20:1_18:4_19:0)+NH4,926.85365,633.61805,611.53975
plasmanyl-TG(O-20:1_18:4_20:0)+NH4,940.86925,647.63365,611.53975
plasmanyl-TG(O-20:1_18:4_20:1)+NH4,938.85365,645.61805,611.53975
plasmanyl-TG(O-20:1_18:4_20:2)+NH4,936.83795,643.60235,611.53975
plasmanyl-TG(O-20:1_18:4_20:3)+NH4,934.82235,641.58675,611.53975
plasmanyl-TG(O-20:1_18:4_20:4)+NH4,932.80665,639.57105,611.53975
plasmanyl-TG(O-20:1_18:4_20:5)+NH4,930.79105,637.55545,611.53975
plasmanyl-TG(O-20:1_18:4_21:0)+NH4,954.88495,661.64935,611.53975
plasmanyl-TG(O-20:1_18:4_22:0)+NH4,968.90055,675.66495,611.53975
plasmanyl-TG(O-20:1_18:4_22:1)+NH4,966.88495,673.64935,611.53975
plasmanyl-TG(O-20:1_18:4_22:2)+NH4,964.86925,671.63365,611.53975
plasmanyl-TG(O-20:1_18:4_22:3)+NH4,962.85365,669.61805,611.53975
plasmanyl-TG(O-20:1_18:4_22:4)+NH4,960.83795,667.60235,611.53975
plasmanyl-TG(O-20:1_18:4_22:5)+NH4,958.82235,665.58675,611.53975
plasmanyl-TG(O-20:1_18:4_22:6)+NH4,956.80665,663.57105,611.53975
plasmanyl-TG(O-20:1_18:4_23:0)+NH4,982.91625,689.68065,611.53975
plasmanyl-TG(O-20:1_18:4_24:0)+NH4,996.93185,703.69625,611.53975
plasmanyl-TG(O-20:1_18:4_24:1)+NH4,994.91625,701.68065,611.53975
plasmanyl-TG(O-20:1_18:4_25:0)+NH4,1010.94755,717.71195,611.53975
plasmanyl-TG(O-20:1_18:4_26:0)+NH4,1024.96315,731.72755,611.53975
plasmanyl-TG(O-20:1_19:0_19:0)+NH4,948.93195,633.61805,633.61805
plasmanyl-TG(O-20:1_19:0_20:0)+NH4,962.94755,647.63365,633.61805
plasmanyl-TG(O-20:1_19:0_20:1)+NH4,960.93195,645.61805,633.61805
plasmanyl-TG(O-20:1_19:0_20:2)+NH4,958.91625,643.60235,633.61805
plasmanyl-TG(O-20:1_19:0_20:3)+NH4,956.90065,641.58675,633.61805
plasmanyl-TG(O-20:1_19:0_20:4)+NH4,954.88495,639.57105,633.61805
plasmanyl-TG(O-20:1_19:0_20:5)+NH4,952.86935,637.55545,633.61805
plasmanyl-TG(O-20:1_19:0_21:0)+NH4,976.96325,661.64935,633.61805
plasmanyl-TG(O-20:1_19:0_22:0)+NH4,990.97885,675.66495,633.61805
plasmanyl-TG(O-20:1_19:0_22:1)+NH4,988.96325,673.64935,633.61805
plasmanyl-TG(O-20:1_19:0_22:2)+NH4,986.94755,671.63365,633.61805
plasmanyl-TG(O-20:1_19:0_22:3)+NH4,984.93195,669.61805,633.61805
plasmanyl-TG(O-20:1_19:0_22:4)+NH4,982.91625,667.60235,633.61805
plasmanyl-TG(O-20:1_19:0_22:5)+NH4,980.90065,665.58675,633.61805
plasmanyl-TG(O-20:1_19:0_22:6)+NH4,978.88495,663.57105,633.61805
plasmanyl-TG(O-20:1_19:0_23:0)+NH4,1004.99455,689.68065,633.61805
plasmanyl-TG(O-20:1_19:0_24:0)+NH4,1019.01015,703.69625,633.61805
plasmanyl-TG(O-20:1_19:0_24:1)+NH4,1016.99455,701.68065,633.61805
plasmanyl-TG(O-20:1_19:0_25:0)+NH4,1033.02585,717.71195,633.61805
plasmanyl-TG(O-20:1_19:0_26:0)+NH4,1047.04145,731.72755,633.61805
plasmanyl-TG(O-20:1_20:0_20:0)+NH4,976.96315,647.63365,647.63365
plasmanyl-TG(O-20:1_20:0_20:1)+NH4,974.94755,645.61805,647.63365
plasmanyl-TG(O-20:1_20:0_20:2)+NH4,972.93185,643.60235,647.63365
plasmanyl-TG(O-20:1_20:0_20:3)+NH4,970.91625,641.58675,647.63365
plasmanyl-TG(O-20:1_20:0_20:4)+NH4,968.90055,639.57105,647.63365
plasmanyl-TG(O-20:1_20:0_20:5)+NH4,966.88495,637.55545,647.63365
