Ac4PIM2,[M-H]-,M-sn1,M-sn2,M-sn3,M-sn4,M-sn1-sn2,M-sn3-sn4,M-sn1-sn2-C3H5O,M-sn3-sn4-C3H5O
Ac4PIM2(18:2_18:1_15:0_16:0)-H,1646.082987,1365.842907,1363.827267,1403.858547,1389.842907,1083.587187,1147.618467,1027.560977,1091.592257
Ac4PIM2(18:2_18:1_15:0_17:0)-H,1660.098637,1379.858557,1377.842917,1417.874197,1389.842917,1097.602837,1147.618477,1041.576627,1091.592267
Ac4PIM2(18:2_18:1_15:0_18:0)-H,1674.114287,1393.874207,1391.858567,1431.889847,1389.842927,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_15:0_19:0)-H,1688.129937,1407.889857,1405.874217,1445.905497,1389.842937,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_15:0_20:0)-H,1702.145587,1421.905507,1419.889867,1459.921147,1389.842947,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_15:0_16:1)-H,1644.067337,1363.827257,1361.811617,1401.842897,1389.842897,1081.571537,1147.618457,1025.545327,1091.592247
Ac4PIM2(18:2_18:1_15:0_17:1)-H,1658.082987,1377.842907,1375.827267,1415.858547,1389.842907,1095.587187,1147.618467,1039.560977,1091.592257
Ac4PIM2(18:2_18:1_15:0_18:1)-H,1672.098637,1391.858557,1389.842917,1429.874197,1389.842917,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_15:0_18:2)-H,1670.082987,1389.842907,1387.827267,1427.858547,1389.842907,1107.587187,1147.618467,1051.560977,1091.592257
Ac4PIM2(18:2_18:1_15:0_methyl-18:0)-H,1688.129937,1407.889857,1405.874217,1445.905497,1389.842937,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_16:0_14:0)-H,1632.067337,1351.827257,1349.811617,1375.827257,1403.858537,1069.571537,1147.618457,1013.545327,1091.592247
Ac4PIM2(18:2_18:1_16:0_15:0)-H,1646.082987,1365.842907,1363.827267,1389.842907,1403.858547,1083.587187,1147.618467,1027.560977,1091.592257
Ac4PIM2(18:2_18:1_16:0_16:0)-H,1660.098637,1379.858557,1377.842917,1403.858557,1403.858557,1097.602837,1147.618477,1041.576627,1091.592267
Ac4PIM2(18:2_18:1_16:0_17:0)-H,1674.114287,1393.874207,1391.858567,1417.874207,1403.858567,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_16:0_18:0)-H,1688.129937,1407.889857,1405.874217,1431.889857,1403.858577,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_16:0_19:0)-H,1702.145587,1421.905507,1419.889867,1445.905507,1403.858587,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_16:0_20:0)-H,1716.161237,1435.921157,1433.905517,1459.921157,1403.858597,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_16:0_16:1)-H,1658.082987,1377.842907,1375.827267,1401.842907,1403.858547,1095.587187,1147.618467,1039.560977,1091.592257
Ac4PIM2(18:2_18:1_16:0_17:1)-H,1672.098637,1391.858557,1389.842917,1415.858557,1403.858557,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_16:0_18:1)-H,1686.114287,1405.874207,1403.858567,1429.874207,1403.858567,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_16:0_18:2)-H,1684.098637,1403.858557,1401.842917,1427.858557,1403.858557,1121.602837,1147.618477,1065.576627,1091.592267
Ac4PIM2(18:2_18:1_16:0_methyl-18:0)-H,1702.145587,1421.905507,1419.889867,1445.905507,1403.858587,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_17:0_14:0)-H,1646.082987,1365.842907,1363.827267,1375.827267,1417.874187,1083.587187,1147.618467,1027.560977,1091.592257
Ac4PIM2(18:2_18:1_17:0_15:0)-H,1660.098637,1379.858557,1377.842917,1389.842917,1417.874197,1097.602837,1147.618477,1041.576627,1091.592267
Ac4PIM2(18:2_18:1_17:0_16:0)-H,1674.114287,1393.874207,1391.858567,1403.858567,1417.874207,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_17:0_17:0)-H,1688.129937,1407.889857,1405.874217,1417.874217,1417.874217,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_17:0_18:0)-H,1702.145587,1421.905507,1419.889867,1431.889867,1417.874227,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_17:0_19:0)-H,1716.161237,1435.921157,1433.905517,1445.905517,1417.874237,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_17:0_20:0)-H,1730.176888,1449.936808,1447.921168,1459.921168,1417.874248,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_17:0_16:1)-H,1672.098637,1391.858557,1389.842917,1401.842917,1417.874197,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_17:0_17:1)-H,1686.114287,1405.874207,1403.858567,1415.858567,1417.874207,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_17:0_18:1)-H,1700.129937,1419.889857,1417.874217,1429.874217,1417.874217,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_17:0_18:2)-H,1698.114287,1417.874207,1415.858567,1427.858567,1417.874207,1135.618487,1147.618487,1079.592277,1091.592277
Ac4PIM2(18:2_18:1_17:0_methyl-18:0)-H,1716.161237,1435.921157,1433.905517,1445.905517,1417.874237,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_18:0_14:0)-H,1660.098637,1379.858557,1377.842917,1375.827277,1431.889837,1097.602837,1147.618477,1041.576627,1091.592267
Ac4PIM2(18:2_18:1_18:0_15:0)-H,1674.114287,1393.874207,1391.858567,1389.842927,1431.889847,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_18:0_16:0)-H,1688.129937,1407.889857,1405.874217,1403.858577,1431.889857,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_18:0_17:0)-H,1702.145587,1421.905507,1419.889867,1417.874227,1431.889867,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_18:0_18:0)-H,1716.161237,1435.921157,1433.905517,1431.889877,1431.889877,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_18:0_19:0)-H,1730.176888,1449.936808,1447.921168,1445.905528,1431.889888,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_18:0_20:0)-H,1744.192538,1463.952458,1461.936818,1459.921178,1431.889898,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:1_18:0_16:1)-H,1686.114287,1405.874207,1403.858567,1401.842927,1431.889847,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_18:0_17:1)-H,1700.129937,1419.889857,1417.874217,1415.858577,1431.889857,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_18:0_18:1)-H,1714.145587,1433.905507,1431.889867,1429.874227,1431.889867,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_18:0_18:2)-H,1712.129937,1431.889857,1429.874217,1427.858577,1431.889857,1149.634137,1147.618497,1093.607927,1091.592287
Ac4PIM2(18:2_18:1_18:0_methyl-18:0)-H,1730.176888,1449.936808,1447.921168,1445.905528,1431.889888,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_19:0_14:0)-H,1674.114287,1393.874207,1391.858567,1375.827287,1445.905487,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_19:0_15:0)-H,1688.129937,1407.889857,1405.874217,1389.842937,1445.905497,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_19:0_16:0)-H,1702.145587,1421.905507,1419.889867,1403.858587,1445.905507,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_19:0_17:0)-H,1716.161237,1435.921157,1433.905517,1417.874237,1445.905517,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_19:0_18:0)-H,1730.176888,1449.936808,1447.921168,1431.889888,1445.905528,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_19:0_19:0)-H,1744.192538,1463.952458,1461.936818,1445.905538,1445.905538,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:1_19:0_20:0)-H,1758.208188,1477.968108,1475.952468,1459.921188,1445.905548,1195.712388,1147.618548,1139.686178,1091.592338
Ac4PIM2(18:2_18:1_19:0_16:1)-H,1700.129937,1419.889857,1417.874217,1401.842937,1445.905497,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_19:0_17:1)-H,1714.145587,1433.905507,1431.889867,1415.858587,1445.905507,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_19:0_18:1)-H,1728.161237,1447.921157,1445.905517,1429.874237,1445.905517,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_19:0_18:2)-H,1726.145587,1445.905507,1443.889867,1427.858587,1445.905507,1163.649787,1147.618507,1107.623577,1091.592297
Ac4PIM2(18:2_18:1_19:0_methyl-18:0)-H,1744.192538,1463.952458,1461.936818,1445.905538,1445.905538,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:1_20:0_14:0)-H,1688.129937,1407.889857,1405.874217,1375.827297,1459.921137,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_20:0_15:0)-H,1702.145587,1421.905507,1419.889867,1389.842947,1459.921147,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_20:0_16:0)-H,1716.161237,1435.921157,1433.905517,1403.858597,1459.921157,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_20:0_17:0)-H,1730.176888,1449.936808,1447.921168,1417.874248,1459.921168,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_20:0_18:0)-H,1744.192538,1463.952458,1461.936818,1431.889898,1459.921178,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:1_20:0_19:0)-H,1758.208188,1477.968108,1475.952468,1445.905548,1459.921188,1195.712388,1147.618548,1139.686178,1091.592338
Ac4PIM2(18:2_18:1_20:0_20:0)-H,1772.223838,1491.983758,1489.968118,1459.921198,1459.921198,1209.728038,1147.618558,1153.701828,1091.592348
Ac4PIM2(18:2_18:1_20:0_16:1)-H,1714.145587,1433.905507,1431.889867,1401.842947,1459.921147,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_20:0_17:1)-H,1728.161237,1447.921157,1445.905517,1415.858597,1459.921157,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_20:0_18:1)-H,1742.176888,1461.936808,1459.921168,1429.874248,1459.921168,1179.681088,1147.618528,1123.654878,1091.592318
Ac4PIM2(18:2_18:1_20:0_18:2)-H,1740.161237,1459.921157,1457.905517,1427.858597,1459.921157,1177.665437,1147.618517,1121.639227,1091.592307
Ac4PIM2(18:2_18:1_20:0_methyl-18:0)-H,1758.208188,1477.968108,1475.952468,1445.905548,1459.921188,1195.712388,1147.618548,1139.686178,1091.592338
Ac4PIM2(18:2_18:1_16:1_14:0)-H,1630.051687,1349.811607,1347.795967,1375.827247,1401.842887,1067.555887,1147.618447,1011.529677,1091.592237
Ac4PIM2(18:2_18:1_16:1_15:0)-H,1644.067337,1363.827257,1361.811617,1389.842897,1401.842897,1081.571537,1147.618457,1025.545327,1091.592247
Ac4PIM2(18:2_18:1_16:1_16:0)-H,1658.082987,1377.842907,1375.827267,1403.858547,1401.842907,1095.587187,1147.618467,1039.560977,1091.592257
Ac4PIM2(18:2_18:1_16:1_17:0)-H,1672.098637,1391.858557,1389.842917,1417.874197,1401.842917,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_16:1_18:0)-H,1686.114287,1405.874207,1403.858567,1431.889847,1401.842927,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_16:1_19:0)-H,1700.129937,1419.889857,1417.874217,1445.905497,1401.842937,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_16:1_20:0)-H,1714.145587,1433.905507,1431.889867,1459.921147,1401.842947,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_16:1_16:1)-H,1656.067337,1375.827257,1373.811617,1401.842897,1401.842897,1093.571537,1147.618457,1037.545327,1091.592247
Ac4PIM2(18:2_18:1_16:1_17:1)-H,1670.082987,1389.842907,1387.827267,1415.858547,1401.842907,1107.587187,1147.618467,1051.560977,1091.592257
Ac4PIM2(18:2_18:1_16:1_18:1)-H,1684.098637,1403.858557,1401.842917,1429.874197,1401.842917,1121.602837,1147.618477,1065.576627,1091.592267
Ac4PIM2(18:2_18:1_16:1_18:2)-H,1682.082987,1401.842907,1399.827267,1427.858547,1401.842907,1119.587187,1147.618467,1063.560977,1091.592257
Ac4PIM2(18:2_18:1_16:1_methyl-18:0)-H,1700.129937,1419.889857,1417.874217,1445.905497,1401.842937,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_17:1_14:0)-H,1644.067337,1363.827257,1361.811617,1375.827257,1415.858537,1081.571537,1147.618457,1025.545327,1091.592247
Ac4PIM2(18:2_18:1_17:1_15:0)-H,1658.082987,1377.842907,1375.827267,1389.842907,1415.858547,1095.587187,1147.618467,1039.560977,1091.592257
Ac4PIM2(18:2_18:1_17:1_16:0)-H,1672.098637,1391.858557,1389.842917,1403.858557,1415.858557,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_17:1_17:0)-H,1686.114287,1405.874207,1403.858567,1417.874207,1415.858567,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_17:1_18:0)-H,1700.129937,1419.889857,1417.874217,1431.889857,1415.858577,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_17:1_19:0)-H,1714.145587,1433.905507,1431.889867,1445.905507,1415.858587,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_17:1_20:0)-H,1728.161237,1447.921157,1445.905517,1459.921157,1415.858597,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_17:1_16:1)-H,1670.082987,1389.842907,1387.827267,1401.842907,1415.858547,1107.587187,1147.618467,1051.560977,1091.592257
Ac4PIM2(18:2_18:1_17:1_17:1)-H,1684.098637,1403.858557,1401.842917,1415.858557,1415.858557,1121.602837,1147.618477,1065.576627,1091.592267
Ac4PIM2(18:2_18:1_17:1_18:1)-H,1698.114287,1417.874207,1415.858567,1429.874207,1415.858567,1135.618487,1147.618487,1079.592277,1091.592277
Ac4PIM2(18:2_18:1_17:1_18:2)-H,1696.098637,1415.858557,1413.842917,1427.858557,1415.858557,1133.602837,1147.618477,1077.576627,1091.592267
Ac4PIM2(18:2_18:1_17:1_methyl-18:0)-H,1714.145587,1433.905507,1431.889867,1445.905507,1415.858587,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_18:1_14:0)-H,1658.082987,1377.842907,1375.827267,1375.827267,1429.874187,1095.587187,1147.618467,1039.560977,1091.592257
Ac4PIM2(18:2_18:1_18:1_15:0)-H,1672.098637,1391.858557,1389.842917,1389.842917,1429.874197,1109.602837,1147.618477,1053.576627,1091.592267
Ac4PIM2(18:2_18:1_18:1_16:0)-H,1686.114287,1405.874207,1403.858567,1403.858567,1429.874207,1123.618487,1147.618487,1067.592277,1091.592277
Ac4PIM2(18:2_18:1_18:1_17:0)-H,1700.129937,1419.889857,1417.874217,1417.874217,1429.874217,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_18:1_18:0)-H,1714.145587,1433.905507,1431.889867,1431.889867,1429.874227,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_18:1_19:0)-H,1728.161237,1447.921157,1445.905517,1445.905517,1429.874237,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_18:1_20:0)-H,1742.176888,1461.936808,1459.921168,1459.921168,1429.874248,1179.681088,1147.618528,1123.654878,1091.592318
Ac4PIM2(18:2_18:1_18:1_16:1)-H,1684.098637,1403.858557,1401.842917,1401.842917,1429.874197,1121.602837,1147.618477,1065.576627,1091.592267
Ac4PIM2(18:2_18:1_18:1_17:1)-H,1698.114287,1417.874207,1415.858567,1415.858567,1429.874207,1135.618487,1147.618487,1079.592277,1091.592277
Ac4PIM2(18:2_18:1_18:1_18:1)-H,1712.129937,1431.889857,1429.874217,1429.874217,1429.874217,1149.634137,1147.618497,1093.607927,1091.592287
Ac4PIM2(18:2_18:1_18:1_18:2)-H,1710.114287,1429.874207,1427.858567,1427.858567,1429.874207,1147.618487,1147.618487,1091.592277,1091.592277
Ac4PIM2(18:2_18:1_18:1_methyl-18:0)-H,1728.161237,1447.921157,1445.905517,1445.905517,1429.874237,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_18:2_14:0)-H,1656.067337,1375.827257,1373.811617,1375.827257,1427.858537,1093.571537,1147.618457,1037.545327,1091.592247
Ac4PIM2(18:2_18:1_18:2_15:0)-H,1670.082987,1389.842907,1387.827267,1389.842907,1427.858547,1107.587187,1147.618467,1051.560977,1091.592257
Ac4PIM2(18:2_18:1_18:2_16:0)-H,1684.098637,1403.858557,1401.842917,1403.858557,1427.858557,1121.602837,1147.618477,1065.576627,1091.592267
Ac4PIM2(18:2_18:1_18:2_17:0)-H,1698.114287,1417.874207,1415.858567,1417.874207,1427.858567,1135.618487,1147.618487,1079.592277,1091.592277
Ac4PIM2(18:2_18:1_18:2_18:0)-H,1712.129937,1431.889857,1429.874217,1431.889857,1427.858577,1149.634137,1147.618497,1093.607927,1091.592287
Ac4PIM2(18:2_18:1_18:2_19:0)-H,1726.145587,1445.905507,1443.889867,1445.905507,1427.858587,1163.649787,1147.618507,1107.623577,1091.592297
Ac4PIM2(18:2_18:1_18:2_20:0)-H,1740.161237,1459.921157,1457.905517,1459.921157,1427.858597,1177.665437,1147.618517,1121.639227,1091.592307
Ac4PIM2(18:2_18:1_18:2_16:1)-H,1682.082987,1401.842907,1399.827267,1401.842907,1427.858547,1119.587187,1147.618467,1063.560977,1091.592257
Ac4PIM2(18:2_18:1_18:2_17:1)-H,1696.098637,1415.858557,1413.842917,1415.858557,1427.858557,1133.602837,1147.618477,1077.576627,1091.592267
Ac4PIM2(18:2_18:1_18:2_18:1)-H,1710.114287,1429.874207,1427.858567,1429.874207,1427.858567,1147.618487,1147.618487,1091.592277,1091.592277
Ac4PIM2(18:2_18:1_18:2_18:2)-H,1708.098637,1427.858557,1425.842917,1427.858557,1427.858557,1145.602837,1147.618477,1089.576627,1091.592267
Ac4PIM2(18:2_18:1_18:2_methyl-18:0)-H,1726.145587,1445.905507,1443.889867,1445.905507,1427.858587,1163.649787,1147.618507,1107.623577,1091.592297
Ac4PIM2(18:2_18:1_methyl-18:0_14:0)-H,1674.114287,1393.874207,1391.858567,1375.827287,1445.905487,1111.618487,1147.618487,1055.592277,1091.592277
Ac4PIM2(18:2_18:1_methyl-18:0_15:0)-H,1688.129937,1407.889857,1405.874217,1389.842937,1445.905497,1125.634137,1147.618497,1069.607927,1091.592287
Ac4PIM2(18:2_18:1_methyl-18:0_16:0)-H,1702.145587,1421.905507,1419.889867,1403.858587,1445.905507,1139.649787,1147.618507,1083.623577,1091.592297
Ac4PIM2(18:2_18:1_methyl-18:0_17:0)-H,1716.161237,1435.921157,1433.905517,1417.874237,1445.905517,1153.665437,1147.618517,1097.639227,1091.592307
Ac4PIM2(18:2_18:1_methyl-18:0_18:0)-H,1730.176888,1449.936808,1447.921168,1431.889888,1445.905528,1167.681088,1147.618528,1111.654878,1091.592318
Ac4PIM2(18:2_18:1_methyl-18:0_19:0)-H,1744.192538,1463.952458,1461.936818,1445.905538,1445.905538,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:1_methyl-18:0_20:0)-H,1758.208188,1477.968108,1475.952468,1459.921188,1445.905548,1195.712388,1147.618548,1139.686178,1091.592338
Ac4PIM2(18:2_18:1_methyl-18:0_16:1)-H,1700.129937,1419.889857,1417.874217,1401.842937,1445.905497,1137.634137,1147.618497,1081.607927,1091.592287
Ac4PIM2(18:2_18:1_methyl-18:0_17:1)-H,1714.145587,1433.905507,1431.889867,1415.858587,1445.905507,1151.649787,1147.618507,1095.623577,1091.592297
Ac4PIM2(18:2_18:1_methyl-18:0_18:1)-H,1728.161237,1447.921157,1445.905517,1429.874237,1445.905517,1165.665437,1147.618517,1109.639227,1091.592307
Ac4PIM2(18:2_18:1_methyl-18:0_18:2)-H,1726.145587,1445.905507,1443.889867,1427.858587,1445.905507,1163.649787,1147.618507,1107.623577,1091.592297
Ac4PIM2(18:2_18:1_methyl-18:0_methyl-18:0)-H,1744.192538,1463.952458,1461.936818,1445.905538,1445.905538,1181.696738,1147.618538,1125.670528,1091.592328
Ac4PIM2(18:2_18:2_14:0_14:0)-H,1602.020387,1321.780307,1321.780307,1373.811587,1373.811587,1041.540227,1145.602787,985.5140169,1089.576577
Ac4PIM2(18:2_18:2_14:0_15:0)-H,1616.036037,1335.795957,1335.795957,1387.827237,1373.811597,1055.555877,1145.602797,999.529667,1089.576587
Ac4PIM2(18:2_18:2_14:0_16:0)-H,1630.051687,1349.811607,1349.811607,1401.842887,1373.811607,1069.571527,1145.602807,1013.545317,1089.576597
Ac4PIM2(18:2_18:2_14:0_17:0)-H,1644.067337,1363.827257,1363.827257,1415.858537,1373.811617,1083.587177,1145.602817,1027.560967,1089.576607
Ac4PIM2(18:2_18:2_14:0_18:0)-H,1658.082987,1377.842907,1377.842907,1429.874187,1373.811627,1097.602827,1145.602827,1041.576617,1089.576617
Ac4PIM2(18:2_18:2_14:0_19:0)-H,1672.098637,1391.858557,1391.858557,1443.889837,1373.811637,1111.618477,1145.602837,1055.592267,1089.576627
Ac4PIM2(18:2_18:2_14:0_20:0)-H,1686.114287,1405.874207,1405.874207,1457.905487,1373.811647,1125.634127,1145.602847,1069.607917,1089.576637
Ac4PIM2(18:2_18:2_14:0_16:1)-H,1628.036037,1347.795957,1347.795957,1399.827237,1373.811597,1067.555877,1145.602797,1011.529667,1089.576587
Ac4PIM2(18:2_18:2_14:0_17:1)-H,1642.051687,1361.811607,1361.811607,1413.842887,1373.811607,1081.571527,1145.602807,1025.545317,1089.576597
Ac4PIM2(18:2_18:2_14:0_18:1)-H,1656.067337,1375.827257,1375.827257,1427.858537,1373.811617,1095.587177,1145.602817,1039.560967,1089.576607
Ac4PIM2(18:2_18:2_14:0_18:2)-H,1654.051687,1373.811607,1373.811607,1425.842887,1373.811607,1093.571527,1145.602807,1037.545317,1089.576597
Ac4PIM2(18:2_18:2_14:0_methyl-18:0)-H,1672.098637,1391.858557,1391.858557,1443.889837,1373.811637,1111.618477,1145.602837,1055.592267,1089.576627
Ac4PIM2(18:2_18:2_15:0_14:0)-H,1616.036037,1335.795957,1335.795957,1373.811597,1387.827237,1055.555877,1145.602797,999.529667,1089.576587
Ac4PIM2(18:2_18:2_15:0_15:0)-H,1630.051687,1349.811607,1349.811607,1387.827247,1387.827247,1069.571527,1145.602807,1013.545317,1089.576597
Ac4PIM2(18:2_18:2_15:0_16:0)-H,1644.067337,1363.827257,1363.827257,1401.842897,1387.827257,1083.587177,1145.602817,1027.560967,1089.576607
Ac4PIM2(18:2_18:2_15:0_17:0)-H,1658.082987,1377.842907,1377.842907,1415.858547,1387.827267,1097.602827,1145.602827,1041.576617,1089.576617
Ac4PIM2(18:2_18:2_15:0_18:0)-H,1672.098637,1391.858557,1391.858557,1429.874197,1387.827277,1111.618477,1145.602837,1055.592267,1089.576627
Ac4PIM2(18:2_18:2_15:0_19:0)-H,1686.114287,1405.874207,1405.874207,1443.889847,1387.827287,1125.634127,1145.602847,1069.607917,1089.576637
Ac4PIM2(18:2_18:2_15:0_20:0)-H,1700.129937,1419.889857,1419.889857,1457.905497,1387.827297,1139.649777,1145.602857,1083.623567,1089.576647
Ac4PIM2(18:2_18:2_15:0_16:1)-H,1642.051687,1361.811607,1361.811607,1399.827247,1387.827247,1081.571527,1145.602807,1025.545317,1089.576597
Ac4PIM2(18:2_18:2_15:0_17:1)-H,1656.067337,1375.827257,1375.827257,1413.842897,1387.827257,1095.587177,1145.602817,1039.560967,1089.576607
Ac4PIM2(18:2_18:2_15:0_18:1)-H,1670.082987,1389.842907,1389.842907,1427.858547,1387.827267,1109.602827,1145.602827,1053.576617,1089.576617
Ac4PIM2(18:2_18:2_15:0_18:2)-H,1668.067337,1387.827257,1387.827257,1425.842897,1387.827257,1107.587177,1145.602817,1051.560967,1089.576607
Ac4PIM2(18:2_18:2_15:0_methyl-18:0)-H,1686.114287,1405.874207,1405.874207,1443.889847,1387.827287,1125.634127,1145.602847,1069.607917,1089.576637
