ether-TG,[M+NH4],NL R2COOH,NL R3COOH,RCO_2,RCO_3,RCO2+74.0368,RCO3+74.0368,RCO2+74-H2O,RCO3+74-H2O
plasmanyl-TG(O-16:0_14:0_22:5)+NH4,856.77535,611.53975,509.49275,211.20564,313.25264,285.2424364,387.2894364,267.2318714,369.2788714
plasmanyl-TG(O-16:0_14:0_22:6)+NH4,854.75965,609.52405,509.49275,211.20564,311.23694,285.2424364,385.2737364,267.2318714,367.2631714
plasmanyl-TG(O-16:0_14:0_23:0)+NH4,880.86925,635.63365,509.49275,211.20564,337.34654,285.2424364,411.3833364,267.2318714,393.3727714
plasmanyl-TG(O-16:0_14:0_24:0)+NH4,894.88485,649.64925,509.49275,211.20564,351.36214,285.2424364,425.3989364,267.2318714,407.3883714
plasmanyl-TG(O-16:0_14:0_24:1)+NH4,892.86925,647.63365,509.49275,211.20564,349.34654,285.2424364,423.3833364,267.2318714,405.3727714
plasmanyl-TG(O-16:0_14:0_25:0)+NH4,908.90055,663.66495,509.49275,211.20564,365.37784,285.2424364,439.4146364,267.2318714,421.4040714
plasmanyl-TG(O-16:0_14:0_26:0)+NH4,922.91615,677.68055,509.49275,211.20564,379.39344,285.2424364,453.4302364,267.2318714,435.4196714
plasmanyl-TG(O-16:0_14:1_14:1)+NH4,750.69715,507.47715,507.47715,209.19004,209.19004,283.2268364,283.2268364,265.2162714,265.2162714
plasmanyl-TG(O-16:0_14:1_15:0)+NH4,766.72845,523.50845,507.47715,209.19004,225.22134,283.2268364,299.2581364,265.2162714,281.2475714
plasmanyl-TG(O-16:0_14:1_15:1)+NH4,764.71275,521.49275,507.47715,209.19004,223.20564,283.2268364,297.2424364,265.2162714,279.2318714
plasmanyl-TG(O-16:0_14:1_16:0)+NH4,780.74405,537.52405,507.47715,209.19004,239.23694,283.2268364,313.2737364,265.2162714,295.2631714
plasmanyl-TG(O-16:0_14:1_16:1)+NH4,778.72845,535.50845,507.47715,209.19004,237.22134,283.2268364,311.2581364,265.2162714,293.2475714
plasmanyl-TG(O-16:0_14:1_17:0)+NH4,794.75975,551.53975,507.47715,209.19004,253.25264,283.2268364,327.2894364,265.2162714,309.2788714
plasmanyl-TG(O-16:0_14:1_17:1)+NH4,792.74405,549.52405,507.47715,209.19004,251.23694,283.2268364,325.2737364,265.2162714,307.2631714
plasmanyl-TG(O-16:0_14:1_17:2)+NH4,790.72845,547.50845,507.47715,209.19004,249.22134,283.2268364,323.2581364,265.2162714,305.2475714
plasmanyl-TG(O-16:0_14:1_18:0)+NH4,808.77535,565.55535,507.47715,209.19004,267.26824,283.2268364,341.3050364,265.2162714,323.2944714
plasmanyl-TG(O-16:0_14:1_18:1)+NH4,806.75975,563.53975,507.47715,209.19004,265.25264,283.2268364,339.2894364,265.2162714,321.2788714
plasmanyl-TG(O-16:0_14:1_18:2)+NH4,804.74405,561.52405,507.47715,209.19004,263.23694,283.2268364,337.2737364,265.2162714,319.2631714
plasmanyl-TG(O-16:0_14:1_18:3)+NH4,802.72845,559.50845,507.47715,209.19004,261.22134,283.2268364,335.2581364,265.2162714,317.2475714
plasmanyl-TG(O-16:0_14:1_18:4)+NH4,800.71275,557.49275,507.47715,209.19004,259.20564,283.2268364,333.2424364,265.2162714,315.2318714
plasmanyl-TG(O-16:0_14:1_19:0)+NH4,822.79105,579.57105,507.47715,209.19004,281.28394,283.2268364,355.3207364,265.2162714,337.3101714
plasmanyl-TG(O-16:0_14:1_20:0)+NH4,836.80665,593.58665,507.47715,209.19004,295.29954,283.2268364,369.3363364,265.2162714,351.3257714
plasmanyl-TG(O-16:0_14:1_20:1)+NH4,834.79105,591.57105,507.47715,209.19004,293.28394,283.2268364,367.3207364,265.2162714,349.3101714
plasmanyl-TG(O-16:0_14:1_20:2)+NH4,832.77535,589.55535,507.47715,209.19004,291.26824,283.2268364,365.3050364,265.2162714,347.2944714
plasmanyl-TG(O-16:0_14:1_20:3)+NH4,830.75975,587.53975,507.47715,209.19004,289.25264,283.2268364,363.2894364,265.2162714,345.2788714
plasmanyl-TG(O-16:0_14:1_20:4)+NH4,828.74405,585.52405,507.47715,209.19004,287.23694,283.2268364,361.2737364,265.2162714,343.2631714
plasmanyl-TG(O-16:0_14:1_20:5)+NH4,826.72845,583.50845,507.47715,209.19004,285.22134,283.2268364,359.2581364,265.2162714,341.2475714
plasmanyl-TG(O-16:0_14:1_21:0)+NH4,850.82235,607.60235,507.47715,209.19004,309.31524,283.2268364,383.3520364,265.2162714,365.3414714
plasmanyl-TG(O-16:0_14:1_22:0)+NH4,864.83795,621.61795,507.47715,209.19004,323.33084,283.2268364,397.3676364,265.2162714,379.3570714
plasmanyl-TG(O-16:0_14:1_22:1)+NH4,862.82235,619.60235,507.47715,209.19004,321.31524,283.2268364,395.3520364,265.2162714,377.3414714
plasmanyl-TG(O-16:0_14:1_22:2)+NH4,860.80665,617.58665,507.47715,209.19004,319.29954,283.2268364,393.3363364,265.2162714,375.3257714
plasmanyl-TG(O-16:0_14:1_22:3)+NH4,858.79105,615.57105,507.47715,209.19004,317.28394,283.2268364,391.3207364,265.2162714,373.3101714
plasmanyl-TG(O-16:0_14:1_22:4)+NH4,856.77535,613.55535,507.47715,209.19004,315.26824,283.2268364,389.3050364,265.2162714,371.2944714
plasmanyl-TG(O-16:0_14:1_22:5)+NH4,854.75975,611.53975,507.47715,209.19004,313.25264,283.2268364,387.2894364,265.2162714,369.2788714
plasmanyl-TG(O-16:0_14:1_22:6)+NH4,852.74405,609.52405,507.47715,209.19004,311.23694,283.2268364,385.2737364,265.2162714,367.2631714
plasmanyl-TG(O-16:0_14:1_23:0)+NH4,878.85365,635.63365,507.47715,209.19004,337.34654,283.2268364,411.3833364,265.2162714,393.3727714
plasmanyl-TG(O-16:0_14:1_24:0)+NH4,892.86925,649.64925,507.47715,209.19004,351.36214,283.2268364,425.3989364,265.2162714,407.3883714
plasmanyl-TG(O-16:0_14:1_24:1)+NH4,890.85365,647.63365,507.47715,209.19004,349.34654,283.2268364,423.3833364,265.2162714,405.3727714
plasmanyl-TG(O-16:0_14:1_25:0)+NH4,906.88495,663.66495,507.47715,209.19004,365.37784,283.2268364,439.4146364,265.2162714,421.4040714
plasmanyl-TG(O-16:0_14:1_26:0)+NH4,920.90055,677.68055,507.47715,209.19004,379.39344,283.2268364,453.4302364,265.2162714,435.4196714
plasmanyl-TG(O-16:0_15:0_15:0)+NH4,782.75975,523.50845,523.50845,225.22134,225.22134,299.2581364,299.2581364,281.2475714,281.2475714
plasmanyl-TG(O-16:0_15:0_15:1)+NH4,780.74405,521.49275,523.50845,225.22134,223.20564,299.2581364,297.2424364,281.2475714,279.2318714
plasmanyl-TG(O-16:0_15:0_16:0)+NH4,796.77535,537.52405,523.50845,225.22134,239.23694,299.2581364,313.2737364,281.2475714,295.2631714
plasmanyl-TG(O-16:0_15:0_16:1)+NH4,794.75975,535.50845,523.50845,225.22134,237.22134,299.2581364,311.2581364,281.2475714,293.2475714
plasmanyl-TG(O-16:0_15:0_17:0)+NH4,810.79105,551.53975,523.50845,225.22134,253.25264,299.2581364,327.2894364,281.2475714,309.2788714
plasmanyl-TG(O-16:0_15:0_17:1)+NH4,808.77535,549.52405,523.50845,225.22134,251.23694,299.2581364,325.2737364,281.2475714,307.2631714
plasmanyl-TG(O-16:0_15:0_17:2)+NH4,806.75975,547.50845,523.50845,225.22134,249.22134,299.2581364,323.2581364,281.2475714,305.2475714
plasmanyl-TG(O-16:0_15:0_18:0)+NH4,824.80665,565.55535,523.50845,225.22134,267.26824,299.2581364,341.3050364,281.2475714,323.2944714
plasmanyl-TG(O-16:0_15:0_18:1)+NH4,822.79105,563.53975,523.50845,225.22134,265.25264,299.2581364,339.2894364,281.2475714,321.2788714
plasmanyl-TG(O-16:0_15:0_18:2)+NH4,820.77535,561.52405,523.50845,225.22134,263.23694,299.2581364,337.2737364,281.2475714,319.2631714
plasmanyl-TG(O-16:0_15:0_18:3)+NH4,818.75975,559.50845,523.50845,225.22134,261.22134,299.2581364,335.2581364,281.2475714,317.2475714
plasmanyl-TG(O-16:0_15:0_18:4)+NH4,816.74405,557.49275,523.50845,225.22134,259.20564,299.2581364,333.2424364,281.2475714,315.2318714
plasmanyl-TG(O-16:0_15:0_19:0)+NH4,838.82235,579.57105,523.50845,225.22134,281.28394,299.2581364,355.3207364,281.2475714,337.3101714
plasmanyl-TG(O-16:0_15:0_20:0)+NH4,852.83795,593.58665,523.50845,225.22134,295.29954,299.2581364,369.3363364,281.2475714,351.3257714
plasmanyl-TG(O-16:0_15:0_20:1)+NH4,850.82235,591.57105,523.50845,225.22134,293.28394,299.2581364,367.3207364,281.2475714,349.3101714
plasmanyl-TG(O-16:0_15:0_20:2)+NH4,848.80665,589.55535,523.50845,225.22134,291.26824,299.2581364,365.3050364,281.2475714,347.2944714
plasmanyl-TG(O-16:0_15:0_20:3)+NH4,846.79105,587.53975,523.50845,225.22134,289.25264,299.2581364,363.2894364,281.2475714,345.2788714
plasmanyl-TG(O-16:0_15:0_20:4)+NH4,844.77535,585.52405,523.50845,225.22134,287.23694,299.2581364,361.2737364,281.2475714,343.2631714
plasmanyl-TG(O-16:0_15:0_20:5)+NH4,842.75975,583.50845,523.50845,225.22134,285.22134,299.2581364,359.2581364,281.2475714,341.2475714
plasmanyl-TG(O-16:0_15:0_21:0)+NH4,866.85365,607.60235,523.50845,225.22134,309.31524,299.2581364,383.3520364,281.2475714,365.3414714
plasmanyl-TG(O-16:0_15:0_22:0)+NH4,880.86925,621.61795,523.50845,225.22134,323.33084,299.2581364,397.3676364,281.2475714,379.3570714
plasmanyl-TG(O-16:0_15:0_22:1)+NH4,878.85365,619.60235,523.50845,225.22134,321.31524,299.2581364,395.3520364,281.2475714,377.3414714
plasmanyl-TG(O-16:0_15:0_22:2)+NH4,876.83795,617.58665,523.50845,225.22134,319.29954,299.2581364,393.3363364,281.2475714,375.3257714
plasmanyl-TG(O-16:0_15:0_22:3)+NH4,874.82235,615.57105,523.50845,225.22134,317.28394,299.2581364,391.3207364,281.2475714,373.3101714
plasmanyl-TG(O-16:0_15:0_22:4)+NH4,872.80665,613.55535,523.50845,225.22134,315.26824,299.2581364,389.3050364,281.2475714,371.2944714
plasmanyl-TG(O-16:0_15:0_22:5)+NH4,870.79105,611.53975,523.50845,225.22134,313.25264,299.2581364,387.2894364,281.2475714,369.2788714
plasmanyl-TG(O-16:0_15:0_22:6)+NH4,868.77535,609.52405,523.50845,225.22134,311.23694,299.2581364,385.2737364,281.2475714,367.2631714
plasmanyl-TG(O-16:0_15:0_23:0)+NH4,894.88495,635.63365,523.50845,225.22134,337.34654,299.2581364,411.3833364,281.2475714,393.3727714
plasmanyl-TG(O-16:0_15:0_24:0)+NH4,908.90055,649.64925,523.50845,225.22134,351.36214,299.2581364,425.3989364,281.2475714,407.3883714
plasmanyl-TG(O-16:0_15:0_24:1)+NH4,906.88495,647.63365,523.50845,225.22134,349.34654,299.2581364,423.3833364,281.2475714,405.3727714
plasmanyl-TG(O-16:0_15:0_25:0)+NH4,922.91625,663.66495,523.50845,225.22134,365.37784,299.2581364,439.4146364,281.2475714,421.4040714
plasmanyl-TG(O-16:0_15:0_26:0)+NH4,936.93185,677.68055,523.50845,225.22134,379.39344,299.2581364,453.4302364,281.2475714,435.4196714
plasmanyl-TG(O-16:0_15:1_15:1)+NH4,778.72835,521.49275,521.49275,223.20564,223.20564,297.2424364,297.2424364,279.2318714,279.2318714
plasmanyl-TG(O-16:0_15:1_16:0)+NH4,794.75965,537.52405,521.49275,223.20564,239.23694,297.2424364,313.2737364,279.2318714,295.2631714
plasmanyl-TG(O-16:0_15:1_16:1)+NH4,792.74405,535.50845,521.49275,223.20564,237.22134,297.2424364,311.2581364,279.2318714,293.2475714
plasmanyl-TG(O-16:0_15:1_17:0)+NH4,808.77535,551.53975,521.49275,223.20564,253.25264,297.2424364,327.2894364,279.2318714,309.2788714
plasmanyl-TG(O-16:0_15:1_17:1)+NH4,806.75965,549.52405,521.49275,223.20564,251.23694,297.2424364,325.2737364,279.2318714,307.2631714
plasmanyl-TG(O-16:0_15:1_17:2)+NH4,804.74405,547.50845,521.49275,223.20564,249.22134,297.2424364,323.2581364,279.2318714,305.2475714
plasmanyl-TG(O-16:0_15:1_18:0)+NH4,822.79095,565.55535,521.49275,223.20564,267.26824,297.2424364,341.3050364,279.2318714,323.2944714
plasmanyl-TG(O-16:0_15:1_18:1)+NH4,820.77535,563.53975,521.49275,223.20564,265.25264,297.2424364,339.2894364,279.2318714,321.2788714
plasmanyl-TG(O-16:0_15:1_18:2)+NH4,818.75965,561.52405,521.49275,223.20564,263.23694,297.2424364,337.2737364,279.2318714,319.2631714
plasmanyl-TG(O-16:0_15:1_18:3)+NH4,816.74405,559.50845,521.49275,223.20564,261.22134,297.2424364,335.2581364,279.2318714,317.2475714
plasmanyl-TG(O-16:0_15:1_18:4)+NH4,814.72835,557.49275,521.49275,223.20564,259.20564,297.2424364,333.2424364,279.2318714,315.2318714
plasmanyl-TG(O-16:0_15:1_19:0)+NH4,836.80665,579.57105,521.49275,223.20564,281.28394,297.2424364,355.3207364,279.2318714,337.3101714
plasmanyl-TG(O-16:0_15:1_20:0)+NH4,850.82225,593.58665,521.49275,223.20564,295.29954,297.2424364,369.3363364,279.2318714,351.3257714
plasmanyl-TG(O-16:0_15:1_20:1)+NH4,848.80665,591.57105,521.49275,223.20564,293.28394,297.2424364,367.3207364,279.2318714,349.3101714
plasmanyl-TG(O-16:0_15:1_20:2)+NH4,846.79095,589.55535,521.49275,223.20564,291.26824,297.2424364,365.3050364,279.2318714,347.2944714
plasmanyl-TG(O-16:0_15:1_20:3)+NH4,844.77535,587.53975,521.49275,223.20564,289.25264,297.2424364,363.2894364,279.2318714,345.2788714
plasmanyl-TG(O-16:0_15:1_20:4)+NH4,842.75965,585.52405,521.49275,223.20564,287.23694,297.2424364,361.2737364,279.2318714,343.2631714
plasmanyl-TG(O-16:0_15:1_20:5)+NH4,840.74405,583.50845,521.49275,223.20564,285.22134,297.2424364,359.2581364,279.2318714,341.2475714
plasmanyl-TG(O-16:0_15:1_21:0)+NH4,864.83795,607.60235,521.49275,223.20564,309.31524,297.2424364,383.3520364,279.2318714,365.3414714
plasmanyl-TG(O-16:0_15:1_22:0)+NH4,878.85355,621.61795,521.49275,223.20564,323.33084,297.2424364,397.3676364,279.2318714,379.3570714
plasmanyl-TG(O-16:0_15:1_22:1)+NH4,876.83795,619.60235,521.49275,223.20564,321.31524,297.2424364,395.3520364,279.2318714,377.3414714
plasmanyl-TG(O-16:0_15:1_22:2)+NH4,874.82225,617.58665,521.49275,223.20564,319.29954,297.2424364,393.3363364,279.2318714,375.3257714
plasmanyl-TG(O-16:0_15:1_22:3)+NH4,872.80665,615.57105,521.49275,223.20564,317.28394,297.2424364,391.3207364,279.2318714,373.3101714
plasmanyl-TG(O-16:0_15:1_22:4)+NH4,870.79095,613.55535,521.49275,223.20564,315.26824,297.2424364,389.3050364,279.2318714,371.2944714
plasmanyl-TG(O-16:0_15:1_22:5)+NH4,868.77535,611.53975,521.49275,223.20564,313.25264,297.2424364,387.2894364,279.2318714,369.2788714
plasmanyl-TG(O-16:0_15:1_22:6)+NH4,866.75965,609.52405,521.49275,223.20564,311.23694,297.2424364,385.2737364,279.2318714,367.2631714
plasmanyl-TG(O-16:0_15:1_23:0)+NH4,892.86925,635.63365,521.49275,223.20564,337.34654,297.2424364,411.3833364,279.2318714,393.3727714
plasmanyl-TG(O-16:0_15:1_24:0)+NH4,906.88485,649.64925,521.49275,223.20564,351.36214,297.2424364,425.3989364,279.2318714,407.3883714
plasmanyl-TG(O-16:0_15:1_24:1)+NH4,904.86925,647.63365,521.49275,223.20564,349.34654,297.2424364,423.3833364,279.2318714,405.3727714
plasmanyl-TG(O-16:0_15:1_25:0)+NH4,920.90055,663.66495,521.49275,223.20564,365.37784,297.2424364,439.4146364,279.2318714,421.4040714
plasmanyl-TG(O-16:0_15:1_26:0)+NH4,934.91615,677.68055,521.49275,223.20564,379.39344,297.2424364,453.4302364,279.2318714,435.4196714
plasmanyl-TG(O-16:0_16:0_16:0)+NH4,810.79095,537.52405,537.52405,239.23694,239.23694,313.2737364,313.2737364,295.2631714,295.2631714
plasmanyl-TG(O-16:0_16:0_16:1)+NH4,808.77535,535.50845,537.52405,239.23694,237.22134,313.2737364,311.2581364,295.2631714,293.2475714
plasmanyl-TG(O-16:0_16:0_17:0)+NH4,824.80665,551.53975,537.52405,239.23694,253.25264,313.2737364,327.2894364,295.2631714,309.2788714
plasmanyl-TG(O-16:0_16:0_17:1)+NH4,822.79095,549.52405,537.52405,239.23694,251.23694,313.2737364,325.2737364,295.2631714,307.2631714
plasmanyl-TG(O-16:0_16:0_17:2)+NH4,820.77535,547.50845,537.52405,239.23694,249.22134,313.2737364,323.2581364,295.2631714,305.2475714
plasmanyl-TG(O-16:0_16:0_18:0)+NH4,838.82225,565.55535,537.52405,239.23694,267.26824,313.2737364,341.3050364,295.2631714,323.2944714
plasmanyl-TG(O-16:0_16:0_18:1)+NH4,836.80665,563.53975,537.52405,239.23694,265.25264,313.2737364,339.2894364,295.2631714,321.2788714
plasmanyl-TG(O-16:0_16:0_18:2)+NH4,834.79095,561.52405,537.52405,239.23694,263.23694,313.2737364,337.2737364,295.2631714,319.2631714
plasmanyl-TG(O-16:0_16:0_18:3)+NH4,832.77535,559.50845,537.52405,239.23694,261.22134,313.2737364,335.2581364,295.2631714,317.2475714
plasmanyl-TG(O-16:0_16:0_18:4)+NH4,830.75965,557.49275,537.52405,239.23694,259.20564,313.2737364,333.2424364,295.2631714,315.2318714
plasmanyl-TG(O-16:0_16:0_19:0)+NH4,852.83795,579.57105,537.52405,239.23694,281.28394,313.2737364,355.3207364,295.2631714,337.3101714
plasmanyl-TG(O-16:0_16:0_20:0)+NH4,866.85355,593.58665,537.52405,239.23694,295.29954,313.2737364,369.3363364,295.2631714,351.3257714
plasmanyl-TG(O-16:0_16:0_20:1)+NH4,864.83795,591.57105,537.52405,239.23694,293.28394,313.2737364,367.3207364,295.2631714,349.3101714
plasmanyl-TG(O-16:0_16:0_20:2)+NH4,862.82225,589.55535,537.52405,239.23694,291.26824,313.2737364,365.3050364,295.2631714,347.2944714
plasmanyl-TG(O-16:0_16:0_20:3)+NH4,860.80665,587.53975,537.52405,239.23694,289.25264,313.2737364,363.2894364,295.2631714,345.2788714
plasmanyl-TG(O-16:0_16:0_20:4)+NH4,858.79095,585.52405,537.52405,239.23694,287.23694,313.2737364,361.2737364,295.2631714,343.2631714
plasmanyl-TG(O-16:0_16:0_20:5)+NH4,856.77535,583.50845,537.52405,239.23694,285.22134,313.2737364,359.2581364,295.2631714,341.2475714
plasmanyl-TG(O-16:0_16:0_21:0)+NH4,880.86925,607.60235,537.52405,239.23694,309.31524,313.2737364,383.3520364,295.2631714,365.3414714
plasmanyl-TG(O-16:0_16:0_22:0)+NH4,894.88485,621.61795,537.52405,239.23694,323.33084,313.2737364,397.3676364,295.2631714,379.3570714
plasmanyl-TG(O-16:0_16:0_22:1)+NH4,892.86925,619.60235,537.52405,239.23694,321.31524,313.2737364,395.3520364,295.2631714,377.3414714
plasmanyl-TG(O-16:0_16:0_22:2)+NH4,890.85355,617.58665,537.52405,239.23694,319.29954,313.2737364,393.3363364,295.2631714,375.3257714
plasmanyl-TG(O-16:0_16:0_22:3)+NH4,888.83795,615.57105,537.52405,239.23694,317.28394,313.2737364,391.3207364,295.2631714,373.3101714
plasmanyl-TG(O-16:0_16:0_22:4)+NH4,886.82225,613.55535,537.52405,239.23694,315.26824,313.2737364,389.3050364,295.2631714,371.2944714
plasmanyl-TG(O-16:0_16:0_22:5)+NH4,884.80665,611.53975,537.52405,239.23694,313.25264,313.2737364,387.2894364,295.2631714,369.2788714
plasmanyl-TG(O-16:0_16:0_22:6)+NH4,882.79095,609.52405,537.52405,239.23694,311.23694,313.2737364,385.2737364,295.2631714,367.2631714
plasmanyl-TG(O-16:0_16:0_23:0)+NH4,908.90055,635.63365,537.52405,239.23694,337.34654,313.2737364,411.3833364,295.2631714,393.3727714
plasmanyl-TG(O-16:0_16:0_24:0)+NH4,922.91615,649.64925,537.52405,239.23694,351.36214,313.2737364,425.3989364,295.2631714,407.3883714
plasmanyl-TG(O-16:0_16:0_24:1)+NH4,920.90055,647.63365,537.52405,239.23694,349.34654,313.2737364,423.3833364,295.2631714,405.3727714
plasmanyl-TG(O-16:0_16:0_25:0)+NH4,936.93185,663.66495,537.52405,239.23694,365.37784,313.2737364,439.4146364,295.2631714,421.4040714
plasmanyl-TG(O-16:0_16:0_26:0)+NH4,950.94745,677.68055,537.52405,239.23694,379.39344,313.2737364,453.4302364,295.2631714,435.4196714
plasmanyl-TG(O-16:0_16:1_16:1)+NH4,806.75975,535.50845,535.50845,237.22134,237.22134,311.2581364,311.2581364,293.2475714,293.2475714
plasmanyl-TG(O-16:0_16:1_17:0)+NH4,822.79105,551.53975,535.50845,237.22134,253.25264,311.2581364,327.2894364,293.2475714,309.2788714
plasmanyl-TG(O-16:0_16:1_17:1)+NH4,820.77535,549.52405,535.50845,237.22134,251.23694,311.2581364,325.2737364,293.2475714,307.2631714
plasmanyl-TG(O-16:0_16:1_17:2)+NH4,818.75975,547.50845,535.50845,237.22134,249.22134,311.2581364,323.2581364,293.2475714,305.2475714
plasmanyl-TG(O-16:0_16:1_18:0)+NH4,836.80665,565.55535,535.50845,237.22134,267.26824,311.2581364,341.3050364,293.2475714,323.2944714
plasmanyl-TG(O-16:0_16:1_18:1)+NH4,834.79105,563.53975,535.50845,237.22134,265.25264,311.2581364,339.2894364,293.2475714,321.2788714
plasmanyl-TG(O-16:0_16:1_18:2)+NH4,832.77535,561.52405,535.50845,237.22134,263.23694,311.2581364,337.2737364,293.2475714,319.2631714
plasmanyl-TG(O-16:0_16:1_18:3)+NH4,830.75975,559.50845,535.50845,237.22134,261.22134,311.2581364,335.2581364,293.2475714,317.2475714
plasmanyl-TG(O-16:0_16:1_18:4)+NH4,828.74405,557.49275,535.50845,237.22134,259.20564,311.2581364,333.2424364,293.2475714,315.2318714
plasmanyl-TG(O-16:0_16:1_19:0)+NH4,850.82235,579.57105,535.50845,237.22134,281.28394,311.2581364,355.3207364,293.2475714,337.3101714
plasmanyl-TG(O-16:0_16:1_20:0)+NH4,864.83795,593.58665,535.50845,237.22134,295.29954,311.2581364,369.3363364,293.2475714,351.3257714
plasmanyl-TG(O-16:0_16:1_20:1)+NH4,862.82235,591.57105,535.50845,237.22134,293.28394,311.2581364,367.3207364,293.2475714,349.3101714
plasmanyl-TG(O-16:0_16:1_20:2)+NH4,860.80665,589.55535,535.50845,237.22134,291.26824,311.2581364,365.3050364,293.2475714,347.2944714
plasmanyl-TG(O-16:0_16:1_20:3)+NH4,858.79105,587.53975,535.50845,237.22134,289.25264,311.2581364,363.2894364,293.2475714,345.2788714
plasmanyl-TG(O-16:0_16:1_20:4)+NH4,856.77535,585.52405,535.50845,237.22134,287.23694,311.2581364,361.2737364,293.2475714,343.2631714
plasmanyl-TG(O-16:0_16:1_20:5)+NH4,854.75975,583.50845,535.50845,237.22134,285.22134,311.2581364,359.2581364,293.2475714,341.2475714
plasmanyl-TG(O-16:0_16:1_21:0)+NH4,878.85365,607.60235,535.50845,237.22134,309.31524,311.2581364,383.3520364,293.2475714,365.3414714
plasmanyl-TG(O-16:0_16:1_22:0)+NH4,892.86925,621.61795,535.50845,237.22134,323.33084,311.2581364,397.3676364,293.2475714,379.3570714
plasmanyl-TG(O-16:0_16:1_22:1)+NH4,890.85365,619.60235,535.50845,237.22134,321.31524,311.2581364,395.3520364,293.2475714,377.3414714
plasmanyl-TG(O-16:0_16:1_22:2)+NH4,888.83795,617.58665,535.50845,237.22134,319.29954,311.2581364,393.3363364,293.2475714,375.3257714
plasmanyl-TG(O-16:0_16:1_22:3)+NH4,886.82235,615.57105,535.50845,237.22134,317.28394,311.2581364,391.3207364,293.2475714,373.3101714
plasmanyl-TG(O-16:0_16:1_22:4)+NH4,884.80665,613.55535,535.50845,237.22134,315.26824,311.2581364,389.3050364,293.2475714,371.2944714
plasmanyl-TG(O-16:0_16:1_22:5)+NH4,882.79105,611.53975,535.50845,237.22134,313.25264,311.2581364,387.2894364,293.2475714,369.2788714
plasmanyl-TG(O-16:0_16:1_22:6)+NH4,880.77535,609.52405,535.50845,237.22134,311.23694,311.2581364,385.2737364,293.2475714,367.2631714
plasmanyl-TG(O-16:0_16:1_23:0)+NH4,906.88495,635.63365,535.50845,237.22134,337.34654,311.2581364,411.3833364,293.2475714,393.3727714
plasmanyl-TG(O-16:0_16:1_24:0)+NH4,920.90055,649.64925,535.50845,237.22134,351.36214,311.2581364,425.3989364,293.2475714,407.3883714
plasmanyl-TG(O-16:0_16:1_24:1)+NH4,918.88495,647.63365,535.50845,237.22134,349.34654,311.2581364,423.3833364,293.2475714,405.3727714
plasmanyl-TG(O-16:0_16:1_25:0)+NH4,934.91625,663.66495,535.50845,237.22134,365.37784,311.2581364,439.4146364,293.2475714,421.4040714
plasmanyl-TG(O-16:0_16:1_26:0)+NH4,948.93185,677.68055,535.50845,237.22134,379.39344,311.2581364,453.4302364,293.2475714,435.4196714
plasmanyl-TG(O-16:0_17:0_17:0)+NH4,838.82235,551.53975,551.53975,253.25264,253.25264,327.2894364,327.2894364,309.2788714,309.2788714
plasmanyl-TG(O-16:0_17:0_17:1)+NH4,836.80665,549.52405,551.53975,253.25264,251.23694,327.2894364,325.2737364,309.2788714,307.2631714
plasmanyl-TG(O-16:0_17:0_17:2)+NH4,834.79105,547.50845,551.53975,253.25264,249.22134,327.2894364,323.2581364,309.2788714,305.2475714
