Cer_BS,[M-H]-,[M-H2O-H]-,[Sph+C2H2O-H]-,[Sph+C-H]-,[Sph-H5NO-H]-,[Sph-C2H7NO-H]-
Cer_BS(d22:1/17:3)-H,616.53105,598.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:0)-H,636.59365,618.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:1)-H,634.57805,616.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:2)-H,632.56235,614.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:3)-H,630.54665,612.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/18:4)-H,628.53105,610.52045,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:0)-H,650.60935,632.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:1)-H,648.59365,630.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:2)-H,646.57805,628.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:3)-H,644.56235,626.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/19:4)-H,642.54665,624.53615,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:0)-H,664.62495,646.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:1)-H,662.60935,644.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:2)-H,660.59365,642.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:3)-H,658.57805,640.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/20:4)-H,656.56235,638.55175,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:0)-H,678.64055,660.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:1)-H,676.62495,658.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:2)-H,674.60935,656.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:3)-H,672.59365,654.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/21:4)-H,670.57805,652.56745,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:0)-H,692.65625,674.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:1)-H,690.64055,672.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:2)-H,688.62495,670.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:3)-H,686.60935,668.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/22:4)-H,684.59365,666.58305,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:0)-H,706.67185,688.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:1)-H,704.65625,686.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:2)-H,702.64055,684.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:3)-H,700.62495,682.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/23:4)-H,698.60935,680.59865,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:0)-H,720.68755,702.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:1)-H,718.67185,700.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:2)-H,716.65625,698.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:3)-H,714.64055,696.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/24:4)-H,712.62495,694.61435,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:0)-H,734.70315,716.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:1)-H,732.68755,714.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:2)-H,730.67185,712.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:3)-H,728.65625,710.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/25:4)-H,726.64055,708.63005,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:0)-H,748.71885,730.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:1)-H,746.70315,728.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:2)-H,744.68755,726.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:3)-H,742.67185,724.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/26:4)-H,740.65625,722.64565,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:0)-H,762.73445,744.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:1)-H,760.71885,742.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:2)-H,758.70315,740.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:3)-H,756.68755,738.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/27:4)-H,754.67185,736.66135,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:0)-H,776.75015,758.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:1)-H,774.73445,756.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:2)-H,772.71885,754.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:3)-H,770.70315,752.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/28:4)-H,768.68755,750.67695,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:0)-H,790.76585,772.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:1)-H,788.75015,770.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:2)-H,786.73445,768.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:3)-H,784.71885,766.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/29:4)-H,782.70315,764.69265,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:0)-H,804.78145,786.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:1)-H,802.76585,784.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:2)-H,800.75015,782.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:3)-H,798.73445,780.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/30:4)-H,796.71885,778.70825,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:0)-H,818.79715,800.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:1)-H,816.78145,798.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:2)-H,814.76585,796.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:3)-H,812.75015,794.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/31:4)-H,810.73445,792.72395,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:0)-H,832.81275,814.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:1)-H,830.79715,812.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:2)-H,828.78145,810.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:3)-H,826.76585,808.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/32:4)-H,824.75015,806.73955,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:0)-H,846.82835,828.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:1)-H,844.81275,826.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:2)-H,842.79715,824.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:3)-H,840.78145,822.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/33:4)-H,838.76585,820.75525,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:0)-H,860.84405,842.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:1)-H,858.82835,840.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:2)-H,856.81275,838.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:3)-H,854.79715,836.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/34:4)-H,852.78145,834.77085,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:0)-H,874.85965,856.84915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:1)-H,872.84405,854.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:2)-H,870.82835,852.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:3)-H,868.81275,850.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/35:4)-H,866.79715,848.78645,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:0)-H,888.87535,870.86475,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:1)-H,886.85965,868.84915,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:2)-H,884.84405,866.83345,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:3)-H,882.82835,864.81785,396.34885,366.33835,319.30115,293.28555
Cer_BS(d22:1/36:4)-H,880.81275,862.80215,396.34885,366.33835,319.30115,293.28555
Cer_BS(d16:2/14:0)-H,494.42145,476.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:1)-H,492.40585,474.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:2)-H,490.39015,472.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/14:3)-H,488.37455,470.36395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:0)-H,508.43715,490.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:1)-H,506.42145,488.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:2)-H,504.40585,486.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/15:3)-H,502.39015,484.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:0)-H,522.45285,504.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:1)-H,520.43715,502.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:2)-H,518.42155,500.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:3)-H,516.40585,498.39525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/16:4)-H,514.39015,496.37965,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:0)-H,536.46845,518.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:1)-H,534.45285,516.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:2)-H,532.43715,514.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/17:3)-H,530.42155,512.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:0)-H,550.48405,532.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:1)-H,548.46845,530.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:2)-H,546.45285,528.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:3)-H,544.43715,526.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/18:4)-H,542.42155,524.41095,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:0)-H,564.49975,546.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:1)-H,562.48405,544.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:2)-H,560.46845,542.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:3)-H,558.45285,540.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/19:4)-H,556.43715,538.42655,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:0)-H,578.51535,560.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:1)-H,576.49975,558.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:2)-H,574.48405,556.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:3)-H,572.46845,554.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/20:4)-H,570.45285,552.44225,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:0)-H,592.53105,574.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:1)-H,590.51535,572.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:2)-H,588.49975,570.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:3)-H,586.48405,568.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/21:4)-H,584.46845,566.45785,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:0)-H,606.54665,588.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:1)-H,604.53105,586.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:2)-H,602.51535,584.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:3)-H,600.49975,582.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/22:4)-H,598.48405,580.47355,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:0)-H,620.56235,602.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:1)-H,618.54665,600.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:2)-H,616.53105,598.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:3)-H,614.51535,596.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/23:4)-H,612.49975,594.48915,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:0)-H,634.57805,616.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:1)-H,632.56235,614.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:2)-H,630.54665,612.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:3)-H,628.53105,610.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/24:4)-H,626.51535,608.50485,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:0)-H,648.59365,630.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:1)-H,646.57805,628.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:2)-H,644.56235,626.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:3)-H,642.54665,624.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/25:4)-H,640.53105,622.52045,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:0)-H,662.60935,644.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:1)-H,660.59365,642.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:2)-H,658.57805,640.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:3)-H,656.56235,638.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/26:4)-H,654.54665,636.53615,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:0)-H,676.62495,658.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:1)-H,674.60935,656.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:2)-H,672.59365,654.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:3)-H,670.57805,652.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/27:4)-H,668.56235,650.55175,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:0)-H,690.64055,672.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:1)-H,688.62495,670.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:2)-H,686.60935,668.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:3)-H,684.59365,666.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/28:4)-H,682.57805,664.56745,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:0)-H,704.65625,686.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:1)-H,702.64055,684.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:2)-H,700.62495,682.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:3)-H,698.60935,680.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/29:4)-H,696.59365,678.58305,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:0)-H,718.67185,700.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:1)-H,716.65625,698.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:2)-H,714.64055,696.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:3)-H,712.62495,694.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/30:4)-H,710.60935,692.59865,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:0)-H,732.68755,714.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:1)-H,730.67185,712.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:2)-H,728.65625,710.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:3)-H,726.64055,708.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/31:4)-H,724.62495,706.61435,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:0)-H,746.70315,728.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:1)-H,744.68755,726.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:2)-H,742.67185,724.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:3)-H,740.65625,722.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/32:4)-H,738.64055,720.63005,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:0)-H,760.71885,742.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:1)-H,758.70315,740.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:2)-H,756.68755,738.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:3)-H,754.67185,736.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/33:4)-H,752.65625,734.64565,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:0)-H,774.73445,756.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:1)-H,772.71885,754.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:2)-H,770.70315,752.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:3)-H,768.68755,750.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/34:4)-H,766.67185,748.66135,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:0)-H,788.75015,770.73955,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:1)-H,786.73445,768.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:2)-H,784.71885,766.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:3)-H,782.70315,764.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/35:4)-H,780.68755,762.67695,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:0)-H,802.76585,784.75525,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:1)-H,800.75015,782.73955,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:2)-H,798.73445,780.72395,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:3)-H,796.71885,778.70825,310.23935,280.22875,233.19165,207.17595
Cer_BS(d16:2/36:4)-H,794.70315,776.69265,310.23935,280.22875,233.19165,207.17595
Cer_BS(d17:2/14:0)-H,508.43715,490.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/14:1)-H,506.42145,488.41095,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/14:2)-H,504.40585,486.39525,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/14:3)-H,502.39015,484.37965,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/15:0)-H,522.45285,504.44225,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/15:1)-H,520.43715,502.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/15:2)-H,518.42155,500.41095,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/15:3)-H,516.40585,498.39525,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/16:0)-H,536.46845,518.45785,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/16:1)-H,534.45285,516.44225,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/16:2)-H,532.43715,514.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/16:3)-H,530.42155,512.41095,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/16:4)-H,528.40585,510.39525,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/17:0)-H,550.48405,532.47355,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/17:1)-H,548.46845,530.45785,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/17:2)-H,546.45285,528.44225,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/17:3)-H,544.43715,526.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/18:0)-H,564.49975,546.48915,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/18:1)-H,562.48405,544.47355,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/18:2)-H,560.46845,542.45785,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/18:3)-H,558.45285,540.44225,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/18:4)-H,556.43715,538.42655,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/19:0)-H,578.51535,560.50485,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/19:1)-H,576.49975,558.48915,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/19:2)-H,574.48405,556.47355,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/19:3)-H,572.46845,554.45785,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/19:4)-H,570.45285,552.44225,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/20:0)-H,592.53105,574.52045,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/20:1)-H,590.51535,572.50485,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/20:2)-H,588.49975,570.48915,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/20:3)-H,586.48405,568.47355,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/20:4)-H,584.46845,566.45785,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/21:0)-H,606.54665,588.53615,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/21:1)-H,604.53105,586.52045,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/21:2)-H,602.51535,584.50485,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/21:3)-H,600.49975,582.48915,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/21:4)-H,598.48405,580.47355,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/22:0)-H,620.56235,602.55175,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/22:1)-H,618.54665,600.53615,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/22:2)-H,616.53105,598.52045,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/22:3)-H,614.51535,596.50485,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/22:4)-H,612.49975,594.48915,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/23:0)-H,634.57805,616.56745,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/23:1)-H,632.56235,614.55175,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/23:2)-H,630.54665,612.53615,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/23:3)-H,628.53105,610.52045,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/23:4)-H,626.51535,608.50485,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/24:0)-H,648.59365,630.58305,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/24:1)-H,646.57805,628.56745,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/24:2)-H,644.56235,626.55175,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/24:3)-H,642.54665,624.53615,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/24:4)-H,640.53105,622.52045,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/25:0)-H,662.60935,644.59865,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/25:1)-H,660.59365,642.58305,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/25:2)-H,658.57805,640.56745,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/25:3)-H,656.56235,638.55175,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/25:4)-H,654.54665,636.53615,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/26:0)-H,676.62495,658.61435,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/26:1)-H,674.60935,656.59865,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/26:2)-H,672.59365,654.58305,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/26:3)-H,670.57805,652.56745,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/26:4)-H,668.56235,650.55175,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/27:0)-H,690.64055,672.63005,324.25495,294.24445,247.20725,221.19165
Cer_BS(d17:2/27:1)-H,688.62495,670.61435,324.25495,294.24445,247.20725,221.19165
